Language	Model	Type	Surp
Arabic	376593	manual_output_funchead_two_coarse_final	7.017788539150509
Vietnamese	2127165	manual_output_funchead_two_coarse_final	7.644450383001175
Ancient_Greek	8633356	manual_output_funchead_two_coarse_final	7.252744329259075
Lithuanian	5265306	manual_output_funchead_two_coarse_final	9.739382683476315
Japanese	1933940	manual_output_funchead_two_coarse_final	6.250727423989961
Gothic	1123610	manual_output_funchead_two_coarse_final	6.890759548700956
Marathi	9569285	manual_output_funchead_two_coarse_final	6.949505883294183
Estonian	1997341	manual_output_funchead_two_coarse_final	8.36214656151313
Urdu	301077	manual_output_funchead_two_coarse_final	6.0628459819344425
Hungarian	1306355	manual_output_funchead_two_coarse_final	8.526095306667541
Old_Church_Slavonic	3225046	manual_output_funchead_two_coarse_final	6.992481555093369
Ukrainian	5223250	manual_output_funchead_two_coarse_final	8.928615130057738
Urdu	3321627	manual_output_funchead_two_coarse_final	5.934407641195882
Portuguese	2820057	manual_output_funchead_two_coarse_final	6.04487276389729
Belarusian	9710791	manual_output_funchead_two_coarse_final	8.927015769032753
Spanish	7581102	manual_output_funchead_two_coarse_final	6.138115159135598
Latin	466387	manual_output_funchead_two_coarse_final	7.744755085112046
Croatian	9959647	manual_output_funchead_two_coarse_final	7.788409765028158
Korean	7406436	manual_output_funchead_two_coarse_final	7.648130127631712
Latin	6076750	manual_output_funchead_two_coarse_final	7.66954030918809
Russian	3346981	manual_output_funchead_two_coarse_final	7.2118508869742675
Basque	6590783	manual_output_funchead_two_coarse_final	8.215979244306148
French	9891928	manual_output_funchead_two_coarse_final	6.149412452183697
Chinese	3673908	manual_output_funchead_two_coarse_final	7.711042465826478
English	5095599	manual_output_funchead_two_coarse_final	6.504118541831258
Catalan	6826872	manual_output_funchead_two_coarse_final	5.834039055390641
Croatian	7819812	manual_output_funchead_two_coarse_final	7.766029227122223
Hebrew	2207234	manual_output_funchead_two_coarse_final	6.6208161642828784
Tamil	8685300	manual_output_funchead_two_coarse_final	8.978257575060686
Afrikaans	9413137	manual_output_funchead_two_coarse_final	6.553692629531712
Greek	2007991	manual_output_funchead_two_coarse_final	7.067525248673633
Spanish	8350348	manual_output_funchead_two_coarse_final	6.0549979206399165
Spanish	8788802	manual_output_funchead_two_coarse_final	6.06874127673566
Japanese	5026715	manual_output_funchead_two_coarse_final	6.236029057273494
Polish	5498336	manual_output_funchead_two_coarse_final	8.121829219406187
Latvian	3633190	manual_output_funchead_two_coarse_final	8.555860213872952
Slovenian	3475232	manual_output_funchead_two_coarse_final	7.392894311844794
Indonesian	946117	manual_output_funchead_two_coarse_final	7.833783974210579
Bulgarian	4089252	manual_output_funchead_two_coarse_final	7.321662185306961
Indonesian	6072063	manual_output_funchead_two_coarse_final	7.826907548423337
Ancient_Greek	9483137	manual_output_funchead_two_coarse_final	7.363666086538262
Marathi	727526	manual_output_funchead_two_coarse_final	7.282848271174229
Slovak	6981540	manual_output_funchead_two_coarse_final	9.03047205153179
Bulgarian	3814279	manual_output_funchead_two_coarse_final	7.22859247977536
Finnish	5735086	manual_output_funchead_two_coarse_final	7.991928552280802
Finnish	1916092	manual_output_funchead_two_coarse_final	7.9958779897332874
Tamil	5537522	manual_output_funchead_two_coarse_final	9.010880994029037
Coptic	7774002	manual_output_funchead_two_coarse_final	4.951166114231826
Hindi	5951285	manual_output_funchead_two_coarse_final	5.688375217113659
Gothic	6664575	manual_output_funchead_two_coarse_final	7.012581358085768
Old_Church_Slavonic	5232766	manual_output_funchead_two_coarse_final	6.7463336680028885
Hebrew	9223292	manual_output_funchead_two_coarse_final	6.714925553207504
Portuguese	7633728	manual_output_funchead_two_coarse_final	6.092668880345417
Japanese	3386929	manual_output_funchead_two_coarse_final	6.144945840010134
Persian	6854088	manual_output_funchead_two_coarse_final	6.980376785856916
Norwegian	4451149	manual_output_funchead_two_coarse_final	6.768113022320282
Swedish	9836512	manual_output_funchead_two_coarse_final	6.879689898407963
Ukrainian	4046359	manual_output_funchead_two_coarse_final	8.889268432721241
English	2607779	manual_output_funchead_two_coarse_final	6.501418966579731
Catalan	3699031	manual_output_funchead_two_coarse_final	6.006917876881037
Afrikaans	7566073	manual_output_funchead_two_coarse_final	6.327324267405937
Turkish	5620355	manual_output_funchead_two_coarse_final	9.214984854522289
Galician	352352	manual_output_funchead_two_coarse_final	6.207903717263377
Hebrew	1677300	manual_output_funchead_two_coarse_final	6.620194435024051
Portuguese	3030184	manual_output_funchead_two_coarse_final	6.0643391410111205
Hebrew	4076628	manual_output_funchead_two_coarse_final	6.661870917926232
Slovenian	8093707	manual_output_funchead_two_coarse_final	7.320545120585616
Tamil	5605276	manual_output_funchead_two_coarse_final	9.033346268273423
Estonian	562181	manual_output_funchead_two_coarse_final	8.328352207404762
Latvian	5776997	manual_output_funchead_two_coarse_final	8.562653465708543
Croatian	7804417	manual_output_funchead_two_coarse_final	7.850756427690198
Catalan	1896998	manual_output_funchead_two_coarse_final	5.831848295749658
Danish	7885170	manual_output_funchead_two_coarse_final	7.226730944117267
Serbian	132785	manual_output_funchead_two_coarse_final	7.702804064685471
Serbian	1120212	manual_output_funchead_two_coarse_final	7.652095919994001
English	1511957	manual_output_funchead_two_coarse_final	6.553140221600443
Romanian	9590463	manual_output_funchead_two_coarse_final	7.123958817007121
Tamil	8722399	manual_output_funchead_two_coarse_final	9.024623584235503
Bulgarian	352351	manual_output_funchead_two_coarse_final	7.279860401749567
Hungarian	5239755	manual_output_funchead_two_coarse_final	8.512275937140336
Bulgarian	7137688	manual_output_funchead_two_coarse_final	7.264185679380406
Slovenian	7617949	manual_output_funchead_two_coarse_final	7.4253029962001875
Galician	7520869	manual_output_funchead_two_coarse_final	6.459867752094886
Ancient_Greek	910005	manual_output_funchead_two_coarse_final	7.208502423634793
Hungarian	8750891	manual_output_funchead_two_coarse_final	8.535763576548948
Coptic	7264980	manual_output_funchead_two_coarse_final	5.038462391941677
Arabic	9854384	manual_output_funchead_two_coarse_final	7.0223029749289365
Polish	4045063	manual_output_funchead_two_coarse_final	8.314237186939707
English	6461551	manual_output_funchead_two_coarse_final	6.556771314229142
Russian	2679272	manual_output_funchead_two_coarse_final	7.491977266225491
Korean	6229775	manual_output_funchead_two_coarse_final	7.733117026181649
Catalan	8239775	manual_output_funchead_two_coarse_final	5.906487323144931
Dutch	6420912	manual_output_funchead_two_coarse_final	6.769497655253447
Gothic	5612084	manual_output_funchead_two_coarse_final	6.916697603193143
Persian	5644372	manual_output_funchead_two_coarse_final	6.883016133013656
Norwegian	4793788	manual_output_funchead_two_coarse_final	6.782381482265198
Vietnamese	1319099	manual_output_funchead_two_coarse_final	7.6016705847651895
Norwegian	3299551	manual_output_funchead_two_coarse_final	6.7059722122469205
Galician	763996	manual_output_funchead_two_coarse_final	6.351521732458837
Finnish	6101461	manual_output_funchead_two_coarse_final	7.943657322475243
Marathi	6577429	manual_output_funchead_two_coarse_final	7.670327123449239
Slovak	9493630	manual_output_funchead_two_coarse_final	8.96317497090366
French	5783215	manual_output_funchead_two_coarse_final	5.755946193594268
Russian	4672466	manual_output_funchead_two_coarse_final	7.296423165380536
Greek	3469715	manual_output_funchead_two_coarse_final	7.034592003476437
Greek	6366714	manual_output_funchead_two_coarse_final	7.021784478926136
Lithuanian	2178200	manual_output_funchead_two_coarse_final	9.798182426242654
Ancient_Greek	2855794	manual_output_funchead_two_coarse_final	7.35368324069718
Polish	1634526	manual_output_funchead_two_coarse_final	8.2099617966218
Tamil	1259037	manual_output_funchead_two_coarse_final	9.115890076420602
Urdu	1604319	manual_output_funchead_two_coarse_final	6.022925058724764
Finnish	7393348	manual_output_funchead_two_coarse_final	7.9302474471113635
Persian	1378904	manual_output_funchead_two_coarse_final	6.914528146578991
Basque	667373	manual_output_funchead_two_coarse_final	8.225779547344318
Basque	667373	manual_output_funchead_two_coarse_final	8.231517142667688
Finnish	5363739	manual_output_funchead_two_coarse_final	7.9157646232281245
Indonesian	5440965	manual_output_funchead_two_coarse_final	7.790405791151611
Gothic	2266777	manual_output_funchead_two_coarse_final	6.881123134528485
Latin	7770930	manual_output_funchead_two_coarse_final	7.664132328424471
German	8117099	manual_output_funchead_two_coarse_final	7.06132741904216
Vietnamese	4093884	manual_output_funchead_two_coarse_final	7.581147039201309
Ukrainian	8750314	manual_output_funchead_two_coarse_final	8.784293992195147
Lithuanian	1193160	manual_output_funchead_two_coarse_final	9.251880589098032
Irish	9324831	manual_output_funchead_two_coarse_final	7.9287358875613085
Latvian	1894125	manual_output_funchead_two_coarse_final	8.550975901548734
Hebrew	4769357	manual_output_funchead_two_coarse_final	6.657728046858039
Telugu	1813257	manual_output_funchead_two_coarse_final	7.753542265532325
Chinese	4396583	manual_output_funchead_two_coarse_final	7.769174945015115
English	6501730	manual_output_funchead_two_coarse_final	6.466261211997285
Portuguese	3183722	manual_output_funchead_two_coarse_final	6.104213142966373
Afrikaans	1389586	manual_output_funchead_two_coarse_final	6.705545804073762
Arabic	2646226	manual_output_funchead_two_coarse_final	7.1105176038823314
Czech	5271175	manual_output_funchead_two_coarse_final	6.901585413165485
Ancient_Greek	2785776	manual_output_funchead_two_coarse_final	7.347505067858258
Galician	5762153	manual_output_funchead_two_coarse_final	6.254095131926532
German	9465178	manual_output_funchead_two_coarse_final	7.1426723248599995
Afrikaans	3868674	manual_output_funchead_two_coarse_final	6.311278936178779
Galician	2322643	manual_output_funchead_two_coarse_final	6.168248228014623
Telugu	9591127	manual_output_funchead_two_coarse_final	7.781859633066122
Coptic	5923602	manual_output_funchead_two_coarse_final	6.01960709489058
Ukrainian	822661	manual_output_funchead_two_coarse_final	8.765019398803211
Korean	1754139	manual_output_funchead_two_coarse_final	7.699650345209609
Romanian	5963284	manual_output_funchead_two_coarse_final	7.093147190438164
Italian	4305266	manual_output_funchead_two_coarse_final	6.50351761924099
Estonian	8440726	manual_output_funchead_two_coarse_final	8.499099889345336
Irish	2933584	manual_output_funchead_two_coarse_final	8.017001794984203
Afrikaans	4040934	manual_output_funchead_two_coarse_final	6.366436924979103
Danish	974689	manual_output_funchead_two_coarse_final	7.247020618465503
Slovenian	7783395	manual_output_funchead_two_coarse_final	7.415843504345901
Hebrew	9103878	manual_output_funchead_two_coarse_final	6.635820698336591
Finnish	3327257	manual_output_funchead_two_coarse_final	7.934417494990162
Urdu	4557463	manual_output_funchead_two_coarse_final	5.935272223980342
Swedish	5231420	manual_output_funchead_two_coarse_final	6.859958552013929
Catalan	9312532	manual_output_funchead_two_coarse_final	5.987618998849224
Croatian	1562599	manual_output_funchead_two_coarse_final	7.894131081436969
Romanian	2880190	manual_output_funchead_two_coarse_final	7.113530961396201
Spanish	7007168	manual_output_funchead_two_coarse_final	6.085430108430248
Old_Church_Slavonic	1998647	manual_output_funchead_two_coarse_final	6.707142770373307
Slovak	8512676	manual_output_funchead_two_coarse_final	8.986024588875615
Ancient_Greek	8468260	manual_output_funchead_two_coarse_final	7.326562159263656
Chinese	1916540	manual_output_funchead_two_coarse_final	7.781424020954619
Swedish	2011437	manual_output_funchead_two_coarse_final	6.8378433272305275
French	2587429	manual_output_funchead_two_coarse_final	5.827163785055284
Hungarian	794881	manual_output_funchead_two_coarse_final	8.612965744170575
Belarusian	8287707	manual_output_funchead_two_coarse_final	9.08318104691469
Croatian	3982121	manual_output_funchead_two_coarse_final	7.830282067968402
Korean	2383975	manual_output_funchead_two_coarse_final	7.689698417783675
Hindi	3002959	manual_output_funchead_two_coarse_final	5.688719595107368
Coptic	8428095	manual_output_funchead_two_coarse_final	5.1142439331126575
Turkish	775453	manual_output_funchead_two_coarse_final	9.205012514767152
Serbian	7320928	manual_output_funchead_two_coarse_final	7.665437481525609
Ukrainian	9931340	manual_output_funchead_two_coarse_final	8.746936436212414
Telugu	6134482	manual_output_funchead_two_coarse_final	7.833947969037433
Coptic	3455218	manual_output_funchead_two_coarse_final	5.30856950375722
Polish	1062933	manual_output_funchead_two_coarse_final	8.107073340615079
Marathi	1429629	manual_output_funchead_two_coarse_final	7.483520073144614
Basque	1844536	manual_output_funchead_two_coarse_final	8.26268319836129
Latin	12613	manual_output_funchead_two_coarse_final	7.676885003369465
Italian	2738949	manual_output_funchead_two_coarse_final	6.482466914999886
Old_Church_Slavonic	9204238	manual_output_funchead_two_coarse_final	6.847473853473613
Basque	9205568	manual_output_funchead_two_coarse_final	8.296626339353603
Basque	7499079	manual_output_funchead_two_coarse_final	8.28386470668423
Japanese	8493289	manual_output_funchead_two_coarse_final	6.213421126635306
Belarusian	8032852	manual_output_funchead_two_coarse_final	9.021885816897749
Latin	57944	manual_output_funchead_two_coarse_final	7.616218003791916
Belarusian	5579962	manual_output_funchead_two_coarse_final	8.983671075375653
Estonian	8313209	manual_output_funchead_two_coarse_final	8.425054032184235
Norwegian	7559020	manual_output_funchead_two_coarse_final	6.744076793419197
Irish	5541113	manual_output_funchead_two_coarse_final	7.96895549866826
Latin	7981026	manual_output_funchead_two_coarse_final	7.672306833496145
Norwegian	3366030	manual_output_funchead_two_coarse_final	6.804653949780147
Galician	264910	manual_output_funchead_two_coarse_final	6.269940453801653
Croatian	1974001	manual_output_funchead_two_coarse_final	7.919964938034224
Italian	4816646	manual_output_funchead_two_coarse_final	6.4226495023989685
Latvian	5475565	manual_output_funchead_two_coarse_final	8.545579047887578
Czech	1977709	manual_output_funchead_two_coarse_final	7.010196684210888
Bulgarian	6260210	manual_output_funchead_two_coarse_final	7.233864689488386
Swedish	2150398	manual_output_funchead_two_coarse_final	6.92870058426737
Serbian	9425193	manual_output_funchead_two_coarse_final	7.674175179151266
Galician	7859658	manual_output_funchead_two_coarse_final	6.1509853688618135
Arabic	2462316	manual_output_funchead_two_coarse_final	7.173376328223091
Turkish	1542595	manual_output_funchead_two_coarse_final	9.020232424039454
Old_Church_Slavonic	3109098	manual_output_funchead_two_coarse_final	6.869926980683919
Polish	5001764	manual_output_funchead_two_coarse_final	8.181403976860315
Lithuanian	3783004	manual_output_funchead_two_coarse_final	9.414245092132946
French	7380584	manual_output_funchead_two_coarse_final	5.687396318558771
Russian	8737926	manual_output_funchead_two_coarse_final	7.2634437659396225
Hebrew	6301735	manual_output_funchead_two_coarse_final	6.568203871221914
Tamil	645038	manual_output_funchead_two_coarse_final	9.337885138387117
Dutch	3586076	manual_output_funchead_two_coarse_final	6.767871467483712
Japanese	4987181	manual_output_funchead_two_coarse_final	6.318677521651733
Irish	7938768	manual_output_funchead_two_coarse_final	7.9010138483429895
Chinese	9468337	manual_output_funchead_two_coarse_final	7.688707704780516
Basque	3387332	manual_output_funchead_two_coarse_final	8.30647235005479
Polish	8179102	manual_output_funchead_two_coarse_final	8.220372413422234
Latvian	1849610	manual_output_funchead_two_coarse_final	8.569423973660584
Irish	3612962	manual_output_funchead_two_coarse_final	7.880905076600483
Irish	4469944	manual_output_funchead_two_coarse_final	7.973496806666858
Tamil	5346079	manual_output_funchead_two_coarse_final	9.055045482724212
Indonesian	8011043	manual_output_funchead_two_coarse_final	7.819473734188551
Catalan	8582290	manual_output_funchead_two_coarse_final	5.874434934670557
Dutch	1131018	manual_output_funchead_two_coarse_final	6.759795565693787
Greek	1352531	manual_output_funchead_two_coarse_final	7.014689547656587
Telugu	7140948	manual_output_funchead_two_coarse_final	7.854823556792201
Serbian	2983857	manual_output_funchead_two_coarse_final	7.570614168134482
Chinese	1935310	manual_output_funchead_two_coarse_final	7.796531553592454
Telugu	8655324	manual_output_funchead_two_coarse_final	7.843463881038925
Hindi	5887998	manual_output_funchead_two_coarse_final	5.692013591024792
Croatian	6769027	manual_output_funchead_two_coarse_final	7.818644673081986
Coptic	6389587	manual_output_funchead_two_coarse_final	5.0767784444406825
Irish	9602686	manual_output_funchead_two_coarse_final	8.505565431868668
German	3470656	manual_output_funchead_two_coarse_final	7.115900393910239
Marathi	6090133	manual_output_funchead_two_coarse_final	7.429211818434128
Estonian	5204375	manual_output_funchead_two_coarse_final	8.40719932684574
Greek	9980664	manual_output_funchead_two_coarse_final	7.031080625394895
Russian	6135730	manual_output_funchead_two_coarse_final	7.1855463924832454
French	6795196	manual_output_funchead_two_coarse_final	16.12332237867565
Afrikaans	2252776	manual_output_funchead_two_coarse_final	6.416118670503721
Old_Church_Slavonic	3522271	manual_output_funchead_two_coarse_final	6.700502564167563
Turkish	7348655	manual_output_funchead_two_coarse_final	8.980714435760229
Korean	6156811	manual_output_funchead_two_coarse_final	7.646574592937059
Hindi	4650866	manual_output_funchead_two_coarse_final	5.6764491929110665
Belarusian	8426970	manual_output_funchead_two_coarse_final	9.0411417419846
Japanese	6681443	manual_output_funchead_two_coarse_final	6.161424638034635
Urdu	2565392	manual_output_funchead_two_coarse_final	5.981509630992071
Arabic	3839982	manual_output_funchead_two_coarse_final	7.1832694461913045
Romanian	9662063	manual_output_funchead_two_coarse_final	7.19170760420266
Basque	4710139	manual_output_funchead_two_coarse_final	8.275425252248963
Vietnamese	4012303	manual_output_funchead_two_coarse_final	7.700642201209859
Serbian	5873737	manual_output_funchead_two_coarse_final	7.743786266747271
Ukrainian	6018389	manual_output_funchead_two_coarse_final	8.802901168561426
Japanese	2741035	manual_output_funchead_two_coarse_final	6.259855602110524
Gothic	2890917	manual_output_funchead_two_coarse_final	6.891085618733769
Slovenian	6535584	manual_output_funchead_two_coarse_final	7.373495496403287
Hungarian	1408269	manual_output_funchead_two_coarse_final	8.704996913907996
English	8911149	manual_output_funchead_two_coarse_final	6.559278729773072
Greek	8664443	manual_output_funchead_two_coarse_final	7.06162092373652
Danish	4190135	manual_output_funchead_two_coarse_final	7.1702586430646065
Persian	8686966	manual_output_funchead_two_coarse_final	6.856978660583228
English	3499577	manual_output_funchead_two_coarse_final	6.56493791038468
Slovak	4999470	manual_output_funchead_two_coarse_final	8.956983399648742
Swedish	4977015	manual_output_funchead_two_coarse_final	6.879405282723948
Arabic	1011604	manual_output_funchead_two_coarse_final	7.188565866221303
Slovenian	7226396	manual_output_funchead_two_coarse_final	7.373660936720356
Chinese	9528179	manual_output_funchead_two_coarse_final	7.760041459839315
Coptic	5823523	manual_output_funchead_two_coarse_final	5.053728276519414
Hungarian	8208023	manual_output_funchead_two_coarse_final	8.5206155018177
Indonesian	7902820	manual_output_funchead_two_coarse_final	7.792023238898691
Danish	7267193	manual_output_funchead_two_coarse_final	7.201760957011264
Italian	8596437	manual_output_funchead_two_coarse_final	6.422557233393877
Hindi	1467027	manual_output_funchead_two_coarse_final	5.7021806883579345
Japanese	6205901	manual_output_funchead_two_coarse_final	6.15207307306999
German	4838707	manual_output_funchead_two_coarse_final	7.100899741686211
Italian	8642614	manual_output_funchead_two_coarse_final	6.44939701285145
Afrikaans	9986914	manual_output_funchead_two_coarse_final	6.33346658877074
Catalan	2309732	manual_output_funchead_two_coarse_final	5.803022916883967
Indonesian	3601832	manual_output_funchead_two_coarse_final	7.800355973358401
Greek	6141085	manual_output_funchead_two_coarse_final	7.0264513021473
Czech	4379421	manual_output_funchead_two_coarse_final	7.046134593310328
Croatian	6445974	manual_output_funchead_two_coarse_final	7.806286532907845
Hindi	5610768	manual_output_funchead_two_coarse_final	5.727717331312838
Slovak	2661854	manual_output_funchead_two_coarse_final	8.91633152345807
Polish	9168509	manual_output_funchead_two_coarse_final	8.281640362739562
Ukrainian	9527478	manual_output_funchead_two_coarse_final	8.793966834403609
Portuguese	5266992	manual_output_funchead_two_coarse_final	6.142760152168134
Czech	6849490	manual_output_funchead_two_coarse_final	6.923023732795184
Spanish	5606228	manual_output_funchead_two_coarse_final	6.174931064079538
French	9463732	manual_output_funchead_two_coarse_final	5.881026494783005
Estonian	7040843	manual_output_funchead_two_coarse_final	8.415878178205105
Persian	5994856	manual_output_funchead_two_coarse_final	6.927743776865321
Danish	8382190	manual_output_funchead_two_coarse_final	7.242641334030913
Gothic	7504221	manual_output_funchead_two_coarse_final	6.831899920850325
Czech	3885142	manual_output_funchead_two_coarse_final	6.993805089824439
Dutch	5676348	manual_output_funchead_two_coarse_final	6.776874068925739
Vietnamese	1506986	manual_output_funchead_two_coarse_final	7.587073710945452
Bulgarian	2075714	manual_output_funchead_two_coarse_final	7.197183839335103
Norwegian	1844326	manual_output_funchead_two_coarse_final	6.795837486862023
German	7063705	manual_output_funchead_two_coarse_final	7.118914377832013
Romanian	8935760	manual_output_funchead_two_coarse_final	7.251208629556674
Hindi	4107338	manual_output_funchead_two_coarse_final	5.764532937475358
Latin	3436822	manual_output_funchead_two_coarse_final	7.698469549203062
Gothic	3933396	manual_output_funchead_two_coarse_parser_final	6.868019636540802
Gothic	1285200	manual_output_funchead_two_coarse_parser_final	6.834541166574653
Hindi	6131057	manual_output_funchead_two_coarse_parser_final	5.933136892126052
Spanish	8738530	manual_output_funchead_two_coarse_parser_final	6.118880758136383
Old_Church_Slavonic	4631699	manual_output_funchead_two_coarse_parser_final	6.712558580592607
Ukrainian	8356071	manual_output_funchead_two_coarse_parser_final	8.913369988110114
German	7073576	manual_output_funchead_two_coarse_parser_final	7.19236462967303
German	8236147	manual_output_funchead_two_coarse_parser_final	7.144808414039773
Croatian	2678897	manual_output_funchead_two_coarse_parser_final	7.864137826232698
Hungarian	2849557	manual_output_funchead_two_coarse_parser_final	8.527586894820493
