"","Language","Model","Type","Surp","UAS","Pars","SurpGround","ParsGround","EffGround"
"13","Afrikaans","1120050","manual_output_funchead_RANDOM",6.70814802193943,0.767054908486,1.07312930860059,6.61529809112614,1.02730540621301,6.98107368822653
"14","Afrikaans","1185089","manual_output_funchead_RANDOM",6.75866184419799,0.782861896839,1.01948818618962,6.61529809112614,1.02730540621301,6.98107368822653
"15","Afrikaans","1246831","manual_output_funchead_RANDOM",6.76495793517911,0.779326123128,1.01447285153902,6.61529809112614,1.02730540621301,6.98107368822653
"16","Afrikaans","1253453","manual_output_funchead_RANDOM",6.82194494270105,0.772878535774,1.04449239601311,6.61529809112614,1.02730540621301,6.98107368822653
"17","Afrikaans","136446","manual_output_funchead_RANDOM",6.77869847146407,0.800332778702,0.974439175226129,6.61529809112614,1.02730540621301,6.98107368822653
"18","Afrikaans","1706438","manual_output_funchead_RANDOM",9.01657150612836,0.791181364393,1.04311116607534,6.61529809112614,1.02730540621301,6.98107368822653
"19","Afrikaans","2434181","manual_output_funchead_RANDOM",6.76621732287621,0.784109816972,1.07714211975477,6.61529809112614,1.02730540621301,6.98107368822653
"20","Afrikaans","2527064","manual_output_funchead_RANDOM",6.79044270890027,0.78265391015,0.957385421691837,6.61529809112614,1.02730540621301,6.98107368822653
"21","Afrikaans","2691885","manual_output_funchead_RANDOM",6.79584651895362,0.79887687188,1.01336644637009,6.61529809112614,1.02730540621301,6.98107368822653
"22","Afrikaans","3132100","manual_output_funchead_RANDOM",6.66465426593671,0.769134775374,1.04061543048916,6.61529809112614,1.02730540621301,6.98107368822653
"23","Afrikaans","3133633","manual_output_funchead_RANDOM",6.77743228524609,0.783069883527,1.00340412881926,6.61529809112614,1.02730540621301,6.98107368822653
"24","Afrikaans","361569","manual_output_funchead_RANDOM",6.65261064687656,0.765183028286,1.05301525717765,6.61529809112614,1.02730540621301,6.98107368822653
"25","Afrikaans","3679528","manual_output_funchead_RANDOM",6.73368516099934,0.804492512479,0.943955741934292,6.61529809112614,1.02730540621301,6.98107368822653
"26","Afrikaans","371439","manual_output_funchead_RANDOM",6.77699192709668,0.790349417637,0.942688767108663,6.61529809112614,1.02730540621301,6.98107368822653
"27","Afrikaans","3729822","manual_output_funchead_RANDOM",6.7969280727068,0.782237936772,1.00605186681184,6.61529809112614,1.02730540621301,6.98107368822653
"28","Afrikaans","3742980","manual_output_funchead_RANDOM",6.66949614501432,0.760399334443,1.09214395363993,6.61529809112614,1.02730540621301,6.98107368822653
"29","Afrikaans","3958396","manual_output_funchead_RANDOM",6.7063313776992,0.763103161398,1.03445665863112,6.61529809112614,1.02730540621301,6.98107368822653
"30","Afrikaans","5858407","manual_output_funchead_RANDOM",6.66902006182156,0.822587354409,0.899679898075177,6.61529809112614,1.02730540621301,6.98107368822653
"31","Afrikaans","6256931","manual_output_funchead_RANDOM",6.72687871449986,0.781613976705,1.03593289936442,6.61529809112614,1.02730540621301,6.98107368822653
"32","Afrikaans","7312334","manual_output_funchead_RANDOM",6.72628334688464,0.793885191348,0.983806086112179,6.61529809112614,1.02730540621301,6.98107368822653
"33","Afrikaans","7455212","manual_output_funchead_RANDOM",6.74341605605283,0.783901830283,1.05576382981561,6.61529809112614,1.02730540621301,6.98107368822653
"34","Afrikaans","7910984","manual_output_funchead_RANDOM",7.1268947874671,0.785357737105,1.07574659377684,6.61529809112614,1.02730540621301,6.98107368822653
"35","Afrikaans","8004203","manual_output_funchead_RANDOM",6.79642939229204,0.792429284526,0.93606410109858,6.61529809112614,1.02730540621301,6.98107368822653
"36","Afrikaans","8017977","manual_output_funchead_RANDOM",6.7524017945112,0.791805324459,0.963575815450332,6.61529809112614,1.02730540621301,6.98107368822653
"37","Afrikaans","8267837","manual_output_funchead_RANDOM",6.66615755661674,0.755199667221,1.11296963428896,6.61529809112614,1.02730540621301,6.98107368822653
"38","Afrikaans","8369645","manual_output_funchead_RANDOM",6.79773064719981,0.754367720466,1.09116087613407,6.61529809112614,1.02730540621301,6.98107368822653
"39","Afrikaans","8438804","manual_output_funchead_RANDOM",6.77161038430525,0.778078202995,1.05580862275574,6.61529809112614,1.02730540621301,6.98107368822653
"40","Afrikaans","5508516","manual_output_funchead_RANDOM",6.81450934484268,0.747712146423,1.10058710068316,6.61529809112614,1.02730540621301,6.98107368822653
"41","Afrikaans","5750220","manual_output_funchead_RANDOM",6.67979580046483,0.759983361065,1.12175323374061,6.61529809112614,1.02730540621301,6.98107368822653
"42","Afrikaans","5763978","manual_output_funchead_RANDOM",13.0202768564275,0.76996672213,1.00481592874955,6.61529809112614,1.02730540621301,6.98107368822653
"43","Afrikaans","9425921","manual_output_funchead_RANDOM",6.82574580489592,0.777662229617,1.08615567382679,6.61529809112614,1.02730540621301,6.98107368822653
"44","Afrikaans","9473101","manual_output_funchead_RANDOM",6.78786584923221,0.754783693844,1.03716491775187,6.61529809112614,1.02730540621301,6.98107368822653
"45","Afrikaans","9505671","manual_output_funchead_RANDOM",6.78947259245401,0.775166389351,1.03284266467102,6.61529809112614,1.02730540621301,6.98107368822653
"46","Afrikaans","9615405","manual_output_funchead_RANDOM",6.78113499867547,0.797212978369,0.95041568554975,6.61529809112614,1.02730540621301,6.98107368822653
"47","Afrikaans","9682095","manual_output_funchead_RANDOM",6.89289033955485,0.793885191348,0.987558700776537,6.61529809112614,1.02730540621301,6.98107368822653
"48","Afrikaans","986758","manual_output_funchead_RANDOM",6.75223653755809,0.782445923461,1.00313610324447,6.61529809112614,1.02730540621301,6.98107368822653
"49","Afrikaans","9883558","manual_output_funchead_RANDOM",6.6975241535438,0.764351081531,1.09084255316492,6.61529809112614,1.02730540621301,6.98107368822653
"50","Afrikaans","9899799","manual_output_funchead_RANDOM",6.7902019940259,0.810524126456,0.889575890465306,6.61529809112614,1.02730540621301,6.98107368822653
"51","Afrikaans","9950877","manual_output_funchead_RANDOM",6.82580983357765,0.812811980033,0.971437049140153,6.61529809112614,1.02730540621301,6.98107368822653
"52","Afrikaans","8495320","manual_output_funchead_RANDOM",6.66468360518764,0.794509151414,0.955338330713167,6.61529809112614,1.02730540621301,6.98107368822653
"53","Afrikaans","9180557","manual_output_funchead_RANDOM",6.73242284267805,0.791805324459,0.962043213368256,6.61529809112614,1.02730540621301,6.98107368822653
"54","Afrikaans","9311446","manual_output_funchead_RANDOM",6.79022430837092,0.797004991681,1.01870115545149,6.61529809112614,1.02730540621301,6.98107368822653
"55","Ancient_Greek","3394585","manual_output_funchead_RANDOM",7.51623383889337,0.785353459871,0.991481674815878,7.39003121966489,1.0408841244372,7.6919122221356
"56","Ancient_Greek","8657852","manual_output_funchead_RANDOM",7.41015853518122,0.772560155433,1.00803820958606,7.39003121966489,1.0408841244372,7.6919122221356
"57","Ancient_Greek","8916365","manual_output_funchead_RANDOM",7.5171757177964,0.787087131968,0.950785020876137,7.39003121966489,1.0408841244372,7.6919122221356
"58","Ancient_Greek","916483","manual_output_funchead_RANDOM",7.39159183807778,0.767628157226,1.06864642389258,7.39003121966489,1.0408841244372,7.6919122221356
"59","Ancient_Greek","925566","manual_output_funchead_RANDOM",7.37932467457775,0.78083993424,0.998576556075548,7.39003121966489,1.0408841244372,7.6919122221356
"60","Ancient_Greek","9328376","manual_output_funchead_RANDOM",7.4297240463795,0.794350620236,0.997921291086781,7.39003121966489,1.0408841244372,7.6919122221356
"61","Ancient_Greek","9364325","manual_output_funchead_RANDOM",7.45798820026153,0.770706919743,1.03941544267521,7.39003121966489,1.0408841244372,7.6919122221356
"62","Ancient_Greek","9505094","manual_output_funchead_RANDOM",7.35068223615799,0.789448512928,1.0039665416491,7.39003121966489,1.0408841244372,7.6919122221356
"63","Ancient_Greek","9661539","manual_output_funchead_RANDOM",7.49914475027088,0.787356150052,0.966115414583172,7.39003121966489,1.0408841244372,7.6919122221356
"64","Ancient_Greek","9765128","manual_output_funchead_RANDOM",7.38174665456823,0.776864444777,1.03835317669312,7.39003121966489,1.0408841244372,7.6919122221356
"65","Ancient_Greek","1063796","manual_output_funchead_RANDOM",7.42870462174229,0.765894485129,1.04631011727643,7.39003121966489,1.0408841244372,7.6919122221356
"66","Ancient_Greek","1844718","manual_output_funchead_RANDOM",7.44945166464123,0.785024659991,1.01817148933673,7.39003121966489,1.0408841244372,7.6919122221356
"67","Ancient_Greek","1931146","manual_output_funchead_RANDOM",7.43375194387486,0.758690778658,1.08107882698205,7.39003121966489,1.0408841244372,7.6919122221356
"68","Ancient_Greek","2039748","manual_output_funchead_RANDOM",7.51136090853643,0.752742489912,1.09114062789131,7.39003121966489,1.0408841244372,7.6919122221356
"69","Ancient_Greek","2076645","manual_output_funchead_RANDOM",7.37679582120203,0.808429233298,0.950814050114435,7.39003121966489,1.0408841244372,7.6919122221356
"70","Ancient_Greek","2456213","manual_output_funchead_RANDOM",7.41381627198726,0.788521895083,0.991977460376173,7.39003121966489,1.0408841244372,7.6919122221356
"71","Ancient_Greek","2825953","manual_output_funchead_RANDOM",7.40896520309478,0.781646988492,1.00644435356986,7.39003121966489,1.0408841244372,7.6919122221356
"72","Ancient_Greek","288647","manual_output_funchead_RANDOM",7.52970044373112,0.758421760574,1.06233754921808,7.39003121966489,1.0408841244372,7.6919122221356
"73","Ancient_Greek","3091780","manual_output_funchead_RANDOM",7.44243100596735,0.809774323718,0.899849497235921,7.39003121966489,1.0408841244372,7.6919122221356
"74","Ancient_Greek","3144874","manual_output_funchead_RANDOM",7.45671506861517,0.756897324765,1.0503990295667,7.39003121966489,1.0408841244372,7.6919122221356
"75","Ancient_Greek","3182108","manual_output_funchead_RANDOM",7.45756659477884,0.751457181288,1.08033527055497,7.39003121966489,1.0408841244372,7.6919122221356
"76","Ancient_Greek","3220102","manual_output_funchead_RANDOM",7.41280836763686,0.786788222986,1.05398974224509,7.39003121966489,1.0408841244372,7.6919122221356
"77","Ancient_Greek","3246592","manual_output_funchead_RANDOM",7.47161845675049,0.794888656404,0.986724869558815,7.39003121966489,1.0408841244372,7.6919122221356
"78","Ancient_Greek","3315951","manual_output_funchead_RANDOM",7.38776801753172,0.793902256763,0.997396110134299,7.39003121966489,1.0408841244372,7.6919122221356
"79","Ancient_Greek","5752770","manual_output_funchead_RANDOM",7.49821765688684,0.787117022867,0.980944831293628,7.39003121966489,1.0408841244372,7.6919122221356
"80","Ancient_Greek","3433328","manual_output_funchead_RANDOM",7.43545678813116,0.77680466298,1.00809437002485,7.39003121966489,1.0408841244372,7.6919122221356
"81","Ancient_Greek","3526078","manual_output_funchead_RANDOM",7.45165344499374,0.784247496637,1.02101066627946,7.39003121966489,1.0408841244372,7.6919122221356
"82","Ancient_Greek","3647766","manual_output_funchead_RANDOM",7.47825811905277,0.802241817367,0.942229857549523,7.39003121966489,1.0408841244372,7.6919122221356
"83","Ancient_Greek","4125321","manual_output_funchead_RANDOM",7.38845102723252,0.765117321776,1.08237818824463,7.39003121966489,1.0408841244372,7.6919122221356
"84","Ancient_Greek","4246850","manual_output_funchead_RANDOM",7.40850459550749,0.787206695561,0.941596013775251,7.39003121966489,1.0408841244372,7.6919122221356
"85","Ancient_Greek","4540601","manual_output_funchead_RANDOM",7.36413247520936,0.764011358541,1.05651097598409,7.39003121966489,1.0408841244372,7.6919122221356
"86","Ancient_Greek","4582552","manual_output_funchead_RANDOM",7.40127787221249,0.793035420714,0.996542662006201,7.39003121966489,1.0408841244372,7.6919122221356
"87","Ancient_Greek","4696398","manual_output_funchead_RANDOM",7.4174163345742,0.768764011359,1.00241252555385,7.39003121966489,1.0408841244372,7.6919122221356
"88","Ancient_Greek","4833375","manual_output_funchead_RANDOM",7.44326057354542,0.797369600957,0.92652112985206,7.39003121966489,1.0408841244372,7.6919122221356
"89","Ancient_Greek","5028464","manual_output_funchead_RANDOM",7.42692730794257,0.75713645195,1.1125900820078,7.39003121966489,1.0408841244372,7.6919122221356
"90","Ancient_Greek","515705","manual_output_funchead_RANDOM",7.43484069648953,0.781527424899,1.03515464475276,7.39003121966489,1.0408841244372,7.6919122221356
"91","Ancient_Greek","5243666","manual_output_funchead_RANDOM",7.3973510959842,0.759916305485,1.07951738108186,7.39003121966489,1.0408841244372,7.6919122221356
"92","Ancient_Greek","7980612","manual_output_funchead_RANDOM",7.44664170696605,0.761560304887,1.04499586464631,7.39003121966489,1.0408841244372,7.6919122221356
"93","Ancient_Greek","6168342","manual_output_funchead_RANDOM",7.42384367012012,0.798475564191,0.93923694605233,7.39003121966489,1.0408841244372,7.6919122221356
"94","Ancient_Greek","6207048","manual_output_funchead_RANDOM",7.41287533158595,0.770348228964,1.02610095634426,7.39003121966489,1.0408841244372,7.6919122221356
"95","Ancient_Greek","6569190","manual_output_funchead_RANDOM",7.42467008643766,0.781706770288,1.05969288506559,7.39003121966489,1.0408841244372,7.6919122221356
"96","Ancient_Greek","6572613","manual_output_funchead_RANDOM",7.43547652739367,0.7832013152,1.0473993781115,7.39003121966489,1.0408841244372,7.6919122221356
"97","Ancient_Greek","663595","manual_output_funchead_RANDOM",7.45769745282929,0.778508444179,0.98600291166493,7.39003121966489,1.0408841244372,7.6919122221356
"98","Ancient_Greek","6773295","manual_output_funchead_RANDOM",7.50769594539836,0.78134807951,1.0045512819251,7.39003121966489,1.0408841244372,7.6919122221356
"99","Ancient_Greek","6909776","manual_output_funchead_RANDOM",7.41505051983013,0.786519204902,1.01825967932688,7.39003121966489,1.0408841244372,7.6919122221356
"100","Ancient_Greek","7307328","manual_output_funchead_RANDOM",7.43653723543887,0.794649529218,0.962277360883837,7.39003121966489,1.0408841244372,7.6919122221356
"101","Ancient_Greek","7327094","manual_output_funchead_RANDOM",7.54075417442564,0.763832013152,1.0229168168402,7.39003121966489,1.0408841244372,7.6919122221356
"102","Ancient_Greek","7412033","manual_output_funchead_RANDOM",7.40369746032454,0.76200866836,1.03250372633683,7.39003121966489,1.0408841244372,7.6919122221356
"103","Ancient_Greek","7540142","manual_output_funchead_RANDOM",7.36018872713782,0.807831415334,0.937485951234221,7.39003121966489,1.0408841244372,7.6919122221356
"104","Ancient_Greek","7921475","manual_output_funchead_RANDOM",7.4469096411264,0.783290987894,1.01501829909238,7.39003121966489,1.0408841244372,7.6919122221356
"105","Ancient_Greek","8208634","manual_output_funchead_RANDOM",7.42339890944101,0.791510984905,0.984244909254073,7.39003121966489,1.0408841244372,7.6919122221356
"106","Ancient_Greek","8050679","manual_output_funchead_RANDOM",7.38257968012442,0.771364519504,1.02360024375599,7.39003121966489,1.0408841244372,7.6919122221356
"107","Ancient_Greek","8052666","manual_output_funchead_RANDOM",7.44081296177557,0.777372590046,1.00452375539374,7.39003121966489,1.0408841244372,7.6919122221356
"108","Ancient_Greek","8077600","manual_output_funchead_RANDOM",7.47813158069311,0.754476162009,1.08303960418776,7.39003121966489,1.0408841244372,7.6919122221356
"109","Ancient_Greek","845425","manual_output_funchead_RANDOM",7.43133397147219,0.782932297116,1.00444925310561,7.39003121966489,1.0408841244372,7.6919122221356
"110","Arabic","10024","manual_output_funchead_RANDOM",6.97557107128277,0.767819880363,1.0010661764898,8.61668685723024,0.833862153020359,8.58888032452758
"111","Arabic","5744706","manual_output_funchead_RANDOM",7.7896461968137,0.734357778039,1.0852484548087,8.61668685723024,0.833862153020359,8.58888032452758
"112","Arabic","5958193","manual_output_funchead_RANDOM",7.04849071013491,0.729799141778,1.10909232739543,8.61668685723024,0.833862153020359,8.58888032452758
"113","Arabic","6281149","manual_output_funchead_RANDOM",7.04332041704156,0.764673779281,0.965745414759798,8.61668685723024,0.833862153020359,8.58888032452758
"114","Arabic","6316613","manual_output_funchead_RANDOM",7.12203459070004,0.766471551327,0.980325520973027,8.61668685723024,0.833862153020359,8.58888032452758
"115","Arabic","6329330","manual_output_funchead_RANDOM",7.11918064588575,0.733105758221,1.06344180278776,8.61668685723024,0.833862153020359,8.58888032452758
"116","Arabic","6821922","manual_output_funchead_RANDOM",6.99330225891894,0.835439651575,0.779289865904793,8.61668685723024,0.833862153020359,8.58888032452758
"117","Arabic","6844688","manual_output_funchead_RANDOM",7.15188774964641,0.778510203426,0.981565392020936,8.61668685723024,0.833862153020359,8.58888032452758
"118","Arabic","7039153","manual_output_funchead_RANDOM",7.15129641771138,0.764042418859,1.00529336809856,8.61668685723024,0.833862153020359,8.58888032452758
"119","Arabic","7459069","manual_output_funchead_RANDOM",6.95997521567785,0.771715053131,0.97071261064463,8.61668685723024,0.833862153020359,8.58888032452758
"120","Arabic","1046153","manual_output_funchead_RANDOM",7.70317319623464,0.81103061563,0.848534143734108,8.61668685723024,0.833862153020359,8.58888032452758
"121","Arabic","1078722","manual_output_funchead_RANDOM",7.45280273919522,0.761292255669,1.03402096749077,8.61668685723024,0.833862153020359,8.58888032452758
"122","Arabic","138789","manual_output_funchead_RANDOM",6.92739469107603,0.809264946655,0.857938706222825,8.61668685723024,0.833862153020359,8.58888032452758
"123","Arabic","160519","manual_output_funchead_RANDOM",7.07463013837108,0.817290714721,0.838682834343911,8.61668685723024,0.833862153020359,8.58888032452758
"124","Arabic","1640369","manual_output_funchead_RANDOM",7.05112151017459,0.766064912412,0.987384725850441,8.61668685723024,0.833862153020359,8.58888032452758
"125","Arabic","1822678","manual_output_funchead_RANDOM",7.05714604606647,0.737996126229,1.07845706607297,8.61668685723024,0.833862153020359,8.58888032452758
"126","Arabic","1865607","manual_output_funchead_RANDOM",6.96324460634775,0.788836691671,0.924330775058843,8.61668685723024,0.833862153020359,8.58888032452758
"127","Arabic","2023383","manual_output_funchead_RANDOM",6.99125043563823,0.817237209601,0.847450574702373,8.61668685723024,0.833862153020359,8.58888032452758
"128","Arabic","2023400","manual_output_funchead_RANDOM",6.96411257435978,0.813780778821,0.857715714531244,8.61668685723024,0.833862153020359,8.58888032452758
"129","Arabic","2087923","manual_output_funchead_RANDOM",6.99541804610075,0.787402754444,0.949962717620114,8.61668685723024,0.833862153020359,8.58888032452758
"130","Arabic","2219726","manual_output_funchead_RANDOM",7.14445722325208,0.760361266573,1.00006272573109,8.61668685723024,0.833862153020359,8.58888032452758
"131","Arabic","2329831","manual_output_funchead_RANDOM",7.03752269382017,0.713351667755,1.13758193984663,8.61668685723024,0.833862153020359,8.58888032452758
"132","Arabic","2365913","manual_output_funchead_RANDOM",7.00486562751315,0.793010091066,0.91563818573481,8.61668685723024,0.833862153020359,8.58888032452758
"133","Arabic","2529055","manual_output_funchead_RANDOM",7.05421886121228,0.804642104249,0.888187011451387,8.61668685723024,0.833862153020359,8.58888032452758
"134","Arabic","322463","manual_output_funchead_RANDOM",6.98655465151869,0.769756765722,0.978920769815334,8.61668685723024,0.833862153020359,8.58888032452758
"135","Arabic","3303044","manual_output_funchead_RANDOM",7.0475711982548,0.784962920952,0.966612065244963,8.61668685723024,0.833862153020359,8.58888032452758
"136","Arabic","3552718","manual_output_funchead_RANDOM",7.08099884356447,0.751532921701,1.01898802256645,8.61668685723024,0.833862153020359,8.58888032452758
"137","Arabic","3669887","manual_output_funchead_RANDOM",20.6820832342384,0.777108369271,0.983953785537649,8.61668685723024,0.833862153020359,8.58888032452758
"138","Arabic","3738591","manual_output_funchead_RANDOM",7.05251392482387,0.804770516538,0.872869960491811,8.61668685723024,0.833862153020359,8.58888032452758
"139","Arabic","4095392","manual_output_funchead_RANDOM",7.06279555053883,0.732367387559,1.09010830956473,8.61668685723024,0.833862153020359,8.58888032452758
"140","Arabic","4144298","manual_output_funchead_RANDOM",7.85002819721441,0.751372406339,1.02669994027422,8.61668685723024,0.833862153020359,8.58888032452758
"141","Arabic","4342592","manual_output_funchead_RANDOM",7.09624854585332,0.736305364423,1.08240554279449,8.61668685723024,0.833862153020359,8.58888032452758
"142","Arabic","4789742","manual_output_funchead_RANDOM",6.97703657514493,0.83249686995,0.787341551693337,8.61668685723024,0.833862153020359,8.58888032452758
"143","Arabic","4836952","manual_output_funchead_RANDOM",7.61634359475415,0.71980438528,1.12258722856978,8.61668685723024,0.833862153020359,8.58888032452758
"144","Arabic","48450","manual_output_funchead_RANDOM",7.04603289077747,0.758509989406,1.01921343016777,8.61668685723024,0.833862153020359,8.58888032452758
"145","Arabic","5011109","manual_output_funchead_RANDOM",7.05841615556676,0.792710462391,0.921330872034917,8.61668685723024,0.833862153020359,8.58888032452758
"146","Arabic","5289009","manual_output_funchead_RANDOM",7.88046840455624,0.763400357414,1.01676725645183,8.61668685723024,0.833862153020359,8.58888032452758
"147","Arabic","5340771","manual_output_funchead_RANDOM",6.95034657577819,0.775492514634,0.984269902585762,8.61668685723024,0.833862153020359,8.58888032452758
"148","Arabic","5414533","manual_output_funchead_RANDOM",6.91245672880749,0.784406467699,0.936033240622803,8.61668685723024,0.833862153020359,8.58888032452758
"149","Arabic","5432375","manual_output_funchead_RANDOM",7.13525700889762,0.730719429849,1.07640579777683,8.61668685723024,0.833862153020359,8.58888032452758
"150","Arabic","5719297","manual_output_funchead_RANDOM",6.98801902627147,0.79179017432,0.9560703404978,8.61668685723024,0.833862153020359,8.58888032452758
"151","Arabic","7992087","manual_output_funchead_RANDOM",9.72812065884508,0.777568513307,0.95352169637374,8.61668685723024,0.833862153020359,8.58888032452758
"152","Arabic","8294234","manual_output_funchead_RANDOM",8.19537905073262,0.731072563644,1.09207686819738,8.61668685723024,0.833862153020359,8.58888032452758
"153","Arabic","85305","manual_output_funchead_RANDOM",6.97888524589143,0.793652152511,0.951070570284883,8.61668685723024,0.833862153020359,8.58888032452758
"154","Arabic","8708184","manual_output_funchead_RANDOM",6.94176641392175,0.780885830774,0.985113637453914,8.61668685723024,0.833862153020359,8.58888032452758
"155","Arabic","8932075","manual_output_funchead_RANDOM",6.95928058367507,0.799751736241,0.882249705678501,8.61668685723024,0.833862153020359,8.58888032452758
"156","Arabic","8988713","manual_output_funchead_RANDOM",7.04969268855961,0.73781420882,1.05886531440672,8.61668685723024,0.833862153020359,8.58888032452758
"157","Arabic","9159954","manual_output_funchead_RANDOM",7.02659944745631,0.732506500872,1.09110797213322,8.61668685723024,0.833862153020359,8.58888032452758
"158","Arabic","9293143","manual_output_funchead_RANDOM",7.06751571876749,0.726257102805,1.11332652492124,8.61668685723024,0.833862153020359,8.58888032452758
"159","Arabic","9345509","manual_output_funchead_RANDOM",7.06974381113549,0.747466532547,1.01661420726352,8.61668685723024,0.833862153020359,8.58888032452758
"160","Arabic","9377512","manual_output_funchead_RANDOM",7.06600005758814,0.723078898651,1.10893160257703,8.61668685723024,0.833862153020359,8.58888032452758
"161","Arabic","7580853","manual_output_funchead_RANDOM",7.08863120919196,0.747680553029,1.01944145631765,8.61668685723024,0.833862153020359,8.58888032452758
"162","Arabic","76923","manual_output_funchead_RANDOM",7.08311852524948,0.754636218686,1.02048048772747,8.61668685723024,0.833862153020359,8.58888032452758
"163","Arabic","7745385","manual_output_funchead_RANDOM",7.02241906675718,0.814240922856,0.848972764427517,8.61668685723024,0.833862153020359,8.58888032452758
"164","Arabic","9653698","manual_output_funchead_RANDOM",6.95907792577409,0.791672463055,0.940686932957742,8.61668685723024,0.833862153020359,8.58888032452758
"165","Basque","370034","manual_output_funchead_RANDOM",8.48812449686301,0.754061371841,1.10444356712994,8.46811276194541,1.10291167428419,8.72421316003506
"166","Basque","4080716","manual_output_funchead_RANDOM",8.50724520721919,0.761381869234,1.12199303911864,8.46811276194541,1.10291167428419,8.72421316003506
"167","Basque","4375487","manual_output_funchead_RANDOM",8.59953776240535,0.785048134777,1.07685677872166,8.46811276194541,1.10291167428419,8.72421316003506
"168","Basque","4453318","manual_output_funchead_RANDOM",8.69193531964765,0.763638186923,1.09868755903748,8.46811276194541,1.10291167428419,8.72421316003506
"169","Basque","4634998","manual_output_funchead_RANDOM",8.37931734909604,0.795828319294,1.05561479197489,8.46811276194541,1.10291167428419,8.72421316003506
"170","Basque","4248326","manual_output_funchead_RANDOM",8.67325596019664,0.782440834336,1.07114379009926,8.46811276194541,1.10291167428419,8.72421316003506
"171","Basque","5133517","manual_output_funchead_RANDOM",8.46852024634338,0.777577216205,1.04832712168489,8.46811276194541,1.10291167428419,8.72421316003506
"172","Basque","515964","manual_output_funchead_RANDOM",8.54135439193989,0.765393100682,1.12492162964691,8.46811276194541,1.10291167428419,8.72421316003506
"173","Basque","5195738","manual_output_funchead_RANDOM",8.55268157255878,0.803449659045,0.990166268851257,8.46811276194541,1.10291167428419,8.72421316003506
"174","Basque","4864314","manual_output_funchead_RANDOM",8.52336534891964,0.777276373847,1.09013434269081,8.46811276194541,1.10291167428419,8.72421316003506
"175","Basque","1234875","manual_output_funchead_RANDOM",8.61018738909016,0.764691135178,1.09247935076483,8.46811276194541,1.10291167428419,8.72421316003506
"176","Basque","1292181","manual_output_funchead_RANDOM",8.63811226608422,0.78023465704,1.0536371111284,8.46811276194541,1.10291167428419,8.72421316003506
"177","Basque","1577881","manual_output_funchead_RANDOM",8.50451843173934,0.781036903329,1.08689467206663,8.46811276194541,1.10291167428419,8.72421316003506
"178","Basque","1598415","manual_output_funchead_RANDOM",8.42231772221822,0.778880866426,1.0947269589737,8.46811276194541,1.10291167428419,8.72421316003506
"179","Basque","1798476","manual_output_funchead_RANDOM",8.5893914810363,0.78168872844,1.02539164188919,8.46811276194541,1.10291167428419,8.72421316003506
"180","Basque","2335118","manual_output_funchead_RANDOM",8.51534443055236,0.760529482551,1.14073880598385,8.46811276194541,1.10291167428419,8.72421316003506
"181","Basque","2646970","manual_output_funchead_RANDOM",8.52328056716054,0.7543622142,1.12537975822091,8.46811276194541,1.10291167428419,8.72421316003506
"182","Basque","2696464","manual_output_funchead_RANDOM",8.44477751119198,0.779281989571,1.07696424076177,8.46811276194541,1.10291167428419,8.72421316003506
"183","Basque","2867589","manual_output_funchead_RANDOM",8.51613564562628,0.778830726033,1.10852400090051,8.46811276194541,1.10291167428419,8.72421316003506
"184","Basque","2926479","manual_output_funchead_RANDOM",8.5596186792249,0.756768953069,1.10930535402874,8.46811276194541,1.10291167428419,8.72421316003506
