"","FileName","Language.x","Type","Surp","Model","Language.y","Command"
"11","1240587","Telugu","manual_output_funchead_two_coarse_parser_final",8.15974677540362,"readDataDistCrossGPUFreeAllTwoEqual_NoClip_ByCoarseOnly_FixObj_OnlyParser_Replication.py","--lr_baseline_lm","--lr_baseline_lm 1.0 --entropy_weight 0.001 --lr_parser 0.001 --bilinearSize 300 --labelMLPDimension 300 --batchSize 1 --maxNumberEpochs 5 --beta2 0.999 --beta1 0.9 --lr_lm 0.1 --lr_policy 1e-05 --momentum_policy 0.9 --clip_at_parser 15.0 --shallow True --input_dropoutRate_parser 0.0 --pos_embedding_size_parser 100 --dropout_rate_parser 0.2 --lstm_layers_parser 2 --language Telugu --dropout_prob_lm 0.5 --rnn_dim_parser 200 --clip_norm_parser 2"
"12","1277013","Dutch","manual_output_funchead_two_coarse_parser_final",6.8445514627336,"readDataDistCrossGPUFreeAllTwoEqual_NoClip_ByCoarseOnly_FixObj_OnlyParser_Replication.py","--lr_baseline_lm","--lr_baseline_lm 1.0 --entropy_weight 0.0001 --lr_parser 0.001 --bilinearSize 300 --labelMLPDimension 300 --batchSize 1 --maxNumberEpochs 5 --beta2 0.999 --beta1 0.9 --lr_lm 0.2 --lr_policy 5e-06 --momentum_policy 0.8 --clip_at_parser 15.0 --shallow True --input_dropoutRate_parser 0.0 --pos_embedding_size_parser 100 --dropout_rate_parser 0.2 --lstm_layers_parser 2 --language Dutch --dropout_prob_lm 0.5 --rnn_dim_parser 200 --clip_norm_parser 2"
"13","1285200","Gothic","manual_output_funchead_two_coarse_parser_final",6.83454116657465,"readDataDistCrossGPUFreeAllTwoEqual_NoClip_ByCoarseOnly_FixObj_OnlyParser_Replication.py","--lr_baseline_lm","--lr_baseline_lm 1.0 --entropy_weight 0.0001 --lr_parser 0.001 --bilinearSize 300 --labelMLPDimension 300 --batchSize 1 --maxNumberEpochs 5 --beta2 0.999 --beta1 0.9 --lr_lm 0.1 --lr_policy 5e-06 --momentum_policy 0.8 --clip_at_parser 15.0 --shallow True --input_dropoutRate_parser 0.0 --pos_embedding_size_parser 100 --dropout_rate_parser 0.2 --lstm_layers_parser 2 --language Gothic --dropout_prob_lm 0.0 --rnn_dim_parser 200 --clip_norm_parser 2"
"14","1326278","Croatian","manual_output_funchead_two_coarse_parser_final",7.8328808869438,"readDataDistCrossGPUFreeAllTwoEqual_NoClip_ByCoarseOnly_FixObj_OnlyParser_Replication.py","--lr_baseline_lm","--lr_baseline_lm 1.0 --entropy_weight 1e-05 --lr_parser 0.001 --bilinearSize 300 --labelMLPDimension 300 --batchSize 1 --maxNumberEpochs 5 --beta2 0.999 --beta1 0.9 --lr_lm 0.1 --lr_policy 1.5e-05 --momentum_policy 0.9 --clip_at_parser 15.0 --shallow True --input_dropoutRate_parser 0.0 --pos_embedding_size_parser 100 --dropout_rate_parser 0.2 --lstm_layers_parser 2 --language Croatian --dropout_prob_lm 0.5 --rnn_dim_parser 200 --clip_norm_parser 2"
"15","1381422","Galician","manual_output_funchead_two_coarse_parser_final",6.20103530261116,"readDataDistCrossGPUFreeAllTwoEqual_NoClip_ByCoarseOnly_FixObj_OnlyParser_Replication.py","--lr_baseline_lm","--lr_baseline_lm 1.0 --entropy_weight 0.0001 --lr_parser 0.001 --bilinearSize 300 --labelMLPDimension 300 --batchSize 1 --maxNumberEpochs 5 --beta2 0.999 --beta1 0.9 --lr_lm 0.1 --lr_policy 2e-05 --momentum_policy 0.9 --clip_at_parser 15.0 --shallow True --input_dropoutRate_parser 0.0 --pos_embedding_size_parser 100 --dropout_rate_parser 0.2 --lstm_layers_parser 2 --language Galician --dropout_prob_lm 0.0 --rnn_dim_parser 200 --clip_norm_parser 2"
"16","1405510","Dutch","manual_output_funchead_two_coarse_parser_final",6.84878858876507,"readDataDistCrossGPUFreeAllTwoEqual_NoClip_ByCoarseOnly_FixObj_OnlyParser_Replication.py","--lr_baseline_lm","--lr_baseline_lm 1.0 --entropy_weight 0.001 --lr_parser 0.001 --bilinearSize 300 --labelMLPDimension 300 --batchSize 1 --maxNumberEpochs 5 --beta2 0.999 --beta1 0.9 --lr_lm 0.2 --lr_policy 2e-05 --momentum_policy 0.8 --clip_at_parser 15.0 --shallow True --input_dropoutRate_parser 0.0 --pos_embedding_size_parser 100 --dropout_rate_parser 0.2 --lstm_layers_parser 2 --language Dutch --dropout_prob_lm 0.5 --rnn_dim_parser 200 --clip_norm_parser 2"
"17","1409273","Arabic","manual_output_funchead_two_coarse_parser_final",7.01193626362504,"readDataDistCrossGPUFreeAllTwoEqual_NoClip_ByCoarseOnly_FixObj_OnlyParser.py","--lr_baseline_lm","--lr_baseline_lm 1.0 --entropy_weight 0.0 --lr_parser 0.001 --bilinearSize 300 --labelMLPDimension 300 --batchSize 1 --maxNumberEpochs 1 --beta2 0.999 --beta1 0.9 --lr_lm 0.05 --lr_policy 3e-05 --momentum_policy 0.9 --clip_at_parser 15.0 --shallow True --input_dropoutRate_parser 0.0 --pos_embedding_size_parser 100 --dropout_rate_parser 0.2 --lstm_layers_parser 2 --language Arabic --dropout_prob_lm 0.0 --rnn_dim_parser 200 --clip_norm_parser 2"
"18","1412817","Marathi","manual_output_funchead_two_coarse_parser_final",7.3798952607919,"readDataDistCrossGPUFreeAllTwoEqual_NoClip_ByCoarseOnly_FixObj_OnlyParser_Replication.py","--lr_baseline_lm","--lr_baseline_lm 1.0 --entropy_weight 0.0001 --lr_parser 0.001 --bilinearSize 300 --labelMLPDimension 300 --batchSize 1 --maxNumberEpochs 5 --beta2 0.999 --beta1 0.9 --lr_lm 0.1 --lr_policy 1e-05 --momentum_policy 0.9 --clip_at_parser 15.0 --shallow True --input_dropoutRate_parser 0.0 --pos_embedding_size_parser 100 --dropout_rate_parser 0.2 --lstm_layers_parser 2 --language Marathi --dropout_prob_lm 0.0 --rnn_dim_parser 200 --clip_norm_parser 2"
"19","1416424","Belarusian","manual_output_funchead_two_coarse_parser_final",9.1555954906245,"readDataDistCrossGPUFreeAllTwoEqual_NoClip_ByCoarseOnly_FixObj_OnlyParser_Replication.py","--lr_baseline_lm","--lr_baseline_lm 1.0 --entropy_weight 1e-05 --lr_parser 0.001 --bilinearSize 300 --labelMLPDimension 300 --batchSize 1 --maxNumberEpochs 5 --beta2 0.999 --beta1 0.9 --lr_lm 0.2 --lr_policy 2e-05 --momentum_policy 0.8 --clip_at_parser 15.0 --shallow True --input_dropoutRate_parser 0.0 --pos_embedding_size_parser 100 --dropout_rate_parser 0.2 --lstm_layers_parser 2 --language Belarusian --dropout_prob_lm 0.3 --rnn_dim_parser 200 --clip_norm_parser 2"
"20","1424985","Gothic","manual_output_funchead_two_coarse_parser_final",6.90213740937636,"readDataDistCrossGPUFreeAllTwoEqual_NoClip_ByCoarseOnly_FixObj_OnlyParser_Replication.py","--lr_baseline_lm","--lr_baseline_lm 1.0 --entropy_weight 0.0001 --lr_parser 0.001 --bilinearSize 300 --labelMLPDimension 300 --batchSize 1 --maxNumberEpochs 5 --beta2 0.999 --beta1 0.9 --lr_lm 0.05 --lr_policy 1e-05 --momentum_policy 0.9 --clip_at_parser 15.0 --shallow True --input_dropoutRate_parser 0.0 --pos_embedding_size_parser 100 --dropout_rate_parser 0.2 --lstm_layers_parser 2 --language Gothic --dropout_prob_lm 0.0 --rnn_dim_parser 200 --clip_norm_parser 2"
"21","1431328","Hebrew","manual_output_funchead_two_coarse_parser_final",6.75352527845229,"readDataDistCrossGPUFreeAllTwoEqual_NoClip_ByCoarseOnly_FixObj_OnlyParser_Replication.py","--lr_baseline_lm","--lr_baseline_lm 1.0 --entropy_weight 0.001 --lr_parser 0.001 --bilinearSize 300 --labelMLPDimension 300 --batchSize 1 --maxNumberEpochs 5 --beta2 0.999 --beta1 0.9 --lr_lm 0.1 --lr_policy 2e-05 --momentum_policy 0.9 --clip_at_parser 15.0 --shallow True --input_dropoutRate_parser 0.0 --pos_embedding_size_parser 100 --dropout_rate_parser 0.2 --lstm_layers_parser 2 --language Hebrew --dropout_prob_lm 0.0 --rnn_dim_parser 200 --clip_norm_parser 2"
"22","1444965","Finnish","manual_output_funchead_two_coarse_parser_final",7.93992911495812,"readDataDistCrossGPUFreeAllTwoEqual_NoClip_ByCoarseOnly_FixObj_OnlyParser_Replication.py","--lr_baseline_lm","--lr_baseline_lm 1.0 --entropy_weight 0.0001 --lr_parser 0.001 --bilinearSize 300 --labelMLPDimension 300 --batchSize 1 --maxNumberEpochs 5 --beta2 0.999 --beta1 0.9 --lr_lm 0.1 --lr_policy 1.5e-05 --momentum_policy 0.9 --clip_at_parser 15.0 --shallow True --input_dropoutRate_parser 0.0 --pos_embedding_size_parser 100 --dropout_rate_parser 0.2 --lstm_layers_parser 2 --language Finnish --dropout_prob_lm 0.5 --rnn_dim_parser 200 --clip_norm_parser 2"
"23","1449463","Old_Church_Slavonic","manual_output_funchead_two_coarse_parser_final",6.96177054010184,"readDataDistCrossGPUFreeAllTwoEqual_NoClip_ByCoarseOnly_FixObj_OnlyParser_Replication.py","--lr_baseline_lm","--lr_baseline_lm 1.0 --entropy_weight 0.001 --lr_parser 0.001 --bilinearSize 300 --labelMLPDimension 300 --batchSize 1 --maxNumberEpochs 5 --beta2 0.999 --beta1 0.9 --lr_lm 0.1 --lr_policy 1.5e-05 --momentum_policy 0.8 --clip_at_parser 15.0 --shallow True --input_dropoutRate_parser 0.0 --pos_embedding_size_parser 100 --dropout_rate_parser 0.2 --lstm_layers_parser 2 --language Old_Church_Slavonic --dropout_prob_lm 0.3 --rnn_dim_parser 200 --clip_norm_parser 2"
"24","1466612","Korean","manual_output_funchead_two_coarse_parser_final",7.68715097824524,"readDataDistCrossGPUFreeAllTwoEqual_NoClip_ByCoarseOnly_FixObj_OnlyParser_Replication.py","--lr_baseline_lm","--lr_baseline_lm 1.0 --entropy_weight 0.0001 --lr_parser 0.001 --bilinearSize 300 --labelMLPDimension 300 --batchSize 1 --maxNumberEpochs 5 --beta2 0.999 --beta1 0.9 --lr_lm 0.05 --lr_policy 1e-05 --momentum_policy 0.8 --clip_at_parser 15.0 --shallow True --input_dropoutRate_parser 0.0 --pos_embedding_size_parser 100 --dropout_rate_parser 0.2 --lstm_layers_parser 2 --language Korean --dropout_prob_lm 0.3 --rnn_dim_parser 200 --clip_norm_parser 2"
"25","1481165","Coptic","manual_output_funchead_two_coarse_parser_final",5.07542202929702,"readDataDistCrossGPUFreeAllTwoEqual_NoClip_ByCoarseOnly_FixObj_OnlyParser_Replication.py","--lr_baseline_lm","--lr_baseline_lm 1.0 --entropy_weight 1e-05 --lr_parser 0.001 --bilinearSize 300 --labelMLPDimension 300 --batchSize 1 --maxNumberEpochs 5 --beta2 0.999 --beta1 0.9 --lr_lm 0.2 --lr_policy 1e-05 --momentum_policy 0.9 --clip_at_parser 15.0 --shallow True --input_dropoutRate_parser 0.0 --pos_embedding_size_parser 100 --dropout_rate_parser 0.2 --lstm_layers_parser 2 --language Coptic --dropout_prob_lm 0.5 --rnn_dim_parser 200 --clip_norm_parser 2"
"26","1498797","Swedish","manual_output_funchead_two_coarse_parser_final",6.94608169406618,"readDataDistCrossGPUFreeAllTwoEqual_NoClip_ByCoarseOnly_FixObj_OnlyParser_Replication.py","--lr_baseline_lm","--lr_baseline_lm 1.0 --entropy_weight 0.001 --lr_parser 0.001 --bilinearSize 300 --labelMLPDimension 300 --batchSize 1 --maxNumberEpochs 5 --beta2 0.999 --beta1 0.9 --lr_lm 0.1 --lr_policy 1.5e-05 --momentum_policy 0.9 --clip_at_parser 15.0 --shallow True --input_dropoutRate_parser 0.0 --pos_embedding_size_parser 100 --dropout_rate_parser 0.2 --lstm_layers_parser 2 --language Swedish --dropout_prob_lm 0.3 --rnn_dim_parser 200 --clip_norm_parser 2"
"27","1529932","Swedish","manual_output_funchead_two_coarse_parser_final",6.97868454575883,"readDataDistCrossGPUFreeAllTwoEqual_NoClip_ByCoarseOnly_FixObj_OnlyParser_Replication.py","--lr_baseline_lm","--lr_baseline_lm 1.0 --entropy_weight 1e-05 --lr_parser 0.001 --bilinearSize 300 --labelMLPDimension 300 --batchSize 1 --maxNumberEpochs 5 --beta2 0.999 --beta1 0.9 --lr_lm 0.1 --lr_policy 5e-06 --momentum_policy 0.9 --clip_at_parser 15.0 --shallow True --input_dropoutRate_parser 0.0 --pos_embedding_size_parser 100 --dropout_rate_parser 0.2 --lstm_layers_parser 2 --language Swedish --dropout_prob_lm 0.3 --rnn_dim_parser 200 --clip_norm_parser 2"
"28","1551888","Turkish","manual_output_funchead_two_coarse_parser_final",9.0231758495407,"readDataDistCrossGPUFreeAllTwoEqual_NoClip_ByCoarseOnly_FixObj_OnlyParser_Replication.py","--lr_baseline_lm","--lr_baseline_lm 1.0 --entropy_weight 0.001 --lr_parser 0.001 --bilinearSize 300 --labelMLPDimension 300 --batchSize 1 --maxNumberEpochs 5 --beta2 0.999 --beta1 0.9 --lr_lm 0.05 --lr_policy 1.5e-05 --momentum_policy 0.8 --clip_at_parser 15.0 --shallow True --input_dropoutRate_parser 0.0 --pos_embedding_size_parser 100 --dropout_rate_parser 0.2 --lstm_layers_parser 2 --language Turkish --dropout_prob_lm 0.0 --rnn_dim_parser 200 --clip_norm_parser 2"
"29","1618543","Italian","manual_output_funchead_two_coarse_parser_final",6.40035702173331,"readDataDistCrossGPUFreeAllTwoEqual_NoClip_ByCoarseOnly_FixObj_OnlyParser_Replication.py","--lr_baseline_lm","--lr_baseline_lm 1.0 --entropy_weight 0.0001 --lr_parser 0.001 --bilinearSize 300 --labelMLPDimension 300 --batchSize 1 --maxNumberEpochs 5 --beta2 0.999 --beta1 0.9 --lr_lm 0.1 --lr_policy 1e-05 --momentum_policy 0.9 --clip_at_parser 15.0 --shallow True --input_dropoutRate_parser 0.0 --pos_embedding_size_parser 100 --dropout_rate_parser 0.2 --lstm_layers_parser 2 --language Italian --dropout_prob_lm 0.5 --rnn_dim_parser 200 --clip_norm_parser 2"
"30","1620248","Arabic","manual_output_funchead_two_coarse_parser_final",7.10226716376776,"readDataDistCrossGPUFreeAllTwoEqual_NoClip_ByCoarseOnly_FixObj_OnlyParser.py","--lr_baseline_lm","--lr_baseline_lm 1.0 --entropy_weight 0.001 --lr_parser 0.001 --bilinearSize 300 --labelMLPDimension 300 --batchSize 1 --maxNumberEpochs 1 --beta2 0.999 --beta1 0.9 --lr_lm 0.1 --lr_policy 5e-06 --momentum_policy 0.8 --clip_at_parser 15.0 --shallow True --input_dropoutRate_parser 0.0 --pos_embedding_size_parser 100 --dropout_rate_parser 0.2 --lstm_layers_parser 2 --language Arabic --dropout_prob_lm 0.5 --rnn_dim_parser 200 --clip_norm_parser 2"
"31","1651403","Slovenian","manual_output_funchead_two_coarse_parser_final",7.53531075173298,"readDataDistCrossGPUFreeAllTwoEqual_NoClip_ByCoarseOnly_FixObj_OnlyParser_Replication.py","--lr_baseline_lm","--lr_baseline_lm 1.0 --entropy_weight 1e-05 --lr_parser 0.001 --bilinearSize 300 --labelMLPDimension 300 --batchSize 1 --maxNumberEpochs 5 --beta2 0.999 --beta1 0.9 --lr_lm 0.1 --lr_policy 2e-05 --momentum_policy 0.9 --clip_at_parser 15.0 --shallow True --input_dropoutRate_parser 0.0 --pos_embedding_size_parser 100 --dropout_rate_parser 0.2 --lstm_layers_parser 2 --language Slovenian --dropout_prob_lm 0.3 --rnn_dim_parser 200 --clip_norm_parser 2"
"32","1664747","Afrikaans","manual_output_funchead_two_coarse_parser_final",6.40000940152737,"readDataDistCrossGPUFreeAllTwoEqual_NoClip_ByCoarseOnly_FixObj_OnlyParser_Replication.py","--lr_baseline_lm","--lr_baseline_lm 1.0 --entropy_weight 0.001 --lr_parser 0.001 --bilinearSize 300 --labelMLPDimension 300 --batchSize 1 --maxNumberEpochs 5 --beta2 0.999 --beta1 0.9 --lr_lm 0.1 --lr_policy 2e-05 --momentum_policy 0.8 --clip_at_parser 15.0 --shallow True --input_dropoutRate_parser 0.0 --pos_embedding_size_parser 100 --dropout_rate_parser 0.2 --lstm_layers_parser 2 --language Afrikaans --dropout_prob_lm 0.0 --rnn_dim_parser 200 --clip_norm_parser 2"
"33","1684280","Belarusian","manual_output_funchead_two_coarse_parser_final",9.24732918397284,"readDataDistCrossGPUFreeAllTwoEqual_NoClip_ByCoarseOnly_FixObj_OnlyParser_Replication.py","--lr_baseline_lm","--lr_baseline_lm 1.0 --entropy_weight 0.001 --lr_parser 0.001 --bilinearSize 300 --labelMLPDimension 300 --batchSize 1 --maxNumberEpochs 5 --beta2 0.999 --beta1 0.9 --lr_lm 0.1 --lr_policy 5e-06 --momentum_policy 0.9 --clip_at_parser 15.0 --shallow True --input_dropoutRate_parser 0.0 --pos_embedding_size_parser 100 --dropout_rate_parser 0.2 --lstm_layers_parser 2 --language Belarusian --dropout_prob_lm 0.0 --rnn_dim_parser 200 --clip_norm_parser 2"
"34","17169","Latvian","manual_output_funchead_two_coarse_parser_final",8.53087651083402,"readDataDistCrossGPUFreeAllTwoEqual_NoClip_ByCoarseOnly_FixObj_OnlyParser.py","--lr_baseline_lm","--lr_baseline_lm 1.0 --entropy_weight 1e-05 --lr_parser 0.001 --bilinearSize 300 --labelMLPDimension 300 --batchSize 1 --maxNumberEpochs 1 --beta2 0.999 --beta1 0.9 --lr_lm 0.1 --lr_policy 2e-05 --momentum_policy 0.8 --clip_at_parser 15.0 --shallow True --input_dropoutRate_parser 0.0 --pos_embedding_size_parser 100 --dropout_rate_parser 0.2 --lstm_layers_parser 2 --language Latvian --dropout_prob_lm 0.3 --rnn_dim_parser 200 --clip_norm_parser 2"
"35","1786864","Czech","manual_output_funchead_two_coarse_parser_final",7.18667837596799,"readDataDistCrossGPUFreeAllTwoEqual_NoClip_ByCoarseOnly_FixObj_OnlyParser.py","--lr_baseline_lm","--lr_baseline_lm 1.0 --entropy_weight 0.0001 --lr_parser 0.001 --bilinearSize 300 --labelMLPDimension 300 --batchSize 1 --maxNumberEpochs 1 --beta2 0.999 --beta1 0.9 --lr_lm 0.2 --lr_policy 1e-05 --momentum_policy 0.8 --clip_at_parser 15.0 --shallow True --input_dropoutRate_parser 0.0 --pos_embedding_size_parser 100 --dropout_rate_parser 0.2 --lstm_layers_parser 2 --language Czech --dropout_prob_lm 0.3 --rnn_dim_parser 200 --clip_norm_parser 2"
"36","1790714","Finnish","manual_output_funchead_two_coarse_parser_final",8.0246159882769,"readDataDistCrossGPUFreeAllTwoEqual_NoClip_ByCoarseOnly_FixObj_OnlyParser_Replication.py","--lr_baseline_lm","--lr_baseline_lm 1.0 --entropy_weight 0.001 --lr_parser 0.001 --bilinearSize 300 --labelMLPDimension 300 --batchSize 1 --maxNumberEpochs 5 --beta2 0.999 --beta1 0.9 --lr_lm 0.05 --lr_policy 1e-05 --momentum_policy 0.8 --clip_at_parser 15.0 --shallow True --input_dropoutRate_parser 0.0 --pos_embedding_size_parser 100 --dropout_rate_parser 0.2 --lstm_layers_parser 2 --language Finnish --dropout_prob_lm 0.5 --rnn_dim_parser 200 --clip_norm_parser 2"
"37","1824761","Croatian","manual_output_funchead_two_coarse_parser_final",7.92898146348346,"readDataDistCrossGPUFreeAllTwoEqual_NoClip_ByCoarseOnly_FixObj_OnlyParser.py","--lr_baseline_lm","--lr_baseline_lm 1.0 --entropy_weight 0.001 --lr_parser 0.001 --bilinearSize 300 --labelMLPDimension 300 --batchSize 1 --maxNumberEpochs 1 --beta2 0.999 --beta1 0.9 --lr_lm 0.05 --lr_policy 2e-05 --momentum_policy 0.8 --clip_at_parser 15.0 --shallow True --input_dropoutRate_parser 0.0 --pos_embedding_size_parser 100 --dropout_rate_parser 0.2 --lstm_layers_parser 2 --language Croatian --dropout_prob_lm 0.3 --rnn_dim_parser 200 --clip_norm_parser 2"
"38","1827068","Serbian","manual_output_funchead_two_coarse_parser_final",7.60809404091785,"readDataDistCrossGPUFreeAllTwoEqual_NoClip_ByCoarseOnly_FixObj_OnlyParser.py","--lr_baseline_lm","--lr_baseline_lm 1.0 --entropy_weight 0.0001 --lr_parser 0.001 --bilinearSize 300 --labelMLPDimension 300 --batchSize 1 --maxNumberEpochs 1 --beta2 0.999 --beta1 0.9 --lr_lm 0.1 --lr_policy 2e-05 --momentum_policy 0.8 --clip_at_parser 15.0 --shallow True --input_dropoutRate_parser 0.0 --pos_embedding_size_parser 100 --dropout_rate_parser 0.2 --lstm_layers_parser 2 --language Serbian --dropout_prob_lm 0.0 --rnn_dim_parser 200 --clip_norm_parser 2"
