Language	Model	Type	Surp
Hindi	8295121793	manual_output_funchead_two_coarse_lambda09_best_balanced	5.7616455649879486
Indonesian	2824869274	manual_output_funchead_two_coarse_lambda09_best_balanced	7.797502773605238
Telugu	3278982149	manual_output_funchead_two_coarse_lambda09_best_balanced	7.7497219076343615
Croatian	3610335939	manual_output_funchead_two_coarse_lambda09_best_balanced	7.823825668784895
Gothic	2116173386	manual_output_funchead_two_coarse_lambda09_best_balanced	6.753177967408815
French	7168788058	manual_output_funchead_two_coarse_lambda09_best_balanced	5.72939444329302
Ukrainian	3524066453	manual_output_funchead_two_coarse_lambda09_best_balanced	8.742971270871074
Polish	9642604829	manual_output_funchead_two_coarse_lambda09_best_balanced	8.213265515772129
Czech	9502052556	manual_output_funchead_two_coarse_lambda09_best_balanced	6.895624141171353
Hungarian	3100275451	manual_output_funchead_two_coarse_lambda09_best_balanced	8.631225148832778
Arabic	3835252040	manual_output_funchead_two_coarse_lambda09_best_balanced	6.975263585142722
Spanish	9029288668	manual_output_funchead_two_coarse_lambda09_best_balanced	6.0494723783843565
Slovenian	5191836480	manual_output_funchead_two_coarse_lambda09_best_balanced	7.343468566606267
Italian	139767606	manual_output_funchead_two_coarse_lambda09_best_balanced	6.5103345506492705
Greek	7699338535	manual_output_funchead_two_coarse_lambda09_best_balanced	6.971036538641117
Irish	4255063082	manual_output_funchead_two_coarse_lambda09_best_balanced	7.915380602489691
Ancient_Greek	3648264606	manual_output_funchead_two_coarse_lambda09_best_balanced	7.262339571328653
Swedish	61759598	manual_output_funchead_two_coarse_lambda09_best_balanced	6.871506567086184
Estonian	1063918324	manual_output_funchead_two_coarse_lambda09_best_balanced	8.43629152976431
Bulgarian	9037548649	manual_output_funchead_two_coarse_lambda09_best_balanced	7.252144107114739
Gothic	1353646219	manual_output_funchead_two_coarse_lambda09_best_balanced	6.736814855046091
Basque	2397399489	manual_output_funchead_two_coarse_lambda09_best_balanced	8.304110330025047
Slovak	8573447776	manual_output_funchead_two_coarse_lambda09_best_balanced	8.958536585623696
Ancient_Greek	8671094503	manual_output_funchead_two_coarse_lambda09_best_balanced	7.345060310841635
Lithuanian	9774140361	manual_output_funchead_two_coarse_lambda09_best_balanced	9.35146438941527
Hungarian	2830854739	manual_output_funchead_two_coarse_lambda09_best_balanced	8.599179793612086
Serbian	7166817572	manual_output_funchead_two_coarse_lambda09_best_balanced	7.688656416532986
Coptic	8614762699	manual_output_funchead_two_coarse_lambda09_best_balanced	5.183193990894035
Slovak	5205165993	manual_output_funchead_two_coarse_lambda09_best_balanced	8.984466954630381
Lithuanian	439030155	manual_output_funchead_two_coarse_lambda09_best_balanced	9.262651061073294
Arabic	4751953671	manual_output_funchead_two_coarse_lambda09_best_balanced	7.057438744803554
English	9686192217	manual_output_funchead_two_coarse_lambda09_best_balanced	6.538214157885644
Basque	3168767094	manual_output_funchead_two_coarse_lambda09_best_balanced	8.318568401275162
Spanish	7429964346	manual_output_funchead_two_coarse_lambda09_best_balanced	6.027640422350169
Romanian	3162236267	manual_output_funchead_two_coarse_lambda09_best_balanced	7.102224822950672
Estonian	1782543166	manual_output_funchead_two_coarse_lambda09_best_balanced	8.405217728942237
Persian	9449344822	manual_output_funchead_two_coarse_lambda09_best_balanced	6.90221198822945
Bulgarian	9014271164	manual_output_funchead_two_coarse_lambda09_best_balanced	7.377584353472301
Irish	4105806043	manual_output_funchead_two_coarse_lambda09_best_balanced	7.955632713486595
Ancient_Greek	9602434369	manual_output_funchead_two_coarse_lambda09_best_balanced	7.364730015331432
Tamil	1955205370	manual_output_funchead_two_coarse_lambda09_best_balanced	9.11720326377582
Hebrew	5141671549	manual_output_funchead_two_coarse_lambda09_best_balanced	6.645762819829919
Gothic	8181562631	manual_output_funchead_two_coarse_lambda09_best_balanced	6.874070360784791
Gothic	1279277576	manual_output_funchead_two_coarse_lambda09_best_balanced	6.769918413002292
Vietnamese	628370519	manual_output_funchead_two_coarse_lambda09_best_balanced	7.569420233394557
Coptic	8839887571	manual_output_funchead_two_coarse_lambda09_best_balanced	5.1259941325468175
Polish	3950831839	manual_output_funchead_two_coarse_lambda09_best_balanced	8.257787397181383
Serbian	712543423	manual_output_funchead_two_coarse_lambda09_best_balanced	7.542082453831981
Afrikaans	2021885501	manual_output_funchead_two_coarse_lambda09_best_balanced	6.332947193022019
Indonesian	4527964212	manual_output_funchead_two_coarse_lambda09_best_balanced	7.789849276294097
Ukrainian	9033117584	manual_output_funchead_two_coarse_lambda09_best_balanced	8.880462177166859
Belarusian	4010557340	manual_output_funchead_two_coarse_lambda09_best_balanced	9.179484536416554
Norwegian	2196341832	manual_output_funchead_two_coarse_lambda09_best_balanced	6.759592578646043
Telugu	5090859809	manual_output_funchead_two_coarse_lambda09_best_balanced	7.765855761515103
Dutch	8229191457	manual_output_funchead_two_coarse_lambda09_best_balanced	6.729897050131355
Coptic	6672800588	manual_output_funchead_two_coarse_lambda09_best_balanced	5.162126040149774
Serbian	3065397356	manual_output_funchead_two_coarse_lambda09_best_balanced	7.565395525461157
Irish	6300262208	manual_output_funchead_two_coarse_lambda09_best_balanced	8.161364955252472
Bulgarian	6273407001	manual_output_funchead_two_coarse_lambda09_best_balanced	7.285522528681453
Finnish	4267024622	manual_output_funchead_two_coarse_lambda09_best_balanced	7.977445383945067
Basque	8558696638	manual_output_funchead_two_coarse_lambda09_best_balanced	8.224478932863157
Dutch	3057326756	manual_output_funchead_two_coarse_lambda09_best_balanced	6.799843007970628
Telugu	874953935	manual_output_funchead_two_coarse_lambda09_best_balanced	8.008319694253416
Russian	1907836431	manual_output_funchead_two_coarse_lambda09_best_balanced	7.254291007870961
Persian	3823318973	manual_output_funchead_two_coarse_lambda09_best_balanced	7.088744843250481
Turkish	2872625973	manual_output_funchead_two_coarse_lambda09_best_balanced	9.022144003429199
French	844932020	manual_output_funchead_two_coarse_lambda09_best_balanced	5.704779202820624
Finnish	4123028280	manual_output_funchead_two_coarse_lambda09_best_balanced	7.888650360078609
Irish	3052381731	manual_output_funchead_two_coarse_lambda09_best_balanced	8.02739615278873
Spanish	3273950843	manual_output_funchead_two_coarse_lambda09_best_balanced	6.196494461559006
Latvian	9145605566	manual_output_funchead_two_coarse_lambda09_best_balanced	8.587105711654266
Slovenian	6940972520	manual_output_funchead_two_coarse_lambda09_best_balanced	7.389084182313546
Tamil	3088314217	manual_output_funchead_two_coarse_lambda09_best_balanced	9.35606175629099
Portuguese	5340232400	manual_output_funchead_two_coarse_lambda09_best_balanced	6.1088848802952755
Dutch	6235995472	manual_output_funchead_two_coarse_lambda09_best_balanced	6.765494743882796
Polish	7312469146	manual_output_funchead_two_coarse_lambda09_best_balanced	8.248881878645232
Vietnamese	5048042655	manual_output_funchead_two_coarse_lambda09_best_balanced	7.622058023029054
Russian	2327680896	manual_output_funchead_two_coarse_lambda09_best_balanced	7.307895148179428
Serbian	8340820630	manual_output_funchead_two_coarse_lambda09_best_balanced	7.6852039987957275
Greek	8611274009	manual_output_funchead_two_coarse_lambda09_best_balanced	7.0565401464174045
Tamil	6415874786	manual_output_funchead_two_coarse_lambda09_best_balanced	9.026132590442309
Italian	8130248827	manual_output_funchead_two_coarse_lambda09_best_balanced	6.3564089662524275
Italian	4020937957	manual_output_funchead_two_coarse_lambda09_best_balanced	6.515779174658125
Italian	4020937957	manual_output_funchead_two_coarse_lambda09_best_balanced	6.525346524972213
German	9126702915	manual_output_funchead_two_coarse_lambda09_best_balanced	7.082656543328516
Tamil	3792383920	manual_output_funchead_two_coarse_lambda09_best_balanced	9.049975932604085
Arabic	3324184751	manual_output_funchead_two_coarse_lambda09_best_balanced	7.187871781728243
Slovak	7071156274	manual_output_funchead_two_coarse_lambda09_best_balanced	8.933381022484216
Latvian	8425689023	manual_output_funchead_two_coarse_lambda09_best_balanced	8.537991072056096
Chinese	1134505001	manual_output_funchead_two_coarse_lambda09_best_balanced	7.739254678072899
Indonesian	6184010409	manual_output_funchead_two_coarse_lambda09_best_balanced	7.841768555911253
Danish	2236978196	manual_output_funchead_two_coarse_lambda09_best_balanced	7.159105711830915
Bulgarian	2932780755	manual_output_funchead_two_coarse_lambda09_best_balanced	7.223372173337033
Danish	8859398762	manual_output_funchead_two_coarse_lambda09_best_balanced	7.161547365461261
Ancient_Greek	2516852197	manual_output_funchead_two_coarse_lambda09_best_balanced	7.207094164087343
English	3625020225	manual_output_funchead_two_coarse_lambda09_best_balanced	6.544821501176105
English	3625020225	manual_output_funchead_two_coarse_lambda09_best_balanced	6.487559043564698
Basque	2972091051	manual_output_funchead_two_coarse_lambda09_best_balanced	8.298756291219322
Dutch	3564669790	manual_output_funchead_two_coarse_lambda09_best_balanced	6.711574738302907
Swedish	9272154115	manual_output_funchead_two_coarse_lambda09_best_balanced	6.829066727033897
Finnish	6378225009	manual_output_funchead_two_coarse_lambda09_best_balanced	7.907479548077244
Japanese	9642591347	manual_output_funchead_two_coarse_lambda09_best_balanced	6.199776796335435
Indonesian	7756241296	manual_output_funchead_two_coarse_lambda09_best_balanced	7.840063522365399
Russian	7007442864	manual_output_funchead_two_coarse_lambda09_best_balanced	7.200971829274032
Marathi	7856941145	manual_output_funchead_two_coarse_lambda09_best_balanced	7.23128514747097
Vietnamese	8694515501	manual_output_funchead_two_coarse_lambda09_best_balanced	7.574858299970119
Bulgarian	3962456106	manual_output_funchead_two_coarse_lambda09_best_balanced	7.282853721341936
Belarusian	6311313253	manual_output_funchead_two_coarse_lambda09_best_balanced	8.993855521716705
Serbian	7097864897	manual_output_funchead_two_coarse_lambda09_best_balanced	7.6509203964160255
Norwegian	2026196526	manual_output_funchead_two_coarse_lambda09_best_balanced	6.858574792520324
Czech	206898374	manual_output_funchead_two_coarse_lambda09_best_balanced	6.897539226634134
Belarusian	2054821707	manual_output_funchead_two_coarse_lambda09_best_balanced	8.96996377954795
Croatian	7088305902	manual_output_funchead_two_coarse_lambda09_best_balanced	7.889379771627995
Korean	5642596970	manual_output_funchead_two_coarse_lambda09_best_balanced	7.653735580005919
Norwegian	3295917691	manual_output_funchead_two_coarse_lambda09_best_balanced	6.729613819046552
French	1595591156	manual_output_funchead_two_coarse_lambda09_best_balanced	5.751413911281028
Latin	2104657829	manual_output_funchead_two_coarse_lambda09_best_balanced	7.5669011463378
Turkish	4398615662	manual_output_funchead_two_coarse_lambda09_best_balanced	8.974325442785192
Romanian	2006351133	manual_output_funchead_two_coarse_lambda09_best_balanced	7.049940026045151
Irish	5414375771	manual_output_funchead_two_coarse_lambda09_best_balanced	8.36144559933794
Galician	2770203322	manual_output_funchead_two_coarse_lambda09_best_balanced	6.266284231279288
Galician	1437873694	manual_output_funchead_two_coarse_lambda09_best_balanced	6.1859649789022075
Swedish	620686568	manual_output_funchead_two_coarse_lambda09_best_balanced	6.876723230965686
Korean	7592292564	manual_output_funchead_two_coarse_lambda09_best_balanced	7.668460234559714
Slovenian	7021869359	manual_output_funchead_two_coarse_lambda09_best_balanced	7.258669461409545
Japanese	7155381458	manual_output_funchead_two_coarse_lambda09_best_balanced	6.264427261018207
Hindi	8678762075	manual_output_funchead_two_coarse_lambda09_best_balanced	5.756838112760565
Marathi	3519953153	manual_output_funchead_two_coarse_lambda09_best_balanced	7.605703562906344
Ukrainian	8863305683	manual_output_funchead_two_coarse_lambda09_best_balanced	8.791947479456814
Finnish	4464290900	manual_output_funchead_two_coarse_lambda09_best_balanced	7.977487424201382
Afrikaans	3040067480	manual_output_funchead_two_coarse_lambda09_best_balanced	6.347317132385991
Turkish	4204692495	manual_output_funchead_two_coarse_lambda09_best_balanced	8.97766616348261
Chinese	1306218502	manual_output_funchead_two_coarse_lambda09_best_balanced	7.7540102956052
Tamil	3660849698	manual_output_funchead_two_coarse_lambda09_best_balanced	8.966850963176256
Slovenian	9387419648	manual_output_funchead_two_coarse_lambda09_best_balanced	7.354029218131772
Basque	9769099826	manual_output_funchead_two_coarse_lambda09_best_balanced	8.286413247373615
Czech	4032183910	manual_output_funchead_two_coarse_lambda09_best_balanced	6.912539122860579
Vietnamese	7568561362	manual_output_funchead_two_coarse_lambda09_best_balanced	7.532844383818352
Norwegian	5076989615	manual_output_funchead_two_coarse_lambda09_best_balanced	6.809702618871697
Italian	4982347129	manual_output_funchead_two_coarse_lambda09_best_balanced	6.376203459138411
Gothic	9990399025	manual_output_funchead_two_coarse_lambda09_best_balanced	6.840631378530672
Catalan	8804783850	manual_output_funchead_two_coarse_lambda09_best_balanced	5.80763105249497
Portuguese	8609177207	manual_output_funchead_two_coarse_lambda09_best_balanced	6.13260721973502
Telugu	6220817381	manual_output_funchead_two_coarse_lambda09_best_balanced	8.06605974647269
Hungarian	7464331785	manual_output_funchead_two_coarse_lambda09_best_balanced	8.591278579194148
Finnish	8910331473	manual_output_funchead_two_coarse_lambda09_best_balanced	7.994394777533302
Estonian	8684097388	manual_output_funchead_two_coarse_lambda09_best_balanced	8.33738054575503
Portuguese	9026756482	manual_output_funchead_two_coarse_lambda09_best_balanced	6.049696680242569
Urdu	8163024386	manual_output_funchead_two_coarse_lambda09_best_balanced	5.96449280033509
Hebrew	7149454427	manual_output_funchead_two_coarse_lambda09_best_balanced	6.682771090783791
Ukrainian	1595865751	manual_output_funchead_two_coarse_lambda09_best_balanced	8.819889218420595
Slovenian	88266937	manual_output_funchead_two_coarse_lambda09_best_balanced	7.359753043053577
Croatian	4442179609	manual_output_funchead_two_coarse_lambda09_best_balanced	7.839141885559493
Coptic	4528189193	manual_output_funchead_two_coarse_lambda09_best_balanced	5.1308923495982315
Irish	2340818218	manual_output_funchead_two_coarse_lambda09_best_balanced	8.141287849250686
Turkish	8073998134	manual_output_funchead_two_coarse_lambda09_best_balanced	9.004680485147489
Swedish	5837381983	manual_output_funchead_two_coarse_lambda09_best_balanced	6.855206670703069
Latvian	486638691	manual_output_funchead_two_coarse_lambda09_best_balanced	8.580585280515644
Afrikaans	2351509804	manual_output_funchead_two_coarse_lambda09_best_balanced	6.402194675454467
Greek	7990878632	manual_output_funchead_two_coarse_lambda09_best_balanced	6.988057882301377
Hungarian	1078678182	manual_output_funchead_two_coarse_lambda09_best_balanced	8.59885882296363
Basque	8672367733	manual_output_funchead_two_coarse_lambda09_best_balanced	8.230667483601833
Telugu	8832613105	manual_output_funchead_two_coarse_lambda09_best_balanced	7.743057535049763
Latvian	8733619952	manual_output_funchead_two_coarse_lambda09_best_balanced	8.57557683974147
Slovenian	1637769213	manual_output_funchead_two_coarse_lambda09_best_balanced	7.442529095609681
Indonesian	7815945203	manual_output_funchead_two_coarse_lambda09_best_balanced	7.85647289202974
Polish	648655148	manual_output_funchead_two_coarse_lambda09_best_balanced	8.125832025087282
Latin	5887247082	manual_output_funchead_two_coarse_lambda09_best_balanced	7.631578621680686
Russian	129735271	manual_output_funchead_two_coarse_lambda09_best_balanced	7.174090892133344
Czech	8366283978	manual_output_funchead_two_coarse_lambda09_best_balanced	6.8800269837993175
Galician	618745179	manual_output_funchead_two_coarse_lambda09_best_balanced	6.116975108761721
Chinese	918382932	manual_output_funchead_two_coarse_lambda09_best_balanced	7.802274122842416
Ancient_Greek	3150712746	manual_output_funchead_two_coarse_lambda09_best_balanced	7.298889310875044
Afrikaans	481446112	manual_output_funchead_two_coarse_lambda09_best_balanced	6.376920021431607
English	1646540973	manual_output_funchead_two_coarse_lambda09_best_balanced	6.4896307828266835
Indonesian	8943460789	manual_output_funchead_two_coarse_lambda09_best_balanced	7.818183253661984
Coptic	5962255609	manual_output_funchead_two_coarse_lambda09_best_balanced	5.124918071533131
Croatian	5267858882	manual_output_funchead_two_coarse_lambda09_best_balanced	7.795466900203962
Romanian	1619082472	manual_output_funchead_two_coarse_lambda09_best_balanced	7.131722630023667
Dutch	4510983120	manual_output_funchead_two_coarse_lambda09_best_balanced	6.763549909666302
Latin	5699095559	manual_output_funchead_two_coarse_lambda09_best_balanced	7.683671444077955
Hebrew	2259886199	manual_output_funchead_two_coarse_lambda09_best_balanced	6.683571883275224
Ukrainian	2665758819	manual_output_funchead_two_coarse_lambda09_best_balanced	8.857232958659369
Spanish	8665137594	manual_output_funchead_two_coarse_lambda09_best_balanced	6.0811576535796315
Croatian	6004013893	manual_output_funchead_two_coarse_lambda09_best_balanced	7.758264661637929
Korean	8296597883	manual_output_funchead_two_coarse_lambda09_best_balanced	7.6222779228254725
Estonian	316393670	manual_output_funchead_two_coarse_lambda09_best_balanced	8.3550747153589
Estonian	8270507302	manual_output_funchead_two_coarse_lambda09_best_balanced	8.385617991068356
Czech	6567715106	manual_output_funchead_two_coarse_lambda09_best_balanced	6.980641315614513
Chinese	6506194697	manual_output_funchead_two_coarse_lambda09_best_balanced	7.685819921151994
Vietnamese	8451975862	manual_output_funchead_two_coarse_lambda09_best_balanced	7.551287829652345
Serbian	4833338324	manual_output_funchead_two_coarse_lambda09_best_balanced	7.671657033750396
Persian	3670417635	manual_output_funchead_two_coarse_lambda09_best_balanced	6.806930850520108
Japanese	1546704822	manual_output_funchead_two_coarse_lambda09_best_balanced	6.266950449824954
Old_Church_Slavonic	1081592835	manual_output_funchead_two_coarse_lambda09_best_balanced	6.709359353551839
Telugu	2462940868	manual_output_funchead_two_coarse_lambda09_best_balanced	8.061107936658358
Lithuanian	992677493	manual_output_funchead_two_coarse_lambda09_best_balanced	9.244242699745975
Polish	8065946207	manual_output_funchead_two_coarse_lambda09_best_balanced	8.136618481593185
Latin	7738160800	manual_output_funchead_two_coarse_lambda09_best_balanced	7.701378190062502
Spanish	2630670356	manual_output_funchead_two_coarse_lambda09_best_balanced	6.088920980312347
Polish	2870328424	manual_output_funchead_two_coarse_lambda09_best_balanced	8.269722497521812
Galician	1213856181	manual_output_funchead_two_coarse_lambda09_best_balanced	6.130854626973959
Slovenian	6215641202	manual_output_funchead_two_coarse_lambda09_best_balanced	7.406256239007347
Korean	5313891395	manual_output_funchead_two_coarse_lambda09_best_balanced	7.6277946407666
Portuguese	866491860	manual_output_funchead_two_coarse_lambda09_best_balanced	6.08646968442218
Ancient_Greek	2950257387	manual_output_funchead_two_coarse_lambda09_best_balanced	7.355747125503257
Hindi	5757127346	manual_output_funchead_two_coarse_lambda09_best_balanced	5.6978749194749
Irish	4042245630	manual_output_funchead_two_coarse_lambda09_best_balanced	7.93340425515871
Galician	328463805	manual_output_funchead_two_coarse_lambda09_best_balanced	6.176741705377819
Italian	7913977367	manual_output_funchead_two_coarse_lambda09_best_balanced	6.384275513336779
French	8903882870	manual_output_funchead_two_coarse_lambda09_best_balanced	6.19058403417209
French	8903882870	manual_output_funchead_two_coarse_lambda09_best_balanced	5.707364785958249
Urdu	8161695169	manual_output_funchead_two_coarse_lambda09_best_balanced	5.8700770052224085
Indonesian	6692858366	manual_output_funchead_two_coarse_lambda09_best_balanced	7.8267347263086045
Estonian	3346321850	manual_output_funchead_two_coarse_lambda09_best_balanced	8.412485928092378
Greek	1479906576	manual_output_funchead_two_coarse_lambda09_best_balanced	6.966858709676668
Finnish	7721473506	manual_output_funchead_two_coarse_lambda09_best_balanced	7.95276804906455
Danish	8163908687	manual_output_funchead_two_coarse_lambda09_best_balanced	7.1893604305360315
Old_Church_Slavonic	2178471463	manual_output_funchead_two_coarse_lambda09_best_balanced	6.897817823027428
Slovak	243354318	manual_output_funchead_two_coarse_lambda09_best_balanced	9.012370491386188
Hebrew	3739553157	manual_output_funchead_two_coarse_lambda09_best_balanced	6.6633919415556155
Japanese	6822497466	manual_output_funchead_two_coarse_lambda09_best_balanced	6.186394442095642
Danish	7452276263	manual_output_funchead_two_coarse_lambda09_best_balanced	7.116791097478155
Ukrainian	245233931	manual_output_funchead_two_coarse_lambda09_best_balanced	8.761054914166463
Catalan	8166681549	manual_output_funchead_two_coarse_lambda09_best_balanced	5.890692873180746
Old_Church_Slavonic	8409180608	manual_output_funchead_two_coarse_lambda09_best_balanced	6.758806513130014
Latvian	1733072378	manual_output_funchead_two_coarse_lambda09_best_balanced	8.545040016575452
Ukrainian	5988512444	manual_output_funchead_two_coarse_lambda09_best_balanced	8.845891508709656
Japanese	7049044203	manual_output_funchead_two_coarse_lambda09_best_balanced	6.211413928086941
Hungarian	1063044420	manual_output_funchead_two_coarse_lambda09_best_balanced	8.583431768714245
Marathi	3880520778	manual_output_funchead_two_coarse_lambda09_best_balanced	7.392943410778362
Danish	3270634651	manual_output_funchead_two_coarse_lambda09_best_balanced	7.087144444627153
Galician	6714380955	manual_output_funchead_two_coarse_lambda09_best_balanced	6.127633222490561
Latin	5165591586	manual_output_funchead_two_coarse_lambda09_best_balanced	7.655297153128759
Korean	2983756417	manual_output_funchead_two_coarse_lambda09_best_balanced	7.591276839347744
Marathi	7004363281	manual_output_funchead_two_coarse_lambda09_best_balanced	7.484513771083347
French	992963894	manual_output_funchead_two_coarse_lambda09_best_balanced	5.730957354497736
Norwegian	544632717	manual_output_funchead_two_coarse_lambda09_best_balanced	6.778677295614811
Catalan	3413139312	manual_output_funchead_two_coarse_lambda09_best_balanced	5.852771697939529
Polish	6101868652	manual_output_funchead_two_coarse_lambda09_best_balanced	8.087125455923251
Afrikaans	4074332305	manual_output_funchead_two_coarse_lambda09_best_balanced	6.371017579135558
Norwegian	2730050573	manual_output_funchead_two_coarse_lambda09_best_balanced	6.824846997082048
Urdu	2609373029	manual_output_funchead_two_coarse_lambda09_best_balanced	6.071707066605085
German	8353260393	manual_output_funchead_two_coarse_lambda09_best_balanced	7.134777666249832
Lithuanian	1940783801	manual_output_funchead_two_coarse_lambda09_best_balanced	9.158893781549791
Marathi	9891860501	manual_output_funchead_two_coarse_lambda09_best_balanced	7.193397151796441
Hindi	8053572141	manual_output_funchead_two_coarse_lambda09_best_balanced	5.745525458326178
Urdu	7078613164	manual_output_funchead_two_coarse_lambda09_best_balanced	5.961098090953471
Persian	5851833710	manual_output_funchead_two_coarse_lambda09_best_balanced	6.998287577981189
Swedish	4830756694	manual_output_funchead_two_coarse_lambda09_best_balanced	6.787182681310442
Russian	381528887	manual_output_funchead_two_coarse_lambda09_best_balanced	7.209841112334438
Marathi	1853212570	manual_output_funchead_two_coarse_lambda09_best_balanced	7.277788619472556
Latvian	4417841623	manual_output_funchead_two_coarse_lambda09_best_balanced	8.586513622990044
Belarusian	2240992374	manual_output_funchead_two_coarse_lambda09_best_balanced	8.95283236142968
Slovak	9839784142	manual_output_funchead_two_coarse_lambda09_best_balanced	8.903205838792477
Old_Church_Slavonic	8023948179	manual_output_funchead_two_coarse_lambda09_best_balanced	6.900173692710828
Spanish	1498716772	manual_output_funchead_two_coarse_lambda09_best_balanced	6.133598416608687
Urdu	912487354	manual_output_funchead_two_coarse_lambda09_best_balanced	5.853868430852459
Latin	4871618511	manual_output_funchead_two_coarse_lambda09_best_balanced	7.649893746574112
Arabic	6870893960	manual_output_funchead_two_coarse_lambda09_best_balanced	6.994014861847085
Chinese	1989051873	manual_output_funchead_two_coarse_lambda09_best_balanced	7.7670825692028815
Bulgarian	8306977375	manual_output_funchead_two_coarse_lambda09_best_balanced	7.230524032505251
Italian	3454493173	manual_output_funchead_two_coarse_lambda09_best_balanced	6.38365484623769
Romanian	9274452957	manual_output_funchead_two_coarse_lambda09_best_balanced	7.080601274987305
German	2785881362	manual_output_funchead_two_coarse_lambda09_best_balanced	7.084236414177189
Estonian	3207256096	manual_output_funchead_two_coarse_lambda09_best_balanced	8.403847581338734
Hebrew	7002706158	manual_output_funchead_two_coarse_lambda09_best_balanced	6.578398353624344
Vietnamese	9956914843	manual_output_funchead_two_coarse_lambda09_best_balanced	7.60179244970364
Slovenian	1446890146	manual_output_funchead_two_coarse_lambda09_best_balanced	7.313939978006595
Coptic	9980524482	manual_output_funchead_two_coarse_lambda09_best_balanced	5.12020788192749
Turkish	9549056317	manual_output_funchead_two_coarse_lambda09_best_balanced	9.037078460632973
English	8404836484	manual_output_funchead_two_coarse_lambda09_best_balanced	6.480877350502031
Hindi	2641751885	manual_output_funchead_two_coarse_lambda09_best_balanced	5.73037142277741
Danish	9242377409	manual_output_funchead_two_coarse_lambda09_best_balanced	7.222009266976794
Japanese	5542422391	manual_output_funchead_two_coarse_lambda09_best_balanced	6.23516092637828
French	5248010833	manual_output_funchead_two_coarse_lambda09_best_balanced	5.7886063940083154
Urdu	4638908885	manual_output_funchead_two_coarse_lambda09_best_balanced	5.937597711029671
Latin	1727172282	manual_output_funchead_two_coarse_lambda09_best_balanced	7.63540416869692
Finnish	749186078	manual_output_funchead_two_coarse_lambda09_best_balanced	7.8619121047812905
Greek	8226641956	manual_output_funchead_two_coarse_lambda09_best_balanced	7.050172249858564
Romanian	8104566120	manual_output_funchead_two_coarse_lambda09_best_balanced	7.1853509332838135
Slovak	5854361737	manual_output_funchead_two_coarse_lambda09_best_balanced	8.921542888227457
Croatian	7819057740	manual_output_funchead_two_coarse_lambda09_best_balanced	7.80256581238185
Hebrew	6475257003	manual_output_funchead_two_coarse_lambda09_best_balanced	6.594789703726745
Portuguese	2245533761	manual_output_funchead_two_coarse_lambda09_best_balanced	6.076461508254375
Greek	5650415466	manual_output_funchead_two_coarse_lambda09_best_balanced	7.048723326777688
Turkish	9560621624	manual_output_funchead_two_coarse_lambda09_best_balanced	9.01140030923005
Korean	9891925049	manual_output_funchead_two_coarse_lambda09_best_balanced	7.675426328476066
Hindi	5494183506	manual_output_funchead_two_coarse_lambda09_best_balanced	5.689951564162803
Latvian	411255658	manual_output_funchead_two_coarse_lambda09_best_balanced	8.552151977732095
Latvian	8776858446	manual_output_funchead_two_coarse_lambda09_best_balanced	8.54296817338985
Turkish	4013960337	manual_output_funchead_two_coarse_lambda09_best_balanced	9.226654193207551
