Language	Model	Type	UAS	Pars
Coptic	8614762699	manual_output_funchead_two_coarse_lambda09_best_balanced	0.763490241102	1.0742086395193597
Slovak	5205165993	manual_output_funchead_two_coarse_lambda09_best_balanced	0.846970408643	0.6903610655655599
Lithuanian	439030155	manual_output_funchead_two_coarse_lambda09_best_balanced	0.507361268403	2.5934829301499294
Arabic	4751953671	manual_output_funchead_two_coarse_lambda09_best_balanced	0.828055944954	0.8525995256623994
English	9686192217	manual_output_funchead_two_coarse_lambda09_best_balanced	0.844712486724	0.7171601187841897
Basque	3168767094	manual_output_funchead_two_coarse_lambda09_best_balanced	0.733704372242	1.1906506367658354
Spanish	7429964346	manual_output_funchead_two_coarse_lambda09_best_balanced	0.856395613281	0.6718263738103974
Romanian	3162236267	manual_output_funchead_two_coarse_lambda09_best_balanced	0.804495591897	0.9885764324502209
Estonian	1782543166	manual_output_funchead_two_coarse_lambda09_best_balanced	0.742565162476	1.0970180333584618
Persian	9449344822	manual_output_funchead_two_coarse_lambda09_best_balanced	0.841625207297	0.7937544768870767
Bulgarian	9014271164	manual_output_funchead_two_coarse_lambda09_best_balanced	0.867037813607	0.5789367462258631
Irish	4105806043	manual_output_funchead_two_coarse_lambda09_best_balanced	0.532623169108	2.4612618774717987
Ancient_Greek	9602434369	manual_output_funchead_two_coarse_lambda09_best_balanced	0.770318338066	1.053963412003495
Tamil	1955205370	manual_output_funchead_two_coarse_lambda09_best_balanced	0.583184257603	1.986239838472206
Hebrew	5141671549	manual_output_funchead_two_coarse_lambda09_best_balanced	0.809519087754	0.9494409015879633
Gothic	8181562631	manual_output_funchead_two_coarse_lambda09_best_balanced	0.785149298003	1.091507261959677
Gothic	1279277576	manual_output_funchead_two_coarse_lambda09_best_balanced	0.763990508206	1.1927311128133933
Vietnamese	628370519	manual_output_funchead_two_coarse_lambda09_best_balanced	0.732028794484	1.3107766207799725
Coptic	8839887571	manual_output_funchead_two_coarse_lambda09_best_balanced	0.810562571757	0.9139208142163422
Polish	3950831839	manual_output_funchead_two_coarse_lambda09_best_balanced	0.858638743455	0.6035044626554408
Serbian	712543423	manual_output_funchead_two_coarse_lambda09_best_balanced	0.831841359773	0.862584693411592
Afrikaans	2021885501	manual_output_funchead_two_coarse_lambda09_best_balanced	0.85149750416	0.6968213555320923
Indonesian	4527964212	manual_output_funchead_two_coarse_lambda09_best_balanced	0.794551432597	1.0280852631931297
Ukrainian	9033117584	manual_output_funchead_two_coarse_lambda09_best_balanced	0.814050572519	0.9462326981113044
Belarusian	4010557340	manual_output_funchead_two_coarse_lambda09_best_balanced	0.629513343799	1.82109361765336
Norwegian	2196341832	manual_output_funchead_two_coarse_lambda09_best_balanced	0.893519476591	0.597957526661229
Telugu	5090859809	manual_output_funchead_two_coarse_lambda09_best_balanced	0.843930635838	0.9317843027427247
Dutch	8229191457	manual_output_funchead_two_coarse_lambda09_best_balanced	0.838859832636	0.7424376069501852
Coptic	6672800588	manual_output_funchead_two_coarse_lambda09_best_balanced	0.795637198622	0.9163585946425779
Serbian	3065397356	manual_output_funchead_two_coarse_lambda09_best_balanced	0.844532577904	0.8052735602214046
Irish	6300262208	manual_output_funchead_two_coarse_lambda09_best_balanced	0.560142032845	2.5239548726553815
Bulgarian	6273407001	manual_output_funchead_two_coarse_lambda09_best_balanced	0.848456366134	0.6381941882331996
Finnish	4267024622	manual_output_funchead_two_coarse_lambda09_best_balanced	0.752841298097	1.0216390699919455
Basque	8558696638	manual_output_funchead_two_coarse_lambda09_best_balanced	0.762735659848	1.1431735097118711
Dutch	3057326756	manual_output_funchead_two_coarse_lambda09_best_balanced	0.866579497908	0.6815271942841209
Telugu	874953935	manual_output_funchead_two_coarse_lambda09_best_balanced	0.830443159923	0.9483147117673547
Russian	1907836431	manual_output_funchead_two_coarse_lambda09_best_balanced	0.773945051609	0.9849482613432481
Persian	3823318973	manual_output_funchead_two_coarse_lambda09_best_balanced	0.799405749033	0.881499202294927
Turkish	2872625973	manual_output_funchead_two_coarse_lambda09_best_balanced	0.550354436568	1.9964757084525964
French	844932020	manual_output_funchead_two_coarse_lambda09_best_balanced	0.885844983553	0.5584943931851165
Finnish	4123028280	manual_output_funchead_two_coarse_lambda09_best_balanced	0.809222237437	0.9177848314497873
Irish	3052381731	manual_output_funchead_two_coarse_lambda09_best_balanced	0.545827785175	2.6111608099736374
Spanish	3273950843	manual_output_funchead_two_coarse_lambda09_best_balanced	0.863963713549	0.6408933051378205
Spanish	3273950843	manual_output_funchead_two_coarse_lambda09_best_balanced	0.862017991611	0.6477468675421826
Latvian	9145605566	manual_output_funchead_two_coarse_lambda09_best_balanced	0.701879455606	1.4980022609702923
Slovenian	6940972520	manual_output_funchead_two_coarse_lambda09_best_balanced	0.813158015723	0.951509945466926
Tamil	3088314217	manual_output_funchead_two_coarse_lambda09_best_balanced	0.599284436494	1.9775079034522096
Portuguese	5340232400	manual_output_funchead_two_coarse_lambda09_best_balanced	0.881649683062	0.5589411050976383
Dutch	6235995472	manual_output_funchead_two_coarse_lambda09_best_balanced	0.867259414226	0.6597255457771326
Polish	7312469146	manual_output_funchead_two_coarse_lambda09_best_balanced	0.85410122164	0.5985277507109584
Vietnamese	5048042655	manual_output_funchead_two_coarse_lambda09_best_balanced	0.736185744702	1.2968062568868766
Russian	2327680896	manual_output_funchead_two_coarse_lambda09_best_balanced	0.804179948391	0.9382929032592557
Serbian	8340820630	manual_output_funchead_two_coarse_lambda09_best_balanced	0.811331444759	0.9752924750006571
Greek	8611274009	manual_output_funchead_two_coarse_lambda09_best_balanced	0.804232241599	0.8836399149205115
Tamil	6415874786	manual_output_funchead_two_coarse_lambda09_best_balanced	0.57602862254	1.9799149100383833
Italian	8130248827	manual_output_funchead_two_coarse_lambda09_best_balanced	0.871647509579	0.6189498671220688
Italian	4020937957	manual_output_funchead_two_coarse_lambda09_best_balanced	0.842965091528	0.7113815860298656
German	9126702915	manual_output_funchead_two_coarse_lambda09_best_balanced	0.866598303347	0.6327507727086361
Tamil	3792383920	manual_output_funchead_two_coarse_lambda09_best_balanced	0.533989266547	1.9900531222867197
Arabic	3324184751	manual_output_funchead_two_coarse_lambda09_best_balanced	0.680403214588	1.2891943702871347
Slovak	7071156274	manual_output_funchead_two_coarse_lambda09_best_balanced	0.822639736966	0.7919959871519222
Latvian	8425689023	manual_output_funchead_two_coarse_lambda09_best_balanced	0.742523840385	1.3780262818734696
Chinese	1134505001	manual_output_funchead_two_coarse_lambda09_best_balanced	0.670247933884	1.446250048835306
Indonesian	6184010409	manual_output_funchead_two_coarse_lambda09_best_balanced	0.777360263034	1.1039780961229746
Danish	2236978196	manual_output_funchead_two_coarse_lambda09_best_balanced	0.83804311404	0.7946500907753294
Bulgarian	2932780755	manual_output_funchead_two_coarse_lambda09_best_balanced	0.866314800087	0.5691239072602342
Danish	8859398762	manual_output_funchead_two_coarse_lambda09_best_balanced	0.844521389478	0.7590748302020215
Ancient_Greek	2516852197	manual_output_funchead_two_coarse_lambda09_best_balanced	0.833567478703	0.9169323617007019
English	3625020225	manual_output_funchead_two_coarse_lambda09_best_balanced	0.821827744905	0.8233512099298175
Basque	2972091051	manual_output_funchead_two_coarse_lambda09_best_balanced	0.723375451264	1.2439108760097253
Dutch	3564669790	manual_output_funchead_two_coarse_lambda09_best_balanced	0.858315899582	0.7011056927644558
Swedish	9272154115	manual_output_funchead_two_coarse_lambda09_best_balanced	0.811983208243	0.8932716831983827
Finnish	6378225009	manual_output_funchead_two_coarse_lambda09_best_balanced	0.805456661646	0.9305036559294922
Japanese	9642591347	manual_output_funchead_two_coarse_lambda09_best_balanced	0.880153772225	0.672739146123535
Indonesian	7756241296	manual_output_funchead_two_coarse_lambda09_best_balanced	0.77266322217	1.1112104437842847
Russian	7007442864	manual_output_funchead_two_coarse_lambda09_best_balanced	0.802899210686	0.9179747716247194
Marathi	7856941145	manual_output_funchead_two_coarse_lambda09_best_balanced	0.666666666667	1.666036840070758
Vietnamese	8694515501	manual_output_funchead_two_coarse_lambda09_best_balanced	0.746426036703	1.253879687153494
Bulgarian	3962456106	manual_output_funchead_two_coarse_lambda09_best_balanced	0.857060227026	0.6230072635484185
Belarusian	6311313253	manual_output_funchead_two_coarse_lambda09_best_balanced	0.64442700157	1.8427507993377734
Serbian	7097864897	manual_output_funchead_two_coarse_lambda09_best_balanced	0.826175637394	0.9050170144683578
Norwegian	2026196526	manual_output_funchead_two_coarse_lambda09_best_balanced	0.850411499706	0.7625056259285103
Czech	206898374	manual_output_funchead_two_coarse_lambda09_best_balanced	0.855651131938	0.629044462489741
Belarusian	2054821707	manual_output_funchead_two_coarse_lambda09_best_balanced	0.666405023548	1.7569406118647457
Croatian	7088305902	manual_output_funchead_two_coarse_lambda09_best_balanced	0.758455227924	1.056151985891481
Korean	5642596970	manual_output_funchead_two_coarse_lambda09_best_balanced	0.64685442575	1.6894045338140002
Norwegian	3295917691	manual_output_funchead_two_coarse_lambda09_best_balanced	0.880577532275	0.6464341288822182
French	1595591156	manual_output_funchead_two_coarse_lambda09_best_balanced	0.882953844572	0.5722258396940321
Latin	2104657829	manual_output_funchead_two_coarse_lambda09_best_balanced	0.815182070952	1.1985773866825387
Turkish	4398615662	manual_output_funchead_two_coarse_lambda09_best_balanced	0.646296748961	1.8210713963903735
Romanian	2006351133	manual_output_funchead_two_coarse_lambda09_best_balanced	0.812167709806	0.9780108426700121
Irish	5414375771	manual_output_funchead_two_coarse_lambda09_best_balanced	0.558477585442	2.492049615540824
Galician	2770203322	manual_output_funchead_two_coarse_lambda09_best_balanced	0.753795886988	1.1793189632686731
Galician	1437873694	manual_output_funchead_two_coarse_lambda09_best_balanced	0.806842206419	1.0601250838547358
Swedish	620686568	manual_output_funchead_two_coarse_lambda09_best_balanced	0.786201925116	0.9793097986467506
Korean	7592292564	manual_output_funchead_two_coarse_lambda09_best_balanced	0.641916605706	1.6886596028847218
Korean	7592292564	manual_output_funchead_two_coarse_lambda09_best_balanced	0.646305779078	1.676263831368716
Slovenian	7021869359	manual_output_funchead_two_coarse_lambda09_best_balanced	0.843593398005	0.7989280609135069
Japanese	7155381458	manual_output_funchead_two_coarse_lambda09_best_balanced	0.859202306583	0.6977358059834998
Hindi	8678762075	manual_output_funchead_two_coarse_lambda09_best_balanced	0.855951039795	0.5886783943710412
Marathi	3519953153	manual_output_funchead_two_coarse_lambda09_best_balanced	0.710526315789	1.8179683824728805
Ukrainian	8863305683	manual_output_funchead_two_coarse_lambda09_best_balanced	0.744751908397	1.1878957988139782
Finnish	4464290900	manual_output_funchead_two_coarse_lambda09_best_balanced	0.753868273312	1.0677463176984028
Afrikaans	3040067480	manual_output_funchead_two_coarse_lambda09_best_balanced	0.855241264559	0.7242914044023948
Turkish	4204692495	manual_output_funchead_two_coarse_lambda09_best_balanced	0.637496944512	1.836621705053838
Chinese	1306218502	manual_output_funchead_two_coarse_lambda09_best_balanced	0.78246097337	1.2053814937041591
Tamil	3660849698	manual_output_funchead_two_coarse_lambda09_best_balanced	0.657423971377	1.7260146192233337
Slovenian	9387419648	manual_output_funchead_two_coarse_lambda09_best_balanced	0.829846903591	0.8987039602776735
Basque	9769099826	manual_output_funchead_two_coarse_lambda09_best_balanced	0.779281989571	1.0987780751877887
Czech	4032183910	manual_output_funchead_two_coarse_lambda09_best_balanced	0.849176800005	0.6488878368959307
Vietnamese	7568561362	manual_output_funchead_two_coarse_lambda09_best_balanced	0.698367636622	1.40659605314581
Norwegian	5076989615	manual_output_funchead_two_coarse_lambda09_best_balanced	0.835177255289	0.7257698492402872
Italian	4982347129	manual_output_funchead_two_coarse_lambda09_best_balanced	0.880481055768	0.5865895056905975
Gothic	9990399025	manual_output_funchead_two_coarse_lambda09_best_balanced	0.770417243425	1.1133230546257677
Catalan	8804783850	manual_output_funchead_two_coarse_lambda09_best_balanced	0.872026846691	0.5687981098726542
Portuguese	8609177207	manual_output_funchead_two_coarse_lambda09_best_balanced	0.8657894033	0.5978555443207888
Telugu	6220817381	manual_output_funchead_two_coarse_lambda09_best_balanced	0.853564547206	1.0140708969737293
Hungarian	7464331785	manual_output_funchead_two_coarse_lambda09_best_balanced	0.768567705723	1.145068059909603
Finnish	8910331473	manual_output_funchead_two_coarse_lambda09_best_balanced	0.746337121731	1.0713641215852887
Estonian	8684097388	manual_output_funchead_two_coarse_lambda09_best_balanced	0.84257664485	0.9343882189345615
Portuguese	9026756482	manual_output_funchead_two_coarse_lambda09_best_balanced	0.884698708176	0.5640073062781233
Urdu	8163024386	manual_output_funchead_two_coarse_lambda09_best_balanced	0.809094840012	0.8141981190874309
Hebrew	7149454427	manual_output_funchead_two_coarse_lambda09_best_balanced	0.778681209717	1.0021852969650473
Ukrainian	1595865751	manual_output_funchead_two_coarse_lambda09_best_balanced	0.777075381679	1.043138532422995
Slovenian	88266937	manual_output_funchead_two_coarse_lambda09_best_balanced	0.830444577261	0.8768617675077625
Croatian	4442179609	manual_output_funchead_two_coarse_lambda09_best_balanced	0.792972680133	0.9213166927905674
Coptic	4528189193	manual_output_funchead_two_coarse_lambda09_best_balanced	0.769230769231	1.0741748634627437
Irish	2340818218	manual_output_funchead_two_coarse_lambda09_best_balanced	0.530071016423	2.5860794728272127
Turkish	8073998134	manual_output_funchead_two_coarse_lambda09_best_balanced	0.629674896113	1.8670673245353298
Swedish	5837381983	manual_output_funchead_two_coarse_lambda09_best_balanced	0.821481575711	0.8517016059179694
Latvian	486638691	manual_output_funchead_two_coarse_lambda09_best_balanced	0.668734376447	1.5863139572744844
Afrikaans	2351509804	manual_output_funchead_two_coarse_lambda09_best_balanced	0.778494176373	1.0236835044354646
Greek	7990878632	manual_output_funchead_two_coarse_lambda09_best_balanced	0.835601871544	0.7853497281347321
Hungarian	1078678182	manual_output_funchead_two_coarse_lambda09_best_balanced	0.760749724366	1.1993357692893238
Basque	8672367733	manual_output_funchead_two_coarse_lambda09_best_balanced	0.78088648215	1.101211161628766
Telugu	8832613105	manual_output_funchead_two_coarse_lambda09_best_balanced	0.836223506744	0.8591949654911755
Latvian	8733619952	manual_output_funchead_two_coarse_lambda09_best_balanced	0.684103323766	1.5361007351078884
Slovenian	1637769213	manual_output_funchead_two_coarse_lambda09_best_balanced	0.82083582364	0.9311336176249412
Indonesian	7815945203	manual_output_funchead_two_coarse_lambda09_best_balanced	0.76298731799	1.1475866353808575
Indonesian	7815945203	manual_output_funchead_two_coarse_lambda09_best_balanced	0.767308595585	1.1403320273752782
Polish	648655148	manual_output_funchead_two_coarse_lambda09_best_balanced	0.865968586387	0.5439877105078217
Latin	5887247082	manual_output_funchead_two_coarse_lambda09_best_balanced	0.790660279388	1.2054798705929834
Russian	129735271	manual_output_funchead_two_coarse_lambda09_best_balanced	0.806115285367	0.8950297670313352
Galician	618745179	manual_output_funchead_two_coarse_lambda09_best_balanced	0.811949150216	1.054835537192764
Chinese	918382932	manual_output_funchead_two_coarse_lambda09_best_balanced	0.729752066116	1.3491535419493885
Ancient_Greek	3150712746	manual_output_funchead_two_coarse_lambda09_best_balanced	0.764519503811	1.0577011606187638
Afrikaans	481446112	manual_output_funchead_two_coarse_lambda09_best_balanced	0.854201331115	0.73693029793249
English	1646540973	manual_output_funchead_two_coarse_lambda09_best_balanced	0.866130582107	0.6773888672345604
Indonesian	8943460789	manual_output_funchead_two_coarse_lambda09_best_balanced	0.744387036167	1.1818928226723588
Coptic	5962255609	manual_output_funchead_two_coarse_lambda09_best_balanced	0.84730195178	0.8914711264600437
Croatian	5267858882	manual_output_funchead_two_coarse_lambda09_best_balanced	0.833294636638	0.830337114631553
Romanian	1619082472	manual_output_funchead_two_coarse_lambda09_best_balanced	0.781815734572	1.0484276453750243
Dutch	4510983120	manual_output_funchead_two_coarse_lambda09_best_balanced	0.859518828452	0.6873925635006637
Latin	5699095559	manual_output_funchead_two_coarse_lambda09_best_balanced	0.713141938294	1.41059521289312
Hebrew	2259886199	manual_output_funchead_two_coarse_lambda09_best_balanced	0.818046603867	0.8968374152081877
Ukrainian	2665758819	manual_output_funchead_two_coarse_lambda09_best_balanced	0.813334923664	0.9311475409123734
Spanish	8665137594	manual_output_funchead_two_coarse_lambda09_best_balanced	0.86660433618	0.6360465258519186
Croatian	6004013893	manual_output_funchead_two_coarse_lambda09_best_balanced	0.809534865722	0.9025243774452
Korean	8296597883	manual_output_funchead_two_coarse_lambda09_best_balanced	0.658650329188	1.7105800309026569
Estonian	316393670	manual_output_funchead_two_coarse_lambda09_best_balanced	0.742105867493	1.0932330128854746
Estonian	8270507302	manual_output_funchead_two_coarse_lambda09_best_balanced	0.734642324033	1.0959934064777728
Chinese	6506194697	manual_output_funchead_two_coarse_lambda09_best_balanced	0.769421487603	1.2132858028534468
Vietnamese	8451975862	manual_output_funchead_two_coarse_lambda09_best_balanced	0.690662070364	1.4069830034538902
Serbian	4833338324	manual_output_funchead_two_coarse_lambda09_best_balanced	0.818130311615	0.940919080118282
Persian	3670417635	manual_output_funchead_two_coarse_lambda09_best_balanced	0.854063018242	0.7387145904709846
Japanese	1546704822	manual_output_funchead_two_coarse_lambda09_best_balanced	0.859971167708	0.6729308521501265
Old_Church_Slavonic	1081592835	manual_output_funchead_two_coarse_lambda09_best_balanced	0.824653465347	0.9702982544308841
Telugu	2462940868	manual_output_funchead_two_coarse_lambda09_best_balanced	0.867052023121	1.0269041134902277
Lithuanian	992677493	manual_output_funchead_two_coarse_lambda09_best_balanced	0.52208380521	2.5364181198863185
Polish	8065946207	manual_output_funchead_two_coarse_lambda09_best_balanced	0.894124490983	0.5148395994709563
Latin	7738160800	manual_output_funchead_two_coarse_lambda09_best_balanced	0.709657967907	1.4049708274540074
Spanish	2630670356	manual_output_funchead_two_coarse_lambda09_best_balanced	0.861752665892	0.646686127877283
Polish	2870328424	manual_output_funchead_two_coarse_lambda09_best_balanced	0.855846422339	0.6014215370053951
Galician	1213856181	manual_output_funchead_two_coarse_lambda09_best_balanced	0.807144229977	1.0579424626724923
Slovenian	6215641202	manual_output_funchead_two_coarse_lambda09_best_balanced	0.845018619834	0.8413112295736614
Korean	5313891395	manual_output_funchead_two_coarse_lambda09_best_balanced	0.70059131919	1.6065695958584
Portuguese	866491860	manual_output_funchead_two_coarse_lambda09_best_balanced	0.858621519698	0.6558747781869698
Ancient_Greek	2950257387	manual_output_funchead_two_coarse_lambda09_best_balanced	0.771364519504	1.0665564525538969
Hindi	5757127346	manual_output_funchead_two_coarse_lambda09_best_balanced	0.85780836099	0.5504426726001161
Irish	4042245630	manual_output_funchead_two_coarse_lambda09_best_balanced	0.569906790945	2.45038234504974
Galician	328463805	manual_output_funchead_two_coarse_lambda09_best_balanced	0.812608110705	1.062749953008242
Italian	7913977367	manual_output_funchead_two_coarse_lambda09_best_balanced	0.875159642401	0.6078349966516187
French	8903882870	manual_output_funchead_two_coarse_lambda09_best_balanced	0.876182154605	0.5546113227495593
Urdu	8161695169	manual_output_funchead_two_coarse_lambda09_best_balanced	0.853560103776	0.7467126047260723
Indonesian	6692858366	manual_output_funchead_two_coarse_lambda09_best_balanced	0.824612494129	0.9625742509142229
Estonian	3346321850	manual_output_funchead_two_coarse_lambda09_best_balanced	0.783786887128	1.0582316142161168
Greek	1479906576	manual_output_funchead_two_coarse_lambda09_best_balanced	0.835708209273	0.7522644066508909
Finnish	7721473506	manual_output_funchead_two_coarse_lambda09_best_balanced	0.788716965631	0.9304663054946023
Danish	8163908687	manual_output_funchead_two_coarse_lambda09_best_balanced	0.837484642019	0.7545709133441123
Old_Church_Slavonic	2178471463	manual_output_funchead_two_coarse_lambda09_best_balanced	0.788910891089	0.9915846935593255
Slovak	243354318	manual_output_funchead_two_coarse_lambda09_best_balanced	0.79032409582	0.834607676874029
Hebrew	3739553157	manual_output_funchead_two_coarse_lambda09_best_balanced	0.791769955379	0.9354502713142436
Japanese	6822497466	manual_output_funchead_two_coarse_lambda09_best_balanced	0.87236905334	0.6339965505819949
Danish	7452276263	manual_output_funchead_two_coarse_lambda09_best_balanced	0.838824974869	0.7544539888338125
Ukrainian	245233931	manual_output_funchead_two_coarse_lambda09_best_balanced	0.799141221374	1.0105669045365835
Catalan	8166681549	manual_output_funchead_two_coarse_lambda09_best_balanced	0.846867886019	0.6432521375141372
Old_Church_Slavonic	8409180608	manual_output_funchead_two_coarse_lambda09_best_balanced	0.806633663366	1.0478095744978084
Latvian	1733072378	manual_output_funchead_two_coarse_lambda09_best_balanced	0.706786408666	1.4786429336231932
Ukrainian	5988512444	manual_output_funchead_two_coarse_lambda09_best_balanced	0.762881679389	1.0773274178780217
Japanese	7049044203	manual_output_funchead_two_coarse_lambda09_best_balanced	0.867851994234	0.6779609640534826
Hungarian	1063044420	manual_output_funchead_two_coarse_lambda09_best_balanced	0.744011225819	1.2222750412267185
Marathi	3880520778	manual_output_funchead_two_coarse_lambda09_best_balanced	0.760233918129	1.4588663856885586
Danish	3270634651	manual_output_funchead_two_coarse_lambda09_best_balanced	0.827878923266	0.7616313145864506
Galician	6714380955	manual_output_funchead_two_coarse_lambda09_best_balanced	0.809258394882	1.0670319606783834
Latin	5165591586	manual_output_funchead_two_coarse_lambda09_best_balanced	0.713811932599	1.3959183906463357
Korean	2983756417	manual_output_funchead_two_coarse_lambda09_best_balanced	0.717751767861	1.6327587637021117
Marathi	7004363281	manual_output_funchead_two_coarse_lambda09_best_balanced	0.678362573099	2.0917854532163744
French	992963894	manual_output_funchead_two_coarse_lambda09_best_balanced	0.881913034539	0.5679504089662499
French	992963894	manual_output_funchead_two_coarse_lambda09_best_balanced	0.881039268092	0.5735723731922917
Norwegian	544632717	manual_output_funchead_two_coarse_lambda09_best_balanced	0.857734125026	0.7226552699159081
Catalan	3413139312	manual_output_funchead_two_coarse_lambda09_best_balanced	0.860330481199	0.5947430154991652
Polish	6101868652	manual_output_funchead_two_coarse_lambda09_best_balanced	0.881326352531	0.5086676824293974
Afrikaans	4074332305	manual_output_funchead_two_coarse_lambda09_best_balanced	0.803868552413	0.8728355202520152
Norwegian	2730050573	manual_output_funchead_two_coarse_lambda09_best_balanced	0.864626944077	0.6936742990464672
Urdu	2609373029	manual_output_funchead_two_coarse_lambda09_best_balanced	0.817670798501	0.8956234765417056
