"","Language","Model","Type","Surprisal","Pars","SurprisalGround","ParsGround","EffGround"
"19","Afrikaans","3742980","manual_output_funchead_RANDOM",6.46751823554495,1.02015906607053,6.41879916094985,0.955697368068029,6.73261661292289
"20","Afrikaans","3958396","manual_output_funchead_RANDOM",6.5899284908909,1.00936749597357,6.41879916094985,0.955697368068029,6.73261661292289
"21","Afrikaans","4329895","manual_output_funchead_RANDOM",6.53016097132527,1.02580792153139,6.41879916094985,0.955697368068029,6.73261661292289
"22","Afrikaans","4361425","manual_output_funchead_RANDOM",6.48807167695406,0.970001990009663,6.41879916094985,0.955697368068029,6.73261661292289
"23","Afrikaans","4372443","manual_output_funchead_RANDOM",6.45197584204339,1.01692123331762,6.41879916094985,0.955697368068029,6.73261661292289
"24","Afrikaans","4448951","manual_output_funchead_RANDOM",6.73721320916285,1.01718476449392,6.41879916094985,0.955697368068029,6.73261661292289
"25","Afrikaans","4910676","manual_output_funchead_RANDOM",6.49427376150274,0.904616289448222,6.41879916094985,0.955697368068029,6.73261661292289
"26","Afrikaans","5062984","manual_output_funchead_RANDOM",6.51030142063127,0.891330886997915,6.41879916094985,0.955697368068029,6.73261661292289
"27","Afrikaans","5099457","manual_output_funchead_RANDOM",6.506980720346,0.915224970006903,6.41879916094985,0.955697368068029,6.73261661292289
"28","Afrikaans","5109039","manual_output_funchead_RANDOM",6.59907761028106,1.02352681458492,6.41879916094985,0.955697368068029,6.73261661292289
"29","Afrikaans","528344","manual_output_funchead_RANDOM",6.50019080915459,1.02478150176675,6.41879916094985,0.955697368068029,6.73261661292289
"30","Afrikaans","5508516","manual_output_funchead_RANDOM",NA,1.03993433525479,6.41879916094985,0.955697368068029,6.73261661292289
"31","Afrikaans","5750220","manual_output_funchead_RANDOM",6.4612738204329,1.1128913617868,6.41879916094985,0.955697368068029,6.73261661292289
"32","Afrikaans","5763978","manual_output_funchead_RANDOM",6.58512351676209,0.96608696064715,6.41879916094985,0.955697368068029,6.73261661292289
"33","Afrikaans","5858407","manual_output_funchead_RANDOM",6.45795739526862,0.922488858318964,6.41879916094985,0.955697368068029,6.73261661292289
"34","Afrikaans","6256931","manual_output_funchead_RANDOM",6.56648174463692,1.00532992146971,6.41879916094985,0.955697368068029,6.73261661292289
"35","Afrikaans","7312334","manual_output_funchead_RANDOM",6.44278650387012,0.985451322278246,6.41879916094985,0.955697368068029,6.73261661292289
"36","Afrikaans","7455212","manual_output_funchead_RANDOM",6.57320851365181,1.03680668441507,6.41879916094985,0.955697368068029,6.73261661292289
"37","Afrikaans","7910984","manual_output_funchead_RANDOM",6.57813419365674,1.04174163352432,6.41879916094985,0.955697368068029,6.73261661292289
"38","Afrikaans","8004203","manual_output_funchead_RANDOM",6.56956771363363,0.968084589812204,6.41879916094985,0.955697368068029,6.73261661292289
"39","Afrikaans","8017977","manual_output_funchead_RANDOM",6.46451523186598,0.968744978581411,6.41879916094985,0.955697368068029,6.73261661292289
"40","Afrikaans","8267837","manual_output_funchead_RANDOM",6.50234557337322,1.05430433312787,6.41879916094985,0.955697368068029,6.73261661292289
"41","Afrikaans","8369645","manual_output_funchead_RANDOM",6.68176183668206,1.06067952355014,6.41879916094985,0.955697368068029,6.73261661292289
"42","Afrikaans","8438804","manual_output_funchead_RANDOM",6.49650964596397,1.09597246455472,6.41879916094985,0.955697368068029,6.73261661292289
"43","Afrikaans","8495320","manual_output_funchead_RANDOM",6.43738996127657,0.975070639824907,6.41879916094985,0.955697368068029,6.73261661292289
"44","Afrikaans","9180557","manual_output_funchead_RANDOM",6.4501100210471,0.871651552233244,6.41879916094985,0.955697368068029,6.73261661292289
"45","Afrikaans","9311446","manual_output_funchead_RANDOM",6.92213096836958,0.988934646430309,6.41879916094985,0.955697368068029,6.73261661292289
"46","Afrikaans","9425921","manual_output_funchead_RANDOM",6.54290016524111,0.995047558018451,6.41879916094985,0.955697368068029,6.73261661292289
"47","Afrikaans","9473101","manual_output_funchead_RANDOM",6.56830836496535,1.02842028439045,6.41879916094985,0.955697368068029,6.73261661292289
"48","Afrikaans","9505671","manual_output_funchead_RANDOM",6.48959457846345,1.04120448856505,6.41879916094985,0.955697368068029,6.73261661292289
"49","Afrikaans","9615405","manual_output_funchead_RANDOM",6.43664310469975,0.914788365215311,6.41879916094985,0.955697368068029,6.73261661292289
"50","Afrikaans","9682095","manual_output_funchead_RANDOM",6.51516581225496,1.02488871154293,6.41879916094985,0.955697368068029,6.73261661292289
"51","Afrikaans","986758","manual_output_funchead_RANDOM",6.5499812856389,0.976371106559941,6.41879916094985,0.955697368068029,6.73261661292289
"52","Afrikaans","9883558","manual_output_funchead_RANDOM",6.55169622483107,1.00486695429251,6.41879916094985,0.955697368068029,6.73261661292289
"53","Afrikaans","9899799","manual_output_funchead_RANDOM",6.83775339348372,0.889817659995718,6.41879916094985,0.955697368068029,6.73261661292289
"54","Afrikaans","9950877","manual_output_funchead_RANDOM",6.63050760992977,1.14712225825537,6.41879916094985,0.955697368068029,6.73261661292289
"55","Ancient_Greek","1063796","manual_output_funchead_RANDOM",7.46007708632585,1.17561727742446,7.33189889885841,1.1932882517839,7.79199726075647
"56","Ancient_Greek","1844718","manual_output_funchead_RANDOM",7.42564030301651,1.12656559078278,7.33189889885841,1.1932882517839,7.79199726075647
"57","Ancient_Greek","1931146","manual_output_funchead_RANDOM",7.39783729123831,1.27727189467032,7.33189889885841,1.1932882517839,7.79199726075647
"58","Ancient_Greek","2039748","manual_output_funchead_RANDOM",7.43447035431815,1.24531739975301,7.33189889885841,1.1932882517839,7.79199726075647
"59","Ancient_Greek","2076645","manual_output_funchead_RANDOM",7.27419767576371,1.09202147689997,7.33189889885841,1.1932882517839,7.79199726075647
"60","Ancient_Greek","2456213","manual_output_funchead_RANDOM",7.29639186960348,1.18374827016257,7.33189889885841,1.1932882517839,7.79199726075647
"61","Ancient_Greek","2825953","manual_output_funchead_RANDOM",7.36246096254838,1.23191704576886,7.33189889885841,1.1932882517839,7.79199726075647
"62","Ancient_Greek","288647","manual_output_funchead_RANDOM",7.46324951461023,1.18154595261143,7.33189889885841,1.1932882517839,7.79199726075647
"63","Ancient_Greek","3091780","manual_output_funchead_RANDOM",7.34971107274352,1.04250460330404,7.33189889885841,1.1932882517839,7.79199726075647
"64","Ancient_Greek","3144874","manual_output_funchead_RANDOM",7.37719602323277,1.22224478758677,7.33189889885841,1.1932882517839,7.79199726075647
"65","Ancient_Greek","3182108","manual_output_funchead_RANDOM",NA,1.17363306840712,7.33189889885841,1.1932882517839,7.79199726075647
"66","Ancient_Greek","3220102","manual_output_funchead_RANDOM",7.32212705966613,1.18937365695191,7.33189889885841,1.1932882517839,7.79199726075647
"67","Ancient_Greek","3246592","manual_output_funchead_RANDOM",7.43793475399983,1.15121368103686,7.33189889885841,1.1932882517839,7.79199726075647
"68","Ancient_Greek","3315951","manual_output_funchead_RANDOM",7.33851594723027,1.18665527646058,7.33189889885841,1.1932882517839,7.79199726075647
"69","Ancient_Greek","3394585","manual_output_funchead_RANDOM",7.42872774537086,1.16881311182804,7.33189889885841,1.1932882517839,7.79199726075647
"70","Ancient_Greek","3433328","manual_output_funchead_RANDOM",7.3517776936248,1.16713825869215,7.33189889885841,1.1932882517839,7.79199726075647
"71","Ancient_Greek","3526078","manual_output_funchead_RANDOM",7.41643625629263,1.2005673615677,7.33189889885841,1.1932882517839,7.79199726075647
"72","Ancient_Greek","3647766","manual_output_funchead_RANDOM",7.40691859186638,1.09582063620391,7.33189889885841,1.1932882517839,7.79199726075647
"73","Ancient_Greek","4125321","manual_output_funchead_RANDOM",7.34581762813898,1.25200543861506,7.33189889885841,1.1932882517839,7.79199726075647
"74","Ancient_Greek","4246850","manual_output_funchead_RANDOM",7.3459719222338,1.12935967686607,7.33189889885841,1.1932882517839,7.79199726075647
"75","Ancient_Greek","4540601","manual_output_funchead_RANDOM",7.35053129450674,1.15947005235638,7.33189889885841,1.1932882517839,7.79199726075647
"76","Ancient_Greek","4582552","manual_output_funchead_RANDOM",7.3433072115538,1.12651621346124,7.33189889885841,1.1932882517839,7.79199726075647
"77","Ancient_Greek","4696398","manual_output_funchead_RANDOM",7.39373227646918,1.1403350653126,7.33189889885841,1.1932882517839,7.79199726075647
"78","Ancient_Greek","4833375","manual_output_funchead_RANDOM",7.37265136695822,1.11093480152464,7.33189889885841,1.1932882517839,7.79199726075647
"79","Ancient_Greek","5028464","manual_output_funchead_RANDOM",7.40125738645626,1.24302578060069,7.33189889885841,1.1932882517839,7.79199726075647
"80","Ancient_Greek","515705","manual_output_funchead_RANDOM",7.37090146787451,1.24144688636051,7.33189889885841,1.1932882517839,7.79199726075647
"81","Ancient_Greek","5243666","manual_output_funchead_RANDOM",7.27086039201981,1.26404970511427,7.33189889885841,1.1932882517839,7.79199726075647
"82","Ancient_Greek","5752770","manual_output_funchead_RANDOM",7.35609291619331,1.14374282646208,7.33189889885841,1.1932882517839,7.79199726075647
"83","Ancient_Greek","6168342","manual_output_funchead_RANDOM",7.38748448002935,1.10993761034258,7.33189889885841,1.1932882517839,7.79199726075647
"84","Ancient_Greek","6207048","manual_output_funchead_RANDOM",7.42480808903934,1.2177033060496,7.33189889885841,1.1932882517839,7.79199726075647
"85","Ancient_Greek","6569190","manual_output_funchead_RANDOM",7.32895638325839,1.2119186086267,7.33189889885841,1.1932882517839,7.79199726075647
"86","Ancient_Greek","6572613","manual_output_funchead_RANDOM",7.3337064587455,1.17401604973812,7.33189889885841,1.1932882517839,7.79199726075647
"87","Ancient_Greek","663595","manual_output_funchead_RANDOM",7.36512490643006,1.16173801619524,7.33189889885841,1.1932882517839,7.79199726075647
"88","Ancient_Greek","6773295","manual_output_funchead_RANDOM",7.41912253413167,1.12450842972098,7.33189889885841,1.1932882517839,7.79199726075647
"89","Ancient_Greek","6909776","manual_output_funchead_RANDOM",7.35379878290654,1.21152499814932,7.33189889885841,1.1932882517839,7.79199726075647
"90","Ancient_Greek","7307328","manual_output_funchead_RANDOM",7.37028839016201,1.11991198829713,7.33189889885841,1.1932882517839,7.79199726075647
"91","Ancient_Greek","7327094","manual_output_funchead_RANDOM",7.44193137497834,1.19129010972875,7.33189889885841,1.1932882517839,7.79199726075647
"92","Ancient_Greek","7412033","manual_output_funchead_RANDOM",7.32685224186582,1.19693240526813,7.33189889885841,1.1932882517839,7.79199726075647
"93","Ancient_Greek","7540142","manual_output_funchead_RANDOM",7.31568408380706,1.08126549712212,7.33189889885841,1.1932882517839,7.79199726075647
"94","Ancient_Greek","7921475","manual_output_funchead_RANDOM",7.4289057376467,1.17391312422729,7.33189889885841,1.1932882517839,7.79199726075647
"95","Ancient_Greek","7980612","manual_output_funchead_RANDOM",7.40142102482736,1.23106449138885,7.33189889885841,1.1932882517839,7.79199726075647
"96","Ancient_Greek","8050679","manual_output_funchead_RANDOM",7.32395637158369,1.1783347587738,7.33189889885841,1.1932882517839,7.79199726075647
"97","Ancient_Greek","8052666","manual_output_funchead_RANDOM",7.40107695205947,1.21324600777165,7.33189889885841,1.1932882517839,7.79199726075647
"98","Ancient_Greek","8077600","manual_output_funchead_RANDOM",7.38121368196244,1.16495663795463,7.33189889885841,1.1932882517839,7.79199726075647
"99","Ancient_Greek","8208634","manual_output_funchead_RANDOM",7.4171661071311,1.14594264545349,7.33189889885841,1.1932882517839,7.79199726075647
"100","Ancient_Greek","845425","manual_output_funchead_RANDOM",7.42005573427366,1.15430325781207,7.33189889885841,1.1932882517839,7.79199726075647
"101","Ancient_Greek","8657852","manual_output_funchead_RANDOM",7.37824826074181,1.12558169145075,7.33189889885841,1.1932882517839,7.79199726075647
"102","Ancient_Greek","8916365","manual_output_funchead_RANDOM",7.45542830179,1.08564359731354,7.33189889885841,1.1932882517839,7.79199726075647
"103","Ancient_Greek","916483","manual_output_funchead_RANDOM",7.31121582705273,1.21275204433452,7.33189889885841,1.1932882517839,7.79199726075647
"104","Ancient_Greek","925566","manual_output_funchead_RANDOM",7.31241590841856,1.15254640145573,7.33189889885841,1.1932882517839,7.79199726075647
"105","Ancient_Greek","9328376","manual_output_funchead_RANDOM",7.36139771546066,1.15261855262257,7.33189889885841,1.1932882517839,7.79199726075647
"106","Ancient_Greek","9364325","manual_output_funchead_RANDOM",7.39541754407332,1.27686007662821,7.33189889885841,1.1932882517839,7.79199726075647
"107","Ancient_Greek","9505094","manual_output_funchead_RANDOM",7.22523586916648,1.17518572157371,7.33189889885841,1.1932882517839,7.79199726075647
"108","Ancient_Greek","9661539","manual_output_funchead_RANDOM",7.45978003438786,1.09808433418619,7.33189889885841,1.1932882517839,7.79199726075647
"109","Ancient_Greek","9765128","manual_output_funchead_RANDOM",7.35529566839901,1.20138688352215,7.33189889885841,1.1932882517839,7.79199726075647
"110","Arabic","10024","manual_output_funchead_RANDOM",7.09076990881039,1.2390562111402,7.15197514456702,1.04485918232194,7.48163681243225
"111","Arabic","1046153","manual_output_funchead_RANDOM",7.12649780628628,1.13006472003014,7.15197514456702,1.04485918232194,7.48163681243225
"112","Arabic","1078722","manual_output_funchead_RANDOM",NA,1.33447140740293,7.15197514456702,1.04485918232194,7.48163681243225
"113","Arabic","138789","manual_output_funchead_RANDOM",7.2841624304252,1.12862353884957,7.15197514456702,1.04485918232194,7.48163681243225
"114","Arabic","160519","manual_output_funchead_RANDOM",NA,1.10047693297894,7.15197514456702,1.04485918232194,7.48163681243225
"115","Arabic","1640369","manual_output_funchead_RANDOM",7.18659746920535,1.2751119317074,7.15197514456702,1.04485918232194,7.48163681243225
"116","Arabic","1822678","manual_output_funchead_RANDOM",7.16995810187874,1.40522398663648,7.15197514456702,1.04485918232194,7.48163681243225
"117","Arabic","1865607","manual_output_funchead_RANDOM",7.14029716485566,1.20040100086614,7.15197514456702,1.04485918232194,7.48163681243225
"118","Arabic","2023383","manual_output_funchead_RANDOM",7.10970300103186,1.11044889176792,7.15197514456702,1.04485918232194,7.48163681243225
"119","Arabic","2023400","manual_output_funchead_RANDOM",7.05990304365865,1.11952981123219,7.15197514456702,1.04485918232194,7.48163681243225
"120","Arabic","2087923","manual_output_funchead_RANDOM",7.05308264982153,1.23904462167402,7.15197514456702,1.04485918232194,7.48163681243225
"121","Arabic","2219726","manual_output_funchead_RANDOM",7.22881094442436,1.29296233414479,7.15197514456702,1.04485918232194,7.48163681243225
"122","Arabic","2329831","manual_output_funchead_RANDOM",NA,1.41571684369771,7.15197514456702,1.04485918232194,7.48163681243225
"123","Arabic","2365913","manual_output_funchead_RANDOM",7.13220221878314,1.2028073869926,7.15197514456702,1.04485918232194,7.48163681243225
"124","Arabic","2529055","manual_output_funchead_RANDOM",7.20263471251215,1.1578505265881,7.15197514456702,1.04485918232194,7.48163681243225
"125","Arabic","322463","manual_output_funchead_RANDOM",7.09856135520142,1.21638446496916,7.15197514456702,1.04485918232194,7.48163681243225
"126","Arabic","3303044","manual_output_funchead_RANDOM",6.96975751052211,1.22946848273552,7.15197514456702,1.04485918232194,7.48163681243225
"127","Arabic","3552718","manual_output_funchead_RANDOM",7.17021128629821,1.30933283163797,7.15197514456702,1.04485918232194,7.48163681243225
"128","Arabic","3669887","manual_output_funchead_RANDOM",7.34693444901746,1.22675286254171,7.15197514456702,1.04485918232194,7.48163681243225
"129","Arabic","3738591","manual_output_funchead_RANDOM",7.15850121049004,1.13917229613349,7.15197514456702,1.04485918232194,7.48163681243225
"130","Arabic","4095392","manual_output_funchead_RANDOM",7.16425279415325,1.39142199387031,7.15197514456702,1.04485918232194,7.48163681243225
"131","Arabic","4144298","manual_output_funchead_RANDOM",7.23791007957806,1.32846530066849,7.15197514456702,1.04485918232194,7.48163681243225
"132","Arabic","4342592","manual_output_funchead_RANDOM",7.16659420228411,1.40712221652149,7.15197514456702,1.04485918232194,7.48163681243225
"133","Arabic","4789742","manual_output_funchead_RANDOM",7.49960748773276,1.04144697900691,7.15197514456702,1.04485918232194,7.48163681243225
"134","Arabic","4836952","manual_output_funchead_RANDOM",NA,1.39150100766622,7.15197514456702,1.04485918232194,7.48163681243225
"135","Arabic","48450","manual_output_funchead_RANDOM",7.17281903131354,1.31613459004528,7.15197514456702,1.04485918232194,7.48163681243225
"136","Arabic","5011109","manual_output_funchead_RANDOM",7.09751669166034,1.19187084755051,7.15197514456702,1.04485918232194,7.48163681243225
"137","Arabic","5289009","manual_output_funchead_RANDOM",7.18153647165122,1.34130093059254,7.15197514456702,1.04485918232194,7.48163681243225
"138","Arabic","5340771","manual_output_funchead_RANDOM",7.12974448623769,1.25463087284173,7.15197514456702,1.04485918232194,7.48163681243225
"139","Arabic","5414533","manual_output_funchead_RANDOM",7.08831339787861,1.20182373445476,7.15197514456702,1.04485918232194,7.48163681243225
"140","Arabic","5432375","manual_output_funchead_RANDOM",7.13032002474218,1.4179705148834,7.15197514456702,1.04485918232194,7.48163681243225
"141","Arabic","5719297","manual_output_funchead_RANDOM",7.19547591921049,1.25464048405642,7.15197514456702,1.04485918232194,7.48163681243225
"142","Arabic","5744706","manual_output_funchead_RANDOM",7.2200583067818,1.38973808207761,7.15197514456702,1.04485918232194,7.48163681243225
"143","Arabic","5958193","manual_output_funchead_RANDOM",7.26204574368886,1.3936312829007,7.15197514456702,1.04485918232194,7.48163681243225
"144","Arabic","6281149","manual_output_funchead_RANDOM",7.54650566571217,1.27930154732703,7.15197514456702,1.04485918232194,7.48163681243225
"145","Arabic","6316613","manual_output_funchead_RANDOM",7.20113454043096,1.29660496093073,7.15197514456702,1.04485918232194,7.48163681243225
"146","Arabic","6329330","manual_output_funchead_RANDOM",7.21620593326081,1.38035989273933,7.15197514456702,1.04485918232194,7.48163681243225
"147","Arabic","6821922","manual_output_funchead_RANDOM",7.08416103989277,1.05326985064249,7.15197514456702,1.04485918232194,7.48163681243225
"148","Arabic","6844688","manual_output_funchead_RANDOM",7.2155772886676,1.24299113841463,7.15197514456702,1.04485918232194,7.48163681243225
"149","Arabic","7039153","manual_output_funchead_RANDOM",7.12099470379918,1.26507846347123,7.15197514456702,1.04485918232194,7.48163681243225
"150","Arabic","7459069","manual_output_funchead_RANDOM",7.23842841787891,1.23022319308077,7.15197514456702,1.04485918232194,7.48163681243225
"151","Arabic","7580853","manual_output_funchead_RANDOM",7.18904650643194,1.31801851159195,7.15197514456702,1.04485918232194,7.48163681243225
"152","Arabic","76923","manual_output_funchead_RANDOM",NA,1.34358577658671,7.15197514456702,1.04485918232194,7.48163681243225
"153","Arabic","7745385","manual_output_funchead_RANDOM",9.39608698290789,1.15374344967027,7.15197514456702,1.04485918232194,7.48163681243225
"154","Arabic","7992087","manual_output_funchead_RANDOM",7.11450251611143,1.25055030841802,7.15197514456702,1.04485918232194,7.48163681243225
"155","Arabic","8294234","manual_output_funchead_RANDOM",7.16906875383372,1.41602009694565,7.15197514456702,1.04485918232194,7.48163681243225
"156","Arabic","85305","manual_output_funchead_RANDOM",7.08030184381653,1.21769666333448,7.15197514456702,1.04485918232194,7.48163681243225
"157","Arabic","8708184","manual_output_funchead_RANDOM",7.05247072967344,1.22920970992254,7.15197514456702,1.04485918232194,7.48163681243225
"158","Arabic","8932075","manual_output_funchead_RANDOM",7.14515436170892,1.17476602253639,7.15197514456702,1.04485918232194,7.48163681243225
"159","Arabic","8988713","manual_output_funchead_RANDOM",7.21683322395776,1.37951608427475,7.15197514456702,1.04485918232194,7.48163681243225
"160","Arabic","9159954","manual_output_funchead_RANDOM",NA,1.38684760505521,7.15197514456702,1.04485918232194,7.48163681243225
"161","Arabic","9293143","manual_output_funchead_RANDOM",7.12715259579502,1.39971284896107,7.15197514456702,1.04485918232194,7.48163681243225
"162","Arabic","9345509","manual_output_funchead_RANDOM",7.2583422803525,1.33427845899654,7.15197514456702,1.04485918232194,7.48163681243225
"163","Arabic","9377512","manual_output_funchead_RANDOM",7.2455574622694,1.41921127176467,7.15197514456702,1.04485918232194,7.48163681243225
"164","Arabic","9653698","manual_output_funchead_RANDOM",7.12061635155823,1.23902336794159,7.15197514456702,1.04485918232194,7.48163681243225
"165","Basque","1234875","manual_output_funchead_RANDOM",8.5017660490635,1.28885459630928,8.3489978250366,1.28543101625896,8.7995290587919
"166","Basque","1292181","manual_output_funchead_RANDOM",8.51301029301569,1.21842614105558,8.3489978250366,1.28543101625896,8.7995290587919
"167","Basque","1577881","manual_output_funchead_RANDOM",8.41373827476858,1.28403745458349,8.3489978250366,1.28543101625896,8.7995290587919
"168","Basque","1598415","manual_output_funchead_RANDOM",8.33528082567737,1.22899877017299,8.3489978250366,1.28543101625896,8.7995290587919
"169","Basque","1798476","manual_output_funchead_RANDOM",8.45147635056849,1.2149739003506,8.3489978250366,1.28543101625896,8.7995290587919
"170","Basque","2335118","manual_output_funchead_RANDOM",8.42565414361027,1.3117300066432,8.3489978250366,1.28543101625896,8.7995290587919
"171","Basque","2646970","manual_output_funchead_RANDOM",8.42099063846601,1.28677103473893,8.3489978250366,1.28543101625896,8.7995290587919
"172","Basque","2696464","manual_output_funchead_RANDOM",8.34796943469826,1.24119026159791,8.3489978250366,1.28543101625896,8.7995290587919
"173","Basque","2867589","manual_output_funchead_RANDOM",8.41851737079571,1.28636851759737,8.3489978250366,1.28543101625896,8.7995290587919
"174","Basque","2926479","manual_output_funchead_RANDOM",8.4263879243798,1.26032591041819,8.3489978250366,1.28543101625896,8.7995290587919
"175","Basque","3087646","manual_output_funchead_RANDOM",8.39237152529759,1.17375515388214,8.3489978250366,1.28543101625896,8.7995290587919
"176","Basque","3139519","manual_output_funchead_RANDOM",8.32992268616603,1.32532669445429,8.3489978250366,1.28543101625896,8.7995290587919
"177","Basque","322396","manual_output_funchead_RANDOM",8.45500461255673,1.23196967344207,8.3489978250366,1.28543101625896,8.7995290587919
"178","Basque","348828","manual_output_funchead_RANDOM",8.38073093128036,1.27815588452804,8.3489978250366,1.28543101625896,8.7995290587919
"179","Basque","3549060","manual_output_funchead_RANDOM",8.37043743458274,1.29675433920705,8.3489978250366,1.28543101625896,8.7995290587919
"180","Basque","3564781","manual_output_funchead_RANDOM",8.4390780897176,1.28118937287137,8.3489978250366,1.28543101625896,8.7995290587919
"181","Basque","370034","manual_output_funchead_RANDOM",8.36587374221157,1.29043693462147,8.3489978250366,1.28543101625896,8.7995290587919
"182","Basque","4080716","manual_output_funchead_RANDOM",8.36943255840093,1.35896722815193,8.3489978250366,1.28543101625896,8.7995290587919
"183","Basque","4248326","manual_output_funchead_RANDOM",8.56722610104159,1.2463210955041,8.3489978250366,1.28543101625896,8.7995290587919
"184","Basque","4375487","manual_output_funchead_RANDOM",8.45966637339329,1.23359485823815,8.3489978250366,1.28543101625896,8.7995290587919
"185","Basque","4453318","manual_output_funchead_RANDOM",8.5283898215034,1.28482483047058,8.3489978250366,1.28543101625896,8.7995290587919
"186","Basque","4634998","manual_output_funchead_RANDOM",8.30826630875949,1.24964000960693,8.3489978250366,1.28543101625896,8.7995290587919
"187","Basque","4864314","manual_output_funchead_RANDOM",8.41669014997763,1.23701132595467,8.3489978250366,1.28543101625896,8.7995290587919
"188","Basque","5133517","manual_output_funchead_RANDOM",8.35536346172975,1.25952619993204,8.3489978250366,1.28543101625896,8.7995290587919
"189","Basque","515964","manual_output_funchead_RANDOM",8.39921060688752,1.32054006015733,8.3489978250366,1.28543101625896,8.7995290587919
"190","Basque","5195738","manual_output_funchead_RANDOM",8.39220419306182,1.19442386305385,8.3489978250366,1.28543101625896,8.7995290587919
"191","Basque","5198479","manual_output_funchead_RANDOM",8.41870632530584,1.19693118936318,8.3489978250366,1.28543101625896,8.7995290587919
"192","Basque","5227109","manual_output_funchead_RANDOM",8.39851075658095,1.29990937583809,8.3489978250366,1.28543101625896,8.7995290587919
"193","Basque","5284893","manual_output_funchead_RANDOM",8.41145375953957,1.20254975856187,8.3489978250366,1.28543101625896,8.7995290587919
"194","Basque","5315808","manual_output_funchead_RANDOM",8.34811298158444,1.3458540962013,8.3489978250366,1.28543101625896,8.7995290587919
"195","Basque","5654503","manual_output_funchead_RANDOM",8.39837772303134,1.22749716394932,8.3489978250366,1.28543101625896,8.7995290587919
"196","Basque","5703929","manual_output_funchead_RANDOM",8.4999161234315,1.26955413335402,8.3489978250366,1.28543101625896,8.7995290587919
"197","Basque","5727153","manual_output_funchead_RANDOM",8.38163497402725,1.24301889897397,8.3489978250366,1.28543101625896,8.7995290587919
"198","Basque","5925359","manual_output_funchead_RANDOM",8.35419799907071,1.26590582755881,8.3489978250366,1.28543101625896,8.7995290587919
"199","Basque","5964981","manual_output_funchead_RANDOM",8.44284777114088,1.29726931448866,8.3489978250366,1.28543101625896,8.7995290587919
"200","Basque","6104638","manual_output_funchead_RANDOM",8.39369078183822,1.25146878444665,8.3489978250366,1.28543101625896,8.7995290587919
"201","Basque","6105337","manual_output_funchead_RANDOM",8.42785221290521,1.18008803395421,8.3489978250366,1.28543101625896,8.7995290587919
"202","Basque","6363098","manual_output_funchead_RANDOM",8.40984592156291,1.21800279250309,8.3489978250366,1.28543101625896,8.7995290587919
"203","Basque","6490118","manual_output_funchead_RANDOM",8.45766926665661,1.21397880272028,8.3489978250366,1.28543101625896,8.7995290587919
"204","Basque","6661","manual_output_funchead_RANDOM",8.40095195936463,1.26408994879844,8.3489978250366,1.28543101625896,8.7995290587919
