Language	Model	Type	UAS	Pars
Turkish	6923983	manual_output_funchead_two_coarse_final	0.644341236861	1.8024775611249895
Turkish	6923983	manual_output_funchead_two_coarse_final	0.646541187974	1.8281960665116068
Turkish	6923983	manual_output_funchead_two_coarse_final	0.644341236861	1.8020592325912714
Turkish	6923983	manual_output_funchead_two_coarse_final	0.640185773649	1.8096318249304992
Norwegian	5226187	manual_output_funchead_two_coarse_final	0.881246119805	0.6641078556976506
Ancient_Greek	3735536	manual_output_funchead_two_coarse_final	0.825227918099	0.9204708102037689
Ancient_Greek	3735536	manual_output_funchead_two_coarse_final	0.823793154984	0.9400475965667209
Ancient_Greek	3735536	manual_output_funchead_two_coarse_final	0.825855626962	0.9297723979697672
Ancient_Greek	3735536	manual_output_funchead_two_coarse_final	0.81966821103	1.0052068754582997
Ancient_Greek	3735536	manual_output_funchead_two_coarse_final	0.826154535944	0.9261271981411924
Urdu	2871146	manual_output_funchead_two_coarse_final	0.805347362352	0.8965658846695989
Old_Church_Slavonic	3007583	manual_output_funchead_two_coarse_final	0.782772277228	1.046721583805462
Old_Church_Slavonic	3007583	manual_output_funchead_two_coarse_final	0.78801980198	1.043501873877969
Old_Church_Slavonic	3007583	manual_output_funchead_two_coarse_final	0.78495049505	1.0403125008025973
Slovak	8381866	manual_output_funchead_two_coarse_final	0.812775951151	0.7875680679556012
German	7802485	manual_output_funchead_two_coarse_final	0.873496783817	0.6028406863345053
German	7802485	manual_output_funchead_two_coarse_final	0.871539106926	0.6156723837244819
Tamil	5451985	manual_output_funchead_two_coarse_final	0.655635062612	1.8096781783538982
Tamil	5451985	manual_output_funchead_two_coarse_final	0.653846153846	1.886869653179735
Dutch	1862019	manual_output_funchead_two_coarse_final	0.871025104603	0.6835965961560794
Czech	2588240	manual_output_funchead_two_coarse_final	0.850356730187	0.6620696411089289
Indonesian	9866840	manual_output_funchead_two_coarse_final	0.770690465007	1.1106591667575756
Portuguese	3038436	manual_output_funchead_two_coarse_final	0.880767070529	0.5550856618153134
Portuguese	3038436	manual_output_funchead_two_coarse_final	0.883709112306	0.5514093208983818
Turkish	1325058	manual_output_funchead_two_coarse_final	0.56098753361	1.921000233593444
Norwegian	5713149	manual_output_funchead_two_coarse_final	0.864897562839	0.6924820605001085
Catalan	1699364	manual_output_funchead_two_coarse_final	0.875892927231	0.5657869197550462
Hungarian	493437	manual_output_funchead_two_coarse_final	0.73950085196	1.2734563347092966
German	9067692	manual_output_funchead_two_coarse_final	0.847767316118	0.7261889140781734
Marathi	2924198	manual_output_funchead_two_coarse_final	0.748538011696	1.4774942844234713
Marathi	2924198	manual_output_funchead_two_coarse_final	0.748538011696	1.446189980757864
Marathi	2924198	manual_output_funchead_two_coarse_final	0.713450292398	1.6672322736148946
Swedish	1753075	manual_output_funchead_two_coarse_final	0.840859941483	0.8182449637491356
Swedish	1753075	manual_output_funchead_two_coarse_final	0.840732731205	0.818349838595513
Dutch	819865	manual_output_funchead_two_coarse_final	0.84550209205	0.735460232873155
Bulgarian	1515945	manual_output_funchead_two_coarse_final	0.856337213506	0.5702106081599502
Gothic	4407799	manual_output_funchead_two_coarse_final	0.787423373542	1.077199784950798
Vietnamese	4501341	manual_output_funchead_two_coarse_final	0.746527425733	1.2246864508823487
Greek	1583560	manual_output_funchead_two_coarse_final	0.794342832837	0.9012570890630879
Greek	1583560	manual_output_funchead_two_coarse_final	0.798170991068	0.9089176659886252
Greek	1583560	manual_output_funchead_two_coarse_final	0.795937898766	0.8791799317238839
Basque	4624885	manual_output_funchead_two_coarse_final	0.766345768151	1.1046245366490322
Swedish	9665566	manual_output_funchead_two_coarse_final	0.789594199211	0.9456958495665257
Swedish	9665566	manual_output_funchead_two_coarse_final	0.792986473307	0.9571302029354873
Swedish	9665566	manual_output_funchead_two_coarse_final	0.785184242887	0.9586474753485651
Swedish	9665566	manual_output_funchead_two_coarse_final	0.786837976509	0.9513101956571669
Latvian	6043470	manual_output_funchead_two_coarse_final	0.656235533747	1.6174178927786405
Hindi	1582878	manual_output_funchead_two_coarse_final	0.853819687605	0.5602542012453522
Hindi	1582878	manual_output_funchead_two_coarse_final	0.857290746887	0.5595596612245683
Hindi	1582878	manual_output_funchead_two_coarse_final	0.856011935572	0.5627848401784106
Hindi	1582878	manual_output_funchead_two_coarse_final	0.853941479158	0.5629502833098263
Hindi	1582878	manual_output_funchead_two_coarse_final	0.854946259477	0.5670094220457444
Dutch	2238985	manual_output_funchead_two_coarse_final	0.850679916318	0.7008739235136798
Dutch	2238985	manual_output_funchead_two_coarse_final	0.850523012552	0.7105294128435675
Telugu	6102545	manual_output_funchead_two_coarse_final	0.876685934489	0.8499069397619464
Telugu	6102545	manual_output_funchead_two_coarse_final	0.880539499037	0.7749267407694763
Telugu	6102545	manual_output_funchead_two_coarse_final	0.876685934489	0.8262581067278206
Slovenian	9613555	manual_output_funchead_two_coarse_final	0.836743138247	0.8021431219655341
Vietnamese	4398689	manual_output_funchead_two_coarse_final	0.752205211396	1.3519313610991226
Vietnamese	4398689	manual_output_funchead_two_coarse_final	0.740748251039	1.32088795375911
Vietnamese	4398689	manual_output_funchead_two_coarse_final	0.747946872148	1.3077749774263365
Lithuanian	5517701	manual_output_funchead_two_coarse_final	0.654586636467	2.132189477421554
Lithuanian	5517701	manual_output_funchead_two_coarse_final	0.651189127973	2.1013933421531323
Persian	761124	manual_output_funchead_two_coarse_final	0.717730790492	1.0464528418002437
Korean	4492370	manual_output_funchead_two_coarse_final	0.61597781029	1.818467844451122
Korean	4492370	manual_output_funchead_two_coarse_final	0.620824189222	1.802858841227369
Lithuanian	2018298	manual_output_funchead_two_coarse_final	0.53114382786	2.4267286190495216
Telugu	8144536	manual_output_funchead_two_coarse_final	0.826589595376	0.8794146342084587
Italian	9538959	manual_output_funchead_two_coarse_final	0.841475095785	0.7058270126073702
Belarusian	1761120	manual_output_funchead_two_coarse_final	0.691522762951	1.6241748501404862
Belarusian	1761120	manual_output_funchead_two_coarse_final	0.682103610675	1.5878302927481323
Belarusian	1761120	manual_output_funchead_two_coarse_final	0.677394034537	1.5823446428008505
Telugu	7676062	manual_output_funchead_two_coarse_final	0.843930635838	0.7200867394721118
Telugu	7676062	manual_output_funchead_two_coarse_final	0.859344894027	0.8487357872758987
Telugu	7676062	manual_output_funchead_two_coarse_final	0.861271676301	0.838005423316147
Persian	406648	manual_output_funchead_two_coarse_final	0.832918739635	0.8332112992564376
Dutch	7267114	manual_output_funchead_two_coarse_final	0.840794979079	0.7315854974776881
Dutch	7267114	manual_output_funchead_two_coarse_final	0.844142259414	0.714038751441128
Dutch	7267114	manual_output_funchead_two_coarse_final	0.846809623431	0.7226306396797612
Dutch	7267114	manual_output_funchead_two_coarse_final	0.844089958159	0.724961674225879
Afrikaans	5256562	manual_output_funchead_two_coarse_final	0.824043261231	0.7841071570772498
Afrikaans	5256562	manual_output_funchead_two_coarse_final	0.820923460899	0.8050402449490425
Afrikaans	5256562	manual_output_funchead_two_coarse_final	0.82612312812	0.7990483638153298
Afrikaans	5256562	manual_output_funchead_two_coarse_final	0.832570715474	0.7772522010343047
Latvian	8489329	manual_output_funchead_two_coarse_final	0.660401814647	1.5617574985662375
Latvian	8489329	manual_output_funchead_two_coarse_final	0.665401351727	1.5620637242799114
Latvian	8489329	manual_output_funchead_two_coarse_final	0.658457550227	1.579242480302252
Latvian	8489329	manual_output_funchead_two_coarse_final	0.657253957967	1.5703940667241671
Latvian	8489329	manual_output_funchead_two_coarse_final	0.654013517267	1.5962529003940218
Arabic	900376	manual_output_funchead_two_coarse_final	0.816755663517	0.907314777440602
Arabic	900376	manual_output_funchead_two_coarse_final	0.815300324241	0.9161528394463845
Arabic	900376	manual_output_funchead_two_coarse_final	0.814176716712	0.9229064773201354
Korean	6208691	manual_output_funchead_two_coarse_final	0.557729821995	1.910955402130791
Korean	6208691	manual_output_funchead_two_coarse_final	0.565654718361	1.8658728211195228
Korean	6208691	manual_output_funchead_two_coarse_final	0.56797122653	1.8635242339082823
Korean	6208691	manual_output_funchead_two_coarse_final	0.569586686174	1.8599619829663414
Spanish	4080276	manual_output_funchead_two_coarse_final	0.825213524031	0.7621317910292273
Spanish	4080276	manual_output_funchead_two_coarse_final	0.825630464446	0.7736755759201711
Urdu	2925374	manual_output_funchead_two_coarse_final	0.821922744307	0.8120600089332012
Russian	8390989	manual_output_funchead_two_coarse_final	0.801798724954	0.9280005831655361
Lithuanian	2310093	manual_output_funchead_two_coarse_final	0.560588901472	2.330031527803276
Lithuanian	2310093	manual_output_funchead_two_coarse_final	0.546998867497	2.362232888676437
Persian	5160477	manual_output_funchead_two_coarse_final	0.80237700387	0.8570774222949119
Persian	5160477	manual_output_funchead_two_coarse_final	0.799267551133	0.8633000378354337
Romanian	5402816	manual_output_funchead_two_coarse_final	0.785449895686	1.0192005540121372
Romanian	2051198	manual_output_funchead_two_coarse_final	0.718487112188	1.2021202788201177
Irish	6867131	manual_output_funchead_two_coarse_final	0.531513537506	2.705493216931529
Irish	6867131	manual_output_funchead_two_coarse_final	0.54804704838	2.603489752086702
Irish	6867131	manual_output_funchead_two_coarse_final	0.542720816689	2.637070537036755
Arabic	376593	manual_output_funchead_two_coarse_final	0.830870314289	0.8691461390473808
Arabic	376593	manual_output_funchead_two_coarse_final	0.832432663806	0.860519349265057
Arabic	376593	manual_output_funchead_two_coarse_final	0.834134126636	0.8521820107889573
Arabic	376593	manual_output_funchead_two_coarse_final	0.832860704769	0.8672390943313482
Vietnamese	2127165	manual_output_funchead_two_coarse_final	0.74064686201	1.29400718266517
Vietnamese	2127165	manual_output_funchead_two_coarse_final	0.743485754841	1.3222768515345413
Vietnamese	2127165	manual_output_funchead_two_coarse_final	0.723613505019	1.35728263152754
Ancient_Greek	8633356	manual_output_funchead_two_coarse_final	0.825407263488	0.9238963415547526
Lithuanian	5265306	manual_output_funchead_two_coarse_final	0.52208380521	2.508914312446914
Lithuanian	5265306	manual_output_funchead_two_coarse_final	0.509626274066	2.5095097573130207
Lithuanian	5265306	manual_output_funchead_two_coarse_final	0.514156285391	2.511268177226878
Japanese	1933940	manual_output_funchead_two_coarse_final	0.854973570399	0.6760322034158482
Gothic	1123610	manual_output_funchead_two_coarse_final	0.773086810362	1.2223858265200693
Marathi	9569285	manual_output_funchead_two_coarse_final	0.69298245614	1.681374212454634
Estonian	1997341	manual_output_funchead_two_coarse_final	0.781949707199	1.1051340896509205
Estonian	1997341	manual_output_funchead_two_coarse_final	0.78527959582	1.0932818019769266
Estonian	1997341	manual_output_funchead_two_coarse_final	0.795384085429	1.0846698834272186
Urdu	301077	manual_output_funchead_two_coarse_final	0.805131161718	0.8564943755934169
Urdu	301077	manual_output_funchead_two_coarse_final	0.80469876045	0.8521883954366781
Urdu	301077	manual_output_funchead_two_coarse_final	0.812914384549	0.821329437301495
Urdu	301077	manual_output_funchead_two_coarse_final	0.809311040646	0.8395259550443195
Urdu	301077	manual_output_funchead_two_coarse_final	0.807221101182	0.8492046402867709
Urdu	301077	manual_output_funchead_two_coarse_final	0.805203228596	0.8475061561659937
Hungarian	7405987	manual_output_funchead_two_coarse_final	0.728174802045	1.2204055638211493
Hungarian	1306355	manual_output_funchead_two_coarse_final	0.732384484314	1.2156547989624946
Hungarian	1306355	manual_output_funchead_two_coarse_final	0.736293474992	1.2299750518665007
Hungarian	1306355	manual_output_funchead_two_coarse_final	0.731382179012	1.2243702331597262
Old_Church_Slavonic	3225046	manual_output_funchead_two_coarse_final	0.818217821782	1.0062933799417892
Ukrainian	5223250	manual_output_funchead_two_coarse_final	0.72161259542	1.1654134841479418
Urdu	3321627	manual_output_funchead_two_coarse_final	0.80988757567	0.8443300562260233
Urdu	3321627	manual_output_funchead_two_coarse_final	0.807941769963	0.8478719898794597
Portuguese	2820057	manual_output_funchead_two_coarse_final	0.883040466447	0.5644948217641093
Portuguese	2820057	manual_output_funchead_two_coarse_final	0.886356949905	0.5628888253580395
Portuguese	2820057	manual_output_funchead_two_coarse_final	0.885447591538	0.5622282278730965
Portuguese	2820057	manual_output_funchead_two_coarse_final	0.885554574875	0.5585486940775926
Belarusian	9710791	manual_output_funchead_two_coarse_final	0.631868131868	1.8474611637169376
Spanish	7581102	manual_output_funchead_two_coarse_final	0.853742356092	0.6770854646806639
Spanish	7581102	manual_output_funchead_two_coarse_final	0.857305301461	0.6719117253499536
Latin	466387	manual_output_funchead_two_coarse_final	0.692606612844	1.4632693661532767
Croatian	9959647	manual_output_funchead_two_coarse_final	0.797848463741	0.9305145624999374
Croatian	9959647	manual_output_funchead_two_coarse_final	0.796610169492	0.9260586749823707
Croatian	9959647	manual_output_funchead_two_coarse_final	0.79258571318	0.9371528187990834
Korean	7406436	manual_output_funchead_two_coarse_final	0.632437210436	1.7163342786282918
Korean	7406436	manual_output_funchead_two_coarse_final	0.629419653743	1.7139541670276723
Latin	6076750	manual_output_funchead_two_coarse_final	0.707882482999	1.3984262003363015
Latin	6076750	manual_output_funchead_two_coarse_final	0.704432012328	1.4012999027555126
Latin	6076750	manual_output_funchead_two_coarse_final	0.706006498945	1.4266254649098875
Russian	3346981	manual_output_funchead_two_coarse_final	0.800650804493	0.9314972893713788
Basque	6590783	manual_output_funchead_two_coarse_final	0.790112314481	1.1024399485171583
French	9891928	manual_output_funchead_two_coarse_final	0.854749177632	0.6184643991238868
Chinese	3673908	manual_output_funchead_two_coarse_final	0.749127640037	1.3057020619114788
English	5095599	manual_output_funchead_two_coarse_final	0.856698528296	0.7350100919831138
English	5095599	manual_output_funchead_two_coarse_final	0.858544479846	0.7180791211641897
Catalan	6826872	manual_output_funchead_two_coarse_final	0.859545490227	0.606456746431542
Catalan	6826872	manual_output_funchead_two_coarse_final	0.858780124029	0.6180732985948953
Croatian	7819812	manual_output_funchead_two_coarse_final	0.810773159972	0.8891751230634889
Croatian	7819812	manual_output_funchead_two_coarse_final	0.815339370018	0.8773019893021233
Croatian	7819812	manual_output_funchead_two_coarse_final	0.811701880659	0.8760998864336637
Hebrew	2207234	manual_output_funchead_two_coarse_final	0.831234506693	0.849477909789797
Hebrew	2207234	manual_output_funchead_two_coarse_final	0.839762022806	0.8203426174557203
Hebrew	2207234	manual_output_funchead_two_coarse_final	0.835696579078	0.8239650672653493
Tamil	8685300	manual_output_funchead_two_coarse_final	0.597495527728	1.923662462046833
Tamil	8685300	manual_output_funchead_two_coarse_final	0.583184257603	1.9504360512885297
Tamil	8685300	manual_output_funchead_two_coarse_final	0.584078711986	2.05957836243249
Afrikaans	9413137	manual_output_funchead_two_coarse_final	0.856281198003	0.689493823418403
Afrikaans	9413137	manual_output_funchead_two_coarse_final	0.855657237937	0.6862319893825074
Afrikaans	9413137	manual_output_funchead_two_coarse_final	0.865224625624	0.6994870046708429
Greek	2007991	manual_output_funchead_two_coarse_final	0.792854104636	0.9135831739612459
Spanish	8350348	manual_output_funchead_two_coarse_final	0.864696517916	0.6390940985819488
Spanish	8350348	manual_output_funchead_two_coarse_final	0.864191135594	0.6451374360651505
Spanish	8788802	manual_output_funchead_two_coarse_final	0.867741446404	0.6416244910730681
Spanish	8788802	manual_output_funchead_two_coarse_final	0.863875271643	0.6435901087937002
Japanese	5026715	manual_output_funchead_two_coarse_final	0.872176838059	0.6557841737816851
Japanese	5026715	manual_output_funchead_two_coarse_final	0.872080730418	0.6550382019349557
Polish	5498336	manual_output_funchead_two_coarse_final	0.873065735893	0.5446514146559595
Latvian	3633190	manual_output_funchead_two_coarse_final	0.728451069345	1.3838449705641487
Slovenian	3475232	manual_output_funchead_two_coarse_final	0.797618500299	0.958989832166129
Indonesian	946117	manual_output_funchead_two_coarse_final	0.796336308126	1.0351951855457462
Indonesian	946117	manual_output_funchead_two_coarse_final	0.792484734617	1.0390966249665725
Indonesian	946117	manual_output_funchead_two_coarse_final	0.791169563175	1.0415813917730716
Bulgarian	4089252	manual_output_funchead_two_coarse_final	0.854529679705	0.5858218299877996
Bulgarian	4089252	manual_output_funchead_two_coarse_final	0.85575880269	0.5806948212659865
Bulgarian	4089252	manual_output_funchead_two_coarse_final	0.856626418914	0.5751859541850703
Indonesian	6072063	manual_output_funchead_two_coarse_final	0.815124471583	0.9992061352718599
Ancient_Greek	9483137	manual_output_funchead_two_coarse_final	0.751666417576	1.0853730798195231
Ancient_Greek	9483137	manual_output_funchead_two_coarse_final	0.748348527873	1.0913013792522568
Marathi	727526	manual_output_funchead_two_coarse_final	0.716374269006	1.7236163685893455
Slovak	6981540	manual_output_funchead_two_coarse_final	0.783842179427	0.8621126884135242
Bulgarian	3814279	manual_output_funchead_two_coarse_final	0.858000144603	0.5868843972842405
Finnish	5735086	manual_output_funchead_two_coarse_final	0.75657264138	1.0526035884080251
Finnish	1916092	manual_output_funchead_two_coarse_final	0.751198137752	1.0309459124258833
Tamil	5537522	manual_output_funchead_two_coarse_final	0.576923076923	2.009415650410388
Coptic	7774002	manual_output_funchead_two_coarse_final	0.814006888634	1.0265194501997272
Coptic	7774002	manual_output_funchead_two_coarse_final	0.809414466131	1.0913885819515048
Hindi	5951285	manual_output_funchead_two_coarse_final	0.857564777883	0.5558569450560337
Hindi	5951285	manual_output_funchead_two_coarse_final	0.861005389276	0.5544850196733264
Gothic	6664575	manual_output_funchead_two_coarse_final	0.782578603915	1.1217138857527498
Old_Church_Slavonic	5232766	manual_output_funchead_two_coarse_final	0.810099009901	1.0380437988337905
Old_Church_Slavonic	5232766	manual_output_funchead_two_coarse_final	0.812871287129	1.0167411289474753
Portuguese	7633728	manual_output_funchead_two_coarse_final	0.880981037203	0.5566021266063992
Japanese	3386929	manual_output_funchead_two_coarse_final	0.879769341663	0.6606603142620565
Japanese	3386929	manual_output_funchead_two_coarse_final	0.879096588179	0.6639570232196131
Persian	6854088	manual_output_funchead_two_coarse_final	0.821310116086	0.8371300054492707
Persian	6854088	manual_output_funchead_two_coarse_final	0.821379215036	0.8317587014767529
Persian	6854088	manual_output_funchead_two_coarse_final	0.814676616915	0.83949604631294
Norwegian	4451149	manual_output_funchead_two_coarse_final	0.874178194495	0.6538967362478767
Norwegian	4451149	manual_output_funchead_two_coarse_final	0.878762794696	0.6451259576356233
Swedish	9836512	manual_output_funchead_two_coarse_final	0.820803120892	0.8804422284928674
Swedish	9836512	manual_output_funchead_two_coarse_final	0.819319000975	0.88056390246721
Swedish	9836512	manual_output_funchead_two_coarse_final	0.820209472925	0.8653835495863991
Swedish	9836512	manual_output_funchead_two_coarse_final	0.818089301616	0.8805554004458178
Ukrainian	4046359	manual_output_funchead_two_coarse_final	0.804627862595	0.9808611257556286
English	2607779	manual_output_funchead_two_coarse_final	0.835760886057	0.7886681034019297
English	2607779	manual_output_funchead_two_coarse_final	0.835255145906	0.8027430502159464
Catalan	3699031	manual_output_funchead_two_coarse_final	0.824279770783	0.7165352555006609
Afrikaans	7566073	manual_output_funchead_two_coarse_final	0.828202995008	0.792622784013161
Afrikaans	7566073	manual_output_funchead_two_coarse_final	0.821755407654	0.7982008086266414
Turkish	5620355	manual_output_funchead_two_coarse_final	0.648007822048	1.837944400467869
Galician	352352	manual_output_funchead_two_coarse_final	0.799813294528	1.0624860767569162
Hebrew	1677300	manual_output_funchead_two_coarse_final	0.838671294001	0.8224299695625362
Portuguese	3030184	manual_output_funchead_two_coarse_final	0.868062799219	0.6366839026017215
Portuguese	3030184	manual_output_funchead_two_coarse_final	0.867688357538	0.6407588662963204
Hebrew	4076628	manual_output_funchead_two_coarse_final	0.835002478929	0.8723457874256487
Hebrew	4076628	manual_output_funchead_two_coarse_final	0.837481408032	0.8578306688432594
Slovenian	8093707	manual_output_funchead_two_coarse_final	0.814307388166	0.9034840125553055
Tamil	5605276	manual_output_funchead_two_coarse_final	0.590339892665	1.9193742731602759
Tamil	5605276	manual_output_funchead_two_coarse_final	0.614490161002	1.9024663005617308
Tamil	5605276	manual_output_funchead_two_coarse_final	0.583184257603	2.013263176080366
Tamil	5605276	manual_output_funchead_two_coarse_final	0.593023255814	1.9680368170968534
Tamil	5605276	manual_output_funchead_two_coarse_final	0.591234347048	1.966735488400263
