"","Language","Model","Type","Surprisal","UAS","Pars","SurprisalGround","ParsGround","EffGround"
"1","Afrikaans","1319062","manual_output_funchead_RANDOM_pureUD",6.53169083013767,0.823003327787,0.808076523653481,6.48924153443355,0.919937613105615,6.76025499409581
"2","Afrikaans","1336805","manual_output_funchead_RANDOM_pureUD",6.52716181423124,0.7859816971715,1.01839375773603,6.48924153443355,0.919937613105615,6.76025499409581
"3","Afrikaans","1338552","manual_output_funchead_RANDOM_pureUD",6.48090631267692,0.8063643926785,0.902136590114846,6.48924153443355,0.919937613105615,6.76025499409581
"4","Afrikaans","2255561","manual_output_funchead_RANDOM_pureUD",6.61529105800269,0.773294509151,0.982604247113433,6.48924153443355,0.919937613105615,6.76025499409581
"5","Afrikaans","2389304","manual_output_funchead_RANDOM_pureUD",6.61382551356259,0.793053244592,1.02341323974426,6.48924153443355,0.919937613105615,6.76025499409581
"6","Afrikaans","2560755","manual_output_funchead_RANDOM_pureUD",6.45213961889851,0.759359400998,1.05084094241534,6.48924153443355,0.919937613105615,6.76025499409581
"7","Afrikaans","2586468","manual_output_funchead_RANDOM_pureUD",6.57702571043285,0.810212146423,0.858461073675687,6.48924153443355,0.919937613105615,6.76025499409581
"8","Afrikaans","2609448","manual_output_funchead_RANDOM_pureUD",6.53711765885685,0.82071547421,0.86122984834598,6.48924153443355,0.919937613105615,6.76025499409581
"9","Afrikaans","2610668","manual_output_funchead_RANDOM_pureUD",6.70713053446058,0.789101497504,1.00851355148433,6.48924153443355,0.919937613105615,6.76025499409581
"10","Afrikaans","261841","manual_output_funchead_RANDOM_pureUD",6.54226273949853,0.790557404326,0.896144379593568,6.48924153443355,0.919937613105615,6.76025499409581
"11","Afrikaans","2806855","manual_output_funchead_RANDOM_pureUD",6.53669472656381,0.803660565724,0.918813805711051,6.48924153443355,0.919937613105615,6.76025499409581
"12","Afrikaans","3148046","manual_output_funchead_RANDOM_pureUD",6.57864831794623,0.8109400998335,0.854162677105969,6.48924153443355,0.919937613105615,6.76025499409581
"13","Afrikaans","330073","manual_output_funchead_RANDOM_pureUD",6.71197008720437,0.784040488075333,0.966328730648647,6.48924153443355,0.919937613105615,6.76025499409581
"14","Afrikaans","3313553","manual_output_funchead_RANDOM_pureUD",6.48369637372165,0.743552412646,1.04984234642863,6.48924153443355,0.919937613105615,6.76025499409581
"15","Afrikaans","3315662","manual_output_funchead_RANDOM_pureUD",6.43574049973654,0.819363560732,0.842572842134215,6.48924153443355,0.919937613105615,6.76025499409581
"16","Afrikaans","3506460","manual_output_funchead_RANDOM_pureUD",6.43247579426303,0.747088186356,1.02996777878228,6.48924153443355,0.919937613105615,6.76025499409581
"17","Afrikaans","3611363","manual_output_funchead_RANDOM_pureUD",6.54308260546622,0.77350249584,0.965374832591677,6.48924153443355,0.919937613105615,6.76025499409581
"18","Afrikaans","3627000","manual_output_funchead_RANDOM_pureUD",6.57185572039043,0.801372712146,0.910156145047229,6.48924153443355,0.919937613105615,6.76025499409581
"19","Afrikaans","3874619","manual_output_funchead_RANDOM_pureUD",6.49599660167823,0.800332778702,0.908890731124434,6.48924153443355,0.919937613105615,6.76025499409581
"20","Afrikaans","3889323","manual_output_funchead_RANDOM_pureUD",6.58126426251019,0.774750415973333,0.987215722774177,6.48924153443355,0.919937613105615,6.76025499409581
"21","Afrikaans","3920001","manual_output_funchead_RANDOM_pureUD",6.49872923151571,0.809068219634,0.873918927152224,6.48924153443355,0.919937613105615,6.76025499409581
"22","Afrikaans","3964832","manual_output_funchead_RANDOM_pureUD",6.67114929158852,0.787645590682,0.978865162839806,6.48924153443355,0.919937613105615,6.76025499409581
"23","Afrikaans","4250644","manual_output_funchead_RANDOM_pureUD",6.55446574011364,0.779395452024333,0.964622940031344,6.48924153443355,0.919937613105615,6.76025499409581
"24","Afrikaans","4276349","manual_output_funchead_RANDOM_pureUD",6.68083134025734,0.750207986689,1.02039592763945,6.48924153443355,0.919937613105615,6.76025499409581
