Language	Model	Type	UAS	Pars	LAS
Turkish	4307710	manual_output_funchead_RANDOM2	0.549376680518	2.0499230152643912	0.46981178196
Persian	1916111	manual_output_funchead_RANDOM2	0.809839690437	0.8675488266515231	0.77508291874
Coptic	875152	manual_output_funchead_RANDOM2	0.793340987371	1.0215920189354915	0.760045924225
Czech	2367578	manual_output_funchead_RANDOM2	0.855449382218	0.5707998382008769	0.836717226369
Greek	2378144	manual_output_funchead_RANDOM2	0.80189281157	0.8967378389982404	0.780093577201
Korean	8927512	manual_output_funchead_RANDOM2	0.710832723726	1.3220555683612911	0.631065593758
Serbian	9626862	manual_output_funchead_RANDOM2	0.795354107649	1.029724030102954	0.745269121813
Dutch	183327	manual_output_funchead_RANDOM2	0.869351464435	0.657496280410175	0.834466527197
French	6403044	manual_output_funchead_RANDOM2	0.879124691612	0.5441117197487505	0.857280530428
Korean	4417633	manual_output_funchead_RANDOM2	0.680017069008	1.3748915581565402	0.608327237259
Portuguese	7936960	manual_output_funchead_RANDOM2	0.864398619915	0.5726304832835863	0.844660194175
Norwegian	9920757	manual_output_funchead_RANDOM2	0.878555850937	0.6295684923757563	0.851446218501
Polish	9754982	manual_output_funchead_RANDOM2	0.830366492147	0.6688394758228371	0.814659685864
Slovak	3835516	manual_output_funchead_RANDOM2	0.768717707844	0.9842352788176207	0.71798966651
Gothic	167687	manual_output_funchead_RANDOM2	0.740359897172	1.1802746722272481	0.696954716235
Hungarian	5376928	manual_output_funchead_RANDOM2	0.700210484113	1.40405827294111	0.648691991581
Portuguese	4535723	manual_output_funchead_RANDOM2	0.86701971168	0.5590214833042111	0.852657198641
Bulgarian	4921369	manual_output_funchead_RANDOM2	0.857349432434	0.6060800001614524	0.818668209096
Belarusian	3507643	manual_output_funchead_RANDOM2	0.494505494505	2.4785221420240178	0.427001569859
Portuguese	3832112	manual_output_funchead_RANDOM2	0.86196474899	0.582495548299547	0.844365989997
Arabic	2365913	manual_output_funchead_RANDOM2	0.793010091066	0.91563818573481	0.761377863862
Afrikaans	2527064	manual_output_funchead_RANDOM2	0.78265391015	0.9573854216918374	0.755823627288
Swedish	4797689	manual_output_funchead_RANDOM2	0.783148878429	0.9452324612234777	0.755883475385
Belarusian	5961249	manual_output_funchead_RANDOM2	0.473312401884	2.651908590056271	0.423076923077
Latin	7928695	manual_output_funchead_RANDOM2	0.76242001943	1.2255706447184591	0.695353589494
Lithuanian	6539835	manual_output_funchead_RANDOM2	0.403171007928	3.2229295991960227	0.334088335221
Finnish	6265190	manual_output_funchead_RANDOM2	0.754552923456	1.0113900709873305	0.717136793099
Old_Church_Slavonic	9533885	manual_output_funchead_RANDOM2	0.782178217822	1.0179946923610008	0.734752475248
Italian	4391403	manual_output_funchead_RANDOM2	0.876489995743	0.5957809722882832	0.84631758195
Persian	5751809	manual_output_funchead_RANDOM2	0.841141514649	0.7569013415548009	0.812672747374
Ancient_Greek	8077600	manual_output_funchead_RANDOM2	0.754476162009	1.08303960418776	0.706919742938
Galician	7866432	manual_output_funchead_RANDOM2	0.703522692952	1.3873687211909655	0.674308777903
English	8182900	manual_output_funchead_RANDOM2	0.821423152784	0.80043569917395	0.78667880443
Galician	9339641	manual_output_funchead_RANDOM2	0.758024216798	1.2263567948379992	0.706817495401
Spanish	9204108	manual_output_funchead_RANDOM2	0.869068074999	0.5852510653258834	0.843002981756
Greek	8881906	manual_output_funchead_RANDOM2	0.803275202042	0.8920366588880132	0.787218205019
Chinese	133935	manual_output_funchead_RANDOM2	0.698347107438	1.296654780027076	0.653076216713
Galician	425182	manual_output_funchead_RANDOM2	0.732901348123	1.2660057580319495	0.680788556053
French	4275016	manual_output_funchead_RANDOM2	0.890021073191	0.4868042885720187	0.87455026727
Slovenian	1421536	manual_output_funchead_RANDOM2	0.818537078755	0.931752090977283	0.789159119121
Slovenian	5286272	manual_output_funchead_RANDOM2	0.776607972047	1.0006203775866038	0.747965610777
Irish	3255777	manual_output_funchead_RANDOM2	0.486127107109	3.127345056387033	0.404146162705
Russian	9704704	manual_output_funchead_RANDOM2	0.821360807529	0.7904599834974707	0.795138888889
Estonian	9635618	manual_output_funchead_RANDOM2	0.775175106212	1.012597134834946	0.728327018027
Hungarian	9551466	manual_output_funchead_RANDOM2	0.659917810965	1.5192845413987617	0.619224215696
Latin	9511169	manual_output_funchead_RANDOM2	0.756993065559	1.2054416628475904	0.693745603162
Hungarian	5132174	manual_output_funchead_RANDOM2	0.709832615015	1.4232985333401298	0.649794527413
Belarusian	7910563	manual_output_funchead_RANDOM2	0.501569858713	2.590841684086918	0.455259026688
Persian	521913	manual_output_funchead_RANDOM2	0.838170259812	0.7526555838770732	0.812396351575
Czech	1220386	manual_output_funchead_RANDOM2	0.849665890236	0.6045919567106433	0.827938056722
Chinese	4995543	manual_output_funchead_RANDOM2	0.712855831038	1.252761454829609	0.662809917355
Spanish	1127237	manual_output_funchead_RANDOM2	0.864456461313	0.6061311633873131	0.843824228029
Danish	191246	manual_output_funchead_RANDOM2	0.803752931978	0.8398705767237726	0.779403551882
Korean	5361130	manual_output_funchead_RANDOM2	0.717325042673	1.3452751486367116	0.619574494026
Spanish	8128962	manual_output_funchead_RANDOM2	0.881563652903	0.5283150428247327	0.864418557639
French	5684968	manual_output_funchead_RANDOM2	0.884765625	0.5119277347717128	0.869693153783
Basque	5198479	manual_output_funchead_RANDOM2	0.782440834336	1.0044859868787734	0.739370236663
Croatian	3503660	manual_output_funchead_RANDOM2	0.763485798313	1.0347451279290865	0.727884838635
Telugu	9608364	manual_output_funchead_RANDOM2	0.797687861272	1.1991155391024257	0.71676300578
Indonesian	3473260	manual_output_funchead_RANDOM2	0.696946923438	1.3568292153279173	0.66021606388
Telugu	3215079	manual_output_funchead_RANDOM2	0.851637764933	1.0668933896889805	0.71098265896
Serbian	6209852	manual_output_funchead_RANDOM2	0.79059490085	1.069437368301089	0.745155807365
Basque	4453318	manual_output_funchead_RANDOM2	0.763638186923	1.09868755903748	0.709636983554
Slovak	6583884	manual_output_funchead_RANDOM2	0.782902771254	0.9467482994956665	0.749929544387
Turkish	295249	manual_output_funchead_RANDOM2	0.552309948668	2.0383034146988894	0.467856269861
Turkish	1055798	manual_output_funchead_RANDOM2	0.532388169152	2.1373504973425312	0.440356880958
Latin	2656191	manual_output_funchead_RANDOM2	0.746072158387	1.2149591343370356	0.695856085223
Czech	4703473	manual_output_funchead_RANDOM2	0.867884501342	0.5331947376663938	0.85083970679
Gothic	8240191	manual_output_funchead_RANDOM2	0.754696460352	1.173853375799976	0.697152461934
Coptic	3105920	manual_output_funchead_RANDOM2	0.810562571757	0.9072740562474002	0.765786452354
Vietnamese	4049653	manual_output_funchead_RANDOM2	0.635202271114	1.7422643797544828	0.559059109804
Korean	9668329	manual_output_funchead_RANDOM2	0.670110948549	1.3956823335482242	0.611192392099
Japanese	9077650	manual_output_funchead_RANDOM2	0.836809226333	0.6071497700066592	0.830081691494
Swedish	1190734	manual_output_funchead_RANDOM2	0.782894457872	0.9484692859911501	0.753720900649
Hindi	5467911	manual_output_funchead_RANDOM2	0.893280151022	0.46592892141571995	0.871174984015
Swedish	4902096	manual_output_funchead_RANDOM2	0.804053767544	0.9036072000544606	0.77945978035
Hindi	2058436	manual_output_funchead_RANDOM2	0.896355387754	0.444378047832178	0.881375026642
French	1195248	manual_output_funchead_RANDOM2	0.88912160773	0.4956280829362042	0.878122430099
Urdu	4695541	manual_output_funchead_RANDOM2	0.837128855578	0.7886396516087626	0.798573075814
Bulgarian	5098953	manual_output_funchead_RANDOM2	0.850986913455	0.5819042857415022	0.826838261875
Galician	1386664	manual_output_funchead_RANDOM2	0.722138326789	1.278960953100238	0.691359380577
English	7164858	manual_output_funchead_RANDOM2	0.840186112375	0.7552577884450381	0.80791989076
Bulgarian	5224535	manual_output_funchead_RANDOM2	0.873111127178	0.5509700494016486	0.855469597281
Italian	5141009	manual_output_funchead_RANDOM2	0.852171136654	0.6852170974523679	0.819125159642
Croatian	506115	manual_output_funchead_RANDOM2	0.767819828187	0.9783583255331174	0.728349198978
Estonian	9744919	manual_output_funchead_RANDOM2	0.75921460558	1.0388846107623733	0.710414513721
Romanian	1126019	manual_output_funchead_RANDOM2	0.760347264284	1.0084734666844108	0.726697624335
Indonesian	172546	manual_output_funchead_RANDOM2	0.715547205261	1.2755976467974703	0.683795209018
Spanish	5679299	manual_output_funchead_RANDOM2	0.882309091828	0.5698914361323197	0.856382978723
Marathi	2460805	manual_output_funchead_RANDOM2	0.713450292398	2.3263714885153965	0.535087719298
Estonian	4355847	manual_output_funchead_RANDOM2	0.759559076817	1.039870245090677	0.716500172236
Tamil	2363465	manual_output_funchead_RANDOM2	0.577817531306	2.3229350310105543	0.525044722719
Chinese	7848689	manual_output_funchead_RANDOM2	0.723048668503	1.205090885648386	0.67419651056
Urdu	6774720	manual_output_funchead_RANDOM2	0.814211588354	0.8029144189652602	0.78906024791
Belarusian	3464829	manual_output_funchead_RANDOM2	0.47409733124	2.611731801714216	0.426216640502
Persian	4755190	manual_output_funchead_RANDOM2	0.821033720287	0.7819704012384132	0.797056384743
Ukrainian	174754	manual_output_funchead_RANDOM2	0.706941793893	1.2894731733293934	0.657442748092
Ancient_Greek	2456213	manual_output_funchead_RANDOM2	0.788521895083	0.9919774603761734	0.735525332536
Finnish	2886855	manual_output_funchead_RANDOM2	0.768519786389	0.9979665882923204	0.721107763933
Catalan	7924221	manual_output_funchead_RANDOM2	0.862685454117	0.5965243304445573	0.840882329853
Croatian	7984935	manual_output_funchead_RANDOM2	0.780125377293	0.9496327256484719	0.757913474189
Ancient_Greek	7540142	manual_output_funchead_RANDOM2	0.807831415334	0.9374859512342214	0.758242415185
Serbian	5570886	manual_output_funchead_RANDOM2	0.770764872521	1.0052905701915535	0.736883852691
Swedish	2542697	manual_output_funchead_RANDOM2	0.789127761523	0.9205501632512902	0.763685705805
Portuguese	2304437	manual_output_funchead_RANDOM2	0.860493728102	0.5835425139729722	0.843804327476
Croatian	2958608	manual_output_funchead_RANDOM2	0.786549028713	1.0032645287449888	0.745762711864
Indonesian	9210919	manual_output_funchead_RANDOM2	0.748990136214	1.2168969333087856	0.700892437764
Slovak	7598341	manual_output_funchead_RANDOM2	0.774260216064	1.0139524927269186	0.723156411461
Japanese	7361008	manual_output_funchead_RANDOM2	0.848822681403	0.5634649733062663	0.832099951946
French	8074509	manual_output_funchead_RANDOM2	0.878816303454	0.5410570794176812	0.858321340461
Norwegian	1014686	manual_output_funchead_RANDOM2	0.862716693994	0.6672023224459445	0.839379805473
Vietnamese	4196966	manual_output_funchead_RANDOM2	0.60884112339	1.7189359556621826	0.542127141843
Hindi	514719	manual_output_funchead_RANDOM2	0.919952501294	0.3619454123150782	0.901744664008
German	2359287	manual_output_funchead_RANDOM2	0.864640626457	0.60737164947697	0.844131630465
Polish	1968808	manual_output_funchead_RANDOM2	0.858755090169	0.573401561041361	0.838045375218
Galician	8843039	manual_output_funchead_RANDOM2	0.734136899042	1.320585549039734	0.693857939101
Persian	8934797	manual_output_funchead_RANDOM2	0.789455500276	0.8548270859248471	0.771351575456
Lithuanian	4476473	manual_output_funchead_RANDOM2	0.330690826727	3.5048407212254147	0.240090600227
Marathi	8101989	manual_output_funchead_RANDOM2	0.640350877193	2.268549584505851	0.488304093567
Ukrainian	3080998	manual_output_funchead_RANDOM2	0.708969465649	1.3050899008957257	0.656727099237
Latvian	3492553	manual_output_funchead_RANDOM2	0.711508193686	1.4753282145983244	0.639107490047
Marathi	7369171	manual_output_funchead_RANDOM2	0.611111111111	2.3711284503602146	0.441520467836
Afrikaans	2691885	manual_output_funchead_RANDOM2	0.79887687188	1.0133664463700947	0.769342762063
Vietnamese	6872399	manual_output_funchead_RANDOM2	0.563520227111	1.8175091803418348	0.516678495387
Hungarian	4127596	manual_output_funchead_RANDOM2	0.720056129097	1.454543703673203	0.640673549163
English	2231352	manual_output_funchead_RANDOM2	0.8436251454	0.7423447099775385	0.817680675669
Finnish	6543769	manual_output_funchead_RANDOM2	0.768725181432	0.980038648029231	0.720115021224
Arabic	5744706	manual_output_funchead_RANDOM2	0.734357778039	1.085248454808704	0.703731447099
Greek	2636052	manual_output_funchead_RANDOM2	0.817630795406	0.868686725793114	0.79253509145
Hungarian	8447318	manual_output_funchead_RANDOM2	0.656509972938	1.5425288059004827	0.600581337075
Gothic	6753351	manual_output_funchead_RANDOM2	0.780502274076	1.0861304899390705	0.73274668776
Greek	3016595	manual_output_funchead_RANDOM2	0.813270948533	0.862237158327699	0.791259038707
Arabic	5719297	manual_output_funchead_RANDOM2	0.79179017432	0.9560703404977997	0.747744759173
Bulgarian	9536699	manual_output_funchead_RANDOM2	0.869062251464	0.5976054018640645	0.832260863278
Czech	1528218	manual_output_funchead_RANDOM2	0.851548887625	0.5820172346461493	0.835396682746
Romanian	3285927	manual_output_funchead_RANDOM2	0.808062453732	0.9736113260745264	0.754088431254
Swedish	7251671	manual_output_funchead_RANDOM2	0.794555400076	0.9268537853877518	0.763558495526
Romanian	4879774	manual_output_funchead_RANDOM2	0.791977925836	0.9890697142166311	0.741436166633
Dutch	9542074	manual_output_funchead_RANDOM2	0.874424686192	0.6271558217236687	0.841265690377
Romanian	7926223	manual_output_funchead_RANDOM2	0.813311797564	0.87603524399683	0.783229019449
Serbian	1746279	manual_output_funchead_RANDOM2	0.768385269122	1.0275579832093236	0.737450424929
French	4079769	manual_output_funchead_RANDOM2	0.905941611842	0.4575931402665255	0.884534333882
Urdu	6828157	manual_output_funchead_RANDOM2	0.844695877775	0.7686369934904022	0.808230037475
Coptic	3899223	manual_output_funchead_RANDOM2	0.772675086108	1.1556963816575971	0.743972445465
Telugu	2115251	manual_output_funchead_RANDOM2	0.853564547206	1.012460999406142	0.739884393064
Basque	1598415	manual_output_funchead_RANDOM2	0.778880866426	1.0947269589736957	0.711742880064
Belarusian	9228632	manual_output_funchead_RANDOM2	0.493720565149	2.564685408324237	0.448979591837
Belarusian	8481338	manual_output_funchead_RANDOM2	0.515698587127	2.4879437091773497	0.43956043956
Irish	3178825	manual_output_funchead_RANDOM2	0.4774369176	2.8543882349026464	0.414930373783
Persian	2356170	manual_output_funchead_RANDOM2	0.837064676617	0.72873039432426	0.799336650083
Danish	6765141	manual_output_funchead_RANDOM2	0.785099966492	0.8932950802785676	0.765441751368
Hindi	2295746	manual_output_funchead_RANDOM2	0.887921322656	0.43786049742586586	0.877569040587
English	4201172	manual_output_funchead_RANDOM2	0.831993121934	0.7873354124323838	0.795478683053
Catalan	6448809	manual_output_funchead_RANDOM2	0.873263207473	0.5487697519594749	0.859702488421
Greek	4247095	manual_output_funchead_RANDOM2	0.790089323692	0.9415425921389013	0.76935346661
Chinese	7086024	manual_output_funchead_RANDOM2	0.710835629017	1.2351103816150635	0.682369146006
Bulgarian	2190764	manual_output_funchead_RANDOM2	0.878027619116	0.5251883521065193	0.848384064782
Slovenian	4595943	manual_output_funchead_RANDOM2	0.782078984874	1.037244229393324	0.752425175854
Old_Church_Slavonic	7207203	manual_output_funchead_RANDOM2	0.816930693069	1.016776176596632	0.748316831683
Danish	1933742	manual_output_funchead_RANDOM2	0.79537585167	0.9070908900254214	0.764883279348
Old_Church_Slavonic	5423474	manual_output_funchead_RANDOM2	0.805346534653	0.9198419164194919	0.758217821782
Italian	3137551	manual_output_funchead_RANDOM2	0.856268624947	0.679838764415035	0.828331204768
Estonian	7466864	manual_output_funchead_RANDOM2	0.769893213917	1.0691271425320121	0.713859226088
Swedish	9443005	manual_output_funchead_RANDOM2	0.789594199211	0.9227449000728437	0.760971886528
Finnish	7474527	manual_output_funchead_RANDOM2	0.763932630426	0.966457560511545	0.721415856497
Vietnamese	327869	manual_output_funchead_RANDOM2	0.670587042482	1.6197553498501058	0.587549427152
Danish	7484055	manual_output_funchead_RANDOM2	0.786663688149	0.9307258800729006	0.756617893444
Lithuanian	8412273	manual_output_funchead_RANDOM2	0.39637599094	3.5547144728905753	0.318233295583
Tamil	8399284	manual_output_funchead_RANDOM2	0.556350626118	2.381198260353375	0.508944543828
Marathi	6413291	manual_output_funchead_RANDOM2	0.611111111111	2.427312237477442	0.456140350877
Lithuanian	1225633	manual_output_funchead_RANDOM2	0.377123442809	3.4342769501838384	0.300113250283
Slovenian	4137314	manual_output_funchead_RANDOM2	0.773205829617	1.0448680136378983	0.729713576387
Spanish	1165665	manual_output_funchead_RANDOM2	0.862712892303	0.611291581460197	0.839010461414
Ancient_Greek	916483	manual_output_funchead_RANDOM2	0.767628157226	1.0686464238925786	0.718397847855
Dutch	4640374	manual_output_funchead_RANDOM2	0.840847280335	0.6786047277216133	0.817573221757
Coptic	8182790	manual_output_funchead_RANDOM2	0.788748564868	0.9574471937939439	0.761194029851
Polish	8178563	manual_output_funchead_RANDOM2	0.874578243165	0.5678192559683857	0.839674229203
Croatian	4016530	manual_output_funchead_RANDOM2	0.806980883833	0.9268971330914166	0.762789257797
Russian	1207423	manual_output_funchead_RANDOM2	0.787606253795	0.8864628309796778	0.761450743777
Urdu	5780032	manual_output_funchead_RANDOM2	0.826967425771	0.7845966320589043	0.793023926204
Slovak	9266442	manual_output_funchead_RANDOM2	0.801127289807	0.9551537346733517	0.762235791451
English	3066274	manual_output_funchead_RANDOM2	0.833864360492	0.7744458657092862	0.803570525464
Finnish	2180933	manual_output_funchead_RANDOM2	0.783034369437	0.9347925277445458	0.733363001506
Lithuanian	2201008	manual_output_funchead_RANDOM2	0.373725934315	3.2405576392721347	0.305775764439
Gothic	5743670	manual_output_funchead_RANDOM2	0.753905477556	1.0772248113346308	0.70812734823
Indonesian	8241904	manual_output_funchead_RANDOM2	0.730765617661	1.2783567016143762	0.685674025364
Chinese	5383658	manual_output_funchead_RANDOM2	0.670982552801	1.3528989391002884	0.62277318641
Spanish	2526955	manual_output_funchead_RANDOM2	0.876724617173	0.5403729228783112	0.857722241876
Old_Church_Slavonic	5142427	manual_output_funchead_RANDOM2	0.839405940594	0.8604667195235148	0.784158415842
Turkish	6939375	manual_output_funchead_RANDOM2	0.566242972378	2.0017860355732116	0.469078464923
Turkish	4968554	manual_output_funchead_RANDOM2	0.512466389636	2.091406762643654	0.438156929846
Indonesian	145965	manual_output_funchead_RANDOM2	0.725974635979	1.258084987686967	0.697698449977
Ancient_Greek	925566	manual_output_funchead_RANDOM2	0.78083993424	0.9985765560755475	0.732984606187
Afrikaans	9425921	manual_output_funchead_RANDOM2	0.777662229617	1.0861556738267921	0.757903494176
Portuguese	6777674	manual_output_funchead_RANDOM2	0.869667549279	0.5643713026110966	0.846799860922
Tamil	2279960	manual_output_funchead_RANDOM2	0.57602862254	2.1595367156968774	0.54740608229
Chinese	811323	manual_output_funchead_RANDOM2	0.724609733701	1.2742538470976719	0.669788797062
Marathi	4903759	manual_output_funchead_RANDOM2	0.587719298246	2.223579785977191	0.473684210526
Chinese	8700156	manual_output_funchead_RANDOM2	0.707988980716	1.259450969617229	0.68044077135
Slovak	5561302	manual_output_funchead_RANDOM2	0.78130577736	0.9102093380947189	0.755190230155
Gothic	1084257	manual_output_funchead_RANDOM2	0.779909036978	1.0851725892207829	0.729483883726
Irish	1616842	manual_output_funchead_RANDOM2	0.557428541514	2.920794371372367	0.452099256622
Swedish	3553361	manual_output_funchead_RANDOM2	0.818216511894	0.8579662742897011	0.78425136751
Coptic	6966416	manual_output_funchead_RANDOM2	0.783008036739	0.9910795445009707	0.758897818599
Russian	8564291	manual_output_funchead_RANDOM2	0.804720704311	0.8469038055561872	0.768765179114
Persian	7862341	manual_output_funchead_RANDOM2	0.773148148148	0.8924933155641297	0.758499170813
Latvian	6893232	manual_output_funchead_RANDOM2	0.686140172206	1.4640619991421866	0.621701694288
Ancient_Greek	515705	manual_output_funchead_RANDOM2	0.781527424899	1.0351546447527566	0.725810790614
Japanese	4521564	manual_output_funchead_RANDOM2	0.895434887074	0.47333689689177955	0.876021143681
Slovenian	2265959	manual_output_funchead_RANDOM2	0.794170382971	0.9838888039918204	0.753482598501
Portuguese	6095384	manual_output_funchead_RANDOM2	0.865842894969	0.5574491150784213	0.853004894488
German	2706588	manual_output_funchead_RANDOM2	0.854852242006	0.6363463953111005	0.832105900997
Russian	2700935	manual_output_funchead_RANDOM2	0.8235428051	0.7881212718155728	0.790404902854
Serbian	1065044	manual_output_funchead_RANDOM2	0.787535410765	0.9768962326265935	0.754107648725
Croatian	6137653	manual_output_funchead_RANDOM2	0.797848463741	0.9294019775229724	0.767974614968
Indonesian	9933441	manual_output_funchead_RANDOM2	0.70934711132	1.314089461725718	0.671582902771
German	127807	manual_output_funchead_RANDOM2	0.874522233616	0.5556927873845301	0.856903141605
Lithuanian	420644	manual_output_funchead_RANDOM2	0.456398640997	3.0591706613992105	0.325028312571
Hebrew	3800486	manual_output_funchead_RANDOM2	0.796926127913	0.8965361078008899	0.77392166584
Dutch	1857467	manual_output_funchead_RANDOM2	0.84890167364	0.6879594789482809	0.823117154812
Old_Church_Slavonic	7624663	manual_output_funchead_RANDOM2	0.78198019802	1.0681684919040981	0.738316831683
Chinese	9893802	manual_output_funchead_RANDOM2	0.723966942149	1.2352258575192496	0.678145087236
Korean	6919521	manual_output_funchead_RANDOM2	0.682882223848	1.3771093050397205	0.615063399171
Afrikaans	9473101	manual_output_funchead_RANDOM2	0.754783693844	1.037164917751874	0.732945091514
Italian	7816457	manual_output_funchead_RANDOM2	0.867124308216	0.644268754910933	0.841634738186
Persian	6825524	manual_output_funchead_RANDOM2	0.790768380321	0.8455412791966733	0.75677169707
Turkish	4598574	manual_output_funchead_RANDOM2	0.532265949646	1.9955231670414986	0.46431190418
Japanese	1617144	manual_output_funchead_RANDOM2	0.848918789044	0.563427668589345	0.839980778472
Urdu	7266873	manual_output_funchead_RANDOM2	0.828769097723	0.824012159974749	0.79540213318
French	6768370	manual_output_funchead_RANDOM2	0.88033254523	0.5305778377039946	0.866853412829
German	4385782	manual_output_funchead_RANDOM2	0.881793604922	0.57002901238587	0.851775892607
Polish	8682181	manual_output_funchead_RANDOM2	0.855846422339	0.5915572634195435	0.835485747528
Coptic	9411797	manual_output_funchead_RANDOM2	0.804822043628	1.0069277294741432	0.770378874856
Greek	223509	manual_output_funchead_RANDOM2	0.78796256912	0.9195893246891244	0.773394300298
Finnish	9055655	manual_output_funchead_RANDOM2	0.801725318362	0.9452639950696171	0.7342872792
Spanish	7603125	manual_output_funchead_RANDOM2	0.862700257745	0.6005580119747039	0.845125587507
Irish	6827777	manual_output_funchead_RANDOM2	0.453146267407	3.0726244555706876	0.378808501728
Chinese	8020511	manual_output_funchead_RANDOM2	0.743709825528	1.114119957750056	0.705509641873
Russian	7499745	manual_output_funchead_RANDOM2	0.803696114147	0.8607997377988338	0.767939814815
Arabic	8294234	manual_output_funchead_RANDOM2	0.731072563644	1.092076868197385	0.702928870293
Lithuanian	7840447	manual_output_funchead_RANDOM2	0.445073612684	3.187521626698201	0.356738391846
Serbian	2674200	manual_output_funchead_RANDOM2	0.805552407932	0.9050902933709682	0.782209631728
English	9127542	manual_output_funchead_RANDOM2	0.831133363678	0.7804093416453355	0.801952156982
Galician	6844938	manual_output_funchead_RANDOM2	0.724966365558	1.2778873315821997	0.68147497323
Tamil	9651250	manual_output_funchead_RANDOM2	0.542039355993	2.2038319720778357	0.492844364937
Marathi	3276545	manual_output_funchead_RANDOM2	0.637426900585	2.2275536590152316	0.520467836257
Estonian	9028408	manual_output_funchead_RANDOM2	0.760018371799	1.045328855446086	0.714433344816
Latin	8858368	manual_output_funchead_RANDOM2	0.766138487823	1.2064773381127771	0.699708552477
Hebrew	2058634	manual_output_funchead_RANDOM2	0.791869112543	0.898559132725163	0.773227565692
Polish	9736899	manual_output_funchead_RANDOM2	0.818033740547	0.6719120227506925	0.801396160558
Swedish	7266257	manual_output_funchead_RANDOM2	0.804986642921	0.8803464211651485	0.779120552941
Ukrainian	1695740	manual_output_funchead_RANDOM2	0.79258110687	1.0638708284849885	0.739026717557
Turkish	2228722	manual_output_funchead_RANDOM2	0.555365436324	1.959712884706438	0.492300171107
Finnish	3773448	manual_output_funchead_RANDOM2	0.76814322881	0.9827997941428401	0.72442831713
Catalan	8210028	manual_output_funchead_RANDOM2	0.862077086114	0.6021970184538163	0.845670774786
Gothic	6966870	manual_output_funchead_RANDOM2	0.788412102037	1.0422663392345495	0.744512556852
Norwegian	393463	manual_output_funchead_RANDOM2	0.87086709435	0.621171825949037	0.851016412232
Bulgarian	6579329	manual_output_funchead_RANDOM2	0.887137589473	0.5600683390383141	0.846504229629
English	2086490	manual_output_funchead_RANDOM2	0.8312092247	0.7805847619466474	0.797476356648
Turkish	6833006	manual_output_funchead_RANDOM2	0.56685406991	2.0072851232024225	0.476289415791
Ukrainian	819778	manual_output_funchead_RANDOM2	0.730677480916	1.1559256833643858	0.706822519084
Estonian	1016228	manual_output_funchead_RANDOM2	0.762085199219	1.0636133903859746	0.709610747503
Old_Church_Slavonic	6323897	manual_output_funchead_RANDOM2	0.825445544554	0.8876277264982166	0.774653465347
Slovenian	3694258	manual_output_funchead_RANDOM2	0.775136775321	1.007033525831447	0.749850581582
Slovak	9472847	manual_output_funchead_RANDOM2	0.780930014091	1.0259120864451576	0.732832315641
Marathi	6186108	manual_output_funchead_RANDOM2	0.616959064327	2.2710363990382145	0.479532163743
Russian	5527159	manual_output_funchead_RANDOM2	0.79835496357	0.858361548346478	0.765454234973
Afrikaans	3132100	manual_output_funchead_RANDOM2	0.769134775374	1.0406154304891577	0.730449251248
Italian	1481257	manual_output_funchead_RANDOM2	0.851958280119	0.6826686140145074	0.826149425287
Afrikaans	7910984	manual_output_funchead_RANDOM2	0.785357737105	1.0757465937768362	0.755823627288
Catalan	3683711	manual_output_funchead_RANDOM2	0.863568568961	0.5779880741082553	0.846946385117
Hungarian	7886576	manual_output_funchead_RANDOM2	0.68958604791	1.4966389813881498	0.610203467976
Latin	9059505	manual_output_funchead_RANDOM2	0.750092124217	1.2003796681926973	0.704465512043
Galician	7870060	manual_output_funchead_RANDOM2	0.714532824469	1.3294384420639778	0.684797232366
Hebrew	6648342	manual_output_funchead_RANDOM2	0.795537927615	0.9318941747781718	0.774020823004
German	9125700	manual_output_funchead_RANDOM2	0.864081290202	0.6417703192020892	0.835555141232
Hungarian	3174480	manual_output_funchead_RANDOM2	0.667034178611	1.444535801809035	0.633958103638
Croatian	611165	manual_output_funchead_RANDOM2	0.783762866651	0.973796437707592	0.750096741738
Hindi	2377597	manual_output_funchead_RANDOM2	0.889261029748	0.434385480163478	0.875863958834
Tamil	2137969	manual_output_funchead_RANDOM2	0.559033989267	2.2559384549026626	0.485688729875
Basque	5315808	manual_output_funchead_RANDOM2	0.782591255515	1.1375247957689236	0.698806658644
Latvian	5062141	manual_output_funchead_RANDOM2	0.656050365707	1.5531861987083933	0.610776779928
Vietnamese	1324370	manual_output_funchead_RANDOM2	0.593328601845	1.789229419208934	0.520835445605
Ukrainian	9846752	manual_output_funchead_RANDOM2	0.719823473282	1.3073149055583786	0.667700381679
Greek	6010862	manual_output_funchead_RANDOM2	0.746384517227	1.0107231799311862	0.734368353892
Hungarian	8373282	manual_output_funchead_RANDOM2	0.663526110053	1.4978645886186728	0.614713841836
Serbian	5649355	manual_output_funchead_RANDOM2	0.770991501416	1.025799187263078	0.731444759207
Ancient_Greek	5243666	manual_output_funchead_RANDOM2	0.759916305485	1.0795173810818612	0.719623374682
Gothic	561351	manual_output_funchead_RANDOM2	0.775262013051	1.0873627322498507	0.719398853075
Croatian	7581654	manual_output_funchead_RANDOM2	0.782137605448	0.9777700094401343	0.746768825942
Catalan	2191530	manual_output_funchead_RANDOM2	0.881034618102	0.512193109170778	0.867258026533
Russian	8424117	manual_output_funchead_RANDOM2	0.794294550698	0.8742630955808116	0.764334775349
