Language	Model	Type	Surp
Greek	4541721	manual_output_funchead_RANDOM_pureUD3	7.151295135982686
Arabic	320775	manual_output_funchead_RANDOM_pureUD3	7.210066855246352
Czech	5577374	manual_output_funchead_RANDOM_pureUD3	7.173732487162089
Vietnamese	8138561	manual_output_funchead_RANDOM_pureUD3	7.671906363682465
Persian	1672288	manual_output_funchead_RANDOM_pureUD3	7.023274412139119
Norwegian	1895029	manual_output_funchead_RANDOM_pureUD3	6.997844241003471
Old_Church_Slavonic	7780203	manual_output_funchead_RANDOM_pureUD3	6.821902606861983
Serbian	6694079	manual_output_funchead_RANDOM_pureUD3	7.738098525826071
Greek	917399	manual_output_funchead_RANDOM_pureUD3	7.359751475320118
Czech	699820	manual_output_funchead_RANDOM_pureUD3	7.122242301539964
Slovenian	3825819	manual_output_funchead_RANDOM_pureUD3	7.539527869159668
Portuguese	6454031	manual_output_funchead_RANDOM_pureUD3	6.229166210604809
Telugu	6465251	manual_output_funchead_RANDOM_pureUD3	7.886132255109769
Polish	1708297	manual_output_funchead_RANDOM_pureUD3	8.199754849179206
Persian	6949539	manual_output_funchead_RANDOM_pureUD3	7.230957557614849
Belarusian	4370774	manual_output_funchead_RANDOM_pureUD3	9.090674084569862
Vietnamese	1822306	manual_output_funchead_RANDOM_pureUD3	7.568139735673125
Italian	5730677	manual_output_funchead_RANDOM_pureUD3	6.612271971223506
Coptic	3653409	manual_output_funchead_RANDOM_pureUD3	5.195125352929141
Polish	4084526	manual_output_funchead_RANDOM_pureUD3	8.25731220806543
Latin	4225701	manual_output_funchead_RANDOM_pureUD3	7.785712551895187
Dutch	7153472	manual_output_funchead_RANDOM_pureUD3	6.911206654340722
Czech	6979358	manual_output_funchead_RANDOM_pureUD3	7.062112562332094
Russian	7662517	manual_output_funchead_RANDOM_pureUD3	7.419682352417565
Galician	2972886	manual_output_funchead_RANDOM_pureUD3	6.228129339219449
Galician	765368	manual_output_funchead_RANDOM_pureUD3	6.310686622209681
Tamil	8149146	manual_output_funchead_RANDOM_pureUD3	9.090458724920992
Romanian	1532768	manual_output_funchead_RANDOM_pureUD3	7.310301546724687
Swedish	6408433	manual_output_funchead_RANDOM_pureUD3	7.017372199780457
Catalan	701296	manual_output_funchead_RANDOM_pureUD4	6.386090924785964
Italian	4764189	manual_output_funchead_RANDOM_pureUD4	6.71021310244788
Spanish	9350698	manual_output_funchead_RANDOM_pureUD4	6.291164277483188
Galician	3647354	manual_output_funchead_RANDOM_pureUD4	6.4449169918371485
Slovenian	6704554	manual_output_funchead_RANDOM_pureUD4	7.522764813392896
Basque	8269211	manual_output_funchead_RANDOM_pureUD4	8.459633392445475
Chinese	9473522	manual_output_funchead_RANDOM_pureUD4	7.8642687556719535
Hindi	8368276	manual_output_funchead_RANDOM_pureUD4	5.842153346032683
Irish	569507	manual_output_funchead_RANDOM_pureUD4	8.26566341804027
Indonesian	7275208	manual_output_funchead_RANDOM_pureUD4	7.946352572000135
Catalan	7264801	manual_output_funchead_RANDOM_pureUD4	6.085979201255482
Ukrainian	4418792	manual_output_funchead_RANDOM_pureUD4	8.852944872249257
Hungarian	4110617	manual_output_funchead_RANDOM_pureUD4	8.690110683824164
Hebrew	7166697	manual_output_funchead_RANDOM_pureUD4	6.699286891611109
Estonian	6906221	manual_output_funchead_RANDOM_pureUD4	8.455304269052315
Greek	6316406	manual_output_funchead_RANDOM_pureUD4	7.250811905626274
Serbian	5726376	manual_output_funchead_RANDOM_pureUD4	7.742491431077504
English	5312919	manual_output_funchead_RANDOM_pureUD4	6.568012071633709
English	8429414	manual_output_funchead_RANDOM_pureUD4	6.669024319760398
Ukrainian	5233820	manual_output_funchead_RANDOM_pureUD4	8.900874827022747
Swedish	7512536	manual_output_funchead_RANDOM_pureUD4	6.997651555345436
Chinese	3693051	manual_output_funchead_RANDOM_pureUD4	7.9590567558155465
Chinese	9434038	manual_output_funchead_RANDOM_pureUD4	7.809575923853122
Italian	4886152	manual_output_funchead_RANDOM_pureUD4	6.596810605029646
Urdu	8764914	manual_output_funchead_RANDOM_pureUD4	6.0891260119643915
Dutch	2802317	manual_output_funchead_RANDOM_pureUD4	6.8942767185869025
Norwegian	1596990	manual_output_funchead_RANDOM_pureUD4	7.0156221987843645
Irish	3687266	manual_output_funchead_RANDOM_pureUD4	8.200552941176337
Korean	8425793	manual_output_funchead_RANDOM_pureUD4	7.781075874624748
Old_Church_Slavonic	7072964	manual_output_funchead_RANDOM_pureUD4	6.806919329744841
Vietnamese	8188942	manual_output_funchead_RANDOM_pureUD4	7.569924144731337
Hebrew	3898438	manual_output_funchead_RANDOM_pureUD4	6.774456228392818
Urdu	9118351	manual_output_funchead_RANDOM_pureUD4	6.15480291725317
Finnish	2171667	manual_output_funchead_RANDOM_pureUD4	8.082332179581204
Catalan	583115	manual_output_funchead_RANDOM_pureUD4	6.065886072910339
Latvian	820207	manual_output_funchead_RANDOM_pureUD4	8.621233749763254
Tamil	4388468	manual_output_funchead_RANDOM_pureUD4	9.074490977101334
Greek	7439745	manual_output_funchead_RANDOM_pureUD4	7.138959594585929
Marathi	7185086	manual_output_funchead_RANDOM_pureUD4	7.317375681477208
Coptic	2978211	manual_output_funchead_RANDOM_pureUD4	5.1319990672037274
Danish	2251662	manual_output_funchead_RANDOM_pureUD4	7.294549615694734
Dutch	9121924	manual_output_funchead_RANDOM_pureUD4	6.966487158257569
Turkish	5605931	manual_output_funchead_RANDOM_pureUD4	9.033513058390474
Hebrew	6407350	manual_output_funchead_RANDOM_pureUD4	6.742113560664022
Croatian	8411302	manual_output_funchead_RANDOM_pureUD4	8.104524602388858
Serbian	5894500	manual_output_funchead_RANDOM_pureUD4	7.796219551124078
Catalan	3502035	manual_output_funchead_RANDOM_pureUD4	6.132865674283164
Latvian	5144867	manual_output_funchead_RANDOM_pureUD4	8.653256574612728
Arabic	1314432	manual_output_funchead_RANDOM_pureUD4	7.306736508805754
Hebrew	3225609	manual_output_funchead_RANDOM_pureUD4	6.793816566753245
Serbian	7004402	manual_output_funchead_RANDOM_pureUD4	7.742918106120974
Irish	2407065	manual_output_funchead_RANDOM_pureUD4	8.223180131181412
English	2107276	manual_output_funchead_RANDOM_pureUD4	6.724717784722525
Latin	4186823	manual_output_funchead_RANDOM_pureUD4	7.748212369547888
Indonesian	9641139	manual_output_funchead_RANDOM_pureUD4	7.922335076536646
Slovak	513319	manual_output_funchead_RANDOM_pureUD4	9.144189663748609
Irish	2264033	manual_output_funchead_RANDOM_pureUD4	8.71472946802775
Finnish	7995065	manual_output_funchead_RANDOM_pureUD4	8.013163150494844
Finnish	5687356	manual_output_funchead_RANDOM_pureUD4	8.13836609212986
German	2828491	manual_output_funchead_RANDOM_pureUD4	7.210403262682939
Danish	3559201	manual_output_funchead_RANDOM_pureUD4	7.269942014547627
Persian	8005058	manual_output_funchead_RANDOM_pureUD4	7.005489029851444
Danish	827791	manual_output_funchead_RANDOM_pureUD4	7.287424560390613
Spanish	315200	manual_output_funchead_RANDOM_pureUD4	6.240062252307398
Arabic	5316441	manual_output_funchead_RANDOM_pureUD4	7.213730863156242
Arabic	7005960	manual_output_funchead_RANDOM_pureUD4	7.0863335629019675
Hungarian	1516872	manual_output_funchead_RANDOM_pureUD4	8.58043078553593
Polish	547599	manual_output_funchead_RANDOM_pureUD4	8.233010077674741
Latvian	5899339	manual_output_funchead_RANDOM_pureUD4	8.626392968430649
Galician	446949	manual_output_funchead_RANDOM_pureUD4	6.235434584901588
Galician	7063019	manual_output_funchead_RANDOM_pureUD4	6.303129851531689
Old_Church_Slavonic	8168831	manual_output_funchead_RANDOM_pureUD4	7.038338989962262
Swedish	9178698	manual_output_funchead_RANDOM_pureUD4	7.011779221626965
Croatian	9078803	manual_output_funchead_RANDOM_pureUD4	7.9798579204563165
Vietnamese	9836467	manual_output_funchead_RANDOM_pureUD4	7.615948020426845
Persian	1131386	manual_output_funchead_RANDOM_pureUD4	7.056339849695874
Ukrainian	2605753	manual_output_funchead_RANDOM_pureUD4	8.82097338295995
Urdu	3453396	manual_output_funchead_RANDOM_pureUD4	6.199837885905878
Polish	5917982	manual_output_funchead_RANDOM_pureUD4	8.340120015086695
Serbian	5781260	manual_output_funchead_RANDOM_pureUD4	7.709625506529523
Belarusian	2191529	manual_output_funchead_RANDOM_pureUD4	9.096217379334975
Ancient_Greek	9382899	manual_output_funchead_RANDOM_pureUD4	7.35846052942044
Korean	3458824	manual_output_funchead_RANDOM_pureUD4	7.788341571599547
Korean	9395639	manual_output_funchead_RANDOM_pureUD4	7.705114235236153
French	1751453	manual_output_funchead_RANDOM_pureUD4	6.335078378829937
Turkish	5472205	manual_output_funchead_RANDOM_pureUD4	9.17888180699503
Korean	4292334	manual_output_funchead_RANDOM_pureUD4	7.81772834639936
Hebrew	2906458	manual_output_funchead_RANDOM_pureUD4	6.688058899718891
Slovak	7556864	manual_output_funchead_RANDOM_pureUD4	9.10610367598921
Coptic	614874	manual_output_funchead_RANDOM_pureUD4	5.383376931351324
Swedish	9923648	manual_output_funchead_RANDOM_pureUD4	6.922800842303694
English	651415	manual_output_funchead_RANDOM_pureUD4	6.696191976424059
Basque	730116	manual_output_funchead_RANDOM_pureUD4	8.387737450441477
Portuguese	8415211	manual_output_funchead_RANDOM_pureUD4	6.150130801688174
Danish	1832091	manual_output_funchead_RANDOM_pureUD4	7.224700612151945
Belarusian	9231056	manual_output_funchead_RANDOM_pureUD4	9.052209668082641
Persian	4736257	manual_output_funchead_RANDOM_pureUD4	6.983623015650451
Hebrew	7770916	manual_output_funchead_RANDOM_pureUD4	6.735373026642868
Chinese	648302	manual_output_funchead_RANDOM_pureUD4	7.77966457223323
Slovak	6858425	manual_output_funchead_RANDOM_pureUD4	9.195937835403091
Gothic	3648318	manual_output_funchead_RANDOM_pureUD4	6.801460436764305
Czech	7002036	manual_output_funchead_RANDOM_pureUD4	7.218005863639679
English	7839683	manual_output_funchead_RANDOM_pureUD4	6.680906157630327
Japanese	3308958	manual_output_funchead_RANDOM_pureUD4	6.4997548068800395
Galician	5405783	manual_output_funchead_RANDOM_pureUD4	6.211346348631877
Korean	4314191	manual_output_funchead_RANDOM_pureUD4	7.810781064109104
Tamil	2448841	manual_output_funchead_RANDOM_pureUD4	9.065383779768014
Galician	5614113	manual_output_funchead_RANDOM_pureUD4	6.375403599063378
Finnish	2833991	manual_output_funchead_RANDOM_pureUD4	8.087402519897756
Hebrew	2738151	manual_output_funchead_RANDOM_pureUD4	6.793841619723529
Indonesian	9468138	manual_output_funchead_RANDOM_pureUD4	7.879539968315547
Old_Church_Slavonic	7962017	manual_output_funchead_RANDOM_pureUD4	6.816894455126692
Tamil	3476136	manual_output_funchead_RANDOM_pureUD4	9.01579350350368
Japanese	1646738	manual_output_funchead_RANDOM_pureUD4	6.369122352166568
Irish	5503215	manual_output_funchead_RANDOM_pureUD4	7.897214213454755
Korean	8610191	manual_output_funchead_RANDOM_pureUD4	7.782743515334539
Tamil	2335756	manual_output_funchead_RANDOM_pureUD4	9.062225154132877
Greek	9728556	manual_output_funchead_RANDOM_pureUD4	7.089975669552478
Latvian	6689349	manual_output_funchead_RANDOM_pureUD4	8.604708155613285
Gothic	4183320	manual_output_funchead_RANDOM_pureUD4	7.280263795909541
Greek	8160190	manual_output_funchead_RANDOM_pureUD4	7.183307932248512
Galician	8828861	manual_output_funchead_RANDOM_pureUD4	6.250725064304226
Ancient_Greek	4596416	manual_output_funchead_RANDOM_pureUD4	7.4575675314377605
Lithuanian	8505231	manual_output_funchead_RANDOM_pureUD4	9.649430522390217
Chinese	2521839	manual_output_funchead_RANDOM_pureUD4	7.732925229383456
Irish	9596817	manual_output_funchead_RANDOM_pureUD4	8.242071518390347
Italian	5819277	manual_output_funchead_RANDOM_pureUD4	6.5324404881121305
Italian	5323496	manual_output_funchead_RANDOM_pureUD4	6.55934385570276
Slovenian	6561517	manual_output_funchead_RANDOM_pureUD4	7.455598558887027
Afrikaans	2255561	manual_output_funchead_RANDOM_pureUD4	6.615291058002687
Old_Church_Slavonic	9058082	manual_output_funchead_RANDOM_pureUD4	6.852972081641316
Ancient_Greek	9580951	manual_output_funchead_RANDOM_pureUD4	7.399181543865497
Dutch	9878295	manual_output_funchead_RANDOM_pureUD5	6.861626772708324
Galician	6659174	manual_output_funchead_RANDOM_pureUD5	6.520774172301649
Galician	4836771	manual_output_funchead_RANDOM_pureUD5	6.452452160368733
Ancient_Greek	9516059	manual_output_funchead_RANDOM_pureUD5	7.5556277471739355
Polish	1756177	manual_output_funchead_RANDOM_pureUD5	8.196204379889542
Japanese	3888760	manual_output_funchead_RANDOM_pureUD5	6.398604219810827
Ancient_Greek	9259536	manual_output_funchead_RANDOM_pureUD5	7.437103367523912
Estonian	3993220	manual_output_funchead_RANDOM_pureUD5	8.548838821348193
Japanese	3977425	manual_output_funchead_RANDOM_pureUD5	6.503907601773624
Finnish	6610780	manual_output_funchead_RANDOM_pureUD5	8.110418214776981
Indonesian	3543111	manual_output_funchead_RANDOM_pureUD5	7.917649026550999
Marathi	5546419	manual_output_funchead_RANDOM_pureUD5	7.230312026309646
Latin	6006462	manual_output_funchead_RANDOM_pureUD5	7.752459085329222
Romanian	4862515	manual_output_funchead_RANDOM_pureUD5	7.302155332366505
Bulgarian	2899387	manual_output_funchead_RANDOM_pureUD5	7.414990232939704
Slovak	5712329	manual_output_funchead_RANDOM_pureUD5	9.21370692721215
Turkish	3645340	manual_output_funchead_RANDOM_pureUD5	9.291723984893368
Russian	2276980	manual_output_funchead_RANDOM_pureUD5	7.385115781588122
Croatian	429702	manual_output_funchead_RANDOM_pureUD5	8.085544862223893
Marathi	337619	manual_output_funchead_RANDOM_pureUD5	7.477784361855568
Japanese	277066	manual_output_funchead_RANDOM_pureUD5	6.294967723871431
Norwegian	9359179	manual_output_funchead_RANDOM_pureUD5	6.9606364608913704
Finnish	2432994	manual_output_funchead_RANDOM_pureUD5	8.033734180520575
Danish	9104451	manual_output_funchead_RANDOM_pureUD5	7.270186678604221
Hindi	6650154	manual_output_funchead_RANDOM_pureUD5	6.022722190917633
Dutch	3909318	manual_output_funchead_RANDOM_pureUD5	6.934606849629219
Serbian	4843306	manual_output_funchead_RANDOM_pureUD5	7.804521001663698
Ukrainian	6195215	manual_output_funchead_RANDOM_pureUD5	8.934548146840651
Polish	4287992	manual_output_funchead_RANDOM_pureUD5	8.378336381256881
Old_Church_Slavonic	6567619	manual_output_funchead_RANDOM_pureUD5	6.83795981309678
Bulgarian	6606680	manual_output_funchead_RANDOM_pureUD5	7.490507436442738
Dutch	6772705	manual_output_funchead_RANDOM_pureUD5	6.905676829778639
Ancient_Greek	6964448	manual_output_funchead_RANDOM_pureUD5	7.440893728751494
Latin	8850496	manual_output_funchead_RANDOM_pureUD5	7.703675603908262
Slovenian	1999168	manual_output_funchead_RANDOM_pureUD5	7.482847128220987
Catalan	3573621	manual_output_funchead_RANDOM_pureUD5	5.945555174103853
Serbian	9407694	manual_output_funchead_RANDOM_pureUD5	7.673837883081172
Old_Church_Slavonic	6415538	manual_output_funchead_RANDOM_pureUD5	6.7918268771387345
Marathi	3074802	manual_output_funchead_RANDOM_pureUD5	7.527240941222285
Bulgarian	9046092	manual_output_funchead_RANDOM_pureUD5	7.46248218767147
Arabic	906296	manual_output_funchead_RANDOM_pureUD5	7.201976546470833
Belarusian	9132210	manual_output_funchead_RANDOM_pureUD5	8.852108219691685
Chinese	1861706	manual_output_funchead_RANDOM_pureUD5	7.809970439213805
Gothic	629235	manual_output_funchead_RANDOM_pureUD5	6.9048688900867505
English	2931335	manual_output_funchead_RANDOM_pureUD5	6.710729457090954
Russian	1132315	manual_output_funchead_RANDOM_pureUD5	7.371206943174311
Afrikaans	3313553	manual_output_funchead_RANDOM_pureUD5	6.483696373721653
Hungarian	7478405	manual_output_funchead_RANDOM_pureUD5	8.522390424199852
German	8004372	manual_output_funchead_RANDOM_pureUD5	7.1431181684644605
Serbian	7143795	manual_output_funchead_RANDOM_pureUD5	7.801236767936745
Japanese	5939028	manual_output_funchead_RANDOM_pureUD5	6.36064805173562
Romanian	2493712	manual_output_funchead_RANDOM_pureUD5	7.3927623552427
Ancient_Greek	7646425	manual_output_funchead_RANDOM_pureUD5	7.470562217010607
Spanish	3014888	manual_output_funchead_RANDOM_pureUD5	6.281699377779761
English	1356372	manual_output_funchead_RANDOM_pureUD5	6.718292005288911
Latin	5633218	manual_output_funchead_RANDOM_pureUD5	7.765005310465942
Slovenian	6038455	manual_output_funchead_RANDOM_pureUD5	7.348139758791619
Spanish	8529613	manual_output_funchead_RANDOM_pureUD5	6.299141119214806
Greek	191107	manual_output_funchead_RANDOM_pureUD5	7.393562322576039
Czech	2807289	manual_output_funchead_RANDOM_pureUD5	7.1976010582987175
Catalan	8923315	manual_output_funchead_RANDOM_pureUD5	6.002557194182602
Czech	9951259	manual_output_funchead_RANDOM_pureUD5	7.047711545728409
Croatian	3046452	manual_output_funchead_RANDOM_pureUD5	7.923875580353593
Danish	771037	manual_output_funchead_RANDOM_pureUD5	7.330250552456383
Galician	9245145	manual_output_funchead_RANDOM_pureUD5	7.763110332782807
Catalan	499181	manual_output_funchead_RANDOM_pureUD5	6.157851714180078
Hindi	6650586	manual_output_funchead_RANDOM_pureUD5	5.8828654618769
Polish	8846972	manual_output_funchead_RANDOM_pureUD5	8.303077459949089
Telugu	6504394	manual_output_funchead_RANDOM_pureUD5	7.834186907647883
German	2520823	manual_output_funchead_RANDOM_pureUD5	7.340214222070008
Dutch	1217228	manual_output_funchead_RANDOM_pureUD5	6.867387989126482
German	8291797	manual_output_funchead_RANDOM_pureUD5	7.261964556723693
Afrikaans	9047097	manual_output_funchead_RANDOM_pureUD5	6.391498603673704
Coptic	2392732	manual_output_funchead_RANDOM_pureUD5	5.233173396630201
Slovak	3981124	manual_output_funchead_RANDOM_pureUD5	9.165265064947254
Danish	3887479	manual_output_funchead_RANDOM_pureUD5	7.271623834767405
Romanian	3125097	manual_output_funchead_RANDOM_pureUD5	7.289974221910455
Latin	4338035	manual_output_funchead_RANDOM_pureUD5	7.760584206094024
Danish	3159890	manual_output_funchead_RANDOM_pureUD5	7.238054808274536
Chinese	304971	manual_output_funchead_RANDOM_pureUD5	7.945684975237886
Catalan	3956700	manual_output_funchead_RANDOM_pureUD5	6.00882246844313
Polish	7170396	manual_output_funchead_RANDOM_pureUD5	8.283681445255041
Turkish	5141014	manual_output_funchead_RANDOM_pureUD5	9.113270479310907
Serbian	6084103	manual_output_funchead_RANDOM_pureUD5	7.871325401004188
Estonian	2308249	manual_output_funchead_RANDOM_pureUD5	8.447258506121758
Norwegian	6356074	manual_output_funchead_RANDOM_pureUD5	6.874782953202103
Telugu	2252080	manual_output_funchead_RANDOM_pureUD5	7.7597442733941735
Italian	5170487	manual_output_funchead_RANDOM_pureUD5	6.531551439998606
Old_Church_Slavonic	6592990	manual_output_funchead_RANDOM_pureUD5	6.87074910544459
German	3547321	manual_output_funchead_RANDOM_pureUD5	7.237490231047684
Chinese	5108094	manual_output_funchead_RANDOM_pureUD5	7.795349542496947
Arabic	6466443	manual_output_funchead_RANDOM_pureUD5	7.177839170105631
Romanian	8033338	manual_output_funchead_RANDOM_pureUD5	7.296095924325926
Finnish	7792491	manual_output_funchead_RANDOM_pureUD5	8.060524311066983
Arabic	7871471	manual_output_funchead_RANDOM_pureUD5	7.204651276805181
Gothic	5431229	manual_output_funchead_RANDOM_pureUD5	6.8804848015089615
Korean	6800549	manual_output_funchead_RANDOM_pureUD5	7.816595915339683
Slovak	3705691	manual_output_funchead_RANDOM_pureUD5	9.20293441627327
Chinese	3710908	manual_output_funchead_RANDOM_pureUD5	7.760128793637614
