Language	Model	Type	UAS	Pars	LAS	ParsU
Romanian	3187874	manual_output_funchead_RANDOM_pureUD	0.762702739081	1.100244391517272	0.698095430379	0.7695702688154393
Bulgarian	3532977	manual_output_funchead_RANDOM_pureUD	0.8774492083	0.5606810117472917	0.827127467284	0.3929093656670236
Bulgarian	3532977	manual_output_funchead_RANDOM_pureUD	0.869496059576	0.5929626101622155	0.820041934784	0.42272579303214247
Estonian	5152183	manual_output_funchead_RANDOM_pureUD	0.739809392582	1.1473163791023941	0.669766907797	0.8210539471467994
German	288852	manual_output_funchead_RANDOM_pureUD	0.858208259532	0.6456042152143674	0.820732730493	0.4369027298983939
Estonian	5916484	manual_output_funchead_RANDOM_pureUD	0.774026868756	0.9740506484582704	0.712022046159	0.7071763663536126
Estonian	5916484	manual_output_funchead_RANDOM_pureUD	0.771271098863	0.9709612892551173	0.712710988632	0.7028192226868134
Telugu	1881620	manual_output_funchead_RANDOM_pureUD	0.820809248555	0.9100809308605158	0.703275529865	0.46206259405911543
Arabic	9557529	manual_output_funchead_RANDOM_pureUD	0.709306680649	1.1825515819197487	0.66758338773	0.9584583346996212
Korean	9221262	manual_output_funchead_RANDOM_pureUD	0.584735430383	1.8815487077601856	0.445714459888	1.2285666857164566
Coptic	765875	manual_output_funchead_RANDOM_pureUD	0.761194029851	1.2681937015152416	0.700344431688	0.8635476771506869
English	590420	manual_output_funchead_RANDOM_pureUD	0.816391038285	0.8362139848309174	0.77191119203	0.5968326187940757
Catalan	2556144	manual_output_funchead_RANDOM_pureUD	0.835348143496	0.6816644852553875	0.81576261873	0.5681650910237884
Finnish	1348857	manual_output_funchead_RANDOM_pureUD	0.738155552513	1.1240644822271821	0.678693687526	0.813338177259509
Marathi	2913910	manual_output_funchead_RANDOM_pureUD	0.736842105263	1.3253372050168222	0.634502923977	0.8028268367923491
Danish	5410543	manual_output_funchead_RANDOM_pureUD	0.784094716855	0.8933259060326121	0.759410253546	0.7207776015595485
Turkish	8242975	manual_output_funchead_RANDOM_pureUD	0.577120508433	1.9071851140914875	0.458200928868	1.267525125077289
Hebrew	3566846	manual_output_funchead_RANDOM_pureUD	0.795637084779	0.9951109457323323	0.735845314824	0.6958198808122521
Japanese	2119028	manual_output_funchead_RANDOM_pureUD	0.820567035079	0.7584315838692338	0.759250360404	0.5621587070463254
Old_Church_Slavonic	4056677	manual_output_funchead_RANDOM_pureUD	0.797722772277	1.0482628380190029	0.696633663366	0.6561783316583917
Old_Church_Slavonic	499733	manual_output_funchead_RANDOM_pureUD	0.761188118812	1.0723719827845546	0.688415841584	0.7403434300068581
Spanish	7548829	manual_output_funchead_RANDOM_pureUD	0.810633244049	0.7889259800926026	0.778478293829	0.6222992359627195
Spanish	7548829	manual_output_funchead_RANDOM_pureUD	0.808283216253	0.7899269537211658	0.776431495426	0.6230129567241575
Hebrew	8188773	manual_output_funchead_RANDOM_pureUD	0.786018839861	1.088925217069135	0.693009419931	0.7143325834269564
Hungarian	1608630	manual_output_funchead_RANDOM_pureUD	0.711135611907	1.3168457328908798	0.649193144232	0.980315695762921
German	38913	manual_output_funchead_RANDOM_pureUD	0.849631770299	0.6849459498562284	0.81513936795	0.48157412850024417
Afrikaans	1338552	manual_output_funchead_RANDOM_pureUD	0.811356073211	0.8849411600838089	0.785981697171	0.7133624391528017
Hungarian	3310746	manual_output_funchead_RANDOM_pureUD	0.704019244262	1.3125090397370893	0.649193144232	0.9875057123581273
Tamil	6513575	manual_output_funchead_RANDOM_pureUD	0.620751341682	1.7853495925398333	0.558139534884	1.291632548641007
Tamil	6513575	manual_output_funchead_RANDOM_pureUD	0.619856887299	1.7430083935077374	0.556350626118	1.257056211529563
German	3807658	manual_output_funchead_RANDOM_pureUD	0.827258320127	0.7382000778143033	0.789223454834	0.5259038169185969
Latvian	486267	manual_output_funchead_RANDOM_pureUD	0.632534024627	1.673283737513238	0.566429034349	1.2075907298880322
Portuguese	5492319	manual_output_funchead_RANDOM_pureUD	0.841932119072	0.6884699888022637	0.79590253818	0.5033920533490196
Irish	6641545	manual_output_funchead_RANDOM_pureUD	0.460056538582	3.0060189290766117	0.363103339964	1.9555763484869761
Hungarian	7143004	manual_output_funchead_RANDOM_pureUD	0.702315325248	1.3751328455322884	0.6394707828	1.011750457353029
Telugu	9862047	manual_output_funchead_RANDOM_pureUD	0.849710982659	0.8268900275919479	0.778420038536	0.4125638903910025
Korean	3561781	manual_output_funchead_RANDOM_pureUD	0.572482321385	1.9529940599320836	0.428462570105	1.275099565269336
Tamil	107407	manual_output_funchead_RANDOM_pureUD	0.583184257603	1.8991250915049653	0.517889087657	1.386377436103889
Tamil	107407	manual_output_funchead_RANDOM_pureUD	0.558139534884	1.997226007935826	0.491055456172	1.4430646418672128
Croatian	193375	manual_output_funchead_RANDOM_pureUD	0.749168021051	1.1160164777823494	0.692361272347	0.8026344125904301
Basque	9314346	manual_output_funchead_RANDOM_pureUD	0.73270156438	1.2906136371694412	0.621941436021	0.8045636496054231
Marathi	5306829	manual_output_funchead_RANDOM_pureUD	0.707602339181	1.64408182400709	0.570175438596	1.0138843157138044
Italian	965113	manual_output_funchead_RANDOM_pureUD	0.833439761601	0.6883884584297267	0.801724137931	0.523183943947207
Croatian	6314928	manual_output_funchead_RANDOM_pureUD	0.749632381395	1.13135865937537	0.68756288213	0.8101887764110348
Persian	1429086	manual_output_funchead_RANDOM_pureUD	0.80679933665	0.952662262289217	0.728786622443	0.6726777563360661
Danish	495655	manual_output_funchead_RANDOM_pureUD	0.789009270636	0.8723386962840134	0.753490450128	0.6707964960481952
Czech	1811096	manual_output_funchead_RANDOM_pureUD	0.818535297031	0.7785974242059305	0.779157419804	0.5846742826904748
Swedish	3472982	manual_output_funchead_RANDOM_pureUD	0.780223042022	0.9998264010411629	0.728914896324	0.7405266313361175
Gothic	5964612	manual_output_funchead_RANDOM_pureUD	0.736306110342	1.2254917878559604	0.634467075341	0.8138774543947586
Norwegian	4098039	manual_output_funchead_RANDOM_pureUD	0.839347967971	0.7709911726345774	0.805456947739	0.5198879597650793
Russian	8941595	manual_output_funchead_RANDOM_pureUD	0.747542880996	1.1324733265649594	0.688951502732	0.841369414711388
Estonian	4225174	manual_output_funchead_RANDOM_pureUD	0.739235273855	1.1064578435946337	0.673326443909	0.8081904897804868
Estonian	4225174	manual_output_funchead_RANDOM_pureUD	0.734527500287	1.1070349178476824	0.666781490412	0.8101459577198841
Lithuanian	8667723	manual_output_funchead_RANDOM_pureUD	0.485843714609	2.4094645596306563	0.421291053228	1.6928642419834503
Portuguese	8294113	manual_output_funchead_RANDOM_pureUD	0.839926181497	0.7137965617465324	0.802107571746	0.5305569182921274
Polish	532621	manual_output_funchead_RANDOM_pureUD	0.850494473531	0.65857516186677	0.786969168121	0.4644393806335467
Slovak	789372	manual_output_funchead_RANDOM_pureUD	0.821888210427	0.785790091436645	0.777454203852	0.5608121190960276
Catalan	5018181	manual_output_funchead_RANDOM_pureUD	0.831011068373	0.7185934637613616	0.7958434728	0.5662768624932923
Swedish	1382933	manual_output_funchead_RANDOM_pureUD	0.783996946953	1.0119189258922487	0.727897214095	0.7282904394355453
Swedish	1382933	manual_output_funchead_RANDOM_pureUD	0.775261841157	1.0252050335654037	0.721367086461	0.7357321291667827
Russian	4378591	manual_output_funchead_RANDOM_pureUD	0.735333181542	1.1257063531699638	0.678743548877	0.8350657906494108
Russian	4378591	manual_output_funchead_RANDOM_pureUD	0.73752466606	1.1259399570005029	0.680887598664	0.8328361585269766
Gothic	9791210	manual_output_funchead_RANDOM_pureUD	0.76112319557	1.143392914718664	0.676586909235	0.772900537949955
Polish	1541836	manual_output_funchead_RANDOM_pureUD	0.844909831297	0.6201162290614729	0.806631762653	0.4793563869333739
Czech	779601	manual_output_funchead_RANDOM_pureUD	0.821683815393	0.7546524873152096	0.786273682666	0.5688757715651481
Old_Church_Slavonic	5809370	manual_output_funchead_RANDOM_pureUD	0.781287128713	1.0910944639338125	0.69495049505	0.701827714891717
Romanian	6688747	manual_output_funchead_RANDOM_pureUD	0.720371492025	1.2064030178142464	0.675617470893	0.931784133457369
Romanian	6688747	manual_output_funchead_RANDOM_pureUD	0.729658792651	1.1962491045955117	0.688538932633	0.9194557143457887
Galician	1054772	manual_output_funchead_RANDOM_pureUD	0.743609456083	1.232876746256699	0.702781362401	0.9143605760646768
Galician	1054772	manual_output_funchead_RANDOM_pureUD	0.746327668104	1.231297743820921	0.701271244612	0.9051431533725444
Telugu	5585297	manual_output_funchead_RANDOM_pureUD	0.836223506744	0.9181983493885782	0.71098265896	0.43087520328330625
English	419895	manual_output_funchead_RANDOM_pureUD	0.801218833763	0.8710690089305266	0.769559500329	0.6566092440052025
English	1568783	manual_output_funchead_RANDOM_pureUD	0.812345117079	0.8545924367545431	0.771658321954	0.6094477492847754
Vietnamese	7471521	manual_output_funchead_RANDOM_pureUD	0.611984183311	1.6525339342983865	0.534522964615	1.1998538849598663
Swedish	3186419	manual_output_funchead_RANDOM_pureUD	0.775855489124	0.9539393191169157	0.74155111733	0.7377142358593564
Japanese	3858715	manual_output_funchead_RANDOM_pureUD	0.79317635752	0.8546653987237435	0.724363286881	0.6209522228639668
Italian	4512707	manual_output_funchead_RANDOM_pureUD	0.83950617284	0.7138346863927207	0.802681992337	0.527317565951057
Lithuanian	5162512	manual_output_funchead_RANDOM_pureUD	0.490373725934	2.502076046383124	0.380520951302	1.6626784593575674
Afrikaans	330073	manual_output_funchead_RANDOM_pureUD	0.782237936772	0.9631098478586225	0.756863560732	0.7951066062821326
Afrikaans	330073	manual_output_funchead_RANDOM_pureUD	0.781198003328	0.9831708597264155	0.750207986689	0.7956094167593514
Hungarian	6938257	manual_output_funchead_RANDOM_pureUD	0.719755437506	1.3703356045836423	0.635762253182	0.9726289586599334
Ukrainian	5764063	manual_output_funchead_RANDOM_pureUD	0.750238549618	1.1853743702002608	0.682132633588	0.8213156195968845
Persian	3200973	manual_output_funchead_RANDOM_pureUD	0.814123825318	0.8641709133183646	0.770591487009	0.6664175353223544
Slovenian	9699591	manual_output_funchead_RANDOM_pureUD	0.78497540343	0.9997709950936656	0.738632706542	0.7129815208768577
Ancient_Greek	1144551	manual_output_funchead_RANDOM_pureUD	0.779016589449	1.0294203753536226	0.714243013003	0.7246675615976288
Serbian	1040542	manual_output_funchead_RANDOM_pureUD	0.770424929178	1.0492166954397142	0.722719546742	0.7927914171245888
Serbian	1040542	manual_output_funchead_RANDOM_pureUD	0.769065155807	1.0705276112651014	0.727365439093	0.8053785284382763
Vietnamese	5082926	manual_output_funchead_RANDOM_pureUD	0.638649498124	1.5525398969674442	0.587853594241	1.180601854395893
Turkish	5557603	manual_output_funchead_RANDOM_pureUD	0.560131997067	1.9969184519288243	0.440112441946	1.323419114002474
Arabic	4704455	manual_output_funchead_RANDOM_pureUD	0.7324743978	1.1945981731228446	0.695502359576	0.976020086988923
Dutch	6581436	manual_output_funchead_RANDOM_pureUD2	0.834832635983	0.7980391283164963	0.799215481172	0.584671620463477
Latvian	2909255	manual_output_funchead_RANDOM_pureUD2	0.626978983427	1.7081698486456418	0.555133783909	1.227230998727196
Serbian	2011288	manual_output_funchead_RANDOM_pureUD2	0.762379603399	1.0901495197339368	0.718866855524	0.8296629310532264
Basque	1175296	manual_output_funchead_RANDOM_pureUD2	0.734055354994	1.230895361494358	0.651925391095	0.8311695517950445
Belarusian	6370735	manual_output_funchead_RANDOM_pureUD2	0.594191522763	1.8688603884758344	0.547095761381	1.419132886913545
Lithuanian	5779246	manual_output_funchead_RANDOM_pureUD2	0.551528878822	2.29110150969042	0.46885617214	1.5220448935693414
Afrikaans	3148046	manual_output_funchead_RANDOM_pureUD2	0.812188019967	0.8542627116011304	0.789101497504	0.6844144352462248
Greek	8521970	manual_output_funchead_RANDOM_pureUD2	0.804763930242	0.8170865687321014	0.768396427052	0.6367297092177725
Slovenian	7991774	manual_output_funchead_RANDOM_pureUD2	0.770125511471	1.0310574217162665	0.730495149648	0.7587526585240676
Turkish	930137	manual_output_funchead_RANDOM_pureUD2	0.527010510878	2.0942053980478823	0.408946467856	1.4793921197081392
German	7742743	manual_output_funchead_RANDOM_pureUD2	0.855970914515	0.6153148438820049	0.823249743638	0.43585922097497454
Telugu	9570608	manual_output_funchead_RANDOM_pureUD2	0.832369942197	0.8462414061632689	0.766859344894	0.4353302567910137
Ukrainian	6108532	manual_output_funchead_RANDOM_pureUD2	0.72733778626	1.209344196950889	0.669608778626	0.8871772012580897
Croatian	3623995	manual_output_funchead_RANDOM_pureUD2	0.710239145577	1.199637467605984	0.667982354307	0.9456557923634257
Belarusian	3640864	manual_output_funchead_RANDOM_pureUD2	0.58398744113	2.110812720174505	0.528257456829	1.5090816092079438
Belarusian	3640864	manual_output_funchead_RANDOM_pureUD2	0.580062794349	2.013719152243957	0.518053375196	1.4761053748557482
Vietnamese	5346530	manual_output_funchead_RANDOM_pureUD2	0.574875798439	1.6510327546190178	0.545777146913	1.332948843049892
Bulgarian	4014462	manual_output_funchead_RANDOM_pureUD2	0.855614199986	0.5904982325510316	0.825030728075	0.45745849027592983
Estonian	6040686	manual_output_funchead_RANDOM_pureUD2	0.739120450109	1.0824743819737739	0.670226202779	0.7952785539115826
Korean	1862607	manual_output_funchead_RANDOM_pureUD2	0.595799804926	1.8582008722728998	0.450164594001	1.218153972384901
Ukrainian	3550441	manual_output_funchead_RANDOM_pureUD2	0.720658396947	1.2430770176512596	0.668058206107	0.9392337795375413
Afrikaans	7351240	manual_output_funchead_RANDOM_pureUD2	0.808236272879	0.9054404846741236	0.780366056572	0.7291151776587507
Greek	3896678	manual_output_funchead_RANDOM_pureUD2	0.79646958741	0.8845625705462423	0.767439387495	0.7051705852284019
Japanese	5125897	manual_output_funchead_RANDOM_pureUD2	0.788563190774	0.8266560053493127	0.736568957232	0.635002494362442
Serbian	34185	manual_output_funchead_RANDOM_pureUD2	0.767478753541	1.0697394446948432	0.720226628895	0.8090009751738637
Slovenian	3188301	manual_output_funchead_RANDOM_pureUD2	0.782078984874	1.0047919679033877	0.729713576387	0.7031295859397436
Portuguese	9272048	manual_output_funchead_RANDOM_pureUD2	0.837037631389	0.6918560352452718	0.796223488192	0.517874830916431
Lithuanian	9165988	manual_output_funchead_RANDOM_pureUD2	0.532276330691	2.206280322739114	0.463193657984	1.5322451672494615
Arabic	7658391	manual_output_funchead_RANDOM_pureUD2	0.710387484082	1.1510302750362356	0.677620948325	0.9595254276188869
Estonian	4359080	manual_output_funchead_RANDOM_pureUD2	0.759559076817	1.090286164938589	0.679297278677	0.7657233665944624
Slovak	6036822	manual_output_funchead_RANDOM_pureUD2	0.822451855331	0.7953700441438416	0.772287458901	0.5540735969301567
Latin	3017653	manual_output_funchead_RANDOM_pureUD2	0.696124082945	1.4357902153491302	0.625004187464	0.968419705018187
Romanian	6758623	manual_output_funchead_RANDOM_pureUD2	0.762366242681	1.0867934968768527	0.712833972676	0.7880720678092381
Japanese	3629480	manual_output_funchead_RANDOM_pureUD2	0.781931763575	0.8360713946595896	0.726669870255	0.6323138974252542
Indonesian	3071041	manual_output_funchead_RANDOM_pureUD2	0.748144668859	1.2301197772521042	0.703334899014	0.8942637616449144
Slovak	8968608	manual_output_funchead_RANDOM_pureUD2	0.80450915923	0.8462429036636093	0.775857209958	0.6416476569107409
Gothic	2209931	manual_output_funchead_RANDOM_pureUD2	0.76942851493	1.1113348702609316	0.694581767847	0.76825790206552
Russian	5764686	manual_output_funchead_RANDOM_pureUD2	0.721320962356	1.1757528958521257	0.676922055252	0.8991433021083189
Latvian	6575207	manual_output_funchead_RANDOM_pureUD2	0.624016294788	1.693072990125202	0.552541431349	1.2219891311050168
Hungarian	4414899	manual_output_funchead_RANDOM_pureUD2	0.695599879723	1.3849495610266467	0.643379773479	1.0495632579931937
Russian	6843864	manual_output_funchead_RANDOM_pureUD2	0.720552519733	1.1854116024450032	0.663573922283	0.8749698940873752
Afrikaans	2560755	manual_output_funchead_RANDOM_pureUD2	0.759359400998	1.0508409424153422	0.724833610649	0.862152422575308
Dutch	6282787	manual_output_funchead_RANDOM_pureUD2	0.826412133891	0.8066908954077685	0.790324267782	0.5892375409509597
Russian	428845	manual_output_funchead_RANDOM_pureUD2	0.750683060109	1.1088484748812029	0.692746281117	0.8136818172390622
Hebrew	134787	manual_output_funchead_RANDOM_pureUD2	0.799504214179	0.9614328121748902	0.747050074368	0.7043653708256054
French	2267254	manual_output_funchead_RANDOM_pureUD2	0.825516550164	0.7045222338107889	0.804533305921	0.576064059308632
Tamil	3252045	manual_output_funchead_RANDOM_pureUD2	0.581395348837	1.9300521865940266	0.521466905188	1.4251930056829571
Polish	8842426	manual_output_funchead_RANDOM_pureUD2	0.842001163467	0.6332288203092423	0.810587550902	0.4876350974121227
Indonesian	6472767	manual_output_funchead_RANDOM_pureUD2	0.711883513387	1.2983285911433737	0.670549553781	0.9820989375833392
Marathi	3279934	manual_output_funchead_RANDOM_pureUD2	0.745614035088	1.3890892943443611	0.622807017544	0.7673794930441338
Marathi	3279934	manual_output_funchead_RANDOM_pureUD2	0.751461988304	1.387165975849531	0.646198830409	0.7526569868388929
Basque	5585126	manual_output_funchead_RANDOM_pureUD2	0.72994384276	1.2404085840451589	0.637735659848	0.8231400217796683
Serbian	9242381	manual_output_funchead_RANDOM_pureUD2	0.749008498584	1.1200408806138944	0.703569405099	0.8548115468497992
Old_Church_Slavonic	3773126	manual_output_funchead_RANDOM_pureUD2	0.787920792079	1.061598072406089	0.702376237624	0.7013708135869243
Danish	4448170	manual_output_funchead_RANDOM_pureUD2	0.785546744108	0.9177004594077455	0.755612643807	0.7192581207089407
Turkish	9913424	manual_output_funchead_RANDOM_pureUD2	0.568198484478	1.9349367013626826	0.457100953312	1.3853578427198667
Danish	7246464	manual_output_funchead_RANDOM_pureUD2	0.792695185971	0.8922152909888484	0.75460739417	0.6812823388505406
Ukrainian	2262912	manual_output_funchead_RANDOM_pureUD2	0.739742366412	1.168778122751085	0.690958969466	0.8771668540328058
English	9916702	manual_output_funchead_RANDOM_pureUD2	0.813432458403	0.8391553487302573	0.774085874678	0.6181877621781637
Romanian	3583178	manual_output_funchead_RANDOM_pureUD2	0.757789891648	1.1138453316228034	0.705027256208	0.8272726894652461
Romanian	3583178	manual_output_funchead_RANDOM_pureUD2	0.753146241335	1.1285281088913952	0.699104919577	0.838659014946696
Czech	3398542	manual_output_funchead_RANDOM_pureUD2	0.80394818089	0.8107180263035433	0.765903074543	0.6093416425895506
Afrikaans	2586468	manual_output_funchead_RANDOM_pureUD2	0.813851913478	0.8528348895753679	0.788893510815	0.7055375431222646
Dutch	5721748	manual_output_funchead_RANDOM_pureUD2	0.843985355649	0.7226021668745135	0.810041841004	0.5217518078139886
Turkish	128100	manual_output_funchead_RANDOM_pureUD2	0.574431679296	1.9584325391428594	0.459545343437	1.3518704553158643
Hindi	5958452	manual_output_funchead_RANDOM_pureUD2	0.829096002192	0.6676816204065121	0.793654660049	0.5320543654126226
Turkish	7446523	manual_output_funchead_RANDOM_pureUD2	0.557932045955	1.9898109661719816	0.443901246639	1.375272071207103
Dutch	9354555	manual_output_funchead_RANDOM_pureUD2	0.822594142259	0.8003713841281177	0.785251046025	0.5913314964544324
Danish	4947841	manual_output_funchead_RANDOM_pureUD2	0.795710934882	0.8844527392018298	0.753713838937	0.6531134294315808
Estonian	5348540	manual_output_funchead_RANDOM_pureUD2	0.748191526008	1.0418634313201574	0.68928694454	0.7645033080015751
Estonian	5348540	manual_output_funchead_RANDOM_pureUD2	0.744976461132	1.0444794664058255	0.686760822138	0.7621910581428321
Chinese	438325	manual_output_funchead_RANDOM_pureUD2	0.667768595041	1.4823521803671116	0.588062442608	1.0726479502310986
Telugu	4982096	manual_output_funchead_RANDOM_pureUD2	0.85549132948	0.9111804985127238	0.76493256262	0.48073686800021426
Swedish	5723035	manual_output_funchead_RANDOM_pureUD2	0.800746300301	0.928228561247254	0.746893949031	0.6574904560203675
