Language	Model	Type	UAS	Pars	LAS
Russian	2273815	manual_output_funchead_RANDOM	0.735522920461	1.1156543952948117	0.691607847602
Korean	3175764	manual_output_funchead_RANDOM	0.541666666667	1.976050778587572	0.411820287735
Old_Church_Slavonic	7654374	manual_output_funchead_RANDOM	0.745940594059	1.1447656102935866	0.665643564356
Belarusian	9094537	manual_output_funchead_RANDOM	0.637362637363	1.804127797975645	0.599686028257
Slovak	7368232	manual_output_funchead_RANDOM	0.767778299671	0.93382218603015	0.73320807891
Catalan	3700798	manual_output_funchead_RANDOM	0.814781380014	0.7769796288488836	0.777553183138
Ancient_Greek	6773295	manual_output_funchead_RANDOM	0.753908234942	1.1442578281563078	0.687430877298
Irish	4090400	manual_output_funchead_RANDOM	0.451156946917	2.682379230331119	0.414825672704
Galician	8284063	manual_output_funchead_RANDOM	0.720792949123	1.338644811674449	0.669668597787
Hindi	720142	manual_output_funchead_RANDOM	0.814968181957	0.6908158236189039	0.785190147063
Dutch	1992455	manual_output_funchead_RANDOM	0.843723849372	0.7407144304505202	0.807635983264
Hebrew	8334981	manual_output_funchead_RANDOM	0.814080317303	0.9559103876278432	0.752007932573
Hebrew	7848309	manual_output_funchead_RANDOM	0.780961824492	1.0336193581885138	0.737530986614
Irish	9310317	manual_output_funchead_RANDOM	0.490210449168	2.5262037209972212	0.42372526437
German	6258009	manual_output_funchead_RANDOM	0.851682669898	0.6827692699930236	0.824554861564
French	5419081	manual_output_funchead_RANDOM	0.852950246711	0.6652992816757193	0.822676809211
English	5953198	manual_output_funchead_RANDOM	0.817402518586	0.8776324788345008	0.765892884236
Gothic	1847471	manual_output_funchead_RANDOM	0.728692900929	1.272936937270109	0.634368202492
Japanese	1309780	manual_output_funchead_RANDOM	0.755502162422	0.9267105939925605	0.703700144161
Marathi	18465	manual_output_funchead_RANDOM	0.675438596491	1.602820368538126	0.558479532164
Danish	9047500	manual_output_funchead_RANDOM	0.781078967944	0.9555050568595007	0.75460739417
Marathi	8997772	manual_output_funchead_RANDOM	0.690058479532	1.7383054822509052	0.590643274854
Turkish	2600993	manual_output_funchead_RANDOM	0.558298704473	1.9955312489472516	0.456367636275
English	2847244	manual_output_funchead_RANDOM	0.806807262429	0.8768515251586321	0.767435391696
English	4147103	manual_output_funchead_RANDOM	0.796287867294	0.901468817029895	0.764628533859
Ukrainian	5274698	manual_output_funchead_RANDOM	0.739623091603	1.179071602944768	0.68046278626
Dutch	3751254	manual_output_funchead_RANDOM	0.818148535565	0.8156647704541683	0.789382845188
Vietnamese	2776899	manual_output_funchead_RANDOM	0.600324444895	1.6558443023480909	0.551961877725
Coptic	309560	manual_output_funchead_RANDOM	0.828932261768	0.8989269790912194	0.770378874856
Slovak	8224848	manual_output_funchead_RANDOM	0.801784875528	0.854914111024956	0.762799436355
Polish	1587273	manual_output_funchead_RANDOM	0.874345549738	0.5327492296036903	0.840605002909
Hindi	8898506	manual_output_funchead_RANDOM	0.826873306336	0.6527867559806927	0.796394970009
Finnish	4777088	manual_output_funchead_RANDOM	0.712446939614	1.1675213535942315	0.652026564426
German	9353584	manual_output_funchead_RANDOM	0.840123053976	0.7188691838629773	0.804791647245
French	7371714	manual_output_funchead_RANDOM	0.828047902961	0.6929425268489898	0.810688219572
Romanian	5631856	manual_output_funchead_RANDOM	0.718217915068	1.2150711976982027	0.67750185073
Norwegian	2576966	manual_output_funchead_RANDOM	0.836912399115	0.7999875728910835	0.800760916283
Latin	5701465	manual_output_funchead_RANDOM	0.767679474724	1.359291053905323	0.651435462799
Gothic	3236267	manual_output_funchead_RANDOM	0.743227209808	1.2588941100229736	0.634467075341
Latvian	4861625	manual_output_funchead_RANDOM	0.647069715767	1.6566847815699914	0.578835293028
Dutch	2695885	manual_output_funchead_RANDOM	0.83179916318	0.8036539369734261	0.791056485356
Serbian	2854903	manual_output_funchead_RANDOM	0.744589235127	1.0936815733274725	0.706742209632
Latvian	1764063	manual_output_funchead_RANDOM	0.649013980187	1.5857909550551805	0.593000648088
Irish	188019440	manual_output_funchead_RANDOM	0.516385718773	2.5224466736236053	0.451785153387
Turkish	2788901	manual_output_funchead_RANDOM	0.531410413102	2.00112813096325	0.442801271083
Old_Church_Slavonic	4450349	manual_output_funchead_RANDOM	0.771584158416	1.1389833749874985	0.680792079208
Hindi	7568152	manual_output_funchead_RANDOM	0.844898456292	0.6198021788597543	0.810979508571
Old_Church_Slavonic	5521087	manual_output_funchead_RANDOM	0.777524752475	1.0867546786412154	0.691782178218
Serbian	7454441	manual_output_funchead_RANDOM	0.747648725212	1.1264074956391419	0.716940509915
Croatian	2175574	manual_output_funchead_RANDOM	0.726801331166	1.1168169856634258	0.691896912004
Greek	8160082	manual_output_funchead_RANDOM	0.770310506168	0.9733330815815002	0.740216928966
Serbian	3865581	manual_output_funchead_RANDOM	0.73507082153	1.1685686838728173	0.692351274788
Norwegian	1324451	manual_output_funchead_RANDOM	0.81736417326	0.8301255619591473	0.783138859262
Czech	1759611	manual_output_funchead_RANDOM	0.79905727858	0.8200190319106663	0.758744016287
Dutch	3566675	manual_output_funchead_RANDOM	0.83519874477	0.8134543414738138	0.789435146444
Galician	7890732	manual_output_funchead_RANDOM	0.700227890503	1.3833170810067468	0.664094890311
Swedish	5305017	manual_output_funchead_RANDOM	0.770851884832	1.0493764731283786	0.719331722003
Slovenian	3597197	manual_output_funchead_RANDOM	0.7895728932	1.0105985098776065	0.738218932463
Latvian	4009105	manual_output_funchead_RANDOM	0.653365429127	1.6034174414544555	0.570039811129
Ukrainian	9693144	manual_output_funchead_RANDOM	0.736999045802	1.2042612644154151	0.682848282443
Telugu	5331743	manual_output_funchead_RANDOM	0.843930635838	0.8362633341309652	0.774566473988
Japanese	1634318	manual_output_funchead_RANDOM	0.818356559346	0.8335045659616553	0.740893801057
Persian	5693391	manual_output_funchead_RANDOM	0.762990602543	0.9729143103194408	0.738184079602
Korean	6350508	manual_output_funchead_RANDOM	0.530968056572	1.9142702884774068	0.442727383565
Latin	3645397	manual_output_funchead_RANDOM	0.700345047067	1.4772227555558308	0.600683394191
Finnish	5818753	manual_output_funchead_RANDOM	0.747535259482	1.1276089872429833	0.670546350815
Korean	6758647	manual_output_funchead_RANDOM	0.5337417703	1.972142369652399	0.429194099
Urdu	8731676	manual_output_funchead_RANDOM	0.732415681753	1.1121435495301262	0.695229172672
Dutch	6643281	manual_output_funchead_RANDOM	0.806589958159	0.8508997057334649	0.779550209205
Polish	4896339	manual_output_funchead_RANDOM	0.82396742292	0.6860702924217992	0.773472949389
Romanian	9936132	manual_output_funchead_RANDOM	0.748166094623	1.127333905865506	0.709536307962
French	2192373	manual_output_funchead_RANDOM	0.822394120066	0.735472442062976	0.799714740954
Finnish	9774893	manual_output_funchead_RANDOM	0.753560180748	1.1010967481141218	0.674277694098
Finnish	9774893	manual_output_funchead_RANDOM	0.751506230316	1.112747692652113	0.669279748049
Old_Church_Slavonic	2606498	manual_output_funchead_RANDOM	0.777623762376	1.1072408059563967	0.682079207921
Serbian	9899786	manual_output_funchead_RANDOM	0.756940509915	1.0973456504865002	0.71104815864
Croatian	4489080	manual_output_funchead_RANDOM	0.740732141475	1.1222929086914724	0.704512034672
Chinese	1371976	manual_output_funchead_RANDOM	0.612764003673	1.6973292042072812	0.535445362718
Estonian	1377977	manual_output_funchead_RANDOM	0.720059708348	1.0892526048074866	0.67768974624
Irish	2656745	manual_output_funchead_RANDOM	0.523610093184	2.4570825832849423	0.473353575542
Bulgarian	9826531	manual_output_funchead_RANDOM	0.831176342998	0.7080212287638746	0.769069481599
English	2138590	manual_output_funchead_RANDOM	0.803494664441	0.8972253926207243	0.760127446518
English	6285151	manual_output_funchead_RANDOM	0.804607292773	0.8978272901149643	0.761214787842
German	4097333	manual_output_funchead_RANDOM	0.832665237252	0.709478138150635	0.805444206209
Arabic	3738591	manual_output_funchead_RANDOM	0.740992412974	1.149500847767237	0.703624436859
Turkish	1421943	manual_output_funchead_RANDOM	0.517110730873	2.029117512312474	0.443779027133
Croatian	6433428	manual_output_funchead_RANDOM	0.736939865336	1.1158035040621361	0.684621933287
Russian	1654583	manual_output_funchead_RANDOM	0.73122533394	1.145002772297052	0.670670157863
Italian	6009863	manual_output_funchead_RANDOM	0.843337590464	0.723825797031044	0.803373776075
Gothic	8945601	manual_output_funchead_RANDOM	0.783270713862	1.0647622620797756	0.693197547953
Portuguese	4161536	manual_output_funchead_RANDOM	0.845890502554	0.6399582651452722	0.806627617749
Danish	604444	manual_output_funchead_RANDOM	0.782977772814	0.9818943762771247	0.741539148889
Telugu	214896	manual_output_funchead_RANDOM	0.801541425819	0.8622159255033284	0.734104046243
Irish	8959913	manual_output_funchead_RANDOM	0.461208250445	2.6497849147989543	0.402785048686
Hebrew	7767975	manual_output_funchead_RANDOM	0.76400594943	1.036551469721059	0.730391670798
Japanese	3792904	manual_output_funchead_RANDOM	0.750792888035	0.9775508168911143	0.7068716963
Slovak	7617770	manual_output_funchead_RANDOM	0.786660403946	0.8393519890173997	0.76815406294
Romanian	7801873	manual_output_funchead_RANDOM	0.720640689145	1.2769538727412515	0.662157614914
Greek	4359966	manual_output_funchead_RANDOM	0.758400680561	0.9962627556110026	0.723096554658
Slovak	9374684	manual_output_funchead_RANDOM	0.80554250822	0.8180871373445789	0.7771723814
Galician	8452358	manual_output_funchead_RANDOM	0.730430246286	1.2636921470861309	0.694599269652
Persian	3180425	manual_output_funchead_RANDOM	0.734314538419	1.052640215221395	0.687327252626
Ukrainian	8375462	manual_output_funchead_RANDOM	0.705152671756	1.277218878553569	0.655057251908
Latin	8369834	manual_output_funchead_RANDOM	0.707212488694	1.4835938662165777	0.609594318448
Tamil	3433166	manual_output_funchead_RANDOM	0.562611806798	2.0522118442173722	0.504472271914
Basque	9026455	manual_output_funchead_RANDOM	0.714550742078	1.228434422386252	0.658243080626
Catalan	3272188	manual_output_funchead_RANDOM	0.836054635372	0.6938624269935735	0.804870868985
Telugu	3591418	manual_output_funchead_RANDOM	0.861271676301	0.8625993264663196	0.747591522158
Danish	1469568	manual_output_funchead_RANDOM	0.767787333855	1.0264337333796159	0.733832235005
Galician	671385	manual_output_funchead_RANDOM	0.764037231268	1.1693075465225138	0.722165783477
Ukrainian	6928366	manual_output_funchead_RANDOM	0.684160305344	1.3155982789675926	0.631560114504
Slovenian	2400203	manual_output_funchead_RANDOM	0.785756976691	0.9711071337978241	0.747138062618
Coptic	294567	manual_output_funchead_RANDOM	0.738231917336	1.2631742453328778	0.676234213548
French	7590584	manual_output_funchead_RANDOM	0.855134662829	0.6371794568161644	0.826840049342
Indonesian	5279689	manual_output_funchead_RANDOM	0.696759041804	1.3233814864384843	0.661719116956
Hungarian	7906427	manual_output_funchead_RANDOM	0.699809561993	1.3293811556355466	0.646386689386
Hungarian	2312178	manual_output_funchead_RANDOM	0.715044602586	1.3758415008243632	0.640372857572
Telugu	6722645	manual_output_funchead_RANDOM	0.822736030829	1.0081882150646349	0.739884393064
Estonian	7870040	manual_output_funchead_RANDOM	0.715926053508	1.167108278787017	0.6632219543
Portuguese	7383574	manual_output_funchead_RANDOM	0.854021236192	0.6202681921714415	0.824868276766
Danish	3909061	manual_output_funchead_RANDOM	0.772031721211	0.919081915906857	0.753155366916
Korean	4226165	manual_output_funchead_RANDOM	0.531029017313	2.0454159380022823	0.423768593026
Estonian	5270640	manual_output_funchead_RANDOM	0.740613158801	1.1170096807357213	0.677919393731
Tamil	2525220	manual_output_funchead_RANDOM	0.551878354204	2.1527005495880074	0.497316636852
Greek	5262629	manual_output_funchead_RANDOM	0.784772437261	0.9254513966535214	0.759570395576
Chinese	2859078	manual_output_funchead_RANDOM	0.619008264463	1.606711278824329	0.575849403122
Latvian	4504611	manual_output_funchead_RANDOM	0.678455698546	1.528303170110901	0.614572724748
Finnish	6431782	manual_output_funchead_RANDOM	0.735725044502	1.12016649862544	0.667841982747
Arabic	2023383	manual_output_funchead_RANDOM	0.755620712902	1.1210021603763654	0.712977131912
Telugu	7360002	manual_output_funchead_RANDOM	0.894026974952	0.8888909453831196	0.703275529865
Irish	601315753	manual_output_funchead_RANDOM	0.483195476913	2.6203112647166713	0.442466757408
Coptic	1266165	manual_output_funchead_RANDOM	0.780711825488	0.9946121099211456	0.753157290471
Ukrainian	7412692	manual_output_funchead_RANDOM	0.701097328244	1.2626190117297282	0.654222328244
Galician	9077	manual_output_funchead_RANDOM	0.702534252217	1.3525116956265728	0.668103566624
Old_Church_Slavonic	3516001	manual_output_funchead_RANDOM	0.787623762376	1.158104024830431	0.66396039604
Latin	4331579	manual_output_funchead_RANDOM	0.654852433754	1.5495382714665302	0.593715453419
Japanese	1441803	manual_output_funchead_RANDOM	0.831907736665	0.7709376326436781	0.74829408938
Chinese	5466874	manual_output_funchead_RANDOM	0.657392102847	1.5823410686163644	0.569237832874
Bulgarian	3755973	manual_output_funchead_RANDOM	0.861253705444	0.5760442634982372	0.819102017208
Korean	9579769	manual_output_funchead_RANDOM	0.546238722263	1.9045875556031195	0.456047305535
Marathi	6144808	manual_output_funchead_RANDOM	0.643274853801	1.626668539660716	0.555555555556
Latvian	6868371	manual_output_funchead_RANDOM	0.677992778446	1.6265941653447222	0.576428108508
Irish	2000687	manual_output_funchead_RANDOM	0.566851638572	2.403638024939728	0.491885666422
Catalan	6910916	manual_output_funchead_RANDOM	0.821905173091	0.7423094247200022	0.788621555852
Indonesian	7469332	manual_output_funchead_RANDOM	0.714044152184	1.2771776804066197	0.689995302959
Vietnamese	4623228	manual_output_funchead_RANDOM	0.638345331035	1.5705077047704816	0.566054952854
Estonian	8384977	manual_output_funchead_RANDOM	0.727982546791	1.2240300406160223	0.637845906533
Italian	4629945	manual_output_funchead_RANDOM	0.823754789272	0.7602530027426091	0.796722009366
Romanian	8539039	manual_output_funchead_RANDOM	0.706777037486	1.2253590508291623	0.662426812033
Tamil	1962296	manual_output_funchead_RANDOM	0.661896243292	1.8356437465585835	0.579606440072
Spanish	8835445	manual_output_funchead_RANDOM	0.838833577601	0.7004700933578422	0.811353413858
Chinese	3267783	manual_output_funchead_RANDOM	0.590174471993	1.753031950636234	0.51753902663
Indonesian	8332400	manual_output_funchead_RANDOM	0.711695631752	1.2918207232411225	0.674495068107
Lithuanian	4215553	manual_output_funchead_RANDOM	0.545866364666	2.531690042394204	0.446206115515
Latvian	4600986	manual_output_funchead_RANDOM	0.633459864827	1.6583054342398809	0.555967040089
Marathi	6045903	manual_output_funchead_RANDOM	0.681286549708	1.5613579108701114	0.573099415205
Arabic	10024	manual_output_funchead_RANDOM	0.717054222089	1.235035205603929	0.67163907586
Persian	7872290	manual_output_funchead_RANDOM	0.744679380873	0.9796944513150906	0.724709784411
Marathi	233722	manual_output_funchead_RANDOM	0.657894736842	1.7338953520122327	0.567251461988
Indonesian	3069481	manual_output_funchead_RANDOM	0.680507280413	1.3706042779785415	0.649224988257
Swedish	4919893	manual_output_funchead_RANDOM	0.791247932833	0.9830061503303459	0.740491031675
Estonian	3234863	manual_output_funchead_RANDOM	0.74658399357	1.1474704806269318	0.666207371684
Vietnamese	7979724	manual_output_funchead_RANDOM	0.562202169725	1.7030484335279654	0.534320186556
Chinese	3135880	manual_output_funchead_RANDOM	0.59898989899	1.6975149391111264	0.545913682277
Irish	198042346	manual_output_funchead_RANDOM	0.508533137891	2.5480761521025586	0.455868495446
Serbian	436963	manual_output_funchead_RANDOM	0.730538243626	1.1550587820263827	0.685439093484
Russian	4953955	manual_output_funchead_RANDOM	0.719224347298	1.1962154913808456	0.659124544627
Catalan	8673048	manual_output_funchead_RANDOM	0.819510950624	0.7479209064248874	0.793900620143
Finnish	4028077	manual_output_funchead_RANDOM	0.707517458579	1.182042356037235	0.645659318088
Tamil	9723700	manual_output_funchead_RANDOM	0.555456171735	2.100191529193803	0.498211091234
Swedish	4399820	manual_output_funchead_RANDOM	0.790018233473	1.0048465388515637	0.741678327609
Latin	7858272	manual_output_funchead_RANDOM	0.694549596328	1.4823367678377521	0.614619275736
Persian	5082736	manual_output_funchead_RANDOM	0.793601437258	0.949835625766983	0.73645660586
Irish	9849996	manual_output_funchead_RANDOM	0.492095068579	2.6062555301128265	0.423306460057
Ancient_Greek	9765128	manual_output_funchead_RANDOM	0.736093259602	1.2021878187048152	0.661096995965
Belarusian	2522456	manual_output_funchead_RANDOM	0.676609105181	1.7754480071494494	0.616169544741
Greek	1018939	manual_output_funchead_RANDOM	0.804125903871	0.8697976084376132	0.761271799234
Old_Church_Slavonic	983555	manual_output_funchead_RANDOM	0.758613861386	1.0903216283628256	0.695841584158
Turkish	2612262	manual_output_funchead_RANDOM	0.51234417013	2.167043416592172	0.404302126619
Korean	3872515	manual_output_funchead_RANDOM	0.508991709339	2.0018860709518957	0.425688856376
Croatian	3758835	manual_output_funchead_RANDOM	0.679359182726	1.2543076993732498	0.644764337126
Hebrew	1294564	manual_output_funchead_RANDOM	0.764898363907	1.0247851120462261	0.735448686168
Arabic	2529055	manual_output_funchead_RANDOM	0.739312352192	1.159303843934246	0.693651082409
Urdu	6083217	manual_output_funchead_RANDOM	0.737892764485	1.0782539370287458	0.688526953012
English	750969	manual_output_funchead_RANDOM	0.813685328478	0.8705541888186996	0.772037627067
Russian	119122	manual_output_funchead_RANDOM	0.734166287189	1.120772201855145	0.694624696418
Ukrainian	8863917	manual_output_funchead_RANDOM	0.712428435115	1.2098772873575905	0.668296755725
Czech	4040036	manual_output_funchead_RANDOM	0.774584426144	0.8596055373881157	0.743955150426
French	8462168	manual_output_funchead_RANDOM	0.830206620066	0.7299045415650318	0.799059416118
Dutch	8115492	manual_output_funchead_RANDOM	0.830753138075	0.7539421444486001	0.800209205021
Basque	3564781	manual_output_funchead_RANDOM	0.717709586843	1.258485526611563	0.6220918572
Russian	4674823	manual_output_funchead_RANDOM	0.715021630237	1.233996648780219	0.658242258652
Polish	3421878	manual_output_funchead_RANDOM	0.828737638162	0.6442160925107893	0.793949970913
Greek	2088069	manual_output_funchead_RANDOM	0.773819651212	0.9273285496138552	0.751063377286
Hebrew	8163176	manual_output_funchead_RANDOM	0.779970252851	1.0032042390826201	0.730292513634
Romanian	5880437	manual_output_funchead_RANDOM	0.762366242681	1.1396588700417274	0.703008277811
Swedish	3504455	manual_output_funchead_RANDOM	0.774583386338	1.0692887397959492	0.716278675317
Swedish	1289001	manual_output_funchead_RANDOM	0.792350421914	1.0025300046053318	0.746893949031
Slovenian	8183389	manual_output_funchead_RANDOM	0.754264171762	1.078704797012012	0.70401360857
Irish	4443173	manual_output_funchead_RANDOM	0.477018113287	2.672153046238224	0.409381216627
Ancient_Greek	3220102	manual_output_funchead_RANDOM	0.740995366911	1.199985198467912	0.669316992976
Telugu	8802510	manual_output_funchead_RANDOM	0.840077071291	0.8992482807365226	0.718689788054
Spanish	1647382	manual_output_funchead_RANDOM	0.806552281801	0.8505362620254427	0.774043563956
Hungarian	5399698	manual_output_funchead_RANDOM	0.691590658515	1.3358321571273628	0.649794527413
Romanian	2108238	manual_output_funchead_RANDOM	0.747291203984	1.147706512519461	0.694595867824
Bulgarian	5183226	manual_output_funchead_RANDOM	0.836743547104	0.6730409598938341	0.788446243945
Japanese	2491061	manual_output_funchead_RANDOM	0.786544930322	0.8596210336295645	0.739356078808
Afrikaans	8369645	manual_output_funchead_RANDOM	0.742512479201	1.0677591227056977	0.725457570715
Russian	4509905	manual_output_funchead_RANDOM	0.706777474196	1.2085321599540697	0.660168108682
Bulgarian	1849770	manual_output_funchead_RANDOM	0.854674282409	0.5909218123019297	0.822789386162
Vietnamese	4730135	manual_output_funchead_RANDOM	0.627598093886	1.5660568325729625	0.59525499341
Belarusian	6993891	manual_output_funchead_RANDOM	0.617739403454	1.8914586393574906	0.555729984301
