acl	acl:relcl	Telugu	30	0.0666666666667
acl	acl:relcl	Urdu	797	0.621079046424
advcl	advcl	Ancient_Greek	18118	0.448725024837
advcl	advcl	Arabic	1426	0.895511921459
advcl	advcl	Basque	4232	0.378780718336
advcl	advcl	Belarusian	51	0.490196078431
advcl	advcl	Bulgarian	1449	0.654244306418
advcl	advcl	Catalan	6039	0.849312800132
advcl	advcl	Chinese	145	0.0
advcl	advcl	Coptic	274	0.715328467153
advcl	advcl	Croatian	1641	0.676416819013
advcl	advcl	Czech	14747	0.668813996067
advcl	advcl	Danish	1002	0.967065868263
advcl	advcl	Dutch	2815	0.710479573712
advcl	advcl	English	6098	0.749426041325
advcl	advcl	Estonian	1838	0.708922742111
advcl	advcl	Finnish	6161	0.720824541471
advcl	advcl	French	7749	0.751064653504
advcl	advcl	Galician	227	0.845814977974
advcl	advcl	German	1347	0.706755753526
advcl	advcl	Gothic	2059	0.546867411365
advcl	advcl	Greek	663	0.751131221719
advcl	advcl	Hebrew	1028	0.732490272374
advcl	advcl	Hindi	4052	0.0668805528134
advcl	advcl	Hungarian	307	0.684039087948
advcl	advcl	Indonesian	1205	0.78755186722
advcl	advcl	Irish	167	0.850299401198
advcl	advcl	Italian	4832	0.722268211921
advcl	advcl	Japanese	4189	0.0
advcl	advcl	Korean	22488	0.00324617573817
advcl	advcl	Latin	17368	0.533452326117
advcl	advcl	Latvian	1177	0.642310960068
advcl	advcl	Lithuanian	57	0.649122807018
advcl	advcl	Marathi	105	0.00952380952381
advcl	advcl	Norwegian	9274	0.823269355187
advcl	advcl	Old_Church_Slavonic	2479	0.470754336426
advcl	advcl	Persian	865	0.197687861272
advcl	advcl	Polish	522	0.637931034483
advcl	advcl	Portuguese	4560	0.754166666667
advcl	advcl	Romanian	3292	0.736634264885
advcl	advcl	Russian	10428	0.593785960875
advcl	advcl	Serbian	546	0.712454212454
advcl	advcl	Slovak	769	0.596879063719
advcl	advcl	Slovenian	1390	0.594244604317
advcl	advcl	Spanish	11873	0.836182936073
advcl	advcl	Swedish	2437	0.718506360279
advcl	advcl	Tamil	277	0.0216606498195
advcl	advcl	Telugu	110	0.00909090909091
advcl	advcl	Ukrainian	1113	0.650494159928
advcl	advcl	Urdu	1655	0.210271903323
advcl	advcl	Vietnamese	416	0.322115384615
advcl	advcl:cond	Telugu	14	0.0
advcl	advcl:sp	Ukrainian	56	0.553571428571
advcl	advcl:svc	Ukrainian	25	0.96
advcl	advcl:tcl	Romanian	147	0.489795918367
advmod	advmod	Afrikaans	1311	0.338672768879
advmod	advmod	Ancient_Greek	43223	0.226407236888
advmod	advmod	Arabic	24060	0.81068162926
advmod	advmod	Basque	5324	0.188580015026
advmod	advmod	Belarusian	270	0.125925925926
advmod	advmod	Bulgarian	6440	0.191925465839
advmod	advmod	Catalan	14306	0.334125541731
advmod	advmod	Chinese	3572	0.0277155655095
advmod	advmod	Coptic	523	0.694072657744
advmod	advmod	Croatian	7449	0.0984024701302
advmod	advmod	Czech	83987	0.243168585614
advmod	advmod	Danish	6511	0.359698970972
advmod	advmod	Dutch	14501	0.230191021309
advmod	advmod	English	18144	0.265321869489
advmod	advmod	Estonian	7621	0.306521453877
advmod	advmod	Finnish	25645	0.341236108403
advmod	advmod	French	36866	0.333043997179
advmod	advmod	Galician	1756	0.23291571754
advmod	advmod	German	16682	0.214482675938
advmod	advmod	Gothic	3155	0.182567353407
advmod	advmod	Greek	2326	0.371023215821
advmod	advmod	Hebrew	4930	0.383975659229
advmod	advmod	Hindi	5406	0.0164631890492
advmod	advmod	Hungarian	336	0.0625
advmod	advmod	Indonesian	4748	0.117312552654
advmod	advmod	Irish	411	0.669099756691
advmod	advmod	Italian	14579	0.209890939022
advmod	advmod	Japanese	3455	0.0
advmod	advmod	Korean	24982	0.0142502601873
advmod	advmod	Latin	29467	0.154070655309
advmod	advmod	Latvian	4027	0.14477278371
advmod	advmod	Lithuanian	241	0.0622406639004
advmod	advmod	Marathi	130	0.0692307692308
advmod	advmod	Norwegian	32670	0.297490052036
advmod	advmod	Old_Church_Slavonic	3107	0.194399742517
advmod	advmod	Persian	4329	0.042042042042
advmod	advmod	Polish	5119	0.214690369213
advmod	advmod	Portuguese	16140	0.244609665428
advmod	advmod	Romanian	9754	0.246873077712
advmod	advmod	Russian	51102	0.136628703378
advmod	advmod	Serbian	2072	0.0897683397683
advmod	advmod	Slovak	4430	0.213318284424
advmod	advmod	Slovenian	13303	0.230173645042
advmod	advmod	Spanish	29139	0.285802532688
advmod	advmod	Swedish	10359	0.343276378029
advmod	advmod	Tamil	331	0.00906344410876
advmod	advmod	Telugu	223	0.0448430493274
advmod	advmod	Turkish	1571	0.1088478676
advmod	advmod	Ukrainian	4639	0.147230006467
advmod	advmod	Urdu	9605	0.0183237896929
advmod	advmod	Vietnamese	2398	0.245204336947
advmod	advmod:discourse	Belarusian	20	0.1
advmod	advmod:emph	Arabic	1207	0.222866611433
advmod	advmod:emph	Catalan	1	0.0
advmod	advmod:emph	Croatian	39	0.0
advmod	advmod:emph	Czech	30253	0.00796615211715
advmod	advmod:emph	Latin	3211	0.141077545936
advmod	advmod:emph	Lithuanian	63	0.015873015873
advmod	advmod:emph	Slovak	812	0.00246305418719
advmod	advmod:emph	Tamil	179	0.977653631285
advmod	advmod:emph	Turkish	805	0.878260869565
advmod	advmod:inf	Hebrew	12	1.0
advmod	advmod:locy	Hungarian	57	0.122807017544
advmod	advmod:mode	Hungarian	1041	0.108549471662
advmod	advmod:obl	Hungarian	4	0.75
advmod	advmod:phrase	Hebrew	161	0.503105590062
advmod	advmod:quant	Estonian	135	0.037037037037
advmod	advmod:que	Hungarian	18	0.888888888889
advmod	advmod:tfrom	Hungarian	12	0.166666666667
advmod	advmod:tlocy	Hungarian	517	0.0967117988395
advmod	advmod:tmod	Romanian	207	0.212560386473
advmod	advmod:to	Hungarian	18	0.388888888889
advmod	advmod:tto	Hungarian	27	0.037037037037
amod	amod	Afrikaans	3465	0.288311688312
amod	amod	Ancient_Greek	4353	0.549506087756
amod	amod	Arabic	77043	0.983476759732
amod	amod	Basque	3340	0.716467065868
amod	amod	Belarusian	627	0.00478468899522
amod	amod	Bulgarian	10638	0.0349689791314
amod	amod	Catalan	22247	0.782667325932
amod	amod	Chinese	1812	0.00165562913907
amod	amod	Coptic	6	1.0
amod	amod	Croatian	16880	0.0156398104265
amod	amod	Czech	213276	0.0777959076502
amod	amod	Danish	5214	0.136363636364
amod	amod	Dutch	15089	0.0361190271058
amod	amod	English	17186	0.0566158501106
amod	amod	Estonian	4533	0.0372821530995
amod	amod	Finnish	15062	0.00670561678396
amod	amod	French	45130	0.707001994239
amod	amod	Galician	9009	0.794871794872
amod	amod	German	15601	0.0222421639638
amod	amod	Gothic	709	0.543018335684
amod	amod	Greek	3594	0.0350584307179
amod	amod	Hebrew	6932	1.0
amod	amod	Hindi	12900	0.026511627907
amod	amod	Indonesian	4143	0.88848660391
amod	amod	Irish	407	0.970515970516
amod	amod	Italian	20463	0.677759859258
amod	amod	Japanese	2414	0.0
amod	amod	Korean	16733	0.00203191298631
amod	amod	Latin	15756	0.537128712871
amod	amod	Latvian	3701	0.00432315590381
amod	amod	Lithuanian	237	0.0253164556962
amod	amod	Marathi	80	0.0
amod	amod	Norwegian	26618	0.0489518371027
amod	amod	Old_Church_Slavonic	1203	0.800498753117
amod	amod	Persian	8107	0.933514246947
amod	amod	Polish	5640	0.353723404255
amod	amod	Portuguese	23078	0.686671288673
amod	amod	Romanian	12319	0.877993343616
amod	amod	Russian	91551	0.0245983113237
amod	amod	Serbian	6568	0.00395858708892
amod	amod	Slovak	6527	0.0428987283591
amod	amod	Slovenian	11230	0.0259127337489
amod	amod	Spanish	49119	0.731142734991
amod	amod	Swedish	8235	0.0338797814208
amod	amod	Tamil	538	0.00371747211896
amod	amod	Telugu	68	0.0147058823529
amod	amod	Turkish	2884	0.0228848821082
amod	amod	Ukrainian	6885	0.0461873638344
amod	amod	Urdu	6193	0.00726626836751
amod	amod	Vietnamese	889	0.876265466817
amod	amod:att	Hungarian	3787	0.00132030631106
amod	amod:attlvc	Hungarian	3	0.0
amod	amod:mode	Hungarian	164	0.0609756097561
amod	amod:obl	Hungarian	48	0.166666666667
appos	appos	Afrikaans	53	1.0
appos	appos	Ancient_Greek	2697	0.933259176863
appos	appos	Arabic	9070	0.976074972437
appos	appos	Basque	457	0.99124726477
appos	appos	Belarusian	38	0.973684210526
appos	appos	Bulgarian	31	0.903225806452
appos	appos	Catalan	6791	0.997938447946
appos	appos	Chinese	1254	0.558213716108
appos	appos	Coptic	52	1.0
appos	appos	Croatian	2742	0.988694383662
appos	appos	Czech	9698	0.997319034853
appos	appos	Danish	320	0.978125
appos	appos	Dutch	3862	0.997151734852
appos	appos	English	2129	0.977923907938
appos	appos	Estonian	392	0.987244897959
appos	appos	Finnish	1257	1.0
appos	appos	French	7043	0.976998438166
appos	appos	Galician	40	1.0
appos	appos	German	6757	0.988456415569
appos	appos	Gothic	609	0.91789819376
appos	appos	Greek	199	0.989949748744
appos	appos	Hebrew	1556	0.996786632391
appos	appos	Hungarian	192	0.828125
appos	appos	Indonesian	2444	0.983633387889
appos	appos	Irish	66	1.0
appos	appos	Italian	1196	1.0
appos	appos	Korean	2313	0.805015131863
appos	appos	Latin	2060	0.922815533981
appos	appos	Latvian	4	1.0
appos	appos	Lithuanian	33	1.0
appos	appos	Marathi	2	1.0
appos	appos	Norwegian	1892	1.0
appos	appos	Old_Church_Slavonic	382	0.895287958115
appos	appos	Persian	528	0.979166666667
appos	appos	Polish	350	1.0
appos	appos	Portuguese	8598	0.998836938823
appos	appos	Romanian	1123	0.988423864648
appos	appos	Russian	10460	0.990917782027
appos	appos	Serbian	566	0.980565371025
appos	appos	Slovak	223	1.0
appos	appos	Slovenian	405	1.0
appos	appos	Spanish	15585	0.988001283285
appos	appos	Swedish	635	1.0
appos	appos	Tamil	7	1.0
appos	appos	Turkish	47	0.659574468085
appos	appos	Ukrainian	502	1.0
appos	appos	Vietnamese	53	0.981132075472
aux	aux	Afrikaans	1240	0.216129032258
aux	aux	Ancient_Greek	62	0.387096774194
aux	aux	Arabic	7176	0.0124024526198
aux	aux	Basque	8312	0.914821944177
aux	aux	Belarusian	24	0.166666666667
aux	aux	Bulgarian	4771	0.0169775728359
aux	aux	Catalan	16682	0.011629301043
aux	aux	Chinese	789	0.0
aux	aux	Coptic	621	0.0
aux	aux	Croatian	7067	0.295599264186
aux	aux	Czech	20270	0.154218056241
aux	aux	Danish	2831	0.0190745319675
aux	aux	Dutch	5016	0.0837320574163
aux	aux	English	10900	0.00385321100917
aux	aux	Estonian	2605	0.0529750479846
aux	aux	Finnish	11627	0.0211576502967
aux	aux	French	12212	0.000655093350802
aux	aux	Galician	1197	0.0208855472013
aux	aux	German	2923	0.327061238454
aux	aux	Gothic	78	0.974358974359
aux	aux	Greek	1827	0.00383141762452
aux	aux	Hebrew	648	0.0787037037037
aux	aux	Hindi	10357	0.998551704161
aux	aux	Hungarian	19	0.526315789474
aux	aux	Indonesian	3	0.0
aux	aux	Italian	7559	0.00251355999471
aux	aux	Japanese	20746	1.0
aux	aux	Korean	17518	0.999543326864
aux	aux	Latin	672	0.813988095238
aux	aux	Latvian	1168	0.0393835616438
aux	aux	Lithuanian	29	0.0344827586207
aux	aux	Marathi	122	0.94262295082
aux	aux	Norwegian	15786	0.00361079437476
aux	aux	Old_Church_Slavonic	1182	0.889170896785
aux	aux	Persian	2051	0.508532423208
aux	aux	Polish	944	0.734110169492
aux	aux	Portuguese	4878	0.00451004510045
aux	aux	Romanian	4791	0.00981006053016
aux	aux	Russian	2153	0.357640501626
aux	aux	Serbian	3614	0.323741007194
aux	aux	Slovak	2010	0.432338308458
aux	aux	Slovenian	7226	0.0686410185441
aux	aux	Spanish	12789	0.0148565173196
aux	aux	Swedish	3577	0.00391389432485
aux	aux	Tamil	464	0.995689655172
aux	aux	Ukrainian	170	0.341176470588
aux	aux	Urdu	7955	0.996228786926
aux	aux	Vietnamese	162	0.0432098765432
aux	aux:caus	Chinese	176	0.0
aux	aux:caus	French	503	0.0
aux	aux:pass	Afrikaans	758	0.84036939314
aux	aux:pass	Ancient_Greek	42	0.404761904762
aux	aux:pass	Arabic	100	0.03
aux	aux:pass	Belarusian	14	0.0714285714286
aux	aux:pass	Bulgarian	869	0.0448791714614
aux	aux:pass	Chinese	383	0.0
aux	aux:pass	Croatian	967	0.259565667011
aux	aux:pass	Czech	8120	0.0163793103448
aux	aux:pass	Dutch	3030	0.146534653465
aux	aux:pass	English	1937	0.0170366546205
aux	aux:pass	Finnish	666	0.003003003003
aux	aux:pass	French	6564	0.00091407678245
aux	aux:pass	Galician	20	0.0
aux	aux:pass	German	3314	0.337356668678
aux	aux:pass	Gothic	1	1.0
aux	aux:pass	Hindi	9957	0.999497840715
aux	aux:pass	Italian	2638	0.00113722517058
aux	aux:pass	Latin	2832	0.811793785311
aux	aux:pass	Lithuanian	2	0.0
aux	aux:pass	Marathi	7	1.0
aux	aux:pass	Norwegian	2078	0.0
aux	aux:pass	Persian	196	0.994897959184
aux	aux:pass	Polish	258	0.15503875969
aux	aux:pass	Portuguese	3274	0.000610873549175
aux	aux:pass	Romanian	1517	0.00395517468688
aux	aux:pass	Russian	2801	0.0271331667262
aux	aux:pass	Slovak	72	0.0138888888889
aux	aux:pass	Spanish	1832	0.00218340611354
aux	aux:pass	Swedish	123	0.00813008130081
aux	aux:pass	Vietnamese	270	0.17037037037
aux	aux:q	Hebrew	42	0.0
aux	aux:q	Turkish	161	1.0
case	case	Afrikaans	5	0.0
case	case	Ancient_Greek	19	0.0
case	case	Czech	1	0.0
case	case	Danish	15	0.0
case	case	Dutch	1	0.0
case	case	French	7	0.0
case	case	Galician	56	0.839285714286
case	case	Gothic	3	0.0
case	case	Hebrew	4	0.0
case	case	Hindi	4	1.0
case	case	Italian	2	0.5
case	case	Latin	2	0.0
case	case	Polish	1	1.0
case	case	Portuguese	8	0.125
case	case	Romanian	20	0.15
case	case	Russian	7	0.0
case	case	Slovenian	1	0.0
case	case	Spanish	4	0.5
case	case	Urdu	12	0.583333333333
case	case	Vietnamese	3	0.333333333333
case	case:suff	Chinese	145	0.00689655172414
cc	cc	Ancient_Greek	2	1.0
cc	cc	Arabic	275	0.810909090909
cc	cc	Catalan	50	0.86
cc	cc	Czech	509	0.0098231827112
cc	cc	English	39	0.0
cc	cc	French	5	0.0
cc	cc	Greek	7	0.0
cc	cc	Hebrew	97	0.0103092783505
cc	cc	Italian	1	1.0
cc	cc	Korean	4	0.0
cc	cc	Latin	8	0.625
cc	cc	Portuguese	5	0.0
cc	cc	Slovak	3	0.0
cc	cc	Spanish	57	0.912280701754
cc	cc	Turkish	2	0.0
cc	cc:preconj	Estonian	3	0.0
ccomp	ccomp	Afrikaans	756	0.970899470899
ccomp	ccomp	Ancient_Greek	3711	0.921045540286
ccomp	ccomp	Arabic	19057	0.979482604817
ccomp	ccomp	Basque	948	0.457805907173
ccomp	ccomp	Belarusian	72	0.666666666667
ccomp	ccomp	Bulgarian	1925	0.936623376623
ccomp	ccomp	Catalan	3747	0.876701361089
ccomp	ccomp	Chinese	1973	0.852508869742
ccomp	ccomp	Coptic	158	1.0
ccomp	ccomp	Croatian	1644	0.994525547445
ccomp	ccomp	Czech	12236	0.792661000327
ccomp	ccomp	Danish	518	0.557915057915
ccomp	ccomp	Dutch	2083	0.916946711474
ccomp	ccomp	English	3300	0.956666666667
ccomp	ccomp	Estonian	615	0.973983739837
ccomp	ccomp	Finnish	3381	0.931381248151
ccomp	ccomp	French	3295	0.964795144158
ccomp	ccomp	Galician	5751	0.963136845766
ccomp	ccomp	German	721	0.787794729542
ccomp	ccomp	Gothic	672	0.964285714286
ccomp	ccomp	Greek	583	0.965694682676
ccomp	ccomp	Hebrew	882	0.985260770975
ccomp	ccomp	Hungarian	62	0.838709677419
ccomp	ccomp	Indonesian	430	0.946511627907
ccomp	ccomp	Irish	188	0.941489361702
ccomp	ccomp	Italian	2151	0.986982798698
ccomp	ccomp	Japanese	292	0.0
ccomp	ccomp	Korean	15058	0.000664098817904
ccomp	ccomp	Latin	6023	0.773368753113
ccomp	ccomp	Latvian	1152	0.926215277778
ccomp	ccomp	Lithuanian	40	0.875
ccomp	ccomp	Marathi	22	0.681818181818
ccomp	ccomp	Norwegian	3821	0.986390997121
ccomp	ccomp	Old_Church_Slavonic	623	0.983948635634
ccomp	ccomp	Persian	3711	0.997305308542
ccomp	ccomp	Polish	585	0.989743589744
ccomp	ccomp	Portuguese	3628	0.726571113561
ccomp	ccomp	Romanian	2222	0.990549054905
ccomp	ccomp	Russian	5682	0.980288630764
ccomp	ccomp	Serbian	1059	1.0
ccomp	ccomp	Slovak	1209	0.541770057899
ccomp	ccomp	Slovenian	1275	0.983529411765
ccomp	ccomp	Spanish	6714	0.830503425678
ccomp	ccomp	Swedish	941	0.985122210414
ccomp	ccomp	Tamil	117	0.00854700854701
ccomp	ccomp	Telugu	84	0.0357142857143
ccomp	ccomp	Turkish	32	0.03125
ccomp	ccomp	Ukrainian	448	0.982142857143
ccomp	ccomp	Vietnamese	899	0.979977753059
ccomp	ccomp:obj	Hungarian	176	0.840909090909
ccomp	ccomp:obl	Hungarian	122	0.926229508197
ccomp	ccomp:pmod	Romanian	191	0.994764397906
ccomp	ccomp:pred	Hungarian	15	1.0
clf	clf	Chinese	2015	0.0
compound	compound	Arabic	653	0.00153139356815
compound	compound	Basque	1317	0.0
compound	compound	Belarusian	19	0.0
compound	compound	Bulgarian	2	1.0
compound	compound	Catalan	2991	0.997993981946
compound	compound	Croatian	2139	0.510518934081
compound	compound	Czech	2654	0.747550866616
compound	compound	English	10842	0.0164176351227
compound	compound	Estonian	52	0.230769230769
compound	compound	Finnish	226	0.00442477876106
compound	compound	French	901	0.581576026637
compound	compound	Galician	10	1.0
compound	compound	German	1189	0.0723296888141
compound	compound	Greek	70	0.0142857142857
compound	compound	Hindi	32607	0.00665501272733
compound	compound	Hungarian	107	0.0
compound	compound	Indonesian	6748	0.977622999407
compound	compound	Irish	923	0.949079089924
compound	compound	Italian	1031	1.0
compound	compound	Japanese	15362	0.077984637417
compound	compound	Korean	22456	8.90630566441e-05
compound	compound	Latin	14	0.714285714286
compound	compound	Latvian	275	0.989090909091
compound	compound	Lithuanian	4	0.0
compound	compound	Marathi	6	0.166666666667
compound	compound	Norwegian	538	0.206319702602
compound	compound	Persian	270	0.0518518518519
compound	compound	Portuguese	507	0.844181459566
compound	compound	Romanian	71	0.87323943662
compound	compound	Russian	1071	0.169934640523
compound	compound	Serbian	1046	0.231357552581
compound	compound	Slovak	5	0.0
compound	compound	Spanish	2691	0.901151988109
compound	compound	Swedish	19	0.0
compound	compound	Tamil	13	0.846153846154
compound	compound	Telugu	36	0.0
compound	compound	Turkish	1811	0.930977360574
compound	compound	Ukrainian	328	0.353658536585
compound	compound	Urdu	16165	0.00847510052583
compound	compound	Vietnamese	2489	0.738850944154
compound	compound:lvc	Marathi	38	0.0
compound	compound:lvc	Persian	4947	0.0018192844148
compound	compound:lvc	Telugu	61	0.0
compound	compound:lvc	Turkish	430	1.0
compound	compound:nn	Finnish	1414	0.0106082036775
compound	compound:plur	Indonesian	599	1.0
compound	compound:preverb	Hungarian	369	0.829268292683
compound	compound:prt	Afrikaans	275	0.389090909091
compound	compound:prt	Danish	361	0.775623268698
compound	compound:prt	Dutch	2514	0.616547334924
compound	compound:prt	English	1205	0.996680497925
compound	compound:prt	Estonian	1326	0.632730015083
compound	compound:prt	Finnish	596	0.894295302013
compound	compound:prt	German	1430	0.981118881119
compound	compound:prt	Irish	4	1.0
compound	compound:prt	Norwegian	4940	0.968218623482
compound	compound:prt	Persian	89	0.0112359550562
compound	compound:prt	Swedish	1310	0.996946564885
compound	compound:prt	Tamil	1	1.0
compound	compound:redup	Marathi	1	0.0
compound	compound:redup	Telugu	15	0.0
compound	compound:redup	Turkish	163	0.993865030675
compound	compound:smixut	Hebrew	7985	1.0
compound	compound:svc	Marathi	31	0.967741935484
compound	compound:svc	Telugu	70	0.0
compound	compound:svc	Ukrainian	5	1.0
conj	conj	Afrikaans	1705	0.992375366569
conj	conj	Ancient_Greek	18444	0.999512036435
conj	conj	Arabic	40099	0.998204444001
conj	conj	Basque	4167	1.0
conj	conj	Belarusian	315	1.0
conj	conj	Bulgarian	5008	0.999800319489
conj	conj	Catalan	14250	0.999929824561
conj	conj	Chinese	2862	1.0
conj	conj	Coptic	265	0.939622641509
conj	conj	Croatian	8762	0.996119607396
conj	conj	Czech	99810	0.999969942891
conj	conj	Danish	3163	0.962061334176
conj	conj	Dutch	8025	0.998629283489
conj	conj	English	13062	0.991502067065
conj	conj	Estonian	4775	1.0
conj	conj	Finnish	15295	0.990781301079
conj	conj	French	30119	0.994953351705
conj	conj	Galician	629	0.982511923688
conj	conj	German	11322	0.998763469352
conj	conj	Gothic	2721	0.999264976112
conj	conj	Greek	1784	0.999439461883
conj	conj	Hebrew	4972	0.999798873693
conj	conj	Hindi	6697	1.0
conj	conj	Hungarian	1358	0.950662739323
conj	conj	Indonesian	4298	0.999534667287
conj	conj	Irish	457	0.997811816193
conj	conj	Italian	13150	0.999315589354
conj	conj	Korean	22481	0.965882300609
conj	conj	Latin	19104	0.999214824121
conj	conj	Latvian	4289	0.999067381674
conj	conj	Lithuanian	311	0.996784565916
conj	conj	Marathi	91	1.0
conj	conj	Norwegian	21621	1.0
conj	conj	Old_Church_Slavonic	2780	0.998201438849
conj	conj	Persian	7884	0.999112125824
conj	conj	Polish	2368	1.0
conj	conj	Portuguese	15158	0.998878480011
conj	conj	Romanian	8666	0.999884606508
conj	conj	Russian	50603	0.999150248009
conj	conj	Serbian	2877	1.0
conj	conj	Slovak	3524	1.0
conj	conj	Slovenian	5317	0.993605416588
conj	conj	Spanish	31224	0.999551626954
conj	conj	Swedish	6466	0.995205691308
conj	conj	Tamil	187	1.0
conj	conj	Telugu	47	1.0
conj	conj	Turkish	3085	0.796758508914
conj	conj	Ukrainian	4471	0.99955267278
conj	conj	Urdu	3487	0.999713220533
conj	conj	Vietnamese	1131	0.999115826702
conj	conj:discourse	Hebrew	108	1.0
conj	conj:extend	Slovenian	37	0.891891891892
conj	conj:svc	Ukrainian	2	1.0
cop	cop	Afrikaans	8	0.25
cop	cop	Ancient_Greek	1	1.0
cop	cop	Basque	4	0.5
csubj	csubj	Afrikaans	2	0.5
csubj	csubj	Ancient_Greek	416	0.745192307692
csubj	csubj	Arabic	1485	0.991919191919
csubj	csubj	Basque	242	0.520661157025
csubj	csubj	Belarusian	7	1.0
csubj	csubj	Bulgarian	328	0.792682926829
csubj	csubj	Catalan	966	0.762939958592
csubj	csubj	Chinese	341	0.00293255131965
csubj	csubj	Coptic	19	1.0
csubj	csubj	Croatian	278	0.924460431655
csubj	csubj	Czech	7799	0.92101551481
csubj	csubj	Dutch	452	0.887168141593
csubj	csubj	English	543	0.613259668508
csubj	csubj	Estonian	189	0.915343915344
csubj	csubj	Finnish	300	0.786666666667
csubj	csubj	French	181	0.497237569061
csubj	csubj	Galician	27	0.851851851852
csubj	csubj	German	178	0.702247191011
csubj	csubj	Greek	364	0.983516483516
csubj	csubj	Hebrew	12	0.666666666667
csubj	csubj	Hungarian	115	0.895652173913
csubj	csubj	Indonesian	25	0.0
csubj	csubj	Italian	503	0.785288270378
csubj	csubj	Japanese	203	0.0
csubj	csubj	Korean	1134	0.00176366843034
csubj	csubj	Latin	4278	0.780271154745
csubj	csubj	Latvian	110	0.990909090909
csubj	csubj	Lithuanian	6	0.666666666667
csubj	csubj	Marathi	1	0.0
csubj	csubj	Norwegian	1850	0.891891891892
csubj	csubj	Polish	4	0.25
csubj	csubj	Portuguese	953	0.788037775446
csubj	csubj	Romanian	796	0.900753768844
csubj	csubj	Russian	5500	0.840363636364
csubj	csubj	Serbian	142	0.971830985915
csubj	csubj	Slovak	133	0.90977443609
csubj	csubj	Slovenian	560	0.9375
csubj	csubj	Spanish	1765	0.762039660057
csubj	csubj	Swedish	409	0.80684596577
csubj	csubj	Tamil	8	0.0
csubj	csubj	Telugu	19	0.0
csubj	csubj	Turkish	7	0.0
csubj	csubj	Ukrainian	369	0.883468834688
csubj	csubj	Vietnamese	74	0.0
csubj	csubj:cleft	Irish	68	1.0
csubj	csubj:cop	Estonian	127	0.92125984252
csubj	csubj:cop	Finnish	389	0.907455012853
csubj	csubj:cop	Irish	28	1.0
csubj	csubj:pass	Ancient_Greek	128	0.96875
csubj	csubj:pass	Arabic	1	1.0
csubj	csubj:pass	Bulgarian	80	0.9125
csubj	csubj:pass	Catalan	2	1.0
