Language	FileName	Counter	AverageLAS	AverageLoss_Parser	AverageUAS	DH_Weight	CoarseDependency	DistanceWeight
Marathi	5456841289	100040	0.432258064516	4.172539574100125	0.561290322581	-0.0029740324	csubj	0.0
Marathi	5456841289	100040	0.432258064516	4.172539574100125	0.561290322581	-0.050483506	det	-0.09731396
Marathi	5456841289	100040	0.432258064516	4.172539574100125	0.561290322581	0.050504774	discourse	-0.039843448
Marathi	5456841289	100040	0.432258064516	4.172539574100125	0.561290322581	5.9540514e-07	dislocated	0.02149168
Marathi	5456841289	100040	0.432258064516	4.172539574100125	0.561290322581	-0.01096528	fixed	0.018877814
Marathi	5456841289	100040	0.432258064516	4.172539574100125	0.561290322581	-0.015325797	flat	0.0070953006
Marathi	5456841289	100040	0.432258064516	4.172539574100125	0.561290322581	0.0226406	goeswith	0.0
Marathi	5456841289	100040	0.432258064516	4.172539574100125	0.561290322581	0.15852329	iobj	-0.010975161
Marathi	5456841289	100040	0.432258064516	4.172539574100125	0.561290322581	-1.0133741	lifted_case	0.0
Marathi	5456841289	100040	0.432258064516	4.172539574100125	0.561290322581	-0.20181797	lifted_cc	-0.006591765
Marathi	5456841289	100040	0.432258064516	4.172539574100125	0.561290322581	-0.029347418	lifted_cop	0.0039687622
Marathi	5456841289	100040	0.432258064516	4.172539574100125	0.561290322581	-0.018850537	lifted_mark	-0.012785349
Marathi	5456841289	100040	0.432258064516	4.172539574100125	0.561290322581	-0.14300501	nmod	-0.021980878
Marathi	5456841289	100040	0.432258064516	4.172539574100125	0.561290322581	2.3520133	nsubj	-1.2276249
Marathi	5456841289	100040	0.432258064516	4.172539574100125	0.561290322581	0.021435667	nummod	0.017664636
Marathi	5456841289	100040	0.432258064516	4.172539574100125	0.561290322581	-10.000804	obj	-0.26493958
Marathi	5456841289	100040	0.432258064516	4.172539574100125	0.561290322581	0.3410751	obl	-0.07187722
Marathi	5456841289	100040	0.432258064516	4.172539574100125	0.561290322581	-0.000463952	orphan	0.0
Marathi	5456841289	100040	0.432258064516	4.172539574100125	0.561290322581	-0.105290994	parataxis	0.5669592
Marathi	5456841289	100040	0.432258064516	4.172539574100125	0.561290322581	0.0	punct	0.0
Marathi	5456841289	100040	0.432258064516	4.172539574100125	0.561290322581	0.011516873	vocative	-0.01824973
Marathi	5456841289	100040	0.432258064516	4.172539574100125	0.561290322581	0.01644001	xcomp	0.095888
Coptic	4118993135	100040	0.698203592814	1.691497491362566	0.765269461078	0.96849656	acl	0.35893756
Coptic	4118993135	100040	0.698203592814	1.691497491362566	0.765269461078	-1.746028	advcl	2.253112
Coptic	4118993135	100040	0.698203592814	1.691497491362566	0.765269461078	-0.2380959	advmod	-2.4847493
Coptic	4118993135	100040	0.698203592814	1.691497491362566	0.765269461078	0.0053442144	amod	0.035853975
Coptic	4118993135	100040	0.698203592814	1.691497491362566	0.765269461078	-0.045795243	appos	0.14937079
Coptic	4118993135	100040	0.698203592814	1.691497491362566	0.765269461078	-2.6283774	aux	-0.9609254
Coptic	4118993135	100040	0.698203592814	1.691497491362566	0.765269461078	-0.8682922	ccomp	0.8656419
Coptic	4118993135	100040	0.698203592814	1.691497491362566	0.765269461078	-1.3138798	conj	1.3664837
Coptic	4118993135	100040	0.698203592814	1.691497491362566	0.765269461078	0.081652194	csubj	-0.028408496
Coptic	4118993135	100040	0.698203592814	1.691497491362566	0.765269461078	0.0044051013	dep	-0.05481685
Coptic	4118993135	100040	0.698203592814	1.691497491362566	0.765269461078	-2.640643	det	-0.8687884
Coptic	4118993135	100040	0.698203592814	1.691497491362566	0.765269461078	-0.043874748	discourse	0.021717949
Coptic	4118993135	100040	0.698203592814	1.691497491362566	0.765269461078	0.71309346	dislocated	0.29428855
Coptic	4118993135	100040	0.698203592814	1.691497491362566	0.765269461078	0.26969042	fixed	-0.18561867
Coptic	4118993135	100040	0.698203592814	1.691497491362566	0.765269461078	0.024773575	flat	0.0
Coptic	4118993135	100040	0.698203592814	1.691497491362566	0.765269461078	0.064684965	iobj	-0.049315035
Coptic	4118993135	100040	0.698203592814	1.691497491362566	0.765269461078	-4.848271	lifted_case	0.083247334
Coptic	4118993135	100040	0.698203592814	1.691497491362566	0.765269461078	-2.8731282	lifted_cc	0.0
Coptic	4118993135	100040	0.698203592814	1.691497491362566	0.765269461078	0.590236	lifted_cop	0.0
Coptic	4118993135	100040	0.698203592814	1.691497491362566	0.765269461078	4.385584	lifted_mark	0.12021131
Coptic	4118993135	100040	0.698203592814	1.691497491362566	0.765269461078	-0.8382554	nmod	0.39776862
Coptic	4118993135	100040	0.698203592814	1.691497491362566	0.765269461078	-2.5069282	nsubj	-4.3332615
Coptic	4118993135	100040	0.698203592814	1.691497491362566	0.765269461078	-0.03552596	nummod	-0.014158476
Coptic	4118993135	100040	0.698203592814	1.691497491362566	0.765269461078	10.002048	obj	0.5119275
Coptic	4118993135	100040	0.698203592814	1.691497491362566	0.765269461078	-3.3880599	obl	0.9435403
Coptic	4118993135	100040	0.698203592814	1.691497491362566	0.765269461078	-0.0024584201	orphan	0.017751614
Coptic	4118993135	100040	0.698203592814	1.691497491362566	0.765269461078	-0.19885252	parataxis	1.2337635
Coptic	4118993135	100040	0.698203592814	1.691497491362566	0.765269461078	0.0	punct	0.0
Coptic	4118993135	100040	0.698203592814	1.691497491362566	0.765269461078	-0.00668597	vocative	-0.11376764
Coptic	4118993135	100040	0.698203592814	1.691497491362566	0.765269461078	-0.10211341	xcomp	0.44014585
French	5850436623	653230	0.82278057813	0.6888983645194254	0.85380876453	-4.5875635	acl	3.4619138
French	5850436623	653230	0.82278057813	0.6888983645194254	0.85380876453	-2.409073	advcl	1.9839029
French	5850436623	653230	0.82278057813	0.6888983645194254	0.85380876453	-4.1115584	advmod	-4.106562
French	5850436623	653230	0.82278057813	0.6888983645194254	0.85380876453	-2.4629622	amod	-1.6507548
French	5850436623	653230	0.82278057813	0.6888983645194254	0.85380876453	-2.68244	appos	0.3848056
French	5850436623	653230	0.82278057813	0.6888983645194254	0.85380876453	-2.822084	aux	-2.5103102
French	5850436623	653230	0.82278057813	0.6888983645194254	0.85380876453	-0.00020414182	case	0.00566135
French	5850436623	653230	0.82278057813	0.6888983645194254	0.85380876453	-0.004962911	cc	0.0048236037
French	5850436623	653230	0.82278057813	0.6888983645194254	0.85380876453	-1.6478523	ccomp	0.39495796
French	5850436623	653230	0.82278057813	0.6888983645194254	0.85380876453	-0.19249067	compound	0.04160078
French	5850436623	653230	0.82278057813	0.6888983645194254	0.85380876453	-4.411291	conj	3.7876265
French	5850436623	653230	0.82278057813	0.6888983645194254	0.85380876453	0.021946551	csubj	0.039540455
French	5850436623	653230	0.82278057813	0.6888983645194254	0.85380876453	-0.53073263	dep	0.23662597
French	5850436623	653230	0.82278057813	0.6888983645194254	0.85380876453	5.6319456	det	-4.911932
French	5850436623	653230	0.82278057813	0.6888983645194254	0.85380876453	-0.008324109	discourse	-0.0016283914
French	5850436623	653230	0.82278057813	0.6888983645194254	0.85380876453	0.0046428735	dislocated	0.028175233
French	5850436623	653230	0.82278057813	0.6888983645194254	0.85380876453	-1.4030328	expl	0.07846576
French	5850436623	653230	0.82278057813	0.6888983645194254	0.85380876453	5.5688133	fixed	-0.2498892
French	5850436623	653230	0.82278057813	0.6888983645194254	0.85380876453	-2.889978	flat	-0.6046521
French	5850436623	653230	0.82278057813	0.6888983645194254	0.85380876453	0.0028946425	goeswith	-0.009118786
French	5850436623	653230	0.82278057813	0.6888983645194254	0.85380876453	-0.2754119	iobj	0.44906452
French	5850436623	653230	0.82278057813	0.6888983645194254	0.85380876453	-6.8796177	lifted_case	0.28895617
French	5850436623	653230	0.82278057813	0.6888983645194254	0.85380876453	-4.717982	lifted_cc	0.15639648
French	5850436623	653230	0.82278057813	0.6888983645194254	0.85380876453	-2.6580327	lifted_cop	-0.0062991465
French	5850436623	653230	0.82278057813	0.6888983645194254	0.85380876453	-4.8390923	lifted_mark	0.44917685
French	5850436623	653230	0.82278057813	0.6888983645194254	0.85380876453	-0.0013082772	mark	0.00081013085
French	5850436623	653230	0.82278057813	0.6888983645194254	0.85380876453	-5.682611	nmod	1.3941928
French	5850436623	653230	0.82278057813	0.6888983645194254	0.85380876453	5.534127	nsubj	-0.30904296
French	5850436623	653230	0.82278057813	0.6888983645194254	0.85380876453	0.095971555	nummod	-1.1412321
French	5850436623	653230	0.82278057813	0.6888983645194254	0.85380876453	-10.014129	obj	-1.6105616
French	5850436623	653230	0.82278057813	0.6888983645194254	0.85380876453	-5.184683	obl	2.1609921
French	5850436623	653230	0.82278057813	0.6888983645194254	0.85380876453	-0.24807635	orphan	0.1838238
French	5850436623	653230	0.82278057813	0.6888983645194254	0.85380876453	-1.2389805	parataxis	1.0074372
French	5850436623	653230	0.82278057813	0.6888983645194254	0.85380876453	0.0	punct	0.0
French	5850436623	653230	0.82278057813	0.6888983645194254	0.85380876453	0.0022299897	reparandum	0.0033510146
French	5850436623	653230	0.82278057813	0.6888983645194254	0.85380876453	0.009047368	vocative	0.028407967
French	5850436623	653230	0.82278057813	0.6888983645194254	0.85380876453	-3.7909932	xcomp	0.54110336
Portuguese	6231393425	551770	0.810077830378	0.7225491111252835	0.843483377464	4.399575	acl	2.8062897
Portuguese	6231393425	551770	0.810077830378	0.7225491111252835	0.843483377464	0.0041409056	advcl	1.6009893
Portuguese	6231393425	551770	0.810077830378	0.7225491111252835	0.843483377464	3.040924	advmod	-0.83593214
Portuguese	6231393425	551770	0.810077830378	0.7225491111252835	0.843483377464	-3.874305	amod	-0.9574154
Portuguese	6231393425	551770	0.810077830378	0.7225491111252835	0.843483377464	4.188443	appos	0.60493517
Portuguese	6231393425	551770	0.810077830378	0.7225491111252835	0.843483377464	1.1101811	aux	-1.2635736
Portuguese	6231393425	551770	0.810077830378	0.7225491111252835	0.843483377464	0.021394737	case	0.029385453
Portuguese	6231393425	551770	0.810077830378	0.7225491111252835	0.843483377464	-0.0048153456	cc	-2.2959457e-05
Portuguese	6231393425	551770	0.810077830378	0.7225491111252835	0.843483377464	-2.383113	ccomp	0.63832176
Portuguese	6231393425	551770	0.810077830378	0.7225491111252835	0.843483377464	0.5646021	compound	0.109254934
Portuguese	6231393425	551770	0.810077830378	0.7225491111252835	0.843483377464	-4.798023	conj	2.9258883
Portuguese	6231393425	551770	0.810077830378	0.7225491111252835	0.843483377464	-0.13461022	csubj	0.29632908
Portuguese	6231393425	551770	0.810077830378	0.7225491111252835	0.843483377464	-0.033816274	dep	0.26457632
Portuguese	6231393425	551770	0.810077830378	0.7225491111252835	0.843483377464	5.1862674	det	-5.5937943
Portuguese	6231393425	551770	0.810077830378	0.7225491111252835	0.843483377464	0.0027439226	discourse	-0.0050822203
Portuguese	6231393425	551770	0.810077830378	0.7225491111252835	0.843483377464	-0.0010280167	dislocated	0.0067567728
Portuguese	6231393425	551770	0.810077830378	0.7225491111252835	0.843483377464	-0.62271035	expl	0.14130622
Portuguese	6231393425	551770	0.810077830378	0.7225491111252835	0.843483377464	0.27396995	fixed	-0.74798703
Portuguese	6231393425	551770	0.810077830378	0.7225491111252835	0.843483377464	4.3903403	flat	-0.31554028
Portuguese	6231393425	551770	0.810077830378	0.7225491111252835	0.843483377464	0.056433026	iobj	0.070284575
Portuguese	6231393425	551770	0.810077830378	0.7225491111252835	0.843483377464	6.9975214	lifted_case	0.1459272
Portuguese	6231393425	551770	0.810077830378	0.7225491111252835	0.843483377464	-3.9530058	lifted_cc	0.073717736
Portuguese	6231393425	551770	0.810077830378	0.7225491111252835	0.843483377464	1.409371	lifted_cop	-0.007400245
Portuguese	6231393425	551770	0.810077830378	0.7225491111252835	0.843483377464	-4.6633854	lifted_mark	0.6558039
Portuguese	6231393425	551770	0.810077830378	0.7225491111252835	0.843483377464	0.00016934426	mark	0.004044545
Portuguese	6231393425	551770	0.810077830378	0.7225491111252835	0.843483377464	6.5500517	nmod	3.715885
Portuguese	6231393425	551770	0.810077830378	0.7225491111252835	0.843483377464	5.6392813	nsubj	-4.0818343
Portuguese	6231393425	551770	0.810077830378	0.7225491111252835	0.843483377464	1.5201434	nummod	-1.3668567
Portuguese	6231393425	551770	0.810077830378	0.7225491111252835	0.843483377464	-10.008758	obj	-0.69644713
Portuguese	6231393425	551770	0.810077830378	0.7225491111252835	0.843483377464	2.093909	obl	1.5082797
Portuguese	6231393425	551770	0.810077830378	0.7225491111252835	0.843483377464	0.005353132	orphan	0.0066486336
Portuguese	6231393425	551770	0.810077830378	0.7225491111252835	0.843483377464	-0.18241037	parataxis	0.53356755
Portuguese	6231393425	551770	0.810077830378	0.7225491111252835	0.843483377464	0.0	punct	0.0
Portuguese	6231393425	551770	0.810077830378	0.7225491111252835	0.843483377464	-0.006253027	reparandum	-0.00089529826
Portuguese	6231393425	551770	0.810077830378	0.7225491111252835	0.843483377464	0.004246014	vocative	-0.015693361
Portuguese	6231393425	551770	0.810077830378	0.7225491111252835	0.843483377464	-2.734708	xcomp	-0.24964476
Russian	731535858	957160	0.715515114712	1.113713959200974	0.765935442245	5.059569	acl	3.289998
Russian	731535858	957160	0.715515114712	1.113713959200974	0.765935442245	3.5804915	advcl	1.8749905
Russian	731535858	957160	0.715515114712	1.113713959200974	0.765935442245	5.0430527	advmod	-5.8607616
Russian	731535858	957160	0.715515114712	1.113713959200974	0.765935442245	-6.2261205	amod	-3.0488312
Russian	731535858	957160	0.715515114712	1.113713959200974	0.765935442245	3.9724019	appos	0.17337571
Russian	731535858	957160	0.715515114712	1.113713959200974	0.765935442245	0.5442214	aux	-0.4832146
Russian	731535858	957160	0.715515114712	1.113713959200974	0.765935442245	0.0046813665	case	-0.0012067165
Russian	731535858	957160	0.715515114712	1.113713959200974	0.765935442245	2.8665936	ccomp	0.9020088
Russian	731535858	957160	0.715515114712	1.113713959200974	0.765935442245	0.09529178	compound	-0.0117497705
Russian	731535858	957160	0.715515114712	1.113713959200974	0.765935442245	6.24501	conj	3.6362684
Russian	731535858	957160	0.715515114712	1.113713959200974	0.765935442245	0.14582162	csubj	0.8369261
Russian	731535858	957160	0.715515114712	1.113713959200974	0.765935442245	-0.031766955	dep	0.0064145722
Russian	731535858	957160	0.715515114712	1.113713959200974	0.765935442245	-2.609753	det	-0.39694685
Russian	731535858	957160	0.715515114712	1.113713959200974	0.765935442245	-2.1628551	discourse	-0.45697713
Russian	731535858	957160	0.715515114712	1.113713959200974	0.765935442245	-0.00833458	expl	-0.0027710965
Russian	731535858	957160	0.715515114712	1.113713959200974	0.765935442245	-3.817327	fixed	-0.65470374
Russian	731535858	957160	0.715515114712	1.113713959200974	0.765935442245	1.852893	flat	-0.4531304
Russian	731535858	957160	0.715515114712	1.113713959200974	0.765935442245	-0.5284627	goeswith	-0.16918653
Russian	731535858	957160	0.715515114712	1.113713959200974	0.765935442245	1.2498876	iobj	0.3321905
Russian	731535858	957160	0.715515114712	1.113713959200974	0.765935442245	7.05802	lifted_case	0.09866288
Russian	731535858	957160	0.715515114712	1.113713959200974	0.765935442245	5.6024694	lifted_cc	0.17513831
Russian	731535858	957160	0.715515114712	1.113713959200974	0.765935442245	3.0023355	lifted_cop	0.027436567
Russian	731535858	957160	0.715515114712	1.113713959200974	0.765935442245	4.9957404	lifted_mark	0.51789695
Russian	731535858	957160	0.715515114712	1.113713959200974	0.765935442245	0.032077968	list	0.019383771
Russian	731535858	957160	0.715515114712	1.113713959200974	0.765935442245	6.9941444	nmod	-0.612277
Russian	731535858	957160	0.715515114712	1.113713959200974	0.765935442245	6.6508794	nsubj	-2.6801894
Russian	731535858	957160	0.715515114712	1.113713959200974	0.765935442245	-3.4149058	nummod	-0.16786984
Russian	731535858	957160	0.715515114712	1.113713959200974	0.765935442245	-10.019447	obj	1.9486152
Russian	731535858	957160	0.715515114712	1.113713959200974	0.765935442245	-6.4891148	obl	-2.502278
Russian	731535858	957160	0.715515114712	1.113713959200974	0.765935442245	0.48858777	orphan	0.103511296
Russian	731535858	957160	0.715515114712	1.113713959200974	0.765935442245	4.8180337	parataxis	2.7598388
Russian	731535858	957160	0.715515114712	1.113713959200974	0.765935442245	0.0	punct	0.0
Russian	731535858	957160	0.715515114712	1.113713959200974	0.765935442245	0.012024657	vocative	-0.01356997
Russian	731535858	957160	0.715515114712	1.113713959200974	0.765935442245	-3.3959186	xcomp	0.81286407
Serbian	744527651	200460	0.698450946644	1.295579446825705	0.764199655766	2.6529813	acl	2.1662946
Serbian	744527651	200460	0.698450946644	1.295579446825705	0.764199655766	0.04583119	advcl	0.6302208
Serbian	744527651	200460	0.698450946644	1.295579446825705	0.764199655766	-1.7617834	advmod	-1.6584479
Serbian	744527651	200460	0.698450946644	1.295579446825705	0.764199655766	3.3554018	amod	-3.154276
Serbian	744527651	200460	0.698450946644	1.295579446825705	0.764199655766	0.70432085	appos	0.35671034
Serbian	744527651	200460	0.698450946644	1.295579446825705	0.764199655766	-0.4701544	aux	-4.497116
Serbian	744527651	200460	0.698450946644	1.295579446825705	0.764199655766	-2.357157	ccomp	0.74478036
Serbian	744527651	200460	0.698450946644	1.295579446825705	0.764199655766	-0.9426039	compound	-0.12381604
Serbian	744527651	200460	0.698450946644	1.295579446825705	0.764199655766	1.2908286	conj	2.1218908
Serbian	744527651	200460	0.698450946644	1.295579446825705	0.764199655766	-0.2242717	csubj	0.13719817
Serbian	744527651	200460	0.698450946644	1.295579446825705	0.764199655766	-0.025184928	dep	0.0057907137
Serbian	744527651	200460	0.698450946644	1.295579446825705	0.764199655766	0.3548059	det	-0.47032505
Serbian	744527651	200460	0.698450946644	1.295579446825705	0.764199655766	-0.06666321	discourse	-0.08596632
Serbian	744527651	200460	0.698450946644	1.295579446825705	0.764199655766	0.6244927	fixed	-0.6026517
Serbian	744527651	200460	0.698450946644	1.295579446825705	0.764199655766	3.5195765	flat	-0.9821991
Serbian	744527651	200460	0.698450946644	1.295579446825705	0.764199655766	0.00061249896	goeswith	-0.0058732913
Serbian	744527651	200460	0.698450946644	1.295579446825705	0.764199655766	0.0032737781	iobj	0.004031345
Serbian	744527651	200460	0.698450946644	1.295579446825705	0.764199655766	5.245274	lifted_case	0.002977645
Serbian	744527651	200460	0.698450946644	1.295579446825705	0.764199655766	-3.8251178	lifted_cc	0.13506265
Serbian	744527651	200460	0.698450946644	1.295579446825705	0.764199655766	0.89115345	lifted_cop	0.008374188
Serbian	744527651	200460	0.698450946644	1.295579446825705	0.764199655766	-3.398585	lifted_mark	0.51081955
Serbian	744527651	200460	0.698450946644	1.295579446825705	0.764199655766	0.0026450786	list	0.0022174371
Serbian	744527651	200460	0.698450946644	1.295579446825705	0.764199655766	5.254972	nmod	1.2254541
Serbian	744527651	200460	0.698450946644	1.295579446825705	0.764199655766	4.9037127	nsubj	-1.7463498
Serbian	744527651	200460	0.698450946644	1.295579446825705	0.764199655766	-0.53344005	nummod	-0.5890402
Serbian	744527651	200460	0.698450946644	1.295579446825705	0.764199655766	-10.005377	obj	0.6202873
Serbian	744527651	200460	0.698450946644	1.295579446825705	0.764199655766	4.6889067	obl	2.9180396
Serbian	744527651	200460	0.698450946644	1.295579446825705	0.764199655766	0.090610266	orphan	0.018028239
Serbian	744527651	200460	0.698450946644	1.295579446825705	0.764199655766	0.77856076	parataxis	1.5316758
Serbian	744527651	200460	0.698450946644	1.295579446825705	0.764199655766	0.0	punct	0.0
Serbian	744527651	200460	0.698450946644	1.295579446825705	0.764199655766	0.008700797	vocative	-0.0154894795
Serbian	744527651	200460	0.698450946644	1.295579446825705	0.764199655766	-1.4316686	xcomp	0.791603
Swedish	1546645220	151410	0.618561089825	1.5156319498587614	0.674201787995	-0.3313267	acl	0.6500039
