Language	Model	Type	Surp	FullSurp
Greek	6619864691	manual_output_funchead_two_coarse_lambda09_best_large	7.0065140269030985	8.699764968418961
Hindi	4611313920	manual_output_funchead_two_coarse_lambda09_best_large	5.67673933803313	7.098901955546541
Vietnamese	4714058017	manual_output_funchead_two_coarse_lambda09_best_large	7.655751366892319	9.708930022235721
Czech	725389157	manual_output_funchead_two_coarse_lambda09_best_large	7.010549859035641	10.70382950308315
Irish	7302807329	manual_output_funchead_two_coarse_lambda09_best_large	8.379395660286965	11.151272862223525
Telugu	3545160889	manual_output_funchead_two_coarse_lambda09_best_large	7.748516396958698	9.314196455386258
Polish	6951943963	manual_output_funchead_two_coarse_lambda09_best_large	8.20225830453473	11.84843960000492
Dutch	1118393839	manual_output_funchead_two_coarse_lambda09_best_large	6.799768200955883	9.37368058501276
Serbian	9841626628	manual_output_funchead_two_coarse_lambda09_best_large	7.655293668933368	7.655315109135514
Marathi	8097438185	manual_output_funchead_two_coarse_lambda09_best_large	7.160735047103574	7.160819668097784
Danish	3540964777	manual_output_funchead_two_coarse_lambda09_best_large	7.217416148984113	7.2174344022698875
Croatian	3033886661	manual_output_funchead_two_coarse_lambda09_best_large	7.825949961090501	7.8259725256994335
Czech	3401939023	manual_output_funchead_two_coarse_lambda09_best_large	7.0227570800969925	10.709245789454316
Persian	5515117109	manual_output_funchead_two_coarse_lambda09_best_large	6.948483078632512	8.71993916552156
Ukrainian	4301405722	manual_output_funchead_two_coarse_lambda09_best_large	8.716492397733788	12.737157570688348
Russian	418953189	manual_output_funchead_two_coarse_lambda09_best_large	8.02349056309327	8.22071597402384
German	4190278615	manual_output_funchead_two_coarse_lambda09_best_large	7.059948556690091	9.121570721013526
Ukrainian	6204132549	manual_output_funchead_two_coarse_lambda09_best_large	8.859810191753139	12.821812979089419
Urdu	5642304159	manual_output_funchead_two_coarse_lambda09_best_large	6.041916512429912	7.720367178852838
French	6320535347	manual_output_funchead_two_coarse_lambda09_best_large	5.7179779306264615	5.765647854852739
Portuguese	5245130517	manual_output_funchead_two_coarse_lambda09_best_large	6.083929846020164	8.065963330172316
Russian	751101750	manual_output_funchead_two_coarse_lambda09_best_large	7.318154471171291	7.511419520359104
Urdu	9349044069	manual_output_funchead_two_coarse_lambda09_best_large	6.11685580158585	7.670636901568836
Ukrainian	9861169709	manual_output_funchead_two_coarse_lambda09_best_large	8.744893463433225	12.794502161650902
Belarusian	2064241235	manual_output_funchead_two_coarse_lambda09_best_large	9.018005348692004	11.124686401162371
Greek	9770309800	manual_output_funchead_two_coarse_lambda09_best_large	7.03748579533336	8.680787275759835
Marathi	101766062	manual_output_funchead_two_coarse_lambda09_best_large	7.395483605273358	7.395638255329875
Arabic	3225030129	manual_output_funchead_two_coarse_lambda09_best_large	7.000303847477633	10.046732601104623
Basque	7825666655	manual_output_funchead_two_coarse_lambda09_best_large	8.228824932153145	8.22884070377931
Bulgarian	5238225980	manual_output_funchead_two_coarse_lambda09_best_large	7.293450072066772	10.559158669341024
Chinese	1252493077	manual_output_funchead_two_coarse_lambda09_best_large	7.770134497608363	9.750839358102958
Hungarian	2692870494	manual_output_funchead_two_coarse_lambda09_best_large	8.609003600890322	8.609042080983324
Finnish	6582140560	manual_output_funchead_two_coarse_lambda09_best_large	8.148633911647178	10.97066759769655
Hebrew	6719626898	manual_output_funchead_two_coarse_lambda09_best_large	6.622336429627778	8.269775352850024
Slovenian	6127724000	manual_output_funchead_two_coarse_lambda09_best_large	7.344542346229161	11.118468115449925
Polish	6653763975	manual_output_funchead_two_coarse_lambda09_best_large	8.222867940077474	11.914432713930621
Irish	446418493	manual_output_funchead_two_coarse_lambda09_best_large	7.876084475674379	10.374584692615754
Afrikaans	1657761114	manual_output_funchead_two_coarse_lambda09_best_large	6.478333480510305	9.062634043592087
Hindi	2868111645	manual_output_funchead_two_coarse_lambda09_best_large	5.676397492166691	7.179865486810141
English	9632101529	manual_output_funchead_two_coarse_lambda09_best_large	6.475851039824256	8.631838671337436
Hebrew	6281657213	manual_output_funchead_two_coarse_lambda09_best_large	6.617674020561887	8.259853279135864
Old_Church_Slavonic	5348378406	manual_output_funchead_two_coarse_lambda09_best_large	6.7756131605393515	8.66932790656784
Basque	6423440658	manual_output_funchead_two_coarse_lambda09_best_large	8.274894475948926	8.274915283034044
English	9021624881	manual_output_funchead_two_coarse_lambda09_best_large	6.499181018410796	8.786392253175801
English	4947121803	manual_output_funchead_two_coarse_lambda09_best_large	6.519575066048706	8.828146784727474
Indonesian	4731998067	manual_output_funchead_two_coarse_lambda09_best_large	7.803179322699484	7.80320028020965
Norwegian	4608785146	manual_output_funchead_two_coarse_lambda09_best_large	6.748960356586716	6.748967011924143
Latvian	5748753439	manual_output_funchead_two_coarse_lambda09_best_large	8.554682231027426	13.385058836114357
Tamil	4037091544	manual_output_funchead_two_coarse_lambda09_best_large	9.018525623464841	12.657534723844853
Old_Church_Slavonic	378062582	manual_output_funchead_two_coarse_lambda09_best_large	6.707070093859369	8.676141086128423
Hungarian	3342300900	manual_output_funchead_two_coarse_lambda09_best_large	8.732546748409133	8.732731429780575
Slovenian	2883694790	manual_output_funchead_two_coarse_lambda09_best_large	7.289800146204219	11.056267880842812
German	3888300843	manual_output_funchead_two_coarse_lambda09_best_large	7.23287392399442	9.322221504376047
Turkish	589207540	manual_output_funchead_two_coarse_lambda09_best_large	9.032495216405678	11.284068143069305
Galician	6863491188	manual_output_funchead_two_coarse_lambda09_best_large	6.337124996321987	9.099509919345328
Norwegian	6682403629	manual_output_funchead_two_coarse_lambda09_best_large	6.761525193069191	6.761533950855953
Belarusian	1976195062	manual_output_funchead_two_coarse_lambda09_best_large	8.953861414233913	11.100994056473716
Korean	5533753756	manual_output_funchead_two_coarse_lambda09_best_large	7.677767265358977	11.554246823927592
Telugu	783725394	manual_output_funchead_two_coarse_lambda09_best_large	7.7508205473423	9.31828779168427
Italian	847591789	manual_output_funchead_two_coarse_lambda09_best_large	6.463964720490944	8.276145366670326
Swedish	6021767066	manual_output_funchead_two_coarse_lambda09_best_large	6.811099877898828	9.469802758833083
Japanese	2365254073	manual_output_funchead_two_coarse_lambda09_best_large	6.237293838306199	6.237312904626188
Urdu	2371635802	manual_output_funchead_two_coarse_lambda09_best_large	6.0303949825506065	7.666584049634309
Japanese	6673178128	manual_output_funchead_two_coarse_lambda09_best_large	6.249827957465218	6.249841933894405
Basque	1773799092	manual_output_funchead_two_coarse_lambda09_best_large	8.339808189073878	8.339829838086155
Vietnamese	8929100471	manual_output_funchead_two_coarse_lambda09_best_large	7.586303192087619	9.58493291206441
Lithuanian	6341665332	manual_output_funchead_two_coarse_lambda09_best_large	9.19984248968271	11.952853097365452
Hungarian	993437270	manual_output_funchead_two_coarse_lambda09_best_large	8.57769901103546	8.57774043708402
Gothic	1358396919	manual_output_funchead_two_coarse_lambda09_best_large	6.777936668181709	8.828675401213156
Czech	3086601219	manual_output_funchead_two_coarse_lambda09_best_large	6.945436761404415	10.641158460287306
Italian	3185031035	manual_output_funchead_two_coarse_lambda09_best_large	6.379094074715346	8.164291919977831
Galician	4011099045	manual_output_funchead_two_coarse_lambda09_best_large	6.150933465239918	8.857105961329317
Swedish	4662243300	manual_output_funchead_two_coarse_lambda09_best_large	6.8023947542256895	9.455137129411005
Greek	9619503589	manual_output_funchead_two_coarse_lambda09_best_large	7.031678106233644	8.765005737310798
French	6516170521	manual_output_funchead_two_coarse_lambda09_best_large	6.188880387176331	6.241048897660417
Latvian	2831766463	manual_output_funchead_two_coarse_lambda09_best_large	8.580942109292677	13.465620367317197
Chinese	2313695943	manual_output_funchead_two_coarse_lambda09_best_large	7.7035964499929825	9.603995619004095
Irish	2623977758	manual_output_funchead_two_coarse_lambda09_best_large	7.929748762398543	10.553927862568537
Vietnamese	3624577628	manual_output_funchead_two_coarse_lambda09_best_large	7.548090414646539	9.622713323951094
Irish	8605528680	manual_output_funchead_two_coarse_lambda09_best_large	8.53662058677499	11.314892795649065
Portuguese	5048948364	manual_output_funchead_two_coarse_lambda09_best_large	6.101499562341412	8.038746664614564
Japanese	2067345890	manual_output_funchead_two_coarse_lambda09_best_large	6.202682415674941	6.202697033874794
Afrikaans	2869394950	manual_output_funchead_two_coarse_lambda09_best_large	6.2594863990180905	8.805341008304918
Finnish	561431915	manual_output_funchead_two_coarse_lambda09_best_large	8.035596183311428	10.803669267769859
Czech	1444933523	manual_output_funchead_two_coarse_lambda09_best_large	7.055204192957438	10.614993348137649
Chinese	7647437770	manual_output_funchead_two_coarse_lambda09_best_large	7.741880949666678	9.703340180101911
Ancient_Greek	2460249038	manual_output_funchead_two_coarse_lambda09_best_large	7.314494546676376	10.493499488034004
Dutch	8705762937	manual_output_funchead_two_coarse_lambda09_best_large	6.757920066979259	9.23210477372844
Irish	3167933702	manual_output_funchead_two_coarse_lambda09_best_large	8.676463612107638	11.462832737213553
Dutch	6955889391	manual_output_funchead_two_coarse_lambda09_best_large	6.702863777017852	9.130261967557066
Slovenian	2097146987	manual_output_funchead_two_coarse_lambda09_best_large	7.399601449779436	11.147107997727092
French	6662217200	manual_output_funchead_two_coarse_lambda09_best_large	5.831113942753141	5.881357932758363
Romanian	5882507407	manual_output_funchead_two_coarse_lambda09_best_large	7.084776382812072	10.1934472114377
English	6295386939	manual_output_funchead_two_coarse_lambda09_best_large	6.51569043764641	8.804084487649382
Chinese	7131672363	manual_output_funchead_two_coarse_lambda09_best_large	7.709033590900011	9.655404611592779
Estonian	6004854147	manual_output_funchead_two_coarse_lambda09_best_large	8.351147874118997	10.036892447915958
German	71307869	manual_output_funchead_two_coarse_lambda09_best_large	7.107343931803556	9.141612092050423
Basque	9590786184	manual_output_funchead_two_coarse_lambda09_best_large	8.27505904259425	8.275083454752863
Vietnamese	8604993053	manual_output_funchead_two_coarse_lambda09_best_large	7.532040147066818	9.528884946870885
Basque	5417024915	manual_output_funchead_two_coarse_lambda09_best_large	8.269725328142538	8.269747445368257
Korean	7538096224	manual_output_funchead_two_coarse_lambda09_best_large	7.619289097220961	11.733899073555447
English	8253448084	manual_output_funchead_two_coarse_lambda09_best_large	6.533539115945504	8.887356646317896
Lithuanian	5938709556	manual_output_funchead_two_coarse_lambda09_best_large	9.29657640481544	11.971275475933728
Coptic	1512478300	manual_output_funchead_two_coarse_lambda09_best_large	4.9621390431426295	6.865240988620492
Norwegian	5969325668	manual_output_funchead_two_coarse_lambda09_best_large	6.7596297900328155	6.759635683904662
Marathi	6527573707	manual_output_funchead_two_coarse_lambda09_best_large	7.330293001447405	7.330529409741598
Persian	637132345	manual_output_funchead_two_coarse_lambda09_best_large	6.870103524158913	8.634094452172272
Basque	7473453870	manual_output_funchead_two_coarse_lambda09_best_large	8.32980235976693	8.329827828797155
English	5593687804	manual_output_funchead_two_coarse_lambda09_best_large	6.527486854575505	8.779340558666286
Ancient_Greek	6727343105	manual_output_funchead_two_coarse_lambda09_best_large	7.257914288102085	10.30055141294399
Old_Church_Slavonic	3901401544	manual_output_funchead_two_coarse_lambda09_best_large	6.767964392592249	8.700493848883356
Marathi	6983409439	manual_output_funchead_two_coarse_lambda09_best_large	7.155744012196859	7.155826765696208
Greek	7920532892	manual_output_funchead_two_coarse_lambda09_best_large	7.038077523448376	8.70546371126221
Indonesian	6050259150	manual_output_funchead_two_coarse_lambda09_best_large	7.839082975278165	7.839113123512632
Russian	1126867524	manual_output_funchead_two_coarse_lambda09_best_large	7.1689652500998235	7.368457236986481
Japanese	2095642367	manual_output_funchead_two_coarse_lambda09_best_large	6.234632901950683	6.234647453382313
Gothic	5869981999	manual_output_funchead_two_coarse_lambda09_best_large	6.994111330357225	9.016512837314671
Slovenian	5947007887	manual_output_funchead_two_coarse_lambda09_best_large	7.351008013382699	11.146758171324922
Coptic	3642981499	manual_output_funchead_two_coarse_lambda09_best_large	5.216928848853478	6.982832330645937
Slovak	2597955304	manual_output_funchead_two_coarse_lambda09_best_large	8.934264773256402	13.058882694414605
Slovak	2694480717	manual_output_funchead_two_coarse_lambda09_best_large	9.008228082688216	13.3041978281504
Persian	809465018	manual_output_funchead_two_coarse_lambda09_best_large	6.8482900101441775	8.661575967563792
Slovak	8619746208	manual_output_funchead_two_coarse_lambda09_best_large	8.986417242258913	13.127623678362387
Polish	5790044463	manual_output_funchead_two_coarse_lambda09_best_large	8.12693952050739	11.826246324831745
Lithuanian	4770962150	manual_output_funchead_two_coarse_lambda09_best_large	9.650393090827885	12.471034672360858
Swedish	768870078	manual_output_funchead_two_coarse_lambda09_best_large	6.765125981784997	9.408719918729194
Telugu	3069414913	manual_output_funchead_two_coarse_lambda09_best_large	8.144044848375541	9.901426769966303
Ukrainian	1549783366	manual_output_funchead_two_coarse_lambda09_best_large	8.854428529825837	12.899193112195713
Latin	2984520075	manual_output_funchead_two_coarse_lambda09_best_large	7.689706719460171	11.531653684100402
Coptic	5656083375	manual_output_funchead_two_coarse_lambda09_best_large	4.995294937976571	6.7113920655361445
Belarusian	4596137355	manual_output_funchead_two_coarse_lambda09_best_large	8.944586064461276	11.038752337728
Italian	1239069177	manual_output_funchead_two_coarse_lambda09_best_large	6.3770969376354945	8.150245684672031
Turkish	6350748724	manual_output_funchead_two_coarse_lambda09_best_large	9.042191325184406	11.255414209824657
Basque	6601537573	manual_output_funchead_two_coarse_lambda09_best_large	8.239433525911807	8.23945296659878
Lithuanian	7657602354	manual_output_funchead_two_coarse_lambda09_best_large	9.23698031440954	11.812819591622228
Greek	1540783101	manual_output_funchead_two_coarse_lambda09_best_large	6.987034815317757	8.738542887967624
German	5715216458	manual_output_funchead_two_coarse_lambda09_best_large	7.084972843704554	9.125814573797571
Finnish	1165449940	manual_output_funchead_two_coarse_lambda09_best_large	7.866246873436732	10.486290947313131
Slovak	2297067531	manual_output_funchead_two_coarse_lambda09_best_large	8.875215126438956	13.012199177166396
Japanese	1241281058	manual_output_funchead_two_coarse_lambda09_best_large	6.223575285738732	6.223600857988969
Hindi	5962983572	manual_output_funchead_two_coarse_lambda09_best_large	5.709606052641478	7.324794059225804
Lithuanian	8806116285	manual_output_funchead_two_coarse_lambda09_best_large	9.24691046939534	11.826195987774309
Czech	6306938640	manual_output_funchead_two_coarse_lambda09_best_large	7.002300759487216	10.698065890831453
Norwegian	6853357504	manual_output_funchead_two_coarse_lambda09_best_large	6.7252625712822205	6.725271244532677
Hebrew	1334963092	manual_output_funchead_two_coarse_lambda09_best_large	6.711673826029952	8.328724291460903
Spanish	3323510410	manual_output_funchead_two_coarse_lambda09_best_large	6.0620621241084764	6.976658196873777
Japanese	2858962760	manual_output_funchead_two_coarse_lambda09_best_large	6.233492405725801	6.233514651914353
Chinese	1525295101	manual_output_funchead_two_coarse_lambda09_best_large	7.77738497220014	9.778347968880029
Ukrainian	7364747851	manual_output_funchead_two_coarse_lambda09_best_large	8.77322630327534	12.789356712608038
Arabic	5869004632	manual_output_funchead_two_coarse_lambda09_best_large	7.262462214278823	10.521631916880866
Finnish	3529350779	manual_output_funchead_two_coarse_lambda09_best_large	7.896470387296164	10.585567744826326
Japanese	9193927684	manual_output_funchead_two_coarse_lambda09_best_large	6.218330096518734	6.218344605742932
Urdu	3992706298	manual_output_funchead_two_coarse_lambda09_best_large	5.939228031272791	7.684752300148107
Slovenian	8095886855	manual_output_funchead_two_coarse_lambda09_best_large	7.336948630728557	11.128722886323335
Lithuanian	9875130895	manual_output_funchead_two_coarse_lambda09_best_large	9.159784061923348	11.77281198794125
Romanian	6677228325	manual_output_funchead_two_coarse_lambda09_best_large	7.093008130760631	10.229925578450286
Telugu	6731391711	manual_output_funchead_two_coarse_lambda09_best_large	7.94348746179377	9.594737380685158
Arabic	2481192020	manual_output_funchead_two_coarse_lambda09_best_large	6.990540918082178	10.019883623466393
Slovenian	3648087420	manual_output_funchead_two_coarse_lambda09_best_large	7.408753488632064	11.145116075579304
French	7260291825	manual_output_funchead_two_coarse_lambda09_best_large	5.823524435524734	5.874268664215931
Korean	8121711353	manual_output_funchead_two_coarse_lambda09_best_large	7.630232390227737	11.484579742721698
Hindi	1376619858	manual_output_funchead_two_coarse_lambda09_best_large	5.745747098545833	7.2463796018868605
Latin	1542884737	manual_output_funchead_two_coarse_lambda09_best_large	7.553337521274092	11.234864220944907
Croatian	6959776174	manual_output_funchead_two_coarse_lambda09_best_large	7.8487870519204215	7.84880501119984
Latvian	4473885534	manual_output_funchead_two_coarse_lambda09_best_large	8.570059094320198	13.394623635549292
Serbian	2052256465	manual_output_funchead_two_coarse_lambda09_best_large	7.583700412945488	7.583724267936393
Dutch	7974561834	manual_output_funchead_two_coarse_lambda09_best_large	6.728854517477241	9.172840278130979
Latvian	7669348116	manual_output_funchead_two_coarse_lambda09_best_large	8.553226323140239	13.40665097382968
Norwegian	9756188190	manual_output_funchead_two_coarse_lambda09_best_large	6.758859638042295	6.758864348340725
Finnish	3542538061	manual_output_funchead_two_coarse_lambda09_best_large	7.883184625482992	10.562378362291824
Estonian	4737512014	manual_output_funchead_two_coarse_lambda09_best_large	8.347987819098499	9.987406898311463
Swedish	1715330247	manual_output_funchead_two_coarse_lambda09_best_large	6.935776892936437	9.742859008228125
Slovenian	5577568913	manual_output_funchead_two_coarse_lambda09_best_large	7.407924632364763	11.123980197457934
Ukrainian	802304132	manual_output_funchead_two_coarse_lambda09_best_large	8.767396886003157	12.789330745253581
Dutch	7775405388	manual_output_funchead_two_coarse_lambda09_best_large	6.746026578228691	9.279475805733767
Old_Church_Slavonic	4613178219	manual_output_funchead_two_coarse_lambda09_best_large	6.702043297674798	8.64855834024582
Arabic	7867074011	manual_output_funchead_two_coarse_lambda09_best_large	6.983348989541918	9.953455952834911
Italian	2159801813	manual_output_funchead_two_coarse_lambda09_best_large	6.377130961661747	8.181425550939073
Latvian	3363923869	manual_output_funchead_two_coarse_lambda09_best_large	8.593290439648415	13.493500399989868
Irish	8231415483	manual_output_funchead_two_coarse_lambda09_best_large	8.741716638538128	11.793250001511
Coptic	987166104	manual_output_funchead_two_coarse_lambda09_best_large	5.092184257736023	6.923390644631511
Spanish	8257404167	manual_output_funchead_two_coarse_lambda09_best_large	6.15616807747551	7.11966339263385
Persian	1653974778	manual_output_funchead_two_coarse_lambda09_best_large	6.869630712676466	8.576963535174988
Korean	939764232	manual_output_funchead_two_coarse_lambda09_best_large	7.60551479460629	11.716804084460989
Hungarian	9381740066	manual_output_funchead_two_coarse_lambda09_best_large	8.577290074588571	8.577312630458733
Chinese	7446968920	manual_output_funchead_two_coarse_lambda09_best_large	7.693557997073899	9.60426395300663
Vietnamese	2356922538	manual_output_funchead_two_coarse_lambda09_best_large	7.529946066044074	9.511663829846398
Coptic	2516158782	manual_output_funchead_two_coarse_lambda09_best_large	4.957179168883912	6.668292880486585
Polish	7337863333	manual_output_funchead_two_coarse_lambda09_best_large	8.197694240455041	11.790349392128372
Czech	7840121364	manual_output_funchead_two_coarse_lambda09_best_large	7.041039128434306	10.607074066625426
English	7030440871	manual_output_funchead_two_coarse_lambda09_best_large	6.539605154419852	8.753076194408589
Turkish	5867104423	manual_output_funchead_two_coarse_lambda09_best_large	9.0237826099274	11.212524135605053
Irish	2176303463	manual_output_funchead_two_coarse_lambda09_best_large	8.144467299127898	10.911704993938285
Basque	2881607944	manual_output_funchead_two_coarse_lambda09_best_large	8.294226956006089	8.294241980566937
Arabic	1713853144	manual_output_funchead_two_coarse_lambda09_best_large	6.984027775828838	9.9696765135233
Tamil	3390016856	manual_output_funchead_two_coarse_lambda09_best_large	9.009107161506558	12.601815989704166
Afrikaans	9243198915	manual_output_funchead_two_coarse_lambda09_best_large	6.343856955451457	8.91408743542865
Catalan	7875549067	manual_output_funchead_two_coarse_lambda09_best_large	5.824904319293812	7.346048652809199
Hindi	6446658008	manual_output_funchead_two_coarse_lambda09_best_large	5.749135373623949	7.289176962541249
English	677471935	manual_output_funchead_two_coarse_lambda09_best_large	6.513270114915466	8.791385489952726
Irish	4619624644	manual_output_funchead_two_coarse_lambda09_best_large	8.028111480477811	10.605092446784012
Hungarian	835743013	manual_output_funchead_two_coarse_lambda09_best_large	8.611786821851483	8.611827911634382
Romanian	4657720667	manual_output_funchead_two_coarse_lambda09_best_large	7.104289993731314	10.203326943611932
Irish	2938889752	manual_output_funchead_two_coarse_lambda09_best_large	8.143623314585005	10.787516304531268
Old_Church_Slavonic	6385418183	manual_output_funchead_two_coarse_lambda09_best_large	6.718899319887753	8.62399136640298
Serbian	2447068480	manual_output_funchead_two_coarse_lambda09_best_large	7.618887865221178	7.618911432548115
Hindi	4220078889	manual_output_funchead_two_coarse_lambda09_best_large	5.743637044966637	7.234184485017794
Dutch	2568301737	manual_output_funchead_two_coarse_lambda09_best_large	6.735355832587174	9.233320189494245
Arabic	6427878818	manual_output_funchead_two_coarse_lambda09_best_large	6.942841492039996	10.101404355660948
Latvian	8390429393	manual_output_funchead_two_coarse_lambda09_best_large	8.54999735652955	13.484240289760812
Persian	4664293056	manual_output_funchead_two_coarse_lambda09_best_large	6.948460928072443	8.689258565840719
Russian	5457228368	manual_output_funchead_two_coarse_lambda09_best_large	7.150413992464354	7.351694196645336
Portuguese	3972369	manual_output_funchead_two_coarse_lambda09_best_large	6.116965052564298	8.127386787231107
Hebrew	9351257043	manual_output_funchead_two_coarse_lambda09_best_large	6.742614947042809	8.420536336061279
Polish	3922432604	manual_output_funchead_two_coarse_lambda09_best_large	8.122799743219312	11.843234140653928
Finnish	4663177148	manual_output_funchead_two_coarse_lambda09_best_large	7.908383307209007	10.597812308588157
Russian	2523823048	manual_output_funchead_two_coarse_lambda09_best_large	7.234432007000002	7.435605868248934
Catalan	7252745566	manual_output_funchead_two_coarse_lambda09_best_large	5.953119166013786	7.481695523291739
Portuguese	4188406256	manual_output_funchead_two_coarse_lambda09_best_large	6.143674296455839	8.190713702215133
Croatian	2692971735	manual_output_funchead_two_coarse_lambda09_best_large	7.805405095453722	7.8054226285652355
Latin	5234583181	manual_output_funchead_two_coarse_lambda09_best_large	7.632950772560913	11.443859758198393
Arabic	861592665	manual_output_funchead_two_coarse_lambda09_best_large	7.0076689857070535	10.033179998482154
Ancient_Greek	8333263371	manual_output_funchead_two_coarse_lambda09_best_large	7.307691621426209	10.448443460195982
Italian	9606114276	manual_output_funchead_two_coarse_lambda09_best_large	6.422624899509766	8.2206637543686
Chinese	343306077	manual_output_funchead_two_coarse_lambda09_best_large	7.744735567497485	9.732218654972353
Belarusian	3153103412	manual_output_funchead_two_coarse_lambda09_best_large	9.071922758565302	11.282156020146434
Coptic	2515749036	manual_output_funchead_two_coarse_lambda09_best_large	5.06300097254222	6.785658458321394
Telugu	6134024528	manual_output_funchead_two_coarse_lambda09_best_large	7.952348677686943	9.74682353078857
Marathi	7527077331	manual_output_funchead_two_coarse_lambda09_best_large	7.363163772894412	7.363492258551981
Lithuanian	4793638486	manual_output_funchead_two_coarse_lambda09_best_large	9.265829593501287	11.837044728977999
Latvian	9624874339	manual_output_funchead_two_coarse_lambda09_best_large	8.570835953777276	13.471988015338678
Russian	3547604473	manual_output_funchead_two_coarse_lambda09_best_large	7.233697942074325	7.432231135195852
Italian	7633747248	manual_output_funchead_two_coarse_lambda09_best_large	6.449000998018345	8.271346026757973
Greek	391300779	manual_output_funchead_two_coarse_lambda09_best_large	7.005240719026438	8.754454811422605
Danish	2616466607	manual_output_funchead_two_coarse_lambda09_best_large	7.188184606575316	7.188204262552431
Indonesian	4418369424	manual_output_funchead_two_coarse_lambda09_best_large	7.794418262871883	7.794434468126356
Czech	6682666435	manual_output_funchead_two_coarse_lambda09_best_large	7.042505612619384	10.487264032016432
Bulgarian	204987555	manual_output_funchead_two_coarse_lambda09_best_large	7.278320768907711	10.564485294454784
Lithuanian	4143401014	manual_output_funchead_two_coarse_lambda09_best_large	9.16365449449446	11.725618469849397
Vietnamese	2901261142	manual_output_funchead_two_coarse_lambda09_best_large	7.569149817461224	9.567324744631332
Portuguese	4572915610	manual_output_funchead_two_coarse_lambda09_best_large	6.1511478309801735	8.116201344488802
Korean	8609572867	manual_output_funchead_two_coarse_lambda09_best_large	7.643527380006277	11.49759799644139
Gothic	4762537530	manual_output_funchead_two_coarse_lambda09_best_large	6.7852526276870915	8.825787391059318
Urdu	3070740224	manual_output_funchead_two_coarse_lambda09_best_large	6.004117709666263	7.628547693550096
Lithuanian	4556509089	manual_output_funchead_two_coarse_lambda09_best_large	9.17023263006854	11.731744464335998
Polish	9522525503	manual_output_funchead_two_coarse_lambda09_best_large	8.257737934331297	11.854465293437853
Bulgarian	1638685578	manual_output_funchead_two_coarse_lambda09_best_large	7.335289660166925	10.603778708797304
Coptic	2464551016	manual_output_funchead_two_coarse_lambda09_best_large	5.065829247867359	6.706220577464384
Dutch	6170861758	manual_output_funchead_two_coarse_lambda09_best_large	6.744147364320212	9.198405216010235
Ancient_Greek	5584517038	manual_output_funchead_two_coarse_lambda09_best_large	7.3296946017694085	10.459754194628038
Belarusian	532707348	manual_output_funchead_two_coarse_lambda09_best_large	9.222609501130592	11.57636167337966
Turkish	4031801034	manual_output_funchead_two_coarse_lambda09_best_large	8.974215535986561	11.14720304222238
Afrikaans	2846162986	manual_output_funchead_two_coarse_lambda09_best_large	6.410848034584757	8.997901290800021
Portuguese	9549591685	manual_output_funchead_two_coarse_lambda09_best_large	6.096712596648139	8.038672614325243
Hungarian	5449734832	manual_output_funchead_two_coarse_lambda09_best_large	8.51555046238495	8.515599778400734
Norwegian	2623706403	manual_output_funchead_two_coarse_lambda09_best_large	6.807468071445222	6.807477405134019
Swedish	5300064062	manual_output_funchead_two_coarse_lambda09_best_large	6.78107357165148	9.45088263654865
Coptic	1634291040	manual_output_funchead_two_coarse_lambda09_best_large	4.855391414348896	6.432717069366275
Czech	2331880029	manual_output_funchead_two_coarse_lambda09_best_large	6.977602913204353	10.64184743084843
Persian	7052714991	manual_output_funchead_two_coarse_lambda09_best_large	7.089748005076447	8.875973118687202
Italian	1068152483	manual_output_funchead_two_coarse_lambda09_best_large	6.350715956620939	8.166951757027475
Serbian	1084280849	manual_output_funchead_two_coarse_lambda09_best_large	7.777466467581051	7.777484950500251
Slovak	4572185098	manual_output_funchead_two_coarse_lambda09_best_large	8.986338985778177	13.129124902391053
Afrikaans	4418056942	manual_output_funchead_two_coarse_lambda09_best_large	6.336865055441932	8.910659775438903
Urdu	8761231290	manual_output_funchead_two_coarse_lambda09_best_large	5.971341801379766	7.64750403557431
Lithuanian	6343132952	manual_output_funchead_two_coarse_lambda09_best_large	9.142062930271049	11.839225491436393
Turkish	6562935437	manual_output_funchead_two_coarse_lambda09_best_large	9.056907430529565	11.203503255271395
Gothic	6118902839	manual_output_funchead_two_coarse_lambda09_best_large	6.854232745843536	8.888319076688113
Danish	8015690102	manual_output_funchead_two_coarse_lambda09_best_large	9.089296473710704	9.08929782536747
Coptic	589750799	manual_output_funchead_two_coarse_lambda09_best_large	4.871906019617154	6.40323537220361
Latin	8078552324	manual_output_funchead_two_coarse_lambda09_best_large	7.708009379227796	11.594408638151592
Serbian	7392364811	manual_output_funchead_two_coarse_lambda09_best_large	7.607313620525858	7.60734149924132
Telugu	7308909058	manual_output_funchead_two_coarse_lambda09_best_large	7.911535031587174	9.504384785254025
Portuguese	1058558034	manual_output_funchead_two_coarse_lambda09_best_large	6.088191303062485	8.03266788052519
Turkish	4164831056	manual_output_funchead_two_coarse_lambda09_best_large	9.03425211885968	11.279919772612983
Swedish	1415069738	manual_output_funchead_two_coarse_lambda09_best_large	6.806074265671995	9.518021198187393
Latin	6935517048	manual_output_funchead_two_coarse_lambda09_best_large	7.590574554867001	11.362120055011868
Korean	7193607338	manual_output_funchead_two_coarse_lambda09_best_large	7.650547864973607	11.569622556545742
Galician	8515847732	manual_output_funchead_two_coarse_lambda09_best_large	6.249407177757502	8.988199929213565
