Language	Model	Type	UAS	Pars
Indonesian	9474277	manual_output_funchead_RANDOM5	0.748332550493	1.202815867287836
Coptic	197928	manual_output_funchead_RANDOM5	0.746268656716	1.1796403254214438
Lithuanian	5293904	manual_output_funchead_RANDOM5	0.46885617214	2.5777051370519204
Norwegian	6506543	manual_output_funchead_RANDOM5	0.839347967971	0.7510012886826081
Italian	5300617	manual_output_funchead_RANDOM5	0.831417624521	0.7391083361037796
Polish	4976804	manual_output_funchead_RANDOM5	0.845956951716	0.6785466756288085
Greek	9097290	manual_output_funchead_RANDOM5	0.792854104636	0.9283225628218972
Norwegian	7151382	manual_output_funchead_RANDOM5	0.834588261513	0.8251744449336947
Old_Church_Slavonic	4451422	manual_output_funchead_RANDOM5	0.741485148515	1.147483482124782
German	3311886	manual_output_funchead_RANDOM5	0.830055001398	0.7250103360288372
Belarusian	996727	manual_output_funchead_RANDOM5	0.53453689168	2.1915480525377595
Estonian	9839	manual_output_funchead_RANDOM5	0.711103456195	1.2335328143545565
Gothic	6216429	manual_output_funchead_RANDOM5	0.764583745304	1.2011051510359567
Norwegian	1755541	manual_output_funchead_RANDOM5	0.844728505707	0.7464918317884218
Catalan	6494605	manual_output_funchead_RANDOM5	0.811661040898	0.7701034253794036
Russian	290160	manual_output_funchead_RANDOM5	0.728976927747	1.1394375558234593
English	2072554	manual_output_funchead_RANDOM5	0.817225509533	0.8361715044437594
Ukrainian	2434110	manual_output_funchead_RANDOM5	0.718272900763	1.243486620130316
Slovak	701473	manual_output_funchead_RANDOM5	0.770126820103	0.9072176133371285
Telugu	1115230	manual_output_funchead_RANDOM5	0.847784200385	0.9025127699379747
Latvian	2500423	manual_output_funchead_RANDOM5	0.626793815387	1.7290282708695062
Croatian	4926352	manual_output_funchead_RANDOM5	0.752495936847	1.0912237568689882
Serbian	2560379	manual_output_funchead_RANDOM5	0.746515580737	1.1451311986507167
Tamil	4082312	manual_output_funchead_RANDOM5	0.573345259392	2.052371727972423
Italian	3940836	manual_output_funchead_RANDOM5	0.820295870583	0.7658902707253177
Swedish	6038102	manual_output_funchead_RANDOM5	0.777254802188	1.0170482087240456
Spanish	6465735	manual_output_funchead_RANDOM5	0.806767069288	0.809388408088037
Old_Church_Slavonic	2736979	manual_output_funchead_RANDOM5	0.748910891089	1.1914274659959396
Persian	322589	manual_output_funchead_RANDOM5	0.824765063571	0.8628563353078282
Romanian	1610709	manual_output_funchead_RANDOM5	0.740359378155	1.218036351979553
Polish	4066764	manual_output_funchead_RANDOM5	0.86934264107	0.6308240160545406
French	1635560	manual_output_funchead_RANDOM5	0.839548211349	0.7070295189527984
Hebrew	2673927	manual_output_funchead_RANDOM5	0.765989092712	1.0412290629149075
Vietnamese	8493637	manual_output_funchead_RANDOM5	0.617966136064	1.6058903851712631
Estonian	7971479	manual_output_funchead_RANDOM5	0.731542082903	1.1541863202857072
Turkish	1206857	manual_output_funchead_RANDOM5	0.50941090198	2.1377168603585655
Swedish	7666260	manual_output_funchead_RANDOM5	0.778654115253	1.0225295542139026
Marathi	9181215	manual_output_funchead_RANDOM5	0.733918128655	1.5341165358560127
Japanese	1225283	manual_output_funchead_RANDOM5	0.806343104277	0.8543131317558453
Korean	8370196	manual_output_funchead_RANDOM5	0.551877590832	1.9366695793394169
Urdu	1378277	manual_output_funchead_RANDOM5	0.802680887864	0.9207882050410854
Persian	3129978	manual_output_funchead_RANDOM5	0.763059701493	1.0113465114151199
English	9172338	manual_output_funchead_RANDOM5	0.800359075507	0.8890202352160576
French	5756273	manual_output_funchead_RANDOM5	0.824090254934	0.7303026741655662
Vietnamese	325737	manual_output_funchead_RANDOM5	0.602757781608	1.6577991797234386
Swedish	4605915	manual_output_funchead_RANDOM5	0.765169825722	1.04734464380793
Spanish	661713	manual_output_funchead_RANDOM5	0.804682367211	0.8285966407818868
Slovenian	3656831	manual_output_funchead_RANDOM5	0.766585444347	1.0260656897618652
Bulgarian	3903770	manual_output_funchead_RANDOM5	0.85185452968	0.6703641003731852
Croatian	9689576	manual_output_funchead_RANDOM5	0.741815648944	1.104715167106042
Vietnamese	6606299	manual_output_funchead_RANDOM5	0.582074419548	1.7346808123054338
Old_Church_Slavonic	2443724	manual_output_funchead_RANDOM5	0.752574257426	1.0702137653780455
Hebrew	9370419	manual_output_funchead_RANDOM5	0.773326722856	1.029039508562367
Hindi	8929157	manual_output_funchead_RANDOM5	0.819839844107	0.6568754703442573
English	8031440	manual_output_funchead_RANDOM5	0.818919739038	0.8688617564671102
French	5263743	manual_output_funchead_RANDOM5	0.82572214227	0.7706878369510952
Afrikaans	9311446	manual_output_funchead_RANDOM5	0.780158069884	0.9889346464303091
Bulgarian	9059878	manual_output_funchead_RANDOM5	0.847516448558	0.6249560338367773
Swedish	468484	manual_output_funchead_RANDOM5	0.809099775262	0.9295499738843994
Romanian	3640890	manual_output_funchead_RANDOM5	0.721650178343	1.2249164430151172
Bulgarian	5646728	manual_output_funchead_RANDOM5	0.842816860675	0.6374441753817297
Telugu	6354841	manual_output_funchead_RANDOM5	0.832369942197	0.8592054850793298
Ukrainian	3782200	manual_output_funchead_RANDOM5	0.738907442748	1.1582031431714541
Basque	1577881	manual_output_funchead_RANDOM5	0.73495788207	1.284037454583489
Catalan	1814244	manual_output_funchead_RANDOM5	0.809129445011	0.7718560724283128
Urdu	2892100	manual_output_funchead_RANDOM5	0.8400115307	0.8160563428658304
Afrikaans	9505671	manual_output_funchead_RANDOM5	0.757903494176	1.041204488565045
Coptic	4429181	manual_output_funchead_RANDOM5	0.737083811711	1.1916014658186658
German	7763827	manual_output_funchead_RANDOM5	0.847953761536	0.7217031060688047
Polish	2389034	manual_output_funchead_RANDOM5	0.822222222222	0.6540347317057061
Dutch	202317	manual_output_funchead_RANDOM5	0.831433054393	0.7662053096618613
Gothic	5754790	manual_output_funchead_RANDOM5	0.758058137236	1.1931533632434967
Danish	854673	manual_output_funchead_RANDOM5	0.758740087122	1.023198071750305
Tamil	4597818	manual_output_funchead_RANDOM5	0.523255813953	2.059260142297352
Russian	1668797	manual_output_funchead_RANDOM5	0.694472905282	1.2106513325492532
Arabic	1865607	manual_output_funchead_RANDOM5	0.719247932027	1.2004010008661412
Latvian	8072044	manual_output_funchead_RANDOM5	0.647347467827	1.6424469018289307
Chinese	9648394	manual_output_funchead_RANDOM5	0.611662075298	1.6592220461401401
Russian	8765219	manual_output_funchead_RANDOM5	0.685716454159	1.2264191486473939
Bulgarian	8483158	manual_output_funchead_RANDOM5	0.853011351312	0.6098809796794532
Portuguese	2121307	manual_output_funchead_RANDOM5	0.806788092755	0.7326021269990065
Marathi	6370172	manual_output_funchead_RANDOM5	0.640350877193	1.7888419195922494
Ancient_Greek	4582552	manual_output_funchead_RANDOM5	0.755701688836	1.1265162134612379
Lithuanian	2131166	manual_output_funchead_RANDOM5	0.499433748584	2.5468883881617512
Galician	2171717	manual_output_funchead_RANDOM5	0.710908541775	1.3364609108048175
German	8544345	manual_output_funchead_RANDOM5	0.848792765918	0.7048564418515522
Latin	403035	manual_output_funchead_RANDOM5	0.708116981006	1.4945304020378187
Ancient_Greek	2039748	manual_output_funchead_RANDOM5	0.705753997908	1.2453173997530114
Galician	2922815	manual_output_funchead_RANDOM5	0.716372422504	1.362024112750748
Indonesian	3919388	manual_output_funchead_RANDOM5	0.715735086895	1.3022672031674938
Arabic	9377512	manual_output_funchead_RANDOM5	0.642371774979	1.4192112717646694
Marathi	1844126	manual_output_funchead_RANDOM5	0.614035087719	1.7404004063522607
Arabic	6281149	manual_output_funchead_RANDOM5	0.673543858147	1.2793015473270293
Swedish	6579857	manual_output_funchead_RANDOM5	0.770088623161	1.0368860715047117
Turkish	5969499	manual_output_funchead_RANDOM5	0.552676607187	2.0321392654585857
Coptic	9413370	manual_output_funchead_RANDOM5	0.762342135476	1.0987756610874742
Old_Church_Slavonic	2626434	manual_output_funchead_RANDOM5	0.781485148515	1.0738838635458805
Hebrew	1431753	manual_output_funchead_RANDOM5	0.777887952405	1.025092644708016
Polish	5698772	manual_output_funchead_RANDOM5	0.822105875509	0.6637967884713928
Chinese	4822372	manual_output_funchead_RANDOM5	0.67520661157	1.5493822135872748
Turkish	167699	manual_output_funchead_RANDOM5	0.553165485211	1.9987687441283408
Hungarian	3375083	manual_output_funchead_RANDOM5	0.68477498246	1.3680612618189316
Vietnamese	5857450	manual_output_funchead_RANDOM5	0.687620399473	1.4790073728073105
Urdu	7400439	manual_output_funchead_RANDOM5	0.757206687806	1.0467759177333582
Gothic	8405049	manual_output_funchead_RANDOM5	0.795530947202	1.0997059742452506
Korean	4684954	manual_output_funchead_RANDOM5	0.553462570105	1.9387416066090906
Catalan	5638864	manual_output_funchead_RANDOM5	0.819687573593	0.7666698481455657
Japanese	7909567	manual_output_funchead_RANDOM5	0.786448822681	0.8462987902300797
Belarusian	6113009	manual_output_funchead_RANDOM5	0.649136577708	1.7992687741853004
Portuguese	8126902	manual_output_funchead_RANDOM5	0.843938056648	0.652355447948376
Dutch	1445206	manual_output_funchead_RANDOM5	0.824843096234	0.7963808741966052
Ancient_Greek	7412033	manual_output_funchead_RANDOM5	0.713973994919	1.1969324052681252
Lithuanian	4371041	manual_output_funchead_RANDOM5	0.532276330691	2.462399110113643
Slovenian	5192675	manual_output_funchead_RANDOM5	0.788699370144	0.9921755778899681
Belarusian	2113519	manual_output_funchead_RANDOM5	0.559654631083	2.1458739201352586
Finnish	1331720	manual_output_funchead_RANDOM5	0.719259208544	1.1476194632513692
Basque	3549060	manual_output_funchead_RANDOM5	0.703319294023	1.296754339207046
Tamil	776914	manual_output_funchead_RANDOM5	0.618962432916	1.9922459705571156
German	3214280	manual_output_funchead_RANDOM5	0.849724993008	0.7065567428294239
Marathi	8848350	manual_output_funchead_RANDOM5	0.722222222222	1.3891463893198828
Vietnamese	3040116	manual_output_funchead_RANDOM5	0.611477238163	1.5847959566295213
Finnish	1473017	manual_output_funchead_RANDOM5	0.728296590442	1.154665373960505
Czech	670159	manual_output_funchead_RANDOM5	0.797100917656	0.827560789951143
Czech	670159	manual_output_funchead_RANDOM5	0.800286117785	0.8107819275204899
Basque	3087646	manual_output_funchead_RANDOM5	0.7456377858	1.1737551538821354
Russian	1840434	manual_output_funchead_RANDOM5	0.738558743169	1.143295920419755
Chinese	1769768	manual_output_funchead_RANDOM5	0.630027548209	1.6473562054069246
German	5339119	manual_output_funchead_RANDOM5	0.844318075883	0.6981130289189067
French	5207339	manual_output_funchead_RANDOM5	0.833393297697	0.7096020002329744
Danish	1751105	manual_output_funchead_RANDOM5	0.814252205964	0.8187705885960538
Swedish	8542189	manual_output_funchead_RANDOM5	0.747360386719	1.0771565592906172
Polish	1718294	manual_output_funchead_RANDOM5	0.833624200116	0.6426312431198973
Italian	3350159	manual_output_funchead_RANDOM5	0.845998297148	0.7208790746761312
Galician	867128	manual_output_funchead_RANDOM5	0.717141209742	1.314991734820671
Urdu	9597270	manual_output_funchead_RANDOM5	0.749783799366	1.026935637237772
Italian	2149245	manual_output_funchead_RANDOM5	0.820295870583	0.7771568071507885
Danish	342655	manual_output_funchead_RANDOM5	0.820507092595	0.8341859355660427
Ancient_Greek	5752770	manual_output_funchead_RANDOM5	0.756957106561	1.143742826462077
Catalan	9560958	manual_output_funchead_RANDOM5	0.814526257948	0.7920943255518639
Hungarian	8761488	manual_output_funchead_RANDOM5	0.671845244061	1.3869027778382315
Estonian	9178527	manual_output_funchead_RANDOM5	0.744057871168	1.0992925718712443
Turkish	7136503	manual_output_funchead_RANDOM5	0.497433390369	2.0653001371979625
Portuguese	3379446	manual_output_funchead_RANDOM5	0.821605284977	0.7403945102002393
Old_Church_Slavonic	2732904	manual_output_funchead_RANDOM5	0.762871287129	1.140160715768833
Coptic	9883886	manual_output_funchead_RANDOM5	0.787600459242	1.0314839354338794
Serbian	2029442	manual_output_funchead_RANDOM5	0.797393767705	0.9811671024949287
Urdu	6628357	manual_output_funchead_RANDOM5	0.778322283079	0.9747889803066897
Irish	3734393	manual_output_funchead_RANDOM5	0.505992010652	2.6400863557088337
Latvian	1205852	manual_output_funchead_RANDOM5	0.693083973706	1.5658764116532957
Slovenian	5225639	manual_output_funchead_RANDOM5	0.783642131396	1.0556532183678242
Marathi	4772030	manual_output_funchead_RANDOM5	0.701754385965	1.5449172823052657
Romanian	7882215	manual_output_funchead_RANDOM5	0.714583753954	1.2290418477773715
Latvian	4421132	manual_output_funchead_RANDOM5	0.644199611147	1.6480080902593002
Romanian	6587208	manual_output_funchead_RANDOM5	0.721448280503	1.2359746484289869
Indonesian	8489005	manual_output_funchead_RANDOM5	0.697510568342	1.352098626449893
Bulgarian	7086819	manual_output_funchead_RANDOM5	0.872677319066	0.5723396355241664
Old_Church_Slavonic	8077037	manual_output_funchead_RANDOM5	0.785742574257	1.0214662241463615
Finnish	9713535	manual_output_funchead_RANDOM5	0.745549774065	1.1048988864288973
German	7895327	manual_output_funchead_RANDOM5	0.844411298592	0.6894208627566383
Latin	9904385	manual_output_funchead_RANDOM5	0.681384208234	1.504377991169734
Latvian	1580986	manual_output_funchead_RANDOM5	0.644940283307	1.633141020019566
Spanish	4868891	manual_output_funchead_RANDOM5	0.810848031536	0.7898378311338005
Tamil	3614134	manual_output_funchead_RANDOM5	0.59481216458	1.900154970199776
