Language	Model	Type	UAS	Pars	LAS	ParsU
Hungarian	5786187046	manual_output_funchead_two_coarse_lambda09_best_large	0.74411145635	1.2053088930119873	0.690187431092	0.8886710895831974
Serbian	8779005273	manual_output_funchead_two_coarse_lambda09_best_large	0.832521246459	0.8616182591759787	0.777563739377	0.5830014148852642
Vietnamese	9864186953	manual_output_funchead_two_coarse_lambda09_best_large	0.698671803711	1.3979758013700432	0.639359221332	0.9568197769747899
Vietnamese	1171173532	manual_output_funchead_two_coarse_lambda09_best_large	0.74044408395	1.2749989982503647	0.67819121971	0.8403638478624982
Urdu	6465959954	manual_output_funchead_two_coarse_lambda09_best_large	0.848299221678	0.7628763283783574	0.79576246757	0.5099171242510493
Lithuanian	257509430	manual_output_funchead_two_coarse_lambda09_best_large	0.488108720272	2.4805005765852273	0.434881087203	1.7167950410940098
Slovenian	25393398	manual_output_funchead_two_coarse_lambda09_best_large	0.801894165785	0.909600103966346	0.764148774769	0.6539716342252828
Korean	7169100329	manual_output_funchead_two_coarse_lambda09_best_large	0.657827359181	1.6916154979409546	0.481833699098	1.0126805984299523
Slovak	7284773621	manual_output_funchead_two_coarse_lambda09_best_large	0.83597933302	0.7352831144409037	0.799436355096	0.5301380692484682
Ancient_Greek	542477161	manual_output_funchead_two_coarse_lambda09_best_large	0.780301898072	1.0187269055029144	0.726797190256	0.7094078142107415
English	4910096554	manual_output_funchead_two_coarse_lambda09_best_large	0.874222424518	0.6784505291945028	0.823901279523	0.41485988679972413
Slovenian	1131642226	manual_output_funchead_two_coarse_lambda09_best_large	0.836118924529	0.815900615954	0.789933601107	0.541288571378
Dutch	5266995269	manual_output_funchead_two_coarse_lambda09_best_large	0.861976987448	0.6886755819599998	0.820292887029	0.45018699295101805
Catalan	5306277338	manual_output_funchead_two_coarse_lambda09_best_large	0.874479943481	0.5537669679639955	0.845925896852	0.4186033894176975
Turkish	8151228474	manual_output_funchead_two_coarse_lambda09_best_large	0.663651918846	1.7777937694826735	0.510877536055	1.0465724969428898
Swedish	5945751659	manual_output_funchead_two_coarse_lambda09_best_large	0.817114022813	0.8808517428796234	0.778738922105	0.6371492800827129
Latin	8298287341	manual_output_funchead_two_coarse_lambda09_best_large	0.764664500352	1.268488554582177	0.67555525778	0.7531850097035727
Finnish	2319061700	manual_output_funchead_two_coarse_lambda09_best_large	0.809051074901	0.8996001561137237	0.730076680816	0.5538800973820104
Danish	5500305980	manual_output_funchead_two_coarse_lambda09_best_large	0.843516139841	0.7197012520896301	0.807550541718	0.5145435255891742
German	3150957569	manual_output_funchead_two_coarse_lambda09_best_large	0.878717255523	0.5660556215625158	0.84562319381	0.37708969886676125
Indonesian	3375856929	manual_output_funchead_two_coarse_lambda09_best_large	0.826491310474	0.964101751705132	0.777548144669	0.6293307032143919
Bulgarian	6688858397	manual_output_funchead_two_coarse_lambda09_best_large	0.896536765238	0.49759590847271057	0.844841298532	0.3262260165522064
Galician	845646266	manual_output_funchead_two_coarse_lambda09_best_large	0.809450591692	1.084894147357452	0.752642706131	0.6839597222701659
Spanish	3508122133	manual_output_funchead_two_coarse_lambda09_best_large	0.85717895588	0.6739067290863697	0.816609390004	0.47939769204403027
Tamil	4192998455	manual_output_funchead_two_coarse_lambda09_best_large	0.62969588551	1.8680081171298497	0.559928443649	1.334511530420648
Polish	6951943963	manual_output_funchead_two_coarse_lambda09_best_large	0.858755090169	0.5680400243396326	0.827108784177	0.4339778471436869
Ukrainian	6204132549	manual_output_funchead_two_coarse_lambda09_best_large	0.808563931298	0.9536538987299641	0.758229961832	0.6589420798540343
Portuguese	5245130517	manual_output_funchead_two_coarse_lambda09_best_large	0.879536762149	0.5664232970910117	0.839311027307	0.38691099076333674
Greek	9770309800	manual_output_funchead_two_coarse_lambda09_best_large	0.818587834964	0.8022602794146041	0.788068906848	0.6092502728567282
Hindi	2868111645	manual_output_funchead_two_coarse_lambda09_best_large	0.886064001461	0.5055719116763984	0.841001126572	0.34056008223243345
Italian	3185031035	manual_output_funchead_two_coarse_lambda09_best_large	0.877394636015	0.5841692916861795	0.836047254151	0.3860072741525231
Afrikaans	2869394950	manual_output_funchead_two_coarse_lambda09_best_large	0.846505823627	0.7461301997279168	0.812811980033	0.5559483897467818
Dutch	6955889391	manual_output_funchead_two_coarse_lambda09_best_large	0.859937238494	0.6773502162747304	0.815690376569	0.45394885829926535
Old_Church_Slavonic	3901401544	manual_output_funchead_two_coarse_lambda09_best_large	0.837920792079	0.9416395770205129	0.72396039604	0.5246642318574509
Polish	5790044463	manual_output_funchead_two_coarse_lambda09_best_large	0.878184991274	0.5174694323276211	0.845840605003	0.3843454402709437
Basque	6601537573	manual_output_funchead_two_coarse_lambda09_best_large	0.790012033694	1.0912546594124743	0.687224227838	0.6430673566428332
Ukrainian	7364747851	manual_output_funchead_two_coarse_lambda09_best_large	0.794847328244	1.020950082462025	0.74856870229	0.7484117770524881
Finnish	3529350779	manual_output_funchead_two_coarse_lambda09_best_large	0.80662056689	0.9217249681390378	0.727098452691	0.5838362275921578
Latin	1542884737	manual_output_funchead_two_coarse_lambda09_best_large	0.817996047034	1.1866626319188471	0.675957254363	0.5998619369360547
Old_Church_Slavonic	4613178219	manual_output_funchead_two_coarse_lambda09_best_large	0.828613861386	0.9450907082014744	0.744257425743	0.5791154951152235
Catalan	7875549067	manual_output_funchead_two_coarse_lambda09_best_large	0.861272470367	0.5841089056569222	0.836349006986	0.4524935008976259
Irish	4619624644	manual_output_funchead_two_coarse_lambda09_best_large	0.625379541409	2.2280361913733553	0.519945555439	1.4809552364081766
Arabic	6427878818	manual_output_funchead_two_coarse_lambda09_best_large	0.82364712303	0.8955194004520486	0.768515446928	0.6264598136356444
Russian	5457228368	manual_output_funchead_two_coarse_lambda09_best_large	0.816105039466	0.8994144567994725	0.751641241651	0.5856346772983952
Indonesian	4418369424	manual_output_funchead_two_coarse_lambda09_best_large	0.827430718647	0.9465898513457986	0.772757162987	0.5987053272028717
Gothic	4762537530	manual_output_funchead_two_coarse_lambda09_best_large	0.815503262804	1.0448465366855733	0.707336365434	0.6195736704594961
Czech	2331880029	manual_output_funchead_two_coarse_lambda09_best_large	0.852374109464	0.642526567971	0.815336788522	0.584043192868
Serbian	7392364811	manual_output_funchead_two_coarse_lambda09_best_large	0.82821529745	0.8751767324388195	0.769065155807	0.5812057914679855
Telugu	3951998013	manual_output_funchead_two_coarse_lambda09_best_large	0.869430378748	0.839628070286	0.769735244172	0.394020379699
Coptic	2061526880	manual_output_funchead_two_coarse_lambda09_best_large	0.806199409026	1.01824581657	0.744694326239	0.601458656343
Czech	9341244952	manual_output_funchead_two_coarse_lambda09_best_large	0.861375400531	0.616890065064	0.832977644478	0.519942772832
Estonian	453495948	manual_output_funchead_two_coarse_lambda09_best_large	0.818234010793	0.9332519760702902	0.730967964175	0.5719607252521101
Afrikaans	1658885477	manual_output_funchead_two_coarse_lambda09_best_large	0.862520798669	0.7005846543786133	0.82612312812	0.5022410462283453
Telugu	6994226783	manual_output_funchead_two_coarse_lambda09_best_large	0.805394990366	1.1026402337473022	0.684007707129	0.5133840918311264
Romanian	4119230459	manual_output_funchead_two_coarse_lambda09_best_large	0.819839827714	0.9600395382200776	0.742378356552	0.5951798687360514
Marathi	5529731670	manual_output_funchead_two_coarse_lambda09_best_large	0.751461988304	1.527753924765782	0.637426900585	0.8179297070754202
Japanese	313937142	manual_output_funchead_two_coarse_lambda09_best_large	0.871984622778	0.643083147427487	0.785776069198	0.3836389948003055
Belarusian	1452304414	manual_output_funchead_two_coarse_lambda09_best_large	0.697802197802	1.6273495256432933	0.636577708006	1.0928525658941344
Russian	1654461679	manual_output_funchead_two_coarse_lambda09_best_large	0.807936778992	0.93002901877388	0.744896023072	0.6041760549789524
Galician	8753749998	manual_output_funchead_two_coarse_lambda09_best_large	0.836495428462	0.9744161720026601	0.769006891628	0.5734531052118275
Chinese	4863208342	manual_output_funchead_two_coarse_lambda09_best_large	0.763728191001	1.2391046069979776	0.645270890725	0.7402039696471859
German	7233494255	manual_output_funchead_two_coarse_lambda09_best_large	0.864174512911	0.6280856825792634	0.824275193437	0.4048380045218693
Hindi	612057196	manual_output_funchead_two_coarse_lambda09_best_large	0.878939195567	0.5098681581402197	0.835094236215	0.3468860250419071
Bulgarian	1170573905	manual_output_funchead_two_coarse_lambda09_best_large	0.881570385366	0.5548457533312882	0.833200780855	0.3938513761051616
Korean	8621284411	manual_output_funchead_two_coarse_lambda09_best_large	0.718422336016	1.6244046664389131	0.502590831505	0.8238213172886893
Latvian	2453933183	manual_output_funchead_two_coarse_lambda09_best_large	0.749004721785	1.363247633201084	0.654383853347	0.8401245048074587
Hungarian	9615205925	manual_output_funchead_two_coarse_lambda09_best_large	0.766362634058	1.1597708890107588	0.709832615015	0.8355266545331943
Lithuanian	5160005496	manual_output_funchead_two_coarse_lambda09_best_large	0.608154020385	2.1068696273682748	0.503963759909	1.2996116985956108
Urdu	1945516561	manual_output_funchead_two_coarse_lambda09_best_large	0.846497549726	0.7779851651614391	0.797131738253	0.5341281708309512
Gothic	6737090998	manual_output_funchead_two_coarse_lambda09_best_large	0.785940280799	1.0858290902187355	0.699723156021	0.7075129596287021
Chinese	2045095097	manual_output_funchead_two_coarse_lambda09_best_large	0.785583103765	1.2008269461061671	0.663544536272	0.6579960786278254
Japanese	1461148279	manual_output_funchead_two_coarse_lambda09_best_large	0.881210956271	0.6660222890341528	0.783661701105	0.34922351247126643
Italian	9363890371	manual_output_funchead_two_coarse_lambda09_best_large	0.878352490421	0.589439759233141	0.840304384845	0.3968475017809218
Croatian	8107510327	manual_output_funchead_two_coarse_lambda09_best_large	0.82075690736	0.8490498718688773	0.776642674716	0.599748480791426
Persian	1681609021	manual_output_funchead_two_coarse_lambda09_best_large	0.873065229409	0.6955978996009705	0.809494195688	0.45183463117870726
Danish	3243028224	manual_output_funchead_two_coarse_lambda09_best_large	0.835697531554	0.7526569474506389	0.798838378197	0.5459634221147375
French	6912153951	manual_output_funchead_two_coarse_lambda09_best_large	0.880679481908	0.5523731741927086	0.847938939145	0.39770486286234746
Arabic	9788252482	manual_output_funchead_two_coarse_lambda09_best_large	0.814861582253	0.8827392905977655	0.760971224946	0.62744869560931
Turkish	1035393965	manual_output_funchead_two_coarse_lambda09_best_large	0.579076020533	1.9401223138757862	0.470545098998	1.3260756473477444
Coptic	6041088033	manual_output_funchead_two_coarse_lambda09_best_large	0.818599311137	0.9836808805761327	0.752009184845	0.633879087275123
English	6448967977	manual_output_funchead_two_coarse_lambda09_best_large	0.871896019825	0.6641313709988975	0.823193243312	0.41027757375626056
Greek	2209324319	manual_output_funchead_two_coarse_lambda09_best_large	0.847871802193	0.778989647732	0.802989166222	0.564857958595
Norwegian	4098986604	manual_output_funchead_two_coarse_lambda09_best_large	0.882678807367	0.6389037310262546	0.840207580509	0.37079738698926196
Marathi	5456841289	manual_output_funchead_two_coarse_parser_best_balanced	0.743673158011	1.38787190467	0.648864855604	0.762133954725
Irish	5715619308	manual_output_funchead_two_coarse_parser_best_balanced	0.599308972882	2.3224507359706497	0.517956234949	1.5640348233099246
German	1374342029	manual_output_funchead_two_coarse_parser_best_balanced	0.896056679407	0.5363993262204451	0.858767595786	0.33557945455988736
Coptic	136183421	manual_output_funchead_two_coarse_parser_best_balanced	0.841561423651	0.8528137699744731	0.776119402985	0.5270077746990217
Old_Church_Slavonic	7043806087	manual_output_funchead_two_coarse_parser_best_balanced	0.801089108911	0.993025411650686	0.730495049505	0.6553361370657931
Ukrainian	2037596885	manual_output_funchead_two_coarse_parser_best_balanced	0.806536259542	0.9482165109508365	0.759303435115	0.6609286914032152
Estonian	1396102380	manual_output_funchead_two_coarse_parser_best_balanced	0.810425996096	0.9246333924154557	0.747387759789	0.6248443890198293
Japanese	6152468146	manual_output_funchead_two_coarse_parser_best_balanced	0.873522345026	0.6277900591428208	0.79317635752	0.37353516834851125
Italian	936402650	manual_output_funchead_two_coarse_parser_best_balanced	0.89107066837	0.5714932490646103	0.852756492124	0.37908712964982316
Hindi	9749585504	manual_output_funchead_two_coarse_parser_best_balanced	0.876746947599	0.5028544643825384	0.845416070396	0.3694788195439858
Serbian	8298185581	manual_output_funchead_two_coarse_parser_best_balanced	0.808271954674	0.953889951341213	0.761699716714	0.6741291163123025
Turkish	7002253353	manual_output_funchead_two_coarse_parser_best_balanced	0.703495477878	1.6843225845233412	0.538132485945	0.8920513523350541
Romanian	2009868706	manual_output_funchead_two_coarse_parser_best_balanced	0.812784357201	0.927226126242	0.755396989947	0.554981243476
Latin	7604711832	manual_output_funchead_two_coarse_parser_best_balanced	0.800743693679	1.1959692657898389	0.695923084654	0.6462186972925856
Vietnamese	446385011	manual_output_funchead_two_coarse_parser_best_balanced	0.751193511323	1.27977927844	0.681698737982	0.836502000638
Bulgarian	4754721	manual_output_funchead_two_coarse_parser_best_balanced	0.892308607789	0.486107804051	0.853222712927	0.302260852834
Basque	9663209710	manual_output_funchead_two_coarse_parser_best_balanced	0.772412755716	1.1101947093626796	0.686020858404	0.6943547817905696
Persian	3552621256	manual_output_funchead_two_coarse_parser_best_balanced	0.863322277501	0.7082635537325315	0.803758982863	0.47505509166377496
Korean	4262227409	manual_output_funchead_two_coarse_parser_best_balanced	0.696976350332	1.61101136175	0.517471444671	0.777142546506
Chinese	4334711614	manual_output_funchead_two_coarse_parser_best_balanced	0.792224824365	1.18425796367	0.668902450833	0.62614552134
Slovenian	2436250560	manual_output_funchead_two_coarse_parser_best_balanced	0.839363707416	0.8299897320325016	0.79398648338	0.5498408694485621
Czech	402572728	manual_output_funchead_two_coarse_parser_best_balanced	0.859807512801	0.61079332929	0.82855642368	0.520376600152
Hungarian	4696208851	manual_output_funchead_two_coarse_parser_best_balanced	0.745518177685	1.16229933036	0.696976793209	0.848040622531
Indonesian	241325047	manual_output_funchead_two_coarse_parser_best_balanced	0.820479098168	0.9774117862411148	0.772193518084	0.6368806681312715
Urdu	3562307529	manual_output_funchead_two_coarse_parser_best_balanced	0.863000864803	0.7146433692701477	0.813779187086	0.48089700776618644
Arabic	5735612693	manual_output_funchead_two_coarse_parser_best_balanced	0.825177369474	0.8615754199295393	0.768986291988	0.5932991610357743
Catalan	9709466151	manual_output_funchead_two_coarse_parser_best_balanced	0.878090901955	0.5431774008046215	0.846259518016	0.4035620995176457
Galician	5269691	manual_output_funchead_two_coarse_parser_best_balanced	0.82073529008	1.038646270607492	0.759616704648	0.6431431329504655
English	9187031691	manual_output_funchead_two_coarse_parser_best_balanced	0.867330092526	0.670606205996	0.817832943629	0.401647380356
Norwegian	839137900	manual_output_funchead_two_coarse_parser_best_balanced	0.890622263965	0.5946144079617989	0.851700918512	0.3401272554617636
Tamil	1107378819	manual_output_funchead_two_coarse_parser_best_balanced	0.611386504394	1.84111661283	0.56386168807	1.12420247737
Finnish	8612658986	manual_output_funchead_two_coarse_parser_best_balanced	0.785464877448	0.9531211904976347	0.715185540189	0.6347549783886418
Swedish	691847957	manual_output_funchead_two_coarse_parser_best_balanced	0.83742581309	0.788595971721	0.801237981006	0.507627381738
Portuguese	8382174320	manual_output_funchead_two_coarse_parser_best_balanced	0.883012006859	0.562084559755	0.844894235687	0.353057120648
Telugu	5199296536	manual_output_funchead_two_coarse_parser_best_balanced	0.841554282307	0.931342833738	0.754464758216	0.365944134759
Russian	9125867	manual_output_funchead_two_coarse_parser_best_balanced	0.821242282135	0.885177494296	0.753669461122	0.568907507597
Croatian	9809338784	manual_output_funchead_two_coarse_parser_best_balanced	0.826638805046	0.8501518314794974	0.781363671542	0.5889322098983754
Belarusian	3293490198	manual_output_funchead_two_coarse_parser_best_balanced	0.624803767661	1.8036219036934702	0.584772370487	1.333226480139668
Afrikaans	5112822742	manual_output_funchead_two_coarse_parser_best_balanced	0.858731043353	0.708653419714	0.824056594145	0.513435018106
French	6711492589	manual_output_funchead_two_coarse_parser_best_balanced	0.890830592105	0.5332582416835258	0.857216282895	0.3612188153391272
Dutch	7588115277	manual_output_funchead_two_coarse_parser_best_balanced	0.881485355649	0.6066790154975329	0.832635983264	0.36216167470900085
Lithuanian	4799235779	manual_output_funchead_two_coarse_parser_best_balanced	0.605889014723	2.0802060599235284	0.510758776897	1.3456532444851315
Slovak	2713340704	manual_output_funchead_two_coarse_parser_best_balanced	0.840582433067	0.746897818449799	0.809769844998	0.5400851610514299
Polish	1460649719	manual_output_funchead_two_coarse_parser_best_balanced	0.898196625945	0.49710816065192986	0.858522396742	0.338092991333496
Ancient_Greek	1196562	manual_output_funchead_two_coarse_parser_best_balanced	0.841697803019	0.8852614002294773	0.761530413989	0.5079548498330282
Danish	2172427738	manual_output_funchead_two_coarse_parser_best_balanced	0.833463643471	0.751186114415821	0.80732715291	0.570535573921536
Greek	5980328342	manual_output_funchead_two_coarse_parser_best_balanced	0.846341982135	0.7282620221946859	0.808911101659	0.5319185978501262
Latvian	112566049	manual_output_funchead_two_coarse_parser_best_balanced	0.753726506805	1.3588188559399106	0.642347930747	0.8345397955377326
Hebrew	3053545950	manual_output_funchead_two_coarse_parser_best_balanced	0.843034209222	0.8447795306448306	0.780961824492	0.5423563785108529
Gothic	9351871	manual_output_funchead_two_coarse_parser_best_balanced	0.837255289697	0.9322682277520278	0.739766660075	0.5393714521839752
Spanish	4303719988	manual_output_funchead_two_coarse_parser_best_balanced	0.872454136554	0.5997447842337553	0.833906099965	0.41482321079457973
Spanish	4303719988	manual_output_funchead_two_coarse_parser_best_balanced	0.871557082933	0.6072297749532843	0.833211199272	0.4219852679907483
Marathi	4315863726	manual_output_funchead_langmod_coarse_best_balanced	0.627851160804	1.87834314811	0.528998440598	0.975244953699
Latin	5893160314	manual_output_funchead_langmod_coarse_best_balanced	0.791196274832	1.2610504836565861	0.661820374527	0.6792552028723543
Galician	5829637116	manual_output_funchead_langmod_coarse_best_balanced	0.754156600704	1.25493327439	0.707544145865	0.906134973233
Norwegian	8465037986	manual_output_funchead_langmod_coarse_best_balanced	0.853754192739	0.741974017697	0.803866433453	0.493704300626
English	9521003471	manual_output_funchead_langmod_coarse_best_balanced	0.801016537703	0.8557595166025457	0.768902038133	0.631553356990867
Hindi	5208902332	manual_output_funchead_langmod_coarse_best_balanced	0.863136741467	0.5740304402107552	0.819931187772	0.41109172669150446
German	2678929526	manual_output_funchead_langmod_coarse_best_balanced	0.829034398636	0.752870481085	0.793685554083	0.576368244849
Romanian	2185023806	manual_output_funchead_langmod_coarse_best_balanced	0.750656167979	1.1666854240586406	0.691769298069	0.8199019061258708
Dutch	3295010960	manual_output_funchead_langmod_coarse_best_balanced	0.852615062762	0.6926366656223725	0.812552301255	0.4756332243960273
Greek	7558825885	manual_output_funchead_langmod_coarse_best_balanced	0.810524965351	0.908532429059	0.764901816936	0.745644174808
Hungarian	6523716726	manual_output_funchead_langmod_coarse_best_balanced	0.71429520611	1.29996530114	0.658045004645	0.981736066288
Latvian	9859590518	manual_output_funchead_langmod_coarse_best_balanced	0.650380399818	1.605420766	0.575856664541	1.05686582122
Bulgarian	1034053658	manual_output_funchead_langmod_coarse_best_balanced	0.841876943099	0.6705892220873195	0.792712023715	0.49629979761585774
Slovenian	9638263698	manual_output_funchead_langmod_coarse_best_balanced	0.845102824915	0.853262431754	0.762504408453	0.597203947528
Swedish	2486520636	manual_output_funchead_langmod_coarse_best_balanced	0.794940037111	1.00639582779	0.726997877664	0.737303377415
Old_Church_Slavonic	9724758322	manual_output_funchead_langmod_coarse_best_balanced	0.799306930693	1.0854951697056836	0.684752475248	0.6424376139664414
French	8083539524	manual_output_funchead_langmod_coarse_best_balanced	0.869307668586	0.6122182702896871	0.830103824013	0.43886446645851
Ukrainian	8881679248	manual_output_funchead_langmod_coarse_best_balanced	0.767652671756	1.0839269486120866	0.718988549618	0.7876913681171323
Catalan	8978861646	manual_output_funchead_langmod_coarse_best_balanced	0.843256927545	0.6653632991906658	0.815271999372	0.5231777860408947
Spanish	4047513575	manual_output_funchead_langmod_coarse_best_balanced	0.861335725476	0.6693200785712831	0.820159700814	0.4660195058872793
Urdu	2105939435	manual_output_funchead_langmod_coarse_best_balanced	0.80988757567	0.8830310236689474	0.765926780052	0.6422905291869063
Japanese	189216316	manual_output_funchead_langmod_coarse_best_balanced	0.796444017299	0.8107564973006278	0.744065353196	0.6171280696465383
Tamil	3234472513	manual_output_funchead_langmod_coarse_best_balanced	0.639534883721	1.929688000721667	0.55366726297	1.362082888913709
Vietnamese	8617334717	manual_output_funchead_langmod_coarse_best_balanced	0.60012260424	1.73272864832	0.519678045622	1.28154631622
Finnish	944103956	manual_output_funchead_langmod_coarse_best_balanced	0.775581327193	1.12192572155	0.661663969697	0.826416167988
Polish	4349938573	manual_output_funchead_langmod_coarse_best_balanced	0.871451725166	0.551617241382	0.837572916371	0.437348077539
Czech	8174370200	manual_output_funchead_langmod_coarse_best_balanced	0.828444706247	0.72980098081	0.791537049802	0.588430227079
Arabic	4398950641	manual_output_funchead_langmod_coarse_best_balanced	0.757803721816	1.1119744623094785	0.708846536614	0.8481052880427544
Belarusian	6681396101	manual_output_funchead_langmod_coarse_best_balanced	0.62715855573	1.8598352549027424	0.576923076923	1.362016571559936
Telugu	8250608376	manual_output_funchead_langmod_coarse_best_balanced	0.796112275609	0.965341413142	0.694975002205	0.47614684531
Basque	2775660060	manual_output_funchead_langmod_coarse_best_balanced	0.733726481007	1.31080768164	0.61088453077	0.885956314446
Turkish	8884411876	manual_output_funchead_langmod_coarse_best_balanced	0.564531899291	2.0565941947446538	0.417501833293	1.3352939948945894
Italian	2594725024	manual_output_funchead_langmod_coarse_best_balanced	0.837750106428	0.7148609243495102	0.803693060877	0.533022434959365
Danish	2862952304	manual_output_funchead_langmod_coarse_best_balanced	0.787333854574	0.9130786382911006	0.756171115827	0.7124365066584563
Hebrew	2403537206	manual_output_funchead_langmod_coarse_best_balanced	0.785820525533	1.016472033007522	0.724541398116	0.7273848323699089
Chinese	9211633685	manual_output_funchead_langmod_coarse_best_balanced	0.667860422406	1.5433869584313875	0.568411386593	1.0803603700369844
Afrikaans	852052707	manual_output_funchead_langmod_coarse_best_balanced	0.799708818636	0.9906697497143722	0.759567387687	0.7514294442936109
Persian	5256241782	manual_output_funchead_langmod_coarse_best_balanced	0.805210060807	0.8791676266968349	0.759950248756	0.6920603659928602
Lithuanian	4794511304	manual_output_funchead_langmod_coarse_best_balanced	0.494903737259	2.512685963683598	0.409966024915	1.7451835094464865
Croatian	9170449058	manual_output_funchead_langmod_coarse_best_balanced	0.74266697624	1.1388164602670403	0.686479374661	0.8419989031282485
Estonian	208121164	manual_output_funchead_langmod_coarse_best_balanced	0.752515635754	1.23532230827	0.641453796234	0.876660792931
Indonesian	4664742886	manual_output_funchead_langmod_coarse_best_balanced	0.752090183185	1.1575870614703578	0.716298731799	0.8643233092864839
Serbian	7403297293	manual_output_funchead_langmod_coarse_best_balanced	0.787315266055	0.992487620397	0.741733280453	0.752843109568
Coptic	8542725903	manual_output_funchead_langmod_coarse_best_balanced	0.796785304248	1.0108433979660718	0.726750861079	0.6590895461160198
Korean	9614101303	manual_output_funchead_langmod_coarse_best_balanced	0.647098268715	1.7742751551761595	0.464155084126	1.0332382677481309
Gothic	7907315126	manual_output_funchead_langmod_coarse_best_balanced	0.750076693947	1.25618057218	0.623800948839	0.84722504216
Ancient_Greek	1878067553	manual_output_funchead_langmod_coarse_best_balanced	0.765057539979	1.1958337636008922	0.659094305784	0.761105164176875
Irish	1580489262	manual_output_funchead_langmod_coarse_best_balanced	0.581509789551	2.376792946057524	0.481939063972	1.6538483047844814
Slovak	693888951	manual_output_funchead_langmod_coarse_best_balanced	0.806669798027	0.7693730044667292	0.784593705965	0.6010323080841842
Portuguese	8015625621	manual_output_funchead_langmod_coarse_best_balanced	0.877263366231	0.593666973113918	0.83660969804	0.4131310882463845
Russian	4052951187	manual_output_funchead_langmod_coarse_best_balanced	0.810939860404	0.956599546969	0.729439062086	0.676552953483
Serbian	6540054	manual_output_funchead_RANDOM	0.743909348442	1.163757677186312	0.683626062323	0.8633105446056334
Portuguese	6231403	manual_output_funchead_RANDOM	0.848484848485	0.692171996865531	0.802588996764	0.5019222938092045
Norwegian	1583012	manual_output_funchead_RANDOM	0.823365542272	0.7970942029942291	0.79246724717	0.5602250982974769
Indonesian	1550386	manual_output_funchead_RANDOM	0.698449976515	1.3409622705503492	0.662658525129	1.041564201771121
Ancient_Greek	6207048	manual_output_funchead_RANDOM	0.730354207144	1.2406469453843858	0.652787326259	0.8611809849649993
Ancient_Greek	6909776	manual_output_funchead_RANDOM	0.745269765356	1.186134438948716	0.659183978479	0.7869333225967032
Latin	1101535	manual_output_funchead_RANDOM	0.741583196543	1.3924227258930741	0.626076178352	0.8378034279752283
Hebrew	9010571	manual_output_funchead_RANDOM	0.818046603867	0.8958845420585863	0.770649479425	0.6176777385991579
Basque	1798476	manual_output_funchead_RANDOM	0.719263939029	1.2229370172906964	0.648215002006	0.8426378893770944
Gothic	4165603	manual_output_funchead_RANDOM	0.752521257663	1.204300593688645	0.664623294443	0.8188737545745137
Catalan	650252	manual_output_funchead_RANDOM	0.830245702174	0.6756427776171092	0.811543292252	0.5681927807887034
Italian	8560492	manual_output_funchead_RANDOM	0.824180502341	0.7742052476523265	0.787409535973	0.5767490457364375
Latvian	6872334	manual_output_funchead_RANDOM	0.644107027127	1.7145837324657391	0.558651976669	1.1866004294614507
