Language	Model	Type	Surp	FullSurp
Lithuanian	2201008	manual_output_funchead_RANDOM2	9.132567688099389	11.679221292143886
Gothic	5743670	manual_output_funchead_RANDOM2	6.94237040693857	9.059832454920642
Indonesian	8241904	manual_output_funchead_RANDOM2	7.88792881361607	7.88794287082294
Chinese	5383658	manual_output_funchead_RANDOM2	7.785982600300546	9.762829731712657
Spanish	2526955	manual_output_funchead_RANDOM2	6.398039475799555	7.42285831062567
Old_Church_Slavonic	5142427	manual_output_funchead_RANDOM2	6.883369524122775	8.908393781825064
Turkish	6939375	manual_output_funchead_RANDOM2	9.05753721586002	11.406039799375487
Turkish	4968554	manual_output_funchead_RANDOM2	9.08996576267027	11.34482675418807
Indonesian	145965	manual_output_funchead_RANDOM2	7.837098491052656	7.8371179422783985
Ancient_Greek	925566	manual_output_funchead_RANDOM2	7.312415908418557	10.408595402052951
Afrikaans	9425921	manual_output_funchead_RANDOM2	6.542900165241112	9.258056030096123
Portuguese	6777674	manual_output_funchead_RANDOM2	6.344971406909047	8.492621898689384
Tamil	2279960	manual_output_funchead_RANDOM2	9.071021487759776	12.94110343537305
Chinese	811323	manual_output_funchead_RANDOM2	7.804926102132946	9.823172104260154
Marathi	4903759	manual_output_funchead_RANDOM2	7.616662530731737	7.616874955829821
Chinese	8700156	manual_output_funchead_RANDOM2	7.872635723495834	9.905330483512774
Slovak	5561302	manual_output_funchead_RANDOM2	9.142328827724931	13.311890548806394
Gothic	1084257	manual_output_funchead_RANDOM2	6.816558996142258	8.826057379754019
Irish	1616842	manual_output_funchead_RANDOM2	8.374569714889706	11.414924642070503
Swedish	3553361	manual_output_funchead_RANDOM2	7.009872533129407	9.975754751213971
Coptic	6966416	manual_output_funchead_RANDOM2	5.451982282076268	7.529265420285263
Russian	8564291	manual_output_funchead_RANDOM2	7.398545239299467	7.600257088928405
Persian	7862341	manual_output_funchead_RANDOM2	6.981913443321238	8.839571868369472
Latvian	6893232	manual_output_funchead_RANDOM2	8.620336409016069	13.558244022461134
Ancient_Greek	515705	manual_output_funchead_RANDOM2	7.370901467874505	10.455983319817472
Japanese	4521564	manual_output_funchead_RANDOM2	6.444016260524009	6.444030511820078
Slovenian	2265959	manual_output_funchead_RANDOM2	7.378866999997468	11.225027196614898
Portuguese	6095384	manual_output_funchead_RANDOM2	6.199420825269874	8.2866190353245
German	2706588	manual_output_funchead_RANDOM2	7.174921866667605	9.35523939685845
Russian	2700935	manual_output_funchead_RANDOM2	7.3628337901839105	7.5700974770955645
Serbian	1065044	manual_output_funchead_RANDOM2	7.72506315912848	7.725082960612143
Croatian	6137653	manual_output_funchead_RANDOM2	8.019005793682258	8.019014409152856
Indonesian	9933441	manual_output_funchead_RANDOM2	7.87468135654615	7.874705111648767
German	127807	manual_output_funchead_RANDOM2	7.172547187279805	9.252774417338513
Lithuanian	420644	manual_output_funchead_RANDOM2	9.287760475094114	11.911038584403576
Hebrew	3800486	manual_output_funchead_RANDOM2	6.75310713358552	8.530938376544869
Dutch	1857467	manual_output_funchead_RANDOM2	6.888016178908643	9.564260048518063
Old_Church_Slavonic	7624663	manual_output_funchead_RANDOM2	6.8334219976919695	8.852118734659786
Chinese	9893802	manual_output_funchead_RANDOM2	7.789763845928882	9.762077206137862
Korean	6919521	manual_output_funchead_RANDOM2	7.841583734238685	12.051162938594993
Afrikaans	9473101	manual_output_funchead_RANDOM2	6.568308364965354	9.28230066076712
Italian	7816457	manual_output_funchead_RANDOM2	6.586717587980933	8.544419233521891
Persian	6825524	manual_output_funchead_RANDOM2	7.103723777831852	8.93608610882934
Turkish	4598574	manual_output_funchead_RANDOM2	9.047683309379563	11.309803087133814
Japanese	1617144	manual_output_funchead_RANDOM2	6.517732306232377	6.517743616536321
Urdu	7266873	manual_output_funchead_RANDOM2	6.126607007150406	7.879387313109453
French	6768370	manual_output_funchead_RANDOM2	6.296019023347574	6.348405414049797
German	4385782	manual_output_funchead_RANDOM2	7.198007823591794	9.2608606667721
Polish	8682181	manual_output_funchead_RANDOM2	8.317184389237637	12.033835746007735
Coptic	9411797	manual_output_funchead_RANDOM2	5.3043409089363305	7.4673630192510725
Greek	223509	manual_output_funchead_RANDOM2	7.2417537191231265	9.130715181547203
Finnish	9055655	manual_output_funchead_RANDOM2	8.163916262316047	11.019337393729124
Spanish	7603125	manual_output_funchead_RANDOM2	6.3899708263771196	7.440974772314966
Irish	6827777	manual_output_funchead_RANDOM2	8.362283321652514	11.120753575854618
Chinese	8020511	manual_output_funchead_RANDOM2	7.78693243294708	9.777249225374753
Russian	7499745	manual_output_funchead_RANDOM2	7.496948562816418	7.703041755378468
Arabic	8294234	manual_output_funchead_RANDOM2	7.1690687538337245	10.384060300432967
Lithuanian	7840447	manual_output_funchead_RANDOM2	9.744662352282592	12.46581337668679
Serbian	2674200	manual_output_funchead_RANDOM2	7.762370188036757	7.762390748786554
English	9127542	manual_output_funchead_RANDOM2	6.7188427425362915	9.180872369366014
Galician	6844938	manual_output_funchead_RANDOM2	6.316759836961442	9.180691893864482
Tamil	9651250	manual_output_funchead_RANDOM2	9.049415136279276	12.948134557079117
Marathi	3276545	manual_output_funchead_RANDOM2	7.11562503138675	7.1156977822508996
Estonian	9028408	manual_output_funchead_RANDOM2	8.441180959771232	10.14946474927537
Latin	8858368	manual_output_funchead_RANDOM2	7.812324933351616	11.762681697811553
Hebrew	2058634	manual_output_funchead_RANDOM2	6.805250969382476	8.563303559485982
Polish	9736899	manual_output_funchead_RANDOM2	8.375662687188914	12.198553403404597
Swedish	7266257	manual_output_funchead_RANDOM2	6.942424409651519	9.877632743299307
Ukrainian	1695740	manual_output_funchead_RANDOM2	8.855641440126535	12.92833007044502
Turkish	2228722	manual_output_funchead_RANDOM2	9.290433988718895	11.71105487797458
Finnish	3773448	manual_output_funchead_RANDOM2	8.023328432722884	10.813607070902163
Catalan	8210028	manual_output_funchead_RANDOM2	6.123192192274799	7.812051163527807
Gothic	6966870	manual_output_funchead_RANDOM2	6.819392916340633	8.918555578733725
Norwegian	393463	manual_output_funchead_RANDOM2	6.918784483565324	6.918789030472487
Bulgarian	6579329	manual_output_funchead_RANDOM2	7.455071188311374	10.816422378429749
English	2086490	manual_output_funchead_RANDOM2	6.665415293649604	9.043411059860201
Turkish	6833006	manual_output_funchead_RANDOM2	9.067098575206142	11.281630339829817
Ukrainian	819778	manual_output_funchead_RANDOM2	8.939479797985472	13.105360214394674
Estonian	1016228	manual_output_funchead_RANDOM2	8.42742222426896	10.05383841565912
Old_Church_Slavonic	6323897	manual_output_funchead_RANDOM2	6.902987383415376	8.96080547242541
Slovenian	3694258	manual_output_funchead_RANDOM2	7.601077348680794	11.533074399894307
Slovak	9472847	manual_output_funchead_RANDOM2	9.131753539949473	13.512804598111735
Marathi	6186108	manual_output_funchead_RANDOM2	7.240430369521633	7.240468959615688
Russian	5527159	manual_output_funchead_RANDOM2	7.388680830973055	7.593578036639605
Afrikaans	3132100	manual_output_funchead_RANDOM2	6.570204942972932	9.226903238748699
Italian	1481257	manual_output_funchead_RANDOM2	6.466567767128228	8.421212677247173
Afrikaans	7910984	manual_output_funchead_RANDOM2	6.578134193656741	9.324665808723513
Catalan	3683711	manual_output_funchead_RANDOM2	6.018342160537087	7.623613556428327
Hungarian	7886576	manual_output_funchead_RANDOM2	11.726228743462636	11.726228746142034
Latin	9059505	manual_output_funchead_RANDOM2	7.774013543384055	11.658149619320987
Galician	7870060	manual_output_funchead_RANDOM2	6.323787473158717	9.157138258663087
Hebrew	6648342	manual_output_funchead_RANDOM2	6.683027868206257	8.39051181189612
German	9125700	manual_output_funchead_RANDOM2	7.232570764251346	9.359136300144598
Hungarian	3174480	manual_output_funchead_RANDOM2	8.768551518090142	8.76862798637022
