Language	Model	Type	Surp
Arabic	376593	manual_output_funchead_two_coarse_final	7.074367430261393
Vietnamese	2127165	manual_output_funchead_two_coarse_final	7.597832692898662
Ancient_Greek	8633356	manual_output_funchead_two_coarse_final	7.459722948838709
Lithuanian	5265306	manual_output_funchead_two_coarse_final	9.373453452545089
Japanese	1933940	manual_output_funchead_two_coarse_final	6.272016623300394
Gothic	1123610	manual_output_funchead_two_coarse_final	6.862527871860977
Estonian	1997341	manual_output_funchead_two_coarse_final	8.360721431847
Urdu	301077	manual_output_funchead_two_coarse_final	6.049777603729029
Hungarian	7405987	manual_output_funchead_two_coarse_final	8.676762157974412
Hungarian	1306355	manual_output_funchead_two_coarse_final	8.76920929215467
Old_Church_Slavonic	3225046	manual_output_funchead_two_coarse_final	6.7268522530111285
Ukrainian	5223250	manual_output_funchead_two_coarse_final	8.96235128436446
Urdu	3321627	manual_output_funchead_two_coarse_final	5.909821575587791
Portuguese	2820057	manual_output_funchead_two_coarse_final	5.8905051754350515
Spanish	7581102	manual_output_funchead_two_coarse_final	6.589368035673378
Latin	466387	manual_output_funchead_two_coarse_final	7.749068783332676
Croatian	9959647	manual_output_funchead_two_coarse_final	7.856301278376411
Korean	7406436	manual_output_funchead_two_coarse_final	7.882993088114583
Basque	6590783	manual_output_funchead_two_coarse_final	8.314732076129003
French	9891928	manual_output_funchead_two_coarse_final	5.9145135789594745
Chinese	3673908	manual_output_funchead_two_coarse_final	7.773698468729375
English	5095599	manual_output_funchead_two_coarse_final	6.813963042606336
Croatian	7819812	manual_output_funchead_two_coarse_final	7.818332423681113
Hebrew	2207234	manual_output_funchead_two_coarse_final	6.606360075365046
Tamil	8685300	manual_output_funchead_two_coarse_final	9.152222662364434
Greek	2007991	manual_output_funchead_two_coarse_final	7.107949715873727
Spanish	8350348	manual_output_funchead_two_coarse_final	6.3675879483740845
Spanish	8788802	manual_output_funchead_two_coarse_final	6.243311981023011
Japanese	5026715	manual_output_funchead_two_coarse_final	6.263862166964219
Polish	5498336	manual_output_funchead_two_coarse_final	8.43434407696532
Latvian	3633190	manual_output_funchead_two_coarse_final	8.565980991985928
Slovenian	3475232	manual_output_funchead_two_coarse_final	7.443841235290154
Indonesian	946117	manual_output_funchead_two_coarse_final	7.934406400891263
Bulgarian	4089252	manual_output_funchead_two_coarse_final	7.28285610217647
Indonesian	6072063	manual_output_funchead_two_coarse_final	7.857909258623037
Ancient_Greek	9483137	manual_output_funchead_two_coarse_final	7.4658256551276985
Marathi	727526	manual_output_funchead_two_coarse_final	7.459566082870751
Slovak	6981540	manual_output_funchead_two_coarse_final	9.0633106211084
Bulgarian	3814279	manual_output_funchead_two_coarse_final	7.462111550241836
Finnish	1916092	manual_output_funchead_two_coarse_final	8.21024010157303
Tamil	5537522	manual_output_funchead_two_coarse_final	9.074803270466212
Coptic	7774002	manual_output_funchead_two_coarse_final	5.037469994440986
Hindi	5951285	manual_output_funchead_two_coarse_final	5.645748264422243
Gothic	6664575	manual_output_funchead_two_coarse_final	6.7347340714940955
Old_Church_Slavonic	5232766	manual_output_funchead_two_coarse_final	6.697088045572529
Hebrew	9223292	manual_output_funchead_two_coarse_final	6.6919895297112975
Portuguese	7633728	manual_output_funchead_two_coarse_final	5.964318661624843
Japanese	3386929	manual_output_funchead_two_coarse_final	7.361116440393852
Persian	6854088	manual_output_funchead_two_coarse_final	6.96602815928159
Norwegian	4451149	manual_output_funchead_two_coarse_final	7.088391816169473
Swedish	9836512	manual_output_funchead_two_coarse_final	6.876736004049579
Ukrainian	4046359	manual_output_funchead_two_coarse_final	8.93089832634364
English	2607779	manual_output_funchead_two_coarse_final	6.80969647998749
Catalan	3699031	manual_output_funchead_two_coarse_final	5.901783634726964
Afrikaans	7566073	manual_output_funchead_two_coarse_final	6.404989166064474
Turkish	5620355	manual_output_funchead_two_coarse_final	9.011084170757965
Galician	352352	manual_output_funchead_two_coarse_final	6.30542545240573
Hebrew	1677300	manual_output_funchead_two_coarse_final	6.769164573223782
Hebrew	4076628	manual_output_funchead_two_coarse_final	6.676343257985949
Slovenian	8093707	manual_output_funchead_two_coarse_final	7.375004671911063
Tamil	5605276	manual_output_funchead_two_coarse_final	9.095686728284695
Estonian	562181	manual_output_funchead_two_coarse_final	8.329717918060933
Latvian	5776997	manual_output_funchead_two_coarse_final	8.622596094317682
Croatian	7804417	manual_output_funchead_two_coarse_final	7.961858602511551
Catalan	1896998	manual_output_funchead_two_coarse_final	6.586725432747746
Danish	7885170	manual_output_funchead_two_coarse_final	7.277990930737465
Serbian	132785	manual_output_funchead_two_coarse_final	7.812650622809816
Serbian	1120212	manual_output_funchead_two_coarse_final	7.8857548919524065
English	1511957	manual_output_funchead_two_coarse_final	6.651020355725731
Romanian	9590463	manual_output_funchead_two_coarse_final	7.278988639014734
Tamil	8722399	manual_output_funchead_two_coarse_final	8.991836030922551
Bulgarian	352351	manual_output_funchead_two_coarse_final	7.3190857798125375
Hungarian	5239755	manual_output_funchead_two_coarse_final	8.68249475759596
Bulgarian	7137688	manual_output_funchead_two_coarse_final	7.650809959305888
Slovenian	7617949	manual_output_funchead_two_coarse_final	7.433212225075297
Galician	7520869	manual_output_funchead_two_coarse_final	6.579303374593817
Hungarian	8750891	manual_output_funchead_two_coarse_final	8.631534850947011
Polish	4045063	manual_output_funchead_two_coarse_final	8.374755844629187
English	6461551	manual_output_funchead_two_coarse_final	6.576958379994839
Catalan	8239775	manual_output_funchead_two_coarse_final	5.91900624826382
Dutch	6420912	manual_output_funchead_two_coarse_final	6.765997332366175
Gothic	5612084	manual_output_funchead_two_coarse_final	7.068879228337278
Persian	5644372	manual_output_funchead_two_coarse_final	6.848840277566103
Norwegian	4793788	manual_output_funchead_two_coarse_final	6.8503370199519225
Vietnamese	1319099	manual_output_funchead_two_coarse_final	7.658150821044916
Gothic	5310205	manual_output_funchead_two_coarse_final	6.810733342139946
Norwegian	3299551	manual_output_funchead_two_coarse_final	6.734483096700006
Galician	763996	manual_output_funchead_two_coarse_final	6.140603382378413
Finnish	6101461	manual_output_funchead_two_coarse_final	7.936997048048642
Marathi	6577429	manual_output_funchead_two_coarse_final	7.640749028354784
Slovak	9493630	manual_output_funchead_two_coarse_final	9.006412361506959
French	5783215	manual_output_funchead_two_coarse_final	6.109959853959553
Russian	4672466	manual_output_funchead_two_coarse_final	7.336251560854809
Greek	3469715	manual_output_funchead_two_coarse_final	7.0145319803280355
Greek	6366714	manual_output_funchead_two_coarse_final	7.019001542312733
Lithuanian	2178200	manual_output_funchead_two_coarse_final	9.175154781109516
Ancient_Greek	2855794	manual_output_funchead_two_coarse_final	7.47808001363727
Polish	1634526	manual_output_funchead_two_coarse_final	8.266710393200672
Tamil	1259037	manual_output_funchead_two_coarse_final	9.016422679471201
Urdu	1604319	manual_output_funchead_two_coarse_final	6.014113126478342
Persian	1378904	manual_output_funchead_two_coarse_final	6.934794289878547
Basque	667373	manual_output_funchead_two_coarse_final	8.296288416030539
Finnish	5363739	manual_output_funchead_two_coarse_final	7.8742866295566065
Indonesian	5440965	manual_output_funchead_two_coarse_final	7.9462352677156
Gothic	2266777	manual_output_funchead_two_coarse_final	6.874333181397314
German	8117099	manual_output_funchead_two_coarse_final	7.09513204747164
Vietnamese	4093884	manual_output_funchead_two_coarse_final	7.554397518320789
Lithuanian	1193160	manual_output_funchead_two_coarse_final	9.567231078019644
Irish	9324831	manual_output_funchead_two_coarse_final	8.004557227853747
Hebrew	4769357	manual_output_funchead_two_coarse_final	6.624508653831482
Telugu	1813257	manual_output_funchead_two_coarse_final	8.004397207452346
Chinese	4396583	manual_output_funchead_two_coarse_final	7.732411758871227
Portuguese	3183722	manual_output_funchead_two_coarse_final	5.975661113277544
Afrikaans	1389586	manual_output_funchead_two_coarse_final	6.355121693351566
Arabic	2646226	manual_output_funchead_two_coarse_final	7.33027858447044
Ancient_Greek	2785776	manual_output_funchead_two_coarse_final	7.531458912304429
Galician	5762153	manual_output_funchead_two_coarse_final	6.622919506677237
Latvian	1800075	manual_output_funchead_two_coarse_final	8.62758495883177
Afrikaans	3868674	manual_output_funchead_two_coarse_final	6.252714344283767
Telugu	9591127	manual_output_funchead_two_coarse_final	7.892520773063586
Coptic	5923602	manual_output_funchead_two_coarse_final	5.379997334104868
Ukrainian	822661	manual_output_funchead_two_coarse_final	8.827546833134905
Korean	1754139	manual_output_funchead_two_coarse_final	7.933556237596413
Romanian	5963284	manual_output_funchead_two_coarse_final	7.6877488716114675
Italian	4305266	manual_output_funchead_two_coarse_final	6.751788023077411
Estonian	8440726	manual_output_funchead_two_coarse_final	8.53523895702761
Irish	2933584	manual_output_funchead_two_coarse_final	8.057111752158493
Danish	974689	manual_output_funchead_two_coarse_final	7.25576325927274
Slovenian	7783395	manual_output_funchead_two_coarse_final	7.4423344516973895
Hebrew	9103878	manual_output_funchead_two_coarse_final	6.711497023676268
Finnish	3327257	manual_output_funchead_two_coarse_final	7.911620263030089
Urdu	4557463	manual_output_funchead_two_coarse_final	5.915465672534925
Swedish	5231420	manual_output_funchead_two_coarse_final	6.906282355250992
Catalan	9312532	manual_output_funchead_two_coarse_final	6.474449058021672
Croatian	1562599	manual_output_funchead_two_coarse_final	7.941172564143174
Romanian	2880190	manual_output_funchead_two_coarse_final	6.934874617423311
Spanish	7007168	manual_output_funchead_two_coarse_final	6.722129824587376
Old_Church_Slavonic	1998647	manual_output_funchead_two_coarse_final	6.677027551930952
Slovak	8512676	manual_output_funchead_two_coarse_final	9.044022335609734
Ancient_Greek	8468260	manual_output_funchead_two_coarse_final	7.312292804176715
Chinese	1916540	manual_output_funchead_two_coarse_final	7.838107142522863
Swedish	2011437	manual_output_funchead_two_coarse_final	6.8747533983349225
French	2587429	manual_output_funchead_two_coarse_final	9.31453778541607
Hungarian	794881	manual_output_funchead_two_coarse_final	8.62308616075397
Belarusian	8287707	manual_output_funchead_two_coarse_final	9.195260061570949
Croatian	3982121	manual_output_funchead_two_coarse_final	8.047542455699936
Korean	2383975	manual_output_funchead_two_coarse_final	7.694590658346133
Hindi	3002959	manual_output_funchead_two_coarse_final	5.71033026532429
Coptic	8428095	manual_output_funchead_two_coarse_final	4.903260771396677
Turkish	775453	manual_output_funchead_two_coarse_final	8.997553271499749
Serbian	7320928	manual_output_funchead_two_coarse_final	7.756363223583962
Ukrainian	9931340	manual_output_funchead_two_coarse_final	8.865860245648959
Telugu	6134482	manual_output_funchead_two_coarse_final	7.755568858026301
Coptic	3455218	manual_output_funchead_two_coarse_final	5.154574479912098
Polish	1062933	manual_output_funchead_two_coarse_final	8.10929529259572
Marathi	1429629	manual_output_funchead_two_coarse_final	7.585095463966836
Basque	1844536	manual_output_funchead_two_coarse_final	8.325357840694467
Latin	12613	manual_output_funchead_two_coarse_final	7.819448968898418
Italian	2738949	manual_output_funchead_two_coarse_final	6.983988501762725
Old_Church_Slavonic	9204238	manual_output_funchead_two_coarse_final	6.789426054787035
Basque	9205568	manual_output_funchead_two_coarse_final	8.349194123713412
Basque	7499079	manual_output_funchead_two_coarse_final	8.329219510349866
Japanese	8493289	manual_output_funchead_two_coarse_final	6.217604418248815
Latin	57944	manual_output_funchead_two_coarse_final	7.757338739214176
Belarusian	5579962	manual_output_funchead_two_coarse_final	9.080102889101504
Estonian	8313209	manual_output_funchead_two_coarse_final	8.438730454453152
Norwegian	7559020	manual_output_funchead_two_coarse_final	6.762640335017193
Irish	5541113	manual_output_funchead_two_coarse_final	7.951107201619211
Latin	7981026	manual_output_funchead_two_coarse_final	7.550429214694401
Norwegian	3366030	manual_output_funchead_two_coarse_final	6.789082035733494
Galician	264910	manual_output_funchead_two_coarse_final	6.622614441055177
Slovak	5910830	manual_output_funchead_two_coarse_final	9.108698568617363
Croatian	1974001	manual_output_funchead_two_coarse_final	7.955706970507714
Italian	4816646	manual_output_funchead_two_coarse_final	6.960405484622161
Latvian	5475565	manual_output_funchead_two_coarse_final	8.564883497115352
Czech	1977709	manual_output_funchead_two_coarse_final	7.026292655980794
Bulgarian	6260210	manual_output_funchead_two_coarse_final	7.221431378387503
Swedish	2150398	manual_output_funchead_two_coarse_final	6.974059827128455
Serbian	9425193	manual_output_funchead_two_coarse_final	7.804176689760847
Galician	7859658	manual_output_funchead_two_coarse_final	6.20309782529636
Turkish	1542595	manual_output_funchead_two_coarse_final	9.029980501359358
Old_Church_Slavonic	3109098	manual_output_funchead_two_coarse_final	7.033191079629332
Polish	5001764	manual_output_funchead_two_coarse_final	8.206471998733651
Lithuanian	3783004	manual_output_funchead_two_coarse_final	9.248316243290901
French	7380584	manual_output_funchead_two_coarse_final	6.505561437068356
Hebrew	6301735	manual_output_funchead_two_coarse_final	6.628691758967555
Tamil	645038	manual_output_funchead_two_coarse_final	8.997777790417611
Dutch	3586076	manual_output_funchead_two_coarse_final	6.663224918013001
Japanese	4987181	manual_output_funchead_two_coarse_final	6.3391034040620164
Irish	7938768	manual_output_funchead_two_coarse_final	8.103288579913535
Chinese	9468337	manual_output_funchead_two_coarse_final	7.722609622419373
Basque	3387332	manual_output_funchead_two_coarse_final	8.351123563828937
Polish	8179102	manual_output_funchead_two_coarse_final	8.348076212255261
Latvian	1849610	manual_output_funchead_two_coarse_final	8.604673496032452
Irish	3612962	manual_output_funchead_two_coarse_final	7.931215261183351
Irish	4469944	manual_output_funchead_two_coarse_final	8.24131813961954
Indonesian	8011043	manual_output_funchead_two_coarse_final	7.806089460832652
Catalan	8582290	manual_output_funchead_two_coarse_final	5.81687977920656
Dutch	1131018	manual_output_funchead_two_coarse_final	6.731447503532443
Dutch	1131018	manual_output_funchead_two_coarse_final	6.653747822314711
Greek	1352531	manual_output_funchead_two_coarse_final	7.2809990813152154
Telugu	7140948	manual_output_funchead_two_coarse_final	7.8142185488412546
Serbian	2983857	manual_output_funchead_two_coarse_final	7.586967524943699
Telugu	8655324	manual_output_funchead_two_coarse_final	7.850728316445952
Croatian	6769027	manual_output_funchead_two_coarse_final	7.846702203986058
Coptic	6389587	manual_output_funchead_two_coarse_final	5.037771191157348
Irish	9602686	manual_output_funchead_two_coarse_final	8.35715649230603
Lithuanian	206922	manual_output_funchead_two_coarse_final	9.435878989970789
German	3470656	manual_output_funchead_two_coarse_final	7.08035262484127
Marathi	6090133	manual_output_funchead_two_coarse_final	8.020890204111735
Estonian	5204375	manual_output_funchead_two_coarse_final	8.383474076782477
Russian	6135730	manual_output_funchead_two_coarse_final	7.991255791633828
French	6795196	manual_output_funchead_two_coarse_final	5.845195950753491
Afrikaans	2252776	manual_output_funchead_two_coarse_final	6.351844676261157
Old_Church_Slavonic	3522271	manual_output_funchead_two_coarse_final	6.715268578901975
Turkish	7348655	manual_output_funchead_two_coarse_final	9.105810407455781
Korean	6156811	manual_output_funchead_two_coarse_final	7.732239187648062
Belarusian	8426970	manual_output_funchead_two_coarse_final	9.16487260838281
Japanese	6681443	manual_output_funchead_two_coarse_final	6.1884693115754095
Urdu	2565392	manual_output_funchead_two_coarse_final	6.3577197074476155
Arabic	3839982	manual_output_funchead_two_coarse_final	7.13720558562047
Romanian	9662063	manual_output_funchead_two_coarse_final	7.36858229181438
Basque	4710139	manual_output_funchead_two_coarse_final	8.362370932618417
Vietnamese	4012303	manual_output_funchead_two_coarse_final	7.6155250767453815
Serbian	5873737	manual_output_funchead_two_coarse_final	7.934510307294577
Japanese	2741035	manual_output_funchead_two_coarse_final	6.332396184646788
Gothic	2890917	manual_output_funchead_two_coarse_final	7.034174617295608
Hungarian	1408269	manual_output_funchead_two_coarse_final	8.672524519310315
English	8911149	manual_output_funchead_two_coarse_final	6.8494416318122795
Greek	8664443	manual_output_funchead_two_coarse_final	7.0202815133575145
Danish	4190135	manual_output_funchead_two_coarse_final	7.267697706189238
Persian	8686966	manual_output_funchead_two_coarse_final	7.374486981403758
English	3499577	manual_output_funchead_two_coarse_final	6.715001289938443
Slovak	4999470	manual_output_funchead_two_coarse_final	9.061913065912579
Swedish	4977015	manual_output_funchead_two_coarse_final	6.8592143868592235
Arabic	1011604	manual_output_funchead_two_coarse_final	6.746488059863189
Slovenian	7226396	manual_output_funchead_two_coarse_final	7.3467543715999275
Chinese	9528179	manual_output_funchead_two_coarse_final	7.749533656587067
Hungarian	8208023	manual_output_funchead_two_coarse_final	8.759532562826166
Indonesian	7902820	manual_output_funchead_two_coarse_final	7.813175388601517
Danish	7267193	manual_output_funchead_two_coarse_final	7.2683301071056725
Italian	8596437	manual_output_funchead_two_coarse_final	6.287171627471375
Hindi	1467027	manual_output_funchead_two_coarse_final	5.93462510876797
Japanese	6205901	manual_output_funchead_two_coarse_final	6.217355146195093
German	4838707	manual_output_funchead_two_coarse_final	7.053547986701916
Italian	8642614	manual_output_funchead_two_coarse_final	6.459493828205516
Afrikaans	9986914	manual_output_funchead_two_coarse_final	6.329218595611806
Catalan	2309732	manual_output_funchead_two_coarse_final	5.75553920727058
Indonesian	3601832	manual_output_funchead_two_coarse_final	7.93739466696992
Serbian	4801652	manual_output_funchead_two_coarse_final	7.650024227490631
Greek	6141085	manual_output_funchead_two_coarse_final	7.115112416385531
Czech	4379421	manual_output_funchead_two_coarse_final	7.5933743342824185
Croatian	6445974	manual_output_funchead_two_coarse_final	7.879910098464761
Hindi	5610768	manual_output_funchead_two_coarse_final	5.743488603868505
Polish	9168509	manual_output_funchead_two_coarse_final	8.346659622369092
Ukrainian	9527478	manual_output_funchead_two_coarse_final	9.025971650875489
Portuguese	5266992	manual_output_funchead_two_coarse_final	6.093463918442119
Czech	6849490	manual_output_funchead_two_coarse_final	6.857189784806356
French	8841316	manual_output_funchead_two_coarse_final	6.117216961833039
Spanish	5606228	manual_output_funchead_two_coarse_final	6.309608296777316
French	9463732	manual_output_funchead_two_coarse_final	7.137514101458414
Estonian	7040843	manual_output_funchead_two_coarse_final	8.367427369181256
Persian	5994856	manual_output_funchead_two_coarse_final	6.893727013623817
Danish	8382190	manual_output_funchead_two_coarse_final	7.333780283877048
Czech	3885142	manual_output_funchead_two_coarse_final	7.050706605303591
Dutch	5676348	manual_output_funchead_two_coarse_final	6.909614120524546
Vietnamese	1506986	manual_output_funchead_two_coarse_final	7.554013111619621
Norwegian	1844326	manual_output_funchead_two_coarse_final	6.781945941821982
German	7063705	manual_output_funchead_two_coarse_final	7.206133949490415
Romanian	8935760	manual_output_funchead_two_coarse_final	7.253243198138781
Hindi	4107338	manual_output_funchead_two_coarse_final	5.640651833211098
Latin	3436822	manual_output_funchead_two_coarse_final	7.725034933492024
Gothic	1285200	manual_output_funchead_two_coarse_parser_final	7.079874735881412
Spanish	8738530	manual_output_funchead_two_coarse_parser_final	6.819432709140473
Old_Church_Slavonic	4631699	manual_output_funchead_two_coarse_parser_final	6.831708489233127
German	8236147	manual_output_funchead_two_coarse_parser_final	7.150034785136295
Bulgarian	6143343	manual_output_funchead_two_coarse_parser_final	7.444613705534812
Arabic	1620248	manual_output_funchead_two_coarse_parser_final	7.594465632093611
Latin	2644256	manual_output_funchead_two_coarse_parser_final	7.5905939023779005
Ukrainian	3196817	manual_output_funchead_two_coarse_parser_final	8.905525320756123
Basque	5352247	manual_output_funchead_two_coarse_parser_final	8.43025225008611
Slovak	2846293	manual_output_funchead_two_coarse_parser_final	9.060645064572988
Vietnamese	7633222	manual_output_funchead_two_coarse_parser_final	7.750466752654216
Serbian	3632245	manual_output_funchead_two_coarse_parser_final	7.698380201738113
French	9673909	manual_output_funchead_two_coarse_parser_final	7.141787789256886
Coptic	1056459	manual_output_funchead_two_coarse_parser_final	5.587075764534033
Portuguese	3509859	manual_output_funchead_two_coarse_parser_final	6.049826324536044
Coptic	1481165	manual_output_funchead_two_coarse_parser_final	5.146587275323414
Danish	6952793	manual_output_funchead_two_coarse_parser_final	7.308742622449622
Polish	7630034	manual_output_funchead_two_coarse_parser_final	8.206632774400282
Ukrainian	4896847	manual_output_funchead_two_coarse_parser_final	8.815301819657726
Urdu	9656911	manual_output_funchead_two_coarse_parser_final	6.691108755669439
Greek	1013186	manual_output_funchead_two_coarse_parser_final	7.142189094216902
Croatian	9142948	manual_output_funchead_two_coarse_parser_final	7.901422907292921
Galician	4061212	manual_output_funchead_two_coarse_parser_final	6.164545365853559
Chinese	9955753	manual_output_funchead_two_coarse_parser_final	7.747301019365575
Bulgarian	6732777	manual_output_funchead_two_coarse_parser_final	7.360130849480629
Basque	6070880	manual_output_funchead_two_coarse_parser_final	8.412379958190103
Czech	6441401	manual_output_funchead_two_coarse_parser_final	7.281454128957378
Polish	6505102	manual_output_funchead_two_coarse_parser_final	8.233177682401873
Slovenian	2505932	manual_output_funchead_two_coarse_parser_final	7.488675660574346
Serbian	2500181	manual_output_funchead_two_coarse_parser_final	7.658634650117046
Hungarian	2167112	manual_output_funchead_two_coarse_parser_final	8.802237815291024
Urdu	5465368	manual_output_funchead_two_coarse_parser_final	6.119362334543808
Galician	5948472	manual_output_funchead_two_coarse_parser_final	6.251963890383407
Norwegian	9590268	manual_output_funchead_two_coarse_parser_final	7.087306160408151
Hebrew	3026114	manual_output_funchead_two_coarse_parser_final	6.761785474218211
Swedish	7800013	manual_output_funchead_two_coarse_parser_final	6.967678664727175
Greek	4890831	manual_output_funchead_two_coarse_parser_final	7.186422513197019
Hebrew	8546667	manual_output_funchead_two_coarse_parser_final	6.774643695260596
Persian	7293148	manual_output_funchead_two_coarse_parser_final	6.94827708103093
Ukrainian	2893441	manual_output_funchead_two_coarse_parser_final	8.961299485911734
Vietnamese	2701703	manual_output_funchead_two_coarse_parser_final	7.60706807265813
Korean	1466612	manual_output_funchead_two_coarse_parser_final	7.661275823103405
Turkish	7629326	manual_output_funchead_two_coarse_parser_final	9.099129601821955
Urdu	2307670	manual_output_funchead_two_coarse_parser_final	5.954301717406008
