Language	Model	Type	Surp	FullSurp
Hungarian	4512141	manual_output_funchead_RANDOM4	8.635172678997572	8.635220389356087
Hungarian	4513981	manual_output_funchead_RANDOM4	8.588631490690519	8.588696236583559
Hungarian	6097666	manual_output_funchead_RANDOM4	8.569266079393632	8.56929851889934
Hungarian	7007143	manual_output_funchead_RANDOM4	8.529143363018973	8.52919571888685
Hungarian	7662054	manual_output_funchead_RANDOM4	8.638276960712327	8.638311555714237
Hungarian	8336738	manual_output_funchead_RANDOM4	8.615802576798306	8.615845892058138
Hungarian	8730566	manual_output_funchead_RANDOM4	8.515797695962119	8.515840347483305
Indonesian	122578	manual_output_funchead_RANDOM4	7.919484837168	7.919503694474754
Indonesian	1842708	manual_output_funchead_RANDOM4	7.8774325531189175	7.8774541070859545
Indonesian	3118449	manual_output_funchead_RANDOM4	7.885393611047537	7.88542995018856
Indonesian	3136029	manual_output_funchead_RANDOM4	7.888589890888889	7.8886054870339875
Indonesian	3808702	manual_output_funchead_RANDOM4	7.864488550692263	7.86451127062851
Indonesian	4493101	manual_output_funchead_RANDOM4	7.910943595476192	7.910973908760275
Indonesian	4937371	manual_output_funchead_RANDOM4	7.895850457099658	7.8958743759357635
Indonesian	5668264	manual_output_funchead_RANDOM4	7.831330247019388	7.831352400181737
Indonesian	9589592	manual_output_funchead_RANDOM4	7.898311396877596	7.8983346517050785
Irish	1391574	manual_output_funchead_RANDOM4	8.016445663609588	10.577683050620509
Irish	1547015	manual_output_funchead_RANDOM4	8.14340558254293	10.757289325658764
Irish	216554	manual_output_funchead_RANDOM4	8.276990395938098	11.104211397864157
Irish	3208040	manual_output_funchead_RANDOM4	8.098301068156703	10.749937246982505
Irish	3420558	manual_output_funchead_RANDOM4	8.091686461455406	10.68152302997451
Irish	4050826	manual_output_funchead_RANDOM4	8.007998446492024	10.752635135930845
Irish	5323404	manual_output_funchead_RANDOM4	8.29782048153789	11.035849079779068
Irish	6350303	manual_output_funchead_RANDOM4	8.294642636338255	11.06865798815086
Irish	7027325	manual_output_funchead_RANDOM4	8.312484902444794	11.13148852696231
Irish	718390	manual_output_funchead_RANDOM4	8.066312238663855	10.650766499475273
Irish	8982091	manual_output_funchead_RANDOM4	7.9035163105789055	10.527809811711405
Italian	1439866	manual_output_funchead_RANDOM4	6.67038126974321	8.669822292664854
Italian	2107021	manual_output_funchead_RANDOM4	6.548181006227366	8.476772422839247
Italian	4647655	manual_output_funchead_RANDOM4	6.6000698208555155	8.585535508716497
Italian	4773429	manual_output_funchead_RANDOM4	6.550212461068408	8.528913377751286
Italian	48427	manual_output_funchead_RANDOM4	6.559145056881667	8.497927865153832
Italian	5352902	manual_output_funchead_RANDOM4	6.667427075421775	8.694281642616632
Italian	7070948	manual_output_funchead_RANDOM4	6.612646761931171	8.579613523008266
Italian	7129114	manual_output_funchead_RANDOM4	6.601146699114524	8.650648279969568
Italian	7655747	manual_output_funchead_RANDOM4	6.475234746222498	8.398300053769855
Italian	8393492	manual_output_funchead_RANDOM4	6.459608528907373	8.333928724510612
Italian	9537001	manual_output_funchead_RANDOM4	6.607053874248441	8.604742183437647
Japanese	1465053	manual_output_funchead_RANDOM4	6.449367094090551	6.4493797906911885
Japanese	1927328	manual_output_funchead_RANDOM4	6.280502367203406	6.280517645470209
Japanese	4523782	manual_output_funchead_RANDOM4	6.458300565725297	6.458314411034423
Japanese	4840538	manual_output_funchead_RANDOM4	6.349550284544473	6.349564793439715
Japanese	4952427	manual_output_funchead_RANDOM4	6.524216828934322	6.52423308877384
Japanese	5177623	manual_output_funchead_RANDOM4	6.337563943954614	6.337585398142155
Japanese	6635247	manual_output_funchead_RANDOM4	6.3834543929705045	6.383467231714445
Japanese	6782719	manual_output_funchead_RANDOM4	6.5036333511425894	6.503647651122167
Japanese	6923822	manual_output_funchead_RANDOM4	6.387823128456925	6.387844064023117
Japanese	8223638	manual_output_funchead_RANDOM4	6.462556895109394	6.462572483167256
Japanese	9734055	manual_output_funchead_RANDOM4	6.341589165174425	6.341602761756237
Korean	1764272	manual_output_funchead_RANDOM4	7.764432517652046	11.937096223596443
Korean	1846029	manual_output_funchead_RANDOM4	7.790839665828242	11.925217043803155
Korean	2928530	manual_output_funchead_RANDOM4	7.822980399750825	12.030772259250524
Korean	3039597	manual_output_funchead_RANDOM4	7.686562972979612	11.782179769146072
Korean	5947153	manual_output_funchead_RANDOM4	7.781347349928575	11.922143915422645
Korean	7078600	manual_output_funchead_RANDOM4	7.744143536307595	11.850526014259518
Korean	7600036	manual_output_funchead_RANDOM4	7.7781603081494595	11.936525740498459
Korean	8647791	manual_output_funchead_RANDOM4	7.744734398937147	11.834200154381499
Korean	9169656	manual_output_funchead_RANDOM4	7.759711962216677	11.93894678479812
Latin	1343701	manual_output_funchead_RANDOM4	7.7536763377273115	11.730110988890603
Latin	1853705	manual_output_funchead_RANDOM4	7.760883667027521	11.659491253776098
Latin	2132904	manual_output_funchead_RANDOM4	7.703043508236673	11.597998533712241
Latin	3221925	manual_output_funchead_RANDOM4	7.768716973213331	11.742580980131674
Latin	4620090	manual_output_funchead_RANDOM4	7.771999037477865	11.691023824998458
Latin	7092186	manual_output_funchead_RANDOM4	7.720989945968416	11.66419580034224
Latin	7511085	manual_output_funchead_RANDOM4	7.778048633616062	11.709671106350674
Latin	9031065	manual_output_funchead_RANDOM4	7.7432368913987135	11.604566902512202
Latin	9733710	manual_output_funchead_RANDOM4	7.736042828879219	11.64800328789416
Latvian	1457536	manual_output_funchead_RANDOM4	8.608826742231098	13.590160640395867
Latvian	1607471	manual_output_funchead_RANDOM4	8.654013910947537	13.665576879620017
Latvian	2499439	manual_output_funchead_RANDOM4	8.651244217973264	13.66843240408129
Latvian	4261673	manual_output_funchead_RANDOM4	8.569129985541984	13.519412211715041
Latvian	4929298	manual_output_funchead_RANDOM4	8.664340983013775	13.678930861007336
Latvian	5258786	manual_output_funchead_RANDOM4	8.640379768552132	13.597831521486507
Latvian	6032985	manual_output_funchead_RANDOM4	8.666211705351081	13.710139651244246
Latvian	733852	manual_output_funchead_RANDOM4	8.634466091292053	13.645288502940657
Latvian	7683232	manual_output_funchead_RANDOM4	8.662993666175206	13.671274965272469
Latvian	7959779	manual_output_funchead_RANDOM4	8.646650321226264	13.624846798435655
Latvian	9638438	manual_output_funchead_RANDOM4	8.5475944336502	13.475537563523401
Lithuanian	1263178	manual_output_funchead_RANDOM4	9.230936031623427	11.893676325605421
Lithuanian	2420454	manual_output_funchead_RANDOM4	9.69457030477403	12.389641194403927
Lithuanian	365308	manual_output_funchead_RANDOM4	9.390838423771644	11.970121791706749
Lithuanian	5641335	manual_output_funchead_RANDOM4	9.307861916104654	11.933809940079998
Lithuanian	575343	manual_output_funchead_RANDOM4	9.300216742492598	11.897334805912845
Lithuanian	7857489	manual_output_funchead_RANDOM4	9.170133445046165	11.851224087801846
Lithuanian	8243	manual_output_funchead_RANDOM4	9.78067961262865	12.446753880682271
Lithuanian	8507373	manual_output_funchead_RANDOM4	9.397687064012882	12.161744931269702
Lithuanian	914463	manual_output_funchead_RANDOM4	9.248002197942123	11.904929250331936
Lithuanian	9155436	manual_output_funchead_RANDOM4	9.39388963379504	11.966889156122102
Lithuanian	9253978	manual_output_funchead_RANDOM4	9.221121710699958	11.817869336364897
Marathi	1115641	manual_output_funchead_RANDOM4	7.968785835636987	7.969027108616299
Marathi	379930	manual_output_funchead_RANDOM4	7.031760300097822	7.031863381262539
Marathi	4319311	manual_output_funchead_RANDOM4	7.4952930325367415	7.495529837686507
Marathi	4400141	manual_output_funchead_RANDOM4	7.203112558023819	7.203190715107697
Marathi	5184741	manual_output_funchead_RANDOM4	7.318782858297127	7.319097246442523
Marathi	6483097	manual_output_funchead_RANDOM4	7.5058820764501615	7.506089117143538
Marathi	756235	manual_output_funchead_RANDOM4	7.758709926605224	7.758895428975423
Marathi	9775949	manual_output_funchead_RANDOM4	7.238560470374855	7.238659091897913
Norwegian	422858	manual_output_funchead_RANDOM4	6.933676172073115	6.933682155989535
Norwegian	7183436	manual_output_funchead_RANDOM4	6.913678342257892	6.913684517462248
Norwegian	816475	manual_output_funchead_RANDOM4	6.956251970281587	6.956260832435677
Norwegian	8260824	manual_output_funchead_RANDOM4	6.937317194492287	6.937325535725009
Norwegian	9579427	manual_output_funchead_RANDOM4	6.843958083782718	6.843968988633362
Old_Church_Slavonic	2651892	manual_output_funchead_RANDOM4	6.881752431126022	8.883131978525794
Old_Church_Slavonic	2812069	manual_output_funchead_RANDOM4	6.832362425705743	8.845697019402943
Old_Church_Slavonic	282974	manual_output_funchead_RANDOM4	6.84580103241103	8.791469758515554
Old_Church_Slavonic	2831901	manual_output_funchead_RANDOM4	6.793252126902709	8.772756437500018
Old_Church_Slavonic	3359073	manual_output_funchead_RANDOM4	6.9047535261624375	8.855957524013329
Old_Church_Slavonic	4485877	manual_output_funchead_RANDOM4	6.931723951251439	8.962080573486249
Old_Church_Slavonic	5632035	manual_output_funchead_RANDOM4	6.894573528568541	8.921718310250807
Old_Church_Slavonic	7515600	manual_output_funchead_RANDOM4	6.842834440365968	8.784738054876877
Old_Church_Slavonic	8364767	manual_output_funchead_RANDOM4	7.00096750761134	9.039831988982368
Old_Church_Slavonic	8678213	manual_output_funchead_RANDOM4	6.804362143645457	8.834999388365901
Persian	3266481	manual_output_funchead_RANDOM4	7.078378317641245	8.95089032868631
Persian	5365888	manual_output_funchead_RANDOM4	7.139092814120454	9.087668389926147
Persian	5460928	manual_output_funchead_RANDOM4	7.049198700715875	8.903081888577063
Persian	5542526	manual_output_funchead_RANDOM4	6.999083678796574	8.896452874538442
Persian	5860573	manual_output_funchead_RANDOM4	7.120514948688586	9.064674224833432
Persian	6840144	manual_output_funchead_RANDOM4	7.006466776576395	8.930573409177775
Persian	7092681	manual_output_funchead_RANDOM4	7.036449534157776	8.961210455422492
Persian	8766097	manual_output_funchead_RANDOM4	7.079635094969948	8.968819813231239
Persian	9171802	manual_output_funchead_RANDOM4	7.033301019354981	8.92872251772019
Persian	9293015	manual_output_funchead_RANDOM4	6.96739563341326	8.827157154993863
Polish	1289261	manual_output_funchead_RANDOM4	8.3159679718594	12.036645994848845
Polish	1389448	manual_output_funchead_RANDOM4	8.319801121807155	12.163045001825163
Polish	1397026	manual_output_funchead_RANDOM4	8.365762552518524	12.308298540026062
Polish	2272018	manual_output_funchead_RANDOM4	8.321010472050073	12.106320904251621
Polish	2497365	manual_output_funchead_RANDOM4	8.321145168336635	12.14805183318988
Polish	3350510	manual_output_funchead_RANDOM4	8.400307510178564	12.205289876317268
Polish	6731651	manual_output_funchead_RANDOM4	8.316599203119798	12.161126432770795
Polish	6791773	manual_output_funchead_RANDOM4	8.317473106143687	12.167988897901472
Polish	685310	manual_output_funchead_RANDOM4	8.341017098800327	12.157639506833862
