Language	Model	Type	UAS	Pars
Latvian	7959779	manual_output_funchead_RANDOM4	0.638181649847	1.6758598030557148
Persian	2482695	manual_output_funchead_RANDOM4	0.784273079049	0.9340984960446508
French	8628478	manual_output_funchead_RANDOM4	0.838481702303	0.7300787005814001
Finnish	6240501	manual_output_funchead_RANDOM4	0.724702177187	1.1633703983819241
Urdu	8053227	manual_output_funchead_RANDOM4	0.790573652349	0.94262459864703
Slovenian	7171433	manual_output_funchead_RANDOM4	0.759873109282	1.1036791421082874
Coptic	7871642	manual_output_funchead_RANDOM4	0.822043628014	1.042821284960934
Hindi	5920805	manual_output_funchead_RANDOM4	0.80534664921	0.7044001680175007
Ukrainian	7872357	manual_output_funchead_RANDOM4	0.704914122137	1.2619964056826047
Coptic	8524392	manual_output_funchead_RANDOM4	0.772675086108	1.0346888275015094
Irish	5323404	manual_output_funchead_RANDOM4	0.493009320905	2.7708956004776426
Serbian	3833999	manual_output_funchead_RANDOM4	0.72895184136	1.206767397332124
Chinese	9637990	manual_output_funchead_RANDOM4	0.578879706152	1.7277751101606804
Urdu	7011990	manual_output_funchead_RANDOM4	0.744739117901	1.1107293449000757
Arabic	6329330	manual_output_funchead_RANDOM4	0.645143340218	1.380359892739325
Polish	6731651	manual_output_funchead_RANDOM4	0.835834787667	0.6918322895209826
Lithuanian	2420454	manual_output_funchead_RANDOM4	0.493771234428	2.482519107658758
Lithuanian	914463	manual_output_funchead_RANDOM4	0.440543601359	2.6050098998090285
Russian	452800	manual_output_funchead_RANDOM4	0.719489981785	1.156526760059354
Croatian	5850497	manual_output_funchead_RANDOM4	0.757758687408	1.0657730162139094
Russian	5706850	manual_output_funchead_RANDOM4	0.74196455677	1.1311060502259604
Gothic	6817890	manual_output_funchead_RANDOM4	0.72236503856	1.2164755940366598
Polish	1289261	manual_output_funchead_RANDOM4	0.855613728912	0.620219657669378
Indonesian	3808702	manual_output_funchead_RANDOM4	0.687928604979	1.3797374544148155
Indonesian	5020179	manual_output_funchead_RANDOM4	0.714419915453	1.295957517780682
English	5257886	manual_output_funchead_RANDOM4	0.804404996713	0.8958394910887932
Tamil	2483740	manual_output_funchead_RANDOM4	0.57602862254	2.0430909209686443
Marathi	5184741	manual_output_funchead_RANDOM4	0.719298245614	1.6749728381285194
Ancient_Greek	9661539	manual_output_funchead_RANDOM4	0.752413690031	1.0980843341861886
Indonesian	1842708	manual_output_funchead_RANDOM4	0.688398309065	1.3094169205933908
Hungarian	8730566	manual_output_funchead_RANDOM4	0.729878721058	1.3826128942067701
Polish	1389448	manual_output_funchead_RANDOM4	0.864456079116	0.5756862787606759
Turkish	9794482	manual_output_funchead_RANDOM4	0.503544365681	2.1070131622864956
Persian	5860573	manual_output_funchead_RANDOM4	0.690436705362	1.1592537541047456
Old_Church_Slavonic	5632035	manual_output_funchead_RANDOM4	0.761485148515	1.1030504023438632
Italian	9537001	manual_output_funchead_RANDOM4	0.828277990634	0.7585262023023516
Arabic	4836952	manual_output_funchead_RANDOM4	0.639824931246	1.391501007666219
Arabic	76923	manual_output_funchead_RANDOM4	0.654731457801	1.3435857765867139
Marathi	8188539	manual_output_funchead_RANDOM4	0.657894736842	1.880248775259096
Lithuanian	7857489	manual_output_funchead_RANDOM4	0.474518686297	2.5586093241604106
Indonesian	3136029	manual_output_funchead_RANDOM4	0.731329262565	1.2695898297024535
Portuguese	6866679	manual_output_funchead_RANDOM4	0.836556206371	0.6845140375244559
Romanian	2999009	manual_output_funchead_RANDOM4	0.71741032371	1.211528297789253
Slovak	3628393	manual_output_funchead_RANDOM4	0.777923907938	0.9255614722822125
Polish	1397026	manual_output_funchead_RANDOM4	0.804421175102	0.6985246541820479
Irish	1547015	manual_output_funchead_RANDOM4	0.538948069241	2.634243709798712
Marathi	6483097	manual_output_funchead_RANDOM4	0.754385964912	1.440211952778331
Romanian	8932649	manual_output_funchead_RANDOM4	0.744060838549	1.1835955940976712
Swedish	5413948	manual_output_funchead_RANDOM4	0.797566043336	0.9751015558743433
Gothic	1565803	manual_output_funchead_RANDOM4	0.764385999605	1.1650758859360197
Ukrainian	9848669	manual_output_funchead_RANDOM4	0.755248091603	1.1077340214072464
Hindi	9463983	manual_output_funchead_RANDOM4	0.810279207137	0.7060888595308539
Tamil	2937674	manual_output_funchead_RANDOM4	0.597495527728	1.9878706846766054
Tamil	3784697	manual_output_funchead_RANDOM4	0.608228980322	1.9333696979529529
Latvian	5258786	manual_output_funchead_RANDOM4	0.640866586427	1.6398502323773378
Hebrew	4231140	manual_output_funchead_RANDOM4	0.779970252851	1.0028559877308632
Greek	9525007	manual_output_funchead_RANDOM4	0.741067630795	1.017069815068182
English	6794333	manual_output_funchead_RANDOM4	0.785515602084	0.9195391468544358
Latin	4620090	manual_output_funchead_RANDOM4	0.697799068708	1.4755269121091006
Czech	8567091	manual_output_funchead_RANDOM4	0.769980864345	0.8691411781142245
Hungarian	6097666	manual_output_funchead_RANDOM4	0.712739300391	1.2945489312766776
Irish	216554	manual_output_funchead_RANDOM4	0.525965379494	2.7097863849406236
Bulgarian	6755184	manual_output_funchead_RANDOM4	0.865953293327	0.5754039603970365
Chinese	7557498	manual_output_funchead_RANDOM4	0.595684113866	1.7383380379339661
Vietnamese	3611911	manual_output_funchead_RANDOM4	0.600628611984	1.6410017548740654
Italian	2107021	manual_output_funchead_RANDOM4	0.846530438484	0.7116541225620157
Dutch	1652163	manual_output_funchead_RANDOM4	0.819717573222	0.806116058247234
Spanish	9157081	manual_output_funchead_RANDOM4	0.810506898469	0.7923177810683383
Spanish	6723752	manual_output_funchead_RANDOM4	0.812010410876	0.809651860819581
Portuguese	804476	manual_output_funchead_RANDOM4	0.828746422745	0.7223067721072253
Chinese	4145045	manual_output_funchead_RANDOM4	0.609090909091	1.6649703341519975
Danish	7309084	manual_output_funchead_RANDOM4	0.782195911985	0.9352588085412953
Catalan	4935278	manual_output_funchead_RANDOM4	0.826458120732	0.7154483605816344
Hungarian	8336738	manual_output_funchead_RANDOM4	0.686579132004	1.3685559625196424
Russian	697577	manual_output_funchead_RANDOM4	0.708579993928	1.1874259127842282
Japanese	8223638	manual_output_funchead_RANDOM4	0.754541086016	0.9305972723019117
Gothic	421884	manual_output_funchead_RANDOM4	0.763397271109	1.2150943565915548
Portuguese	606346	manual_output_funchead_RANDOM4	0.82329027254	0.725792077203571
Belarusian	1182783	manual_output_funchead_RANDOM4	0.62715855573	1.9101653855112695
Old_Church_Slavonic	2969440	manual_output_funchead_RANDOM4	0.778118811881	1.1039316058985078
Czech	1144035	manual_output_funchead_RANDOM4	0.775012380096	0.8568234180776835
Danish	4032554	manual_output_funchead_RANDOM4	0.782195911985	0.9448972501182747
Slovenian	121150	manual_output_funchead_RANDOM4	0.778906716933	1.0410656712092585
Hindi	2552057	manual_output_funchead_RANDOM4	0.824437475261	0.6398457460316621
Bulgarian	8004534	manual_output_funchead_RANDOM4	0.847082640445	0.6592872473588692
Coptic	6046577	manual_output_funchead_RANDOM4	0.769230769231	1.1706908759238663
Russian	6624238	manual_output_funchead_RANDOM4	0.734412947784	1.1326119700974304
Slovak	6785515	manual_output_funchead_RANDOM4	0.770502583372	0.9064541494331207
Catalan	7488183	manual_output_funchead_RANDOM4	0.823534029359	0.7514299428559368
Slovak	4927277	manual_output_funchead_RANDOM4	0.809957726632	0.840906260113248
Serbian	459531	manual_output_funchead_RANDOM4	0.721133144476	1.2276656928616272
Tamil	6003615	manual_output_funchead_RANDOM4	0.578711985689	2.038607175107079
Greek	2160322	manual_output_funchead_RANDOM4	0.752764780944	1.0463538122197407
Italian	5352902	manual_output_funchead_RANDOM4	0.835621541081	0.6992308555187545
Catalan	3981442	manual_output_funchead_RANDOM4	0.81748959887	0.7423511989135712
Marathi	5024846	manual_output_funchead_RANDOM4	0.69298245614	1.4955253127025583
Japanese	6635247	manual_output_funchead_RANDOM4	0.776453628063	0.8817176641723619
German	6318990	manual_output_funchead_RANDOM4	0.852242006153	0.6458620886061658
Galician	8120803	manual_output_funchead_RANDOM4	0.720655665687	1.3016872773835957
Basque	5227109	manual_output_funchead_RANDOM4	0.69469514641	1.2999093758380895
Polish	2497365	manual_output_funchead_RANDOM4	0.833973240256	0.6899787584385808
Telugu	3910252	manual_output_funchead_RANDOM4	0.840077071291	0.8513151891888451
Italian	1439866	manual_output_funchead_RANDOM4	0.847115793955	0.6775320489847657
Finnish	7799911	manual_output_funchead_RANDOM4	0.731685608654	1.1259793854916273
Polish	3350510	manual_output_funchead_RANDOM4	0.829784758581	0.6748351015414936
Marathi	379930	manual_output_funchead_RANDOM4	0.672514619883	1.506141613798532
Ukrainian	2292084	manual_output_funchead_RANDOM4	0.692748091603	1.248692950319129
Marathi	9775949	manual_output_funchead_RANDOM4	0.763157894737	1.6772778773168375
Ukrainian	5428125	manual_output_funchead_RANDOM4	0.690839694656	1.245664633682552
Danish	8924674	manual_output_funchead_RANDOM4	0.797944822964	0.9042938608011692
Afrikaans	5508516	manual_output_funchead_RANDOM4	0.773918469218	1.0399343352547898
Coptic	7665963	manual_output_funchead_RANDOM4	0.773823191734	1.0451556010306498
Polish	685310	manual_output_funchead_RANDOM4	0.814310645724	0.741914925483717
Danish	463858	manual_output_funchead_RANDOM4	0.786216910533	0.9389900669736808
Spanish	1562483	manual_output_funchead_RANDOM4	0.85136705918	0.6937976548971688
Serbian	8931820	manual_output_funchead_RANDOM4	0.759320113314	1.1261291466353636
Galician	4230500	manual_output_funchead_RANDOM4	0.719667224953	1.2807186270188253
Bulgarian	5229799	manual_output_funchead_RANDOM4	0.856626418914	0.5845717113823566
Urdu	612941	manual_output_funchead_RANDOM4	0.778898818103	0.9567023246973521
Vietnamese	7657559	manual_output_funchead_RANDOM4	0.631146709926	1.5007899346584168
Slovak	401866	manual_output_funchead_RANDOM4	0.755284170972	0.9840409453680057
English	5595592	manual_output_funchead_RANDOM4	0.794720072827	0.9196348910609538
Belarusian	4722850	manual_output_funchead_RANDOM4	0.532182103611	2.07589082253784
Estonian	6306940	manual_output_funchead_RANDOM4	0.721093122058	1.1583913795325769
Ancient_Greek	9364325	manual_output_funchead_RANDOM4	0.715707667015	1.2768600766282145
Turkish	6328220	manual_output_funchead_RANDOM4	0.508188706918	2.1045406366714605
Galician	2777557	manual_output_funchead_RANDOM4	0.732846434749	1.2818056069751642
