Language	Model	Type	UAS	Pars
Coptic	2515749036	manual_output_funchead_two_coarse_lambda09_best_large	0.810562571757	0.9961257818508915
Telugu	6134024528	manual_output_funchead_two_coarse_lambda09_best_large	0.822736030829	0.9434881214920955
Marathi	7527077331	manual_output_funchead_two_coarse_lambda09_best_large	0.654970760234	1.7793602455429167
Lithuanian	4793638486	manual_output_funchead_two_coarse_lambda09_best_large	0.518686296716	2.391300703634087
Latvian	9624874339	manual_output_funchead_two_coarse_lambda09_best_large	0.655587445607	1.5924354516216013
Russian	3547604473	manual_output_funchead_two_coarse_lambda09_best_large	0.803885853066	0.9092903572774216
Italian	7633747248	manual_output_funchead_two_coarse_lambda09_best_large	0.84168795232	0.722459330361078
Greek	391300779	manual_output_funchead_two_coarse_lambda09_best_large	0.819757549979	0.8517568008486943
Danish	2616466607	manual_output_funchead_two_coarse_lambda09_best_large	0.828995867307	0.7804962176324854
Indonesian	4418369424	manual_output_funchead_two_coarse_lambda09_best_large	0.825551902302	0.9699071684595899
Czech	6682666435	manual_output_funchead_two_coarse_lambda09_best_large	0.854905269336	0.6371773841562632
Bulgarian	204987555	manual_output_funchead_two_coarse_lambda09_best_large	0.84795025667	0.6148372160955078
Lithuanian	4143401014	manual_output_funchead_two_coarse_lambda09_best_large	0.590033975085	2.2169470630442705
Vietnamese	2901261142	manual_output_funchead_two_coarse_lambda09_best_large	0.727364899118	1.3012467454391816
Portuguese	4572915610	manual_output_funchead_two_coarse_lambda09_best_large	0.860253015593	0.6133134667401315
Korean	8609572867	manual_output_funchead_two_coarse_lambda09_best_large	0.665721775177	1.6902235693333933
Gothic	4762537530	manual_output_funchead_two_coarse_lambda09_best_large	0.818172829741	1.0297879288973062
Urdu	3070740224	manual_output_funchead_two_coarse_lambda09_best_large	0.85305563563	0.7673062167118866
Lithuanian	4556509089	manual_output_funchead_two_coarse_lambda09_best_large	0.494903737259	2.396390953798391
Polish	9522525503	manual_output_funchead_two_coarse_lambda09_best_large	0.864107038976	0.5762873316726551
Bulgarian	1638685578	manual_output_funchead_two_coarse_lambda09_best_large	0.852143735088	0.606608385447092
Coptic	2464551016	manual_output_funchead_two_coarse_lambda09_best_large	0.796785304248	1.0193297717929843
Dutch	6170861758	manual_output_funchead_two_coarse_lambda09_best_large	0.854131799163	0.6956512958091922
Ancient_Greek	5584517038	manual_output_funchead_two_coarse_lambda09_best_large	0.777103571962	1.0545882753256173
Belarusian	532707348	manual_output_funchead_two_coarse_lambda09_best_large	0.571428571429	2.0665772840778347
Turkish	4031801034	manual_output_funchead_two_coarse_lambda09_best_large	0.641285749206	1.8221159335366965
Afrikaans	2846162986	manual_output_funchead_two_coarse_lambda09_best_large	0.79534109817	0.9364778172354928
Portuguese	9549591685	manual_output_funchead_two_coarse_lambda09_best_large	0.880472866351	0.5734038806397775
Hungarian	5449734832	manual_output_funchead_two_coarse_lambda09_best_large	0.73509070863	1.2300689553789115
Norwegian	2623706403	manual_output_funchead_two_coarse_lambda09_best_large	0.857017781245	0.6922767166749297
Swedish	5300064062	manual_output_funchead_two_coarse_lambda09_best_large	0.841665606581	0.818790967640458
Coptic	1634291040	manual_output_funchead_two_coarse_lambda09_best_large	0.826636050517	0.9848124507374112
Czech	2331880029	manual_output_funchead_two_coarse_lambda09_best_large	0.84606496341	0.6533387629297778
Persian	7052714991	manual_output_funchead_two_coarse_lambda09_best_large	0.811981757877	0.8365332121806885
Italian	1068152483	manual_output_funchead_two_coarse_lambda09_best_large	0.874201787995	0.603714928459162
Slovak	4572185098	manual_output_funchead_two_coarse_lambda09_best_large	0.807233442931	0.8001902295480372
Afrikaans	4418056942	manual_output_funchead_two_coarse_lambda09_best_large	0.827995008319	0.8144935435443472
Urdu	8761231290	manual_output_funchead_two_coarse_lambda09_best_large	0.815076390891	0.8699285180089659
Lithuanian	6343132952	manual_output_funchead_two_coarse_lambda09_best_large	0.499433748584	2.5290080553272976
Turkish	6562935437	manual_output_funchead_two_coarse_lambda09_best_large	0.65216328526	1.8055385721688515
Gothic	6118902839	manual_output_funchead_two_coarse_lambda09_best_large	0.792070397469	1.0879063928506816
Danish	8015690102	manual_output_funchead_two_coarse_lambda09_best_large	0.833351949067	0.7739665796540243
Coptic	589750799	manual_output_funchead_two_coarse_lambda09_best_large	0.816303099885	0.9485003408964138
Latin	8078552324	manual_output_funchead_two_coarse_lambda09_best_large	0.742052192556	1.3723501619919354
Serbian	7392364811	manual_output_funchead_two_coarse_lambda09_best_large	0.829575070822	0.8922406754885449
Telugu	7308909058	manual_output_funchead_two_coarse_lambda09_best_large	0.867052023121	0.9901631209202585
Portuguese	1058558034	manual_output_funchead_two_coarse_lambda09_best_large	0.881408970553	0.5613277082691738
Turkish	4164831056	manual_output_funchead_two_coarse_lambda09_best_large	0.576387191396	1.94440471253282
Swedish	1415069738	manual_output_funchead_two_coarse_lambda09_best_large	0.84111436204	0.8200511903105279
Latin	6935517048	manual_output_funchead_two_coarse_lambda09_best_large	0.788851294764	1.2120006186595287
Korean	7193607338	manual_output_funchead_two_coarse_lambda09_best_large	0.641977566447	1.6884135279356633
Galician	8515847732	manual_output_funchead_two_coarse_lambda09_best_large	0.8073089701	1.044771091113396
Italian	2158478159	manual_output_funchead_two_coarse_lambda09_best_large	0.882982120051	0.5827549810090334
Norwegian	1314436887	manual_output_funchead_two_coarse_lambda09_best_large	0.872665913179	0.6537717192353169
Polish	8482832695	manual_output_funchead_two_coarse_lambda09_best_large	0.874112856312	0.5281668547352363
Russian	305153601	manual_output_funchead_two_coarse_lambda09_best_large	0.81304075592	0.8917244644801663
Coptic	5251627572	manual_output_funchead_two_coarse_lambda09_best_large	0.815154994259	1.0507971427470753
Hungarian	5224955774	manual_output_funchead_two_coarse_lambda09_best_large	0.742708228927	1.207718898839722
Japanese	3208314050	manual_output_funchead_two_coarse_lambda09_best_large	0.865064872657	0.6715371597735484
Turkish	5355803168	manual_output_funchead_two_coarse_lambda09_best_large	0.565020777316	1.9393505221530996
Swedish	8794742346	manual_output_funchead_two_coarse_lambda09_best_large	0.852817707671	0.7940197022812555
Slovenian	3008242275	manual_output_funchead_two_coarse_lambda09_best_large	0.81522688612	0.8696270479324971
Estonian	9516554508	manual_output_funchead_two_coarse_lambda09_best_large	0.81961189574	0.9381138430026085
French	8192054014	manual_output_funchead_two_coarse_lambda09_best_large	0.863396895559	0.6253061755523959
Finnish	2710299600	manual_output_funchead_two_coarse_lambda09_best_large	0.747227166918	1.0511291800305302
Spanish	9676856852	manual_output_funchead_two_coarse_lambda09_best_large	0.86014807702	0.6681842088063743
Polish	9649884408	manual_output_funchead_two_coarse_lambda09_best_large	0.87620709715	0.537789299794586
Catalan	1134979530	manual_output_funchead_two_coarse_lambda09_best_large	0.859820237067	0.5787119018370862
Persian	1791878826	manual_output_funchead_two_coarse_lambda09_best_large	0.845011055832	0.7632715281134089
Danish	8690418231	manual_output_funchead_two_coarse_lambda09_best_large	0.836702781191	0.7443444742832079
Slovenian	7797405506	manual_output_funchead_two_coarse_lambda09_best_large	0.78897521953	0.9557124905616715
Estonian	6985317856	manual_output_funchead_two_coarse_lambda09_best_large	0.781834883454	1.015674011443674
Estonian	7125397000	manual_output_funchead_two_coarse_lambda09_best_large	0.794235847973	0.9944940592517452
Persian	5817779357	manual_output_funchead_two_coarse_lambda09_best_large	0.79995854063	0.8789320187452684
Polish	7629492001	manual_output_funchead_two_coarse_lambda09_best_large	0.869226294357	0.5718907352794804
Urdu	6860402264	manual_output_funchead_two_coarse_lambda09_best_large	0.819256269818	0.8128695523542986
Italian	1044261734	manual_output_funchead_two_coarse_lambda09_best_large	0.843071519796	0.6872830219430435
Hindi	2815589020	manual_output_funchead_two_coarse_lambda09_best_large	0.881770849192	0.5130553079713833
